GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start
10-05-23-00-883,1,883,ce99ac95-6a25-4fca-b160-c28478f70314,2020-10-06 06:02:02,de167ff8-1df5-48de-876d-8a50812081bf,2020-10-06 06:00:32,3,928,928,928,out/10-05-23-00/log,out/10-05-23-00/base_samples883,,out/10-05-23-00/bit1_samples883,out/10-05-23-00/bit0_samples883,5.73390391128745,,0.145086019757976,5E:DE:03:A0:DB:BD,No
10-05-23-00-863,1,863,e8b6b318-e90d-4858-a2cb-dff606e550cd,2020-10-06 06:02:02,421ad8bb-eb47-4c31-8d48-615d50d1bb4f,2020-10-06 06:00:27,3,916,916,916,out/10-05-23-00/log,out/10-05-23-00/base_samples863,,out/10-05-23-00/bit1_samples863,out/10-05-23-00/bit0_samples863,4.95247170372118,,1.23131006087905,06:3B:1A:F3:8F:9B,No
10-05-23-00-422,1,422,08ff97c9-04ff-4b79-abae-d79702d35f98,2020-10-06 06:02:02,b3270a45-7ebe-4890-bdb4-dc6ec490a6c0,2020-10-06 06:00:09,3,962,962,962,out/10-05-23-00/log,out/10-05-23-00/base_samples422,,out/10-05-23-00/bit1_samples422,out/10-05-23-00/bit0_samples422,5.69544450445918,,0.50146010592063,CE:F6:6A:48:36:AB,No
10-05-23-00-672,1,672,d291d69e-2bc5-4be9-ae5a-58d7ca55257f,2020-10-06 06:02:02,20eeaf63-42ec-43f3-8532-7cbf0279ed3b,2020-10-06 06:00:17,3,672,672,672,out/10-05-23-00/log,out/10-05-23-00/base_samples672,,out/10-05-23-00/bit1_samples672,out/10-05-23-00/bit0_samples672,0,,0.68510009106124,4E:A9:66:AE:24:08,No
10-05-23-00-346,1,346,0e073627-98c4-45e3-a2f8-1be30e5cbf71,2020-10-06 06:02:02,8a5d0681-b489-4a03-8d49-8be39a6f2ec2,2020-10-06 06:00:05,3,346,346,346,out/10-05-23-00/log,out/10-05-23-00/base_samples346,,out/10-05-23-00/bit1_samples346,out/10-05-23-00/bit0_samples346,0,,0.388773958908001,3A:85:A9:13:FB:91,No
10-05-23-00-904,1,904,41c70de0-c7be-4ab0-8d15-a717ef83e171,2020-10-06 06:02:02,2c4ac303-815d-477d-86bc-4825ba44d117,2020-10-06 06:00:32,3,904,904,904,out/10-05-23-00/log,out/10-05-23-00/base_samples904,,out/10-05-23-00/bit1_samples904,out/10-05-23-00/bit0_samples904,0,,0.838183621483288,EA:83:6A:0C:36:45,No
10-05-23-00-20,1,20,6feb78b2-1fad-44e6-af54-d1147fb981cc,2020-10-06 06:02:02,93f7f75f-d3b8-4070-b74e-9bff4f1c1f6d,2020-10-06 06:00:04,3,583,583,583,out/10-05-23-00/log,out/10-05-23-00/base_samples20,,out/10-05-23-00/bit1_samples20,out/10-05-23-00/bit0_samples20,5.70738345116898,,0.478747878506127,96:81:9F:D0:F0:42,No
10-05-23-00-134,1,134,e4f952fc-a902-423f-9b2c-b35b86bda28f,2020-10-06 06:02:02,da1c6e7f-0ada-4762-9bb9-1b0d0d602730,2020-10-06 06:00:04,3,532,532,532,out/10-05-23-00/log,out/10-05-23-00/base_samples134,,out/10-05-23-00/bit1_samples134,out/10-05-23-00/bit0_samples134,5.8070735729119,,0.399862292968673,62:97:A1:1C:82:8C,No
10-05-23-00-219,1,219,7077d6a8-e5a0-4359-af9c-7eb63434cf76,2020-10-06 06:02:02,4f302e3d-3306-4724-8311-88f5aed032c6,2020-10-06 06:00:04,3,219,219,219,out/10-05-23-00/log,out/10-05-23-00/base_samples219,,out/10-05-23-00/bit1_samples219,out/10-05-23-00/bit0_samples219,0,,0.0994480858821115,4E:11:33:5D:D2:D6,No
10-05-23-00-365,1,365,6b804f71-f415-430d-9c1a-57e5ddeaf2a2,2020-10-06 06:02:02,706f3eb4-75b9-4cb6-8671-d92ffb514196,2020-10-06 06:00:06,3,392,392,392,out/10-05-23-00/log,out/10-05-23-00/base_samples365,,out/10-05-23-00/bit1_samples365,out/10-05-23-00/bit0_samples365,5.80328468971951,,0.109234020120431,8A:47:2C:5C:B6:3D,No
10-05-23-00-87,1,87,c70c0e86-8564-4b04-8bc9-ed81302b173a,2020-10-06 06:02:02,eb65d2b0-c649-4953-b689-44902c35881c,2020-10-06 06:00:05,3,562,562,562,out/10-05-23-00/log,out/10-05-23-00/base_samples87,,out/10-05-23-00/bit1_samples87,out/10-05-23-00/bit0_samples87,8.31858654887506,,0.328466765902953,AA:CC:91:C5:7A:3F,No
10-05-23-00-124,1,124,f36a6452-c5f3-4721-8abe-5b2a3ad3d80f,2020-10-06 06:02:02,211e03e8-dbfd-4b22-a198-44113ea3adc0,2020-10-06 06:00:04,3,968,968,968,out/10-05-23-00/log,out/10-05-23-00/base_samples124,,out/10-05-23-00/bit1_samples124,out/10-05-23-00/bit0_samples124,6.35113172211274,,0.740196736125204,8A:16:FF:51:C8:84,No
10-05-23-00-686,1,686,b7c5c65b-f7a3-4a5e-a278-dafb490a717b,2020-10-06 06:02:02,8f64d74b-9766-43ff-83b9-1c572d5dd371,2020-10-06 06:00:21,3,686,686,686,out/10-05-23-00/log,out/10-05-23-00/base_samples686,,out/10-05-23-00/bit1_samples686,out/10-05-23-00/bit0_samples686,0,,0.437779061649746,EE:63:AE:53:B7:70,No
10-05-23-00-721,1,721,a9041812-f107-42cf-a091-1a7a55526852,2020-10-06 06:02:02,4ec2b742-0cb0-4709-a3ad-26bea0ae46ba,2020-10-06 06:00:22,3,989,989,989,out/10-05-23-00/log,out/10-05-23-00/base_samples721,,out/10-05-23-00/bit1_samples721,out/10-05-23-00/bit0_samples721,7.08363974592158,,0.727448814780119,A6:C6:CF:6B:31:95,No
10-05-23-00-563,1,563,e16e47b5-9334-45f3-a963-6c2a86164b31,2020-10-06 06:02:02,4ec08d3c-a8bd-4686-ab92-3faee3033b5f,2020-10-06 06:00:14,3,618,618,618,out/10-05-23-00/log,out/10-05-23-00/base_samples563,,out/10-05-23-00/bit1_samples563,out/10-05-23-00/bit0_samples563,5.89271046110248,,0.433405223424992,26:11:C5:9B:48:7C,No
10-05-23-00-79,1,79,080881a2-a6df-4a31-9580-d2bd145dc9e1,2020-10-06 06:02:02,7f735d43-51d1-4ceb-94a1-fd260d592057,2020-10-06 06:00:04,3,762,762,762,out/10-05-23-00/log,out/10-05-23-00/base_samples79,,out/10-05-23-00/bit1_samples79,out/10-05-23-00/bit0_samples79,6.44607622768174,,0.846329368803895,52:3D:21:58:DD:BD,No
10-05-23-00-542,1,542,701e884d-be86-4a5e-bf98-d231ee583208,2020-10-06 06:02:02,65319ff2-06d5-4637-8806-4916c8f8e6c2,2020-10-06 06:00:15,3,542,542,542,out/10-05-23-00/log,out/10-05-23-00/base_samples542,,out/10-05-23-00/bit1_samples542,out/10-05-23-00/bit0_samples542,0,,0.21896315617356,8E:1A:BA:EB:22:79,No
10-05-23-00-165,1,165,08a4629c-9af9-4a57-a55d-3ebdc64f7c97,2020-10-06 06:02:02,5b21683b-9e14-42bc-b00c-5315a32a1ac6,2020-10-06 06:00:04,3,165,165,165,out/10-05-23-00/log,out/10-05-23-00/base_samples165,,out/10-05-23-00/bit1_samples165,out/10-05-23-00/bit0_samples165,0,,0.116582678129019,66:B1:1F:CC:84:CA,No
10-05-23-00-755,1,755,46dbcc5e-d42f-4166-a69c-881931282fa4,2020-10-06 06:02:02,1101585e-364f-49e1-b5e7-caf9c0b7a10a,2020-10-06 06:00:22,3,956,956,956,out/10-05-23-00/log,out/10-05-23-00/base_samples755,,out/10-05-23-00/bit1_samples755,out/10-05-23-00/bit0_samples755,6.04839617403862,,0.268823936981065,C6:F7:C4:AF:06:27,No
10-05-23-00-215,1,215,127758aa-42bb-4b85-b426-9e066b30d310,2020-10-06 06:02:02,fa76bad5-8c95-4e5a-89ad-ee5848673e83,2020-10-06 06:00:04,3,840,840,840,out/10-05-23-00/log,out/10-05-23-00/base_samples215,,out/10-05-23-00/bit1_samples215,out/10-05-23-00/bit0_samples215,8.58250531668493,,0.337459082968284,32:B3:CA:2E:23:36,No
10-05-23-00-598,1,598,051c9157-5af2-486a-b8e0-2ea5286d07ac,2020-10-06 06:02:02,665750fe-a73a-4241-b215-5be548d9e628,2020-10-06 06:00:16,3,598,598,598,out/10-05-23-00/log,out/10-05-23-00/base_samples598,,out/10-05-23-00/bit1_samples598,out/10-05-23-00/bit0_samples598,0,,0.444768702582203,72:B7:92:54:CC:61,No
10-05-23-00-749,1,749,eec1b4ce-68d9-4e20-b11d-5b48291e7b97,2020-10-06 06:02:02,66570bd3-a462-4178-a588-a127aaa336b4,2020-10-06 06:00:22,3,786,786,786,out/10-05-23-00/log,out/10-05-23-00/base_samples749,,out/10-05-23-00/bit1_samples749,out/10-05-23-00/bit0_samples749,6.09439148476563,,0.255929160364738,7E:A5:29:46:96:AD,No
10-05-23-00-812,1,812,d64f167a-69e3-4e21-b3df-815f4ffbc162,2020-10-06 06:02:02,b17a6d36-7693-4b4b-930d-d71e100a73bf,2020-10-06 06:00:25,3,812,812,812,out/10-05-23-00/log,out/10-05-23-00/base_samples812,,out/10-05-23-00/bit1_samples812,out/10-05-23-00/bit0_samples812,0,,0.471872046418892,BA:6A:D3:59:62:F9,No
10-05-23-00-372,1,372,1992bc63-84fc-4583-a1ca-af185223a357,2020-10-06 06:02:02,0104944a-e5a4-47bc-a029-e6ac9c4b59b9,2020-10-06 06:00:05,3,618,618,618,out/10-05-23-00/log,out/10-05-23-00/base_samples372,,out/10-05-23-00/bit1_samples372,out/10-05-23-00/bit0_samples372,7.73088752385009,,0.176302724682012,2A:65:E1:DB:4B:6F,No
10-05-23-00-957,1,957,3c288af9-d831-426f-99ad-4604a82315ff,2020-10-06 06:02:02,a907c099-0145-4450-ae0f-06f461dead7f,2020-10-06 06:00:35,3,957,957,957,out/10-05-23-00/log,out/10-05-23-00/base_samples957,,out/10-05-23-00/bit1_samples957,out/10-05-23-00/bit0_samples957,0,,0.593353030638522,BE:AA:C8:C7:2B:1C,No
10-05-23-00-203,1,203,d0b70658-8983-4cd8-948e-dda50bd5b59e,2020-10-06 06:02:02,3249cf16-1321-4926-91ec-04ae28c08a45,2020-10-06 06:00:04,3,203,203,203,out/10-05-23-00/log,out/10-05-23-00/base_samples203,,out/10-05-23-00/bit1_samples203,out/10-05-23-00/bit0_samples203,0,,0.0927744603864663,7A:0C:EE:5E:03:99,No
10-05-23-00-310,1,310,8216d69c-2438-4ab0-9237-20013523ab93,2020-10-06 06:02:02,9e0c14fb-9187-491a-bf54-c65e7e1ee270,2020-10-06 06:00:05,3,682,682,682,out/10-05-23-00/log,out/10-05-23-00/base_samples310,,out/10-05-23-00/bit1_samples310,out/10-05-23-00/bit0_samples310,5.94015666623224,,0.297061096465727,EE:B5:AB:4E:BB:84,No
10-05-23-00-106,1,106,39557086-12dd-45a7-8000-ef5ee72cc28b,2020-10-06 06:02:02,4bb2b521-45bb-4f8b-b04b-bf295ab557ba,2020-10-06 06:00:12,3,582,582,582,out/10-05-23-00/log,out/10-05-23-00/base_samples106,,out/10-05-23-00/bit1_samples106,out/10-05-23-00/bit0_samples106,6.16572753214854,,0.290246883022485,DE:57:17:5D:35:3D,No
10-05-23-00-386,1,386,1922a71c-08ac-4b6e-8725-a7e26f15c3d4,2020-10-06 06:02:02,0f2ac949-af49-4088-94d5-b169caa003cb,2020-10-06 06:00:05,3,499,499,499,out/10-05-23-00/log,out/10-05-23-00/base_samples386,,out/10-05-23-00/bit1_samples386,out/10-05-23-00/bit0_samples386,6.01980236644249,,0.298465683032075,02:A8:00:CB:24:AA,No
10-05-23-00-751,1,751,8629aaea-ce01-415f-ae6f-3f169cfa0a91,2020-10-06 06:02:02,ac36ff04-d73e-4369-8cbe-a5cbe95cd4c1,2020-10-06 06:00:22,3,823,807,823,out/10-05-23-00/log,out/10-05-23-00/base_samples751,,out/10-05-23-00/bit1_samples751,out/10-05-23-00/bit0_samples751,7.52207326188467,,0.510248665740591,72:F3:DB:BB:90:77,No
10-05-23-00-725,1,725,7ab0986f-1401-4ab6-b180-d88dc64f195e,2020-10-06 06:02:02,f776fe77-9ce1-46ce-9250-5dceb18ad851,2020-10-06 06:00:22,3,910,910,910,out/10-05-23-00/log,out/10-05-23-00/base_samples725,,out/10-05-23-00/bit1_samples725,out/10-05-23-00/bit0_samples725,7.27244454581237,,0.741270156357309,36:6A:6B:9B:39:5E,No
10-05-23-00-849,1,849,a83c9ea2-a637-45e1-9a18-c4c898f3d5de,2020-10-06 06:02:02,458f44b6-887c-4cb8-b03c-bb8cf5a0c6c5,2020-10-06 06:00:25,3,899,899,899,out/10-05-23-00/log,out/10-05-23-00/base_samples849,,out/10-05-23-00/bit1_samples849,out/10-05-23-00/bit0_samples849,5.66643999198526,,0.618517799399245,2A:DA:96:C4:AE:9B,No
10-05-23-00-652,1,652,441b72a9-8301-4a88-a0f9-de5224a3d64f,2020-10-06 06:02:02,34b5f466-bcbb-4849-9e5c-fd19454c2ff9,2020-10-06 06:00:17,3,652,652,652,out/10-05-23-00/log,out/10-05-23-00/base_samples652,,out/10-05-23-00/bit1_samples652,out/10-05-23-00/bit0_samples652,0,,0.529288812329227,7E:C1:B3:45:9C:A7,No
10-05-23-00-65,1,65,c9245c96-1fc9-44fa-b899-1b910145c8b2,2020-10-06 06:02:02,84767042-1dc7-44e6-a939-92e4c28e82f7,2020-10-06 06:00:04,3,398,398,398,out/10-05-23-00/log,out/10-05-23-00/base_samples65,,out/10-05-23-00/bit1_samples65,out/10-05-23-00/bit0_samples65,7.49053463505912,,0.342956415645584,B6:B2:78:11:37:82,No
10-05-23-00-831,1,831,7bb6b1c2-ffa5-4808-9990-e7053caea439,2020-10-06 06:02:02,86e8716e-c31a-48e5-8af4-16ae93ef4e54,2020-10-06 06:00:25,3,843,843,843,out/10-05-23-00/log,out/10-05-23-00/base_samples831,,out/10-05-23-00/bit1_samples831,out/10-05-23-00/bit0_samples831,6.09787294144635,,0.170446203103463,4E:0A:6D:D9:58:91,No
10-05-23-00-606,1,606,4404c643-6baa-4879-8190-d5cb81b007be,2020-10-06 06:02:02,0c771065-95e1-4d54-8044-203b4d39daae,2020-10-06 06:00:16,3,606,606,606,out/10-05-23-00/log,out/10-05-23-00/base_samples606,,out/10-05-23-00/bit1_samples606,out/10-05-23-00/bit0_samples606,0,,0.457794650271697,92:7A:7F:93:AD:2A,No
10-05-23-00-643,1,643,eb14c04d-1eff-4eda-bfcc-afb67ed007af,2020-10-06 06:02:02,9729dab0-7abd-4f84-9360-803ce9e86036,2020-10-06 06:00:17,3,643,643,643,out/10-05-23-00/log,out/10-05-23-00/base_samples643,,out/10-05-23-00/bit1_samples643,out/10-05-23-00/bit0_samples643,0,,0.293781928914847,26:35:64:EF:70:78,No
10-05-23-00-348,1,348,9d92dd75-2268-4e28-bf29-6e7c9369f16a,2020-10-06 06:02:02,914fd0e2-fcd8-46a7-a5ea-3bcc10e1e399,2020-10-06 06:00:05,3,348,348,348,out/10-05-23-00/log,out/10-05-23-00/base_samples348,,out/10-05-23-00/bit1_samples348,out/10-05-23-00/bit0_samples348,0,,0.20682999256988,92:DF:0A:C9:0E:BE,No
10-05-23-00-726,1,726,0475adc0-50ed-4aa9-8a95-6fdf0ffcf258,2020-10-06 06:02:02,3ef3dbef-56fb-48af-85ff-bc262f2180aa,2020-10-06 06:00:22,3,726,726,726,out/10-05-23-00/log,out/10-05-23-00/base_samples726,,out/10-05-23-00/bit1_samples726,out/10-05-23-00/bit0_samples726,0,,0.321557407354358,62:1C:49:02:F6:35,No
10-05-23-00-240,1,240,122b9110-0807-47ce-b67a-98d1b3d84b45,2020-10-06 06:02:02,fcff931b-b3ba-4e4d-bdc0-e12b9ce43937,2020-10-06 06:00:04,3,398,398,398,out/10-05-23-00/log,out/10-05-23-00/base_samples240,,out/10-05-23-00/bit1_samples240,out/10-05-23-00/bit0_samples240,7.26245243594243,,0.121314222954473,6E:E5:33:74:BF:0D,No
10-05-23-00-621,1,621,fcf7b44e-5cf2-419e-a548-fa1c5d8991cb,2020-10-06 06:02:02,7e538940-71b8-4966-b515-45c6a66e755d,2020-10-06 06:00:16,3,621,621,621,out/10-05-23-00/log,out/10-05-23-00/base_samples621,,out/10-05-23-00/bit1_samples621,out/10-05-23-00/bit0_samples621,0,,0.379606080200252,DA:8B:25:31:18:5A,No
10-05-23-00-700,1,700,9068f856-249e-443c-918e-5ba9cfaa8202,2020-10-06 06:02:02,14238371-5fdd-4fce-9b31-3e0190b9298a,2020-10-06 06:00:19,3,700,700,700,out/10-05-23-00/log,out/10-05-23-00/base_samples700,,out/10-05-23-00/bit1_samples700,out/10-05-23-00/bit0_samples700,0,,0.491078944012709,4A:FE:D1:F8:15:D0,No
10-05-23-00-390,1,390,6795036f-a218-496d-a443-e6e8aa3e7f55,2020-10-06 06:02:02,20dff62c-a6c3-41b0-9983-38d2055b49e3,2020-10-06 06:00:06,3,390,390,390,out/10-05-23-00/log,out/10-05-23-00/base_samples390,,out/10-05-23-00/bit1_samples390,out/10-05-23-00/bit0_samples390,0,,0.346124930912464,02:5B:6F:A8:BF:76,No
10-05-23-00-35,1,35,668160cf-5ade-4177-ad55-b941ecd3d3f1,2020-10-06 06:02:02,9f7da772-b2e1-46c1-8b73-e5eb0aa35972,2020-10-06 06:00:04,3,433,433,433,out/10-05-23-00/log,out/10-05-23-00/base_samples35,,out/10-05-23-00/bit1_samples35,out/10-05-23-00/bit0_samples35,5.19417361741985,,0.513402834891327,46:4E:E3:DC:0E:A3,No
10-05-23-00-500,1,500,90ceffb8-5e0d-43f0-aa9a-ddbfe3a923bb,2020-10-06 06:02:02,e242bf8d-fabf-4f7d-98e5-0a1982abeff6,2020-10-06 06:00:14,3,628,628,628,out/10-05-23-00/log,out/10-05-23-00/base_samples500,,out/10-05-23-00/bit1_samples500,out/10-05-23-00/bit0_samples500,6.4518734741139,,0.800409808425716,7E:86:9F:A9:DF:A2,No
10-05-23-00-18,1,18,a5f4c034-d61d-47e5-8ffe-046345ea2566,2020-10-06 06:02:02,d31576ee-37f3-4156-b2de-4bed01ac9735,2020-10-06 06:00:04,3,727,727,727,out/10-05-23-00/log,out/10-05-23-00/base_samples18,,out/10-05-23-00/bit1_samples18,out/10-05-23-00/bit0_samples18,5.52362365336071,,0.156121155671001,06:A3:10:F6:49:38,No
10-05-23-00-708,1,708,526da035-2e85-4007-a6db-605097471f9b,2020-10-06 06:02:02,373d8112-e6f6-4344-b123-c9dcdbeea4ec,2020-10-06 06:00:22,3,708,708,708,out/10-05-23-00/log,out/10-05-23-00/base_samples708,,out/10-05-23-00/bit1_samples708,out/10-05-23-00/bit0_samples708,0,,0.558925313963508,2A:5F:55:10:C8:32,No
10-05-23-00-699,1,699,c1d96f16-119c-48d9-ad92-02defd8dba86,2020-10-06 06:02:02,cd5bcfd2-cf7e-4962-9f26-69cc4423f81a,2020-10-06 06:00:19,3,869,869,869,out/10-05-23-00/log,out/10-05-23-00/base_samples699,,out/10-05-23-00/bit1_samples699,out/10-05-23-00/bit0_samples699,5.58838667818814,,0.318824497364202,62:C6:AE:DA:58:1A,No
10-05-23-00-790,1,790,36455c5e-b30e-480e-99eb-bbcc9d433221,2020-10-06 06:02:02,c4e1952e-ed21-452d-a4c3-ba599d55229d,2020-10-06 06:00:23,3,790,790,790,out/10-05-23-00/log,out/10-05-23-00/base_samples790,,out/10-05-23-00/bit1_samples790,out/10-05-23-00/bit0_samples790,0,,0.893819942212961,B2:3E:77:01:3C:1D,No
10-05-23-00-775,1,775,e4dbbf1b-e0a3-4b6b-9499-b8380e5d4239,2020-10-06 06:02:02,cd7f8c3c-9cab-4714-bbfb-792cab733077,2020-10-06 06:00:22,3,775,775,775,out/10-05-23-00/log,out/10-05-23-00/base_samples775,,out/10-05-23-00/bit1_samples775,out/10-05-23-00/bit0_samples775,0,,0.793619380318993,AA:B1:A0:42:48:99,No
10-05-23-00-86,1,86,f225a259-2a6b-48ef-aed4-6cea5122d4b0,2020-10-06 06:02:02,183d4fc8-e29d-4419-8477-47c9d8906b5c,2020-10-06 06:00:13,3,618,618,618,out/10-05-23-00/log,out/10-05-23-00/base_samples86,,out/10-05-23-00/bit1_samples86,out/10-05-23-00/bit0_samples86,7.67658644964392,,0.152187893907521,82:4C:57:ED:DD:02,No
10-05-23-00-740,1,740,31c6f9b5-92ef-4fcb-a435-882dcdd662c5,2020-10-06 06:02:02,a8eda81a-a236-457e-9b40-a9e32a31c78a,2020-10-06 06:00:22,3,740,740,740,out/10-05-23-00/log,out/10-05-23-00/base_samples740,,out/10-05-23-00/bit1_samples740,out/10-05-23-00/bit0_samples740,0,,0.360184543334962,B2:8D:09:C2:E1:A9,No
10-05-23-00-331,1,331,502cd0d2-a141-4193-9ab9-4a9bca8f7207,2020-10-06 06:02:02,9d482561-7bdb-4558-a9d1-91283a0f8282,2020-10-06 06:00:05,3,443,443,443,out/10-05-23-00/log,out/10-05-23-00/base_samples331,,out/10-05-23-00/bit1_samples331,out/10-05-23-00/bit0_samples331,6.00085902190351,,0.163870241731072,E6:BC:12:BD:43:2E,No
10-05-23-00-147,1,147,2b4a77c8-e71c-4682-a734-7c956ac6d68e,2020-10-06 06:02:02,96b11a16-019d-438c-b121-510772766a1a,2020-10-06 06:00:04,3,147,147,147,out/10-05-23-00/log,out/10-05-23-00/base_samples147,,out/10-05-23-00/bit1_samples147,out/10-05-23-00/bit0_samples147,0,,0.178530944052167,0E:94:44:1C:E6:BA,No
10-05-23-00-693,1,693,7805f443-4031-42c7-adde-9a3e4483ee03,2020-10-06 06:02:02,e513c496-7262-40fa-b4da-b06a073d17fb,2020-10-06 06:00:20,3,723,723,723,out/10-05-23-00/log,out/10-05-23-00/base_samples693,,out/10-05-23-00/bit1_samples693,out/10-05-23-00/bit0_samples693,5.90178943262709,,0.492623808233694,46:97:2E:90:D8:59,No
10-05-23-00-639,1,639,071a23d7-c4cb-4bca-90a8-f7fd3847adfd,2020-10-06 06:02:02,ffb50099-62f9-4a45-99dd-13c9f5e384df,2020-10-06 06:00:21,3,639,639,639,out/10-05-23-00/log,out/10-05-23-00/base_samples639,,out/10-05-23-00/bit1_samples639,out/10-05-23-00/bit0_samples639,0,,0.278866025841447,E2:D0:D0:46:E2:20,No
10-05-23-00-527,1,527,e0c89511-f9df-432c-b1bc-4afcbf8b398e,2020-10-06 06:02:02,c58a649c-04d1-4a35-b9ec-54a22cd11376,2020-10-06 06:00:14,3,527,527,527,out/10-05-23-00/log,out/10-05-23-00/base_samples527,,out/10-05-23-00/bit1_samples527,out/10-05-23-00/bit0_samples527,0,,0.965785306629463,E6:AC:D2:A2:F5:B6,No
10-05-23-00-950,1,950,73f93e90-0c8d-44a9-af35-fb4d10a0c55a,2020-10-06 06:02:02,8625b063-1247-412f-933c-7b2078c5a5af,2020-10-06 06:00:37,3,991,991,991,out/10-05-23-00/log,out/10-05-23-00/base_samples950,,out/10-05-23-00/bit1_samples950,out/10-05-23-00/bit0_samples950,6.92505532220987,,0.227055740677021,DA:C7:F2:CC:21:F2,No
