Logs,Boot ID,MAC Address,Base Sample,Phase 1,Phases,Bit Sample,Start Time,End Time,Id,Request ID,Success,Error
out/05-07-14-31/log,ed9eaf10-0af0-456b-a348-dc99e9055fe7,42:4D:76:45:9E:89,out/05-07-14-31/base_samples121,481,1,out/05-07-14-31/bit_samples121,2020-05-07 21:31:19,2020-05-07 21:31:33,121,2dbaad93-d7e9-4021-98d1-e182bfb08380,1,
out/05-07-14-31/log,931d4d48-beb7-4b91-bec3-3e4ab0f8a740,B2:E1:57:50:8A:A0,out/05-07-14-31/base_samples91,297,1,out/05-07-14-31/bit_samples91,2020-05-07 21:31:19,2020-05-07 21:31:33,91,7d430738-b275-45e0-b5aa-d3d6a0207eda,1,
out/05-07-14-31/log,20ef475d-7703-409e-bd81-fe922b2cf289,7E:B4:D6:3C:89:D2,out/05-07-14-31/base_samples471,482,1,out/05-07-14-31/bit_samples471,2020-05-07 21:31:20,2020-05-07 21:31:34,471,2c44e882-b659-4ee6-b58e-477b61aab75e,1,
out/05-07-14-31/log,ca5bfdaa-9116-400c-a7a3-f5d6caa2a7f7,7E:F8:89:F5:8F:13,out/05-07-14-31/base_samples21,41,1,out/05-07-14-31/bit_samples21,2020-05-07 21:31:20,2020-05-07 21:31:33,21,5fc11e6d-59c2-49aa-89bb-b1300cc7e0ee,1,
out/05-07-14-31/log,13a12a98-7922-4a1e-baca-430c805b4136,1A:D4:72:5C:64:D7,out/05-07-14-31/base_samples231,231,1,out/05-07-14-31/bit_samples231,2020-05-07 21:31:19,2020-05-07 21:31:34,231,556c4c6d-99aa-4941-a734-4dd96a78d037,1,
out/05-07-14-31/log,6af53adc-e07f-4e6d-94b2-e5e24908303d,BE:7D:2A:89:0D:D0,out/05-07-14-31/base_samples111,341,1,out/05-07-14-31/bit_samples111,2020-05-07 21:31:19,2020-05-07 21:31:34,111,34c8ee22-70d9-41d9-ae0d-d7f66da8fcd3,1,
out/05-07-14-31/log,20e66504-5d14-4786-aac4-6c7b9ab22f7c,EE:D5:6C:85:7A:D2,out/05-07-14-31/base_samples391,391,1,out/05-07-14-31/bit_samples391,2020-05-07 21:31:19,2020-05-07 21:31:34,391,932fac00-81ca-4d6d-81bf-5b381f5869a1,1,
out/05-07-14-31/log,c163470f-1265-4c47-8f4d-c02ac8deea9f,C6:A9:80:B0:26:EF,out/05-07-14-31/base_samples481,481,1,out/05-07-14-31/bit_samples481,2020-05-07 21:31:19,2020-05-07 21:31:34,481,796ae139-9d2d-4cbb-9d7d-64ddb2931a86,1,
out/05-07-14-31/log,0d5958e6-1fa3-4505-9f4d-e9f6a94f4c95,02:A8:2C:2E:E7:34,out/05-07-14-31/base_samples151,361,1,out/05-07-14-31/bit_samples151,2020-05-07 21:31:19,2020-05-07 21:31:34,151,c75eaad4-ec42-45e1-bde6-07c15ad5bc41,1,
out/05-07-14-31/log,fe681533-b103-4523-9a7e-94443c904d09,EE:EC:43:D3:40:ED,out/05-07-14-31/base_samples181,181,1,out/05-07-14-31/bit_samples181,2020-05-07 21:31:19,2020-05-07 21:31:34,181,e45238e2-5a62-4636-b10f-86e43eca88f6,1,
out/05-07-14-31/log,7cda387e-7557-49ac-9075-a290d3fbf1b6,B6:7B:CB:B6:DE:91,out/05-07-14-31/base_samples161,169,1,out/05-07-14-31/bit_samples161,2020-05-07 21:31:20,2020-05-07 21:31:34,161,230c88ae-3766-4318-bc02-1b9ca5d0099a,1,
out/05-07-14-31/log,1cc59f2b-6e1c-46d9-83b6-7fb2337b47b4,D2:F6:C0:7D:04:DD,out/05-07-14-31/base_samples311,311,1,out/05-07-14-31/bit_samples311,2020-05-07 21:31:19,2020-05-07 21:31:34,311,e1aef65c-d828-4a8d-b22f-75de4bcb2ca2,1,
out/05-07-14-31/log,305dc05c-104c-4558-b68d-70d04ba87228,F6:FA:BC:71:F7:09,out/05-07-14-31/base_samples141,141,1,out/05-07-14-31/bit_samples141,2020-05-07 21:31:20,2020-05-07 21:31:34,141,6f652803-be47-4365-a51d-9fa2b36a8d69,1,
out/05-07-14-31/log,9926f357-9bc5-4bac-843b-df478e45965b,7E:5A:21:0B:81:61,out/05-07-14-31/base_samples431,431,1,out/05-07-14-31/bit_samples431,2020-05-07 21:31:19,2020-05-07 21:31:34,431,19e81e89-1668-42df-9eeb-3259efbe0317,1,
out/05-07-14-31/log,49103b38-97d2-438a-b4e2-b39dc77ad4ad,86:19:33:E7:A2:49,out/05-07-14-31/base_samples81,81,1,out/05-07-14-31/bit_samples81,2020-05-07 21:31:20,2020-05-07 21:31:34,81,edd65311-ad1c-476a-8e14-2a42771faba4,1,
