Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/08-20-13-35/log,93046295-6add-4fd8-9868-cedc21eb0f70,86:3D:10:5C:85:ED,-1,-1,-1,0,2020-08-20 20:35:11,2020-08-20 20:35:11,551,ef837056-4dc3-4a1c-b1af-00f8f9754d28,0,INVALID_STIME,-,-
out/08-20-13-35/log,5126a6bd-e723-4891-9dc2-d511a2345376,D2:D6:ED:56:F1:EE,-1,-1,-1,0,2020-08-20 20:35:11,2020-08-20 20:35:11,556,73377d37-1fc5-4a2e-a230-ed4707b7fd6d,0,INVALID_STIME,-,-
out/08-20-13-35/log,387d37db-90c2-47b3-8db1-3fd3eed1f82d,D6:BB:A9:32:A2:87,-1,-1,-1,0,2020-08-20 20:35:12,2020-08-20 20:35:12,614,3a83f8c9-caf1-43b3-886d-09715a0f4dfd,0,INVALID_STIME,-,-
out/08-20-13-35/log,79435584-e848-437f-a4a7-a8f212715de2,82:3A:3E:EC:A5:88,53,53,53,3,2020-08-20 20:35:02,2020-08-20 20:35:42,53,8841b24b-3dad-48a9-a381-782fdc21effb,1,,-,-
out/08-20-13-35/log,5126a6bd-e723-4891-9dc2-d511a2345376,D2:D6:ED:56:F1:EE,-1,-1,-1,0,2020-08-20 20:35:12,2020-08-20 20:35:12,613,79cf3e80-b47f-4323-bbc2-3f69dd98f9f0,0,INVALID_STIME,-,-
out/08-20-13-35/log,d5686644-0807-4541-8463-366e9d73efdb,B6:A0:DF:14:B1:FB,68,68,68,3,2020-08-20 20:35:02,2020-08-20 20:35:41,68,f3ded363-8675-4196-892f-d41b6b7be449,1,,-,-
out/08-20-13-35/log,dd3ebf55-6539-4ed6-9541-244a1d822383,82:D8:2C:64:44:46,-1,-1,-1,0,2020-08-20 20:35:14,2020-08-20 20:35:14,758,c33c1683-4d2b-4527-8cba-0cbc5449b14d,0,INVALID_STIME,-,-
out/08-20-13-35/log,387d37db-90c2-47b3-8db1-3fd3eed1f82d,D6:BB:A9:32:A2:87,-1,-1,-1,0,2020-08-20 20:35:13,2020-08-20 20:35:13,606,986b64ac-0166-4d72-9e48-e3af4c90dea9,0,INVALID_STIME,-,-
out/08-20-13-35/log,89b22633-2220-4fa1-82d9-023cdd5d5eda,EE:86:F9:D2:17:E7,-1,-1,-1,0,2020-08-20 20:35:13,2020-08-20 20:35:13,711,310b1a51-6d64-4653-ad72-8e63654fa516,0,INVALID_STIME,-,-
out/08-20-13-35/log,5126a6bd-e723-4891-9dc2-d511a2345376,D2:D6:ED:56:F1:EE,-1,-1,-1,0,2020-08-20 20:35:12,2020-08-20 20:35:12,611,06caa60a-921c-40b8-bde5-8769eb277b80,0,INVALID_STIME,-,-
out/08-20-13-35/log,387d37db-90c2-47b3-8db1-3fd3eed1f82d,D6:BB:A9:32:A2:87,-1,-1,-1,0,2020-08-20 20:35:12,2020-08-20 20:35:12,580,99d36d42-ae3d-4c1d-b883-a60414bb4f41,0,INVALID_STIME,-,-
out/08-20-13-35/log,b2575b3e-3bc9-442e-a91d-6e3a902a6c82,2A:6F:7B:18:18:C2,-1,-1,-1,0,2020-08-20 20:35:16,2020-08-20 20:35:16,769,6443e9da-010c-4420-80e9-132d8821ca63,0,INVALID_STIME,-,-
out/08-20-13-35/log,e96df854-208a-41b6-981a-4b4e6ed87eea,FA:F6:75:4A:A4:C1,-1,-1,-1,0,2020-08-20 20:35:13,2020-08-20 20:35:13,657,ed71db1a-6526-48d1-adfc-d94d2c63f75d,0,INVALID_STIME,-,-
out/08-20-13-35/log,5126a6bd-e723-4891-9dc2-d511a2345376,D2:D6:ED:56:F1:EE,-1,-1,-1,0,2020-08-20 20:35:20,2020-08-20 20:35:20,878,35a46fa1-696b-4e77-bc83-ef28138d177d,0,INVALID_STIME,-,-
out/08-20-13-35/log,e96df854-208a-41b6-981a-4b4e6ed87eea,FA:F6:75:4A:A4:C1,-1,-1,-1,0,2020-08-20 20:35:13,2020-08-20 20:35:13,701,a46b9fa9-818f-47ea-9c7e-c532872fa250,0,INVALID_STIME,-,-
out/08-20-13-35/log,c9f3dac4-c706-4cc7-8015-bcce765b7bb5,BE:49:8D:09:E3:55,-1,-1,-1,0,2020-08-20 20:35:14,2020-08-20 20:35:14,747,09641509-0cdd-4aee-9d61-222f79361d8b,0,INVALID_STIME,-,-
out/08-20-13-35/log,5126a6bd-e723-4891-9dc2-d511a2345376,D2:D6:ED:56:F1:EE,-1,-1,-1,0,2020-08-20 20:35:12,2020-08-20 20:35:12,599,3d9e1f2d-fc1b-496d-9316-75573c24f18a,0,INVALID_STIME,-,-
