Logs,GUID,CPU CPI,Error,IP Address,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,Predecessors,Bit-1 Sample,End Time,Boot ID,Base Sample,Bit-0 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-17-39/log,02-03-17-39-39,7.823209,,169.254.76.1,1,39,1,16:FC:F2:DA:E5:53,88c4da0c-2eb9-4cfa-b26d-aec02300c6dd,2021-02-04 01:39:51,30,2,100,39,-1,"02-03-17-26-38,02-03-17-29-69,02-03-17-33-74,02-03-17-36-18",out/02-03-17-39/bit1_samples39,2021-02-04 01:40:44,b3a72f4a-6bda-496c-bc29-850d0f6b459e,-,-,Yes,DEFAULT,-,-
out/02-03-17-39/log,02-03-17-39-21,7.957740,,169.254.76.1,1,21,-,D2:E9:F0:AB:84:9D,1c415b53-2b15-4cde-a0f3-b7fc12a9a642,2021-02-04 01:39:51,30,3,77,73,56,"02-03-17-06-88,02-03-17-08-61,02-03-17-09-51,02-03-17-12-46,02-03-17-16-53,02-03-17-19-55,02-03-17-22-21,02-03-17-26-100,02-03-17-29-25,02-03-17-33-22,02-03-17-36-96",-,2021-02-04 01:40:35,9b2eb18e-d853-4371-84ad-167ab8cb14b8,-,-,Yes,DEFAULT,-,-
out/02-03-17-39/log,02-03-17-39-61,7.921413,,169.254.76.1,1,61,2,76:A8:24:45:F8:22,1ec99e80-a8ae-452a-b5fc-7663ef1b9a4e,2021-02-04 01:39:51,30,3,61,47,37,"02-03-17-16-19,02-03-17-19-73,02-03-17-22-14,02-03-17-26-44,02-03-17-29-62,02-03-17-33-64,02-03-17-36-11",-,2021-02-04 01:40:44,3f4a3f35-8b57-4480-974c-cbbb58237630,-,-,Yes,DEFAULT,-,-
out/02-03-17-39/log,02-03-17-39-48,7.969566,,169.254.76.1,1,48,3,4A:2F:43:6C:D5:E2,e582fa36-660b-4475-a0da-d54895e06a47,2021-02-04 01:39:51,30,2,48,43,-1,,-,2021-02-04 01:40:44,6ebb0b45-f8b0-4209-b466-df92e744bbf5,-,-,No,DEFAULT,-,-
out/02-03-17-39/log,02-03-17-39-40,7.912221,,169.254.76.1,1,40,4,76:B5:92:6F:A3:B6,5dba9a9e-9174-4cbf-b035-16304e0cb26b,2021-02-04 01:39:51,30,3,40,28,20,"02-03-17-33-39,02-03-17-36-56",-,2021-02-04 01:40:44,10c90060-c03b-4104-8aa3-f6e68421a587,-,-,Yes,DEFAULT,-,-
out/02-03-17-39/log,02-03-17-39-73,8.054590,,169.254.76.1,1,73,5,F2:14:D0:32:11:20,3d9c855d-8634-4fcb-aeaf-111e02cedd58,2021-02-04 01:39:51,30,3,77,73,56,"02-03-17-06-92,02-03-17-08-29,02-03-17-09-83,02-03-17-12-21,02-03-17-16-20,02-03-17-19-66,02-03-17-22-23,02-03-17-26-70,02-03-17-29-31,02-03-17-33-83,02-03-17-36-21",out/02-03-17-39/bit1_samples73,2021-02-04 01:40:44,9fc1df7e-b4df-4db9-bd45-d1865905405e,-,-,Yes,DEFAULT,-,-
out/02-03-17-39/log,02-03-17-39-43,7.845729,,169.254.76.1,1,43,3,72:1F:77:BE:58:9C,e91f7641-7647-45d8-8691-b4418558e2a3,2021-02-04 01:39:51,30,2,48,43,-1,"02-03-17-06-7,02-03-17-08-28,02-03-17-09-55,02-03-17-12-18,02-03-17-16-22,02-03-17-19-13,02-03-17-22-35,02-03-17-26-12,02-03-17-29-26,02-03-17-33-5,02-03-17-36-46",out/02-03-17-39/bit1_samples43,2021-02-04 01:40:44,14e453cf-b6ef-4402-bbc7-544b63146ace,-,-,Yes,DEFAULT,-,-
out/02-03-17-39/log,02-03-17-39-22,7.852353,,169.254.76.1,1,22,6,B6:33:1F:49:90:C9,5bfae70d-c713-413a-8b30-0e90b15646a4,2021-02-04 01:39:51,30,2,22,17,-1,02-03-17-36-42,-,2021-02-04 01:40:44,6e36358a-df1c-4967-b335-0453801dceea,-,-,Yes,DEFAULT,-,-
out/02-03-17-39/log,02-03-17-39-90,7.862051,,169.254.76.1,1,90,7,5E:D3:A2:19:8A:07,b708ef54-68ec-4d10-b4a8-78af2a410d7d,2021-02-04 01:39:51,30,3,99,90,15,,out/02-03-17-39/bit1_samples90,2021-02-04 01:40:45,a8411fe5-3e67-4aa0-b247-7d14c1037ce6,-,-,No,DEFAULT,-,-
out/02-03-17-39/log,02-03-17-39-28,7.996745,,169.254.76.1,1,28,4,6A:17:9E:DB:19:B4,7707f10c-2363-46b4-b614-85a58e1f7ab4,2021-02-04 01:39:51,30,3,40,28,20,"02-03-17-29-12,02-03-17-33-95,02-03-17-36-70",out/02-03-17-39/bit1_samples28,2021-02-04 01:40:44,06d921cd-dd59-4b59-b2c7-9e498d651b68,-,-,Yes,DEFAULT,-,-
out/02-03-17-39/log,02-03-17-39-35,7.852323,,169.254.76.1,1,35,8,12:FB:B4:BB:AD:49,00225b43-e202-4528-a27a-2823a86449ce,2021-02-04 01:39:51,30,2,65,35,-1,"02-03-17-29-79,02-03-17-33-53,02-03-17-36-69",out/02-03-17-39/bit1_samples35,2021-02-04 01:40:44,c6c20745-aafa-4f3b-abcc-227fcf789057,-,-,Yes,DEFAULT,-,-
