GUID,CPU CPI,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,IP Address,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start,Account
10-15-00-25-556,7.949752,1,556,197c3aee-984b-4fa5-a3df-3705fa1e921e,2020-10-15 07:27:03,cc061944-cd7d-4fb1-800f-de617fab00af,2020-10-15 07:25:04,3,556,556,556,out/10-15-00-25/log,out/10-15-00-25/base_samples556,,out/10-15-00-25/bit1_samples556,169.254.76.1,out/10-15-00-25/bit0_samples556,0,,0.198120638151114,FA:95:12:F3:2A:F8,No,017371402075
10-15-00-25-580,7.851801,1,580,727721a0-0f37-424f-ac98-f20e856be77a,2020-10-15 07:27:03,c9c1441a-2e71-4dbe-b118-2730eca2ec89,2020-10-15 07:25:04,3,976,976,976,out/10-15-00-25/log,out/10-15-00-25/base_samples580,,out/10-15-00-25/bit1_samples580,169.254.76.1,out/10-15-00-25/bit0_samples580,7.54520225431283,,0.567665110855235,DA:DF:44:CA:95:36,No,017371402075
10-15-00-25-553,7.871031,1,553,b694c44a-6989-4e83-b898-e6b1a8d8e50f,2020-10-15 07:27:03,d62aff51-1022-4cc4-8da8-e9cb272d09da,2020-10-15 07:25:04,3,553,553,553,out/10-15-00-25/log,out/10-15-00-25/base_samples553,,out/10-15-00-25/bit1_samples553,169.254.76.1,out/10-15-00-25/bit0_samples553,0,,0.617512532666342,0A:FC:C2:85:EC:1E,No,017371402075
10-15-00-25-470,7.883048,1,470,bb1dc737-51e5-4b46-9840-8f02c02e26b8,2020-10-15 07:27:03,71d5c4b1-6a88-470b-ac56-3d875a6192ee,2020-10-15 07:25:04,3,897,897,897,out/10-15-00-25/log,out/10-15-00-25/base_samples470,,out/10-15-00-25/bit1_samples470,169.254.76.1,out/10-15-00-25/bit0_samples470,7.20173450763555,,0.379350181810609,DA:A0:FA:F4:DF:94,No,017371402075
10-15-00-25-506,8.096153,1,506,c98f375e-5eb5-48bc-9856-d2dc3006da3c,2020-10-15 07:27:03,e655ba62-ad1a-4464-998a-5aa58a3d65c5,2020-10-15 07:25:04,3,506,506,506,out/10-15-00-25/log,out/10-15-00-25/base_samples506,,out/10-15-00-25/bit1_samples506,169.254.76.1,out/10-15-00-25/bit0_samples506,0,,0.838122999326471,06:A7:2F:80:3A:A1,No,017371402075
10-15-00-25-512,7.899779,1,512,0889a509-a079-4f64-9e67-fbee97dbd0ef,2020-10-15 07:27:03,97e539e4-0b3a-48d4-9db3-0d4e32f6766b,2020-10-15 07:25:04,3,755,755,755,out/10-15-00-25/log,out/10-15-00-25/base_samples512,,out/10-15-00-25/bit1_samples512,169.254.76.1,out/10-15-00-25/bit0_samples512,7.3979053152866,,0.278866212044412,66:7C:44:5A:68:60,No,017371402075
10-15-00-25-562,7.952710,1,562,5c86184b-b54f-401a-8c9b-1ab82ca0c620,2020-10-15 07:27:03,f1aba3db-fb4e-461a-942f-10ff3a40479a,2020-10-15 07:25:04,3,974,974,974,out/10-15-00-25/log,out/10-15-00-25/base_samples562,,out/10-15-00-25/bit1_samples562,169.254.76.1,out/10-15-00-25/bit0_samples562,5.88812753738696,,0.152936538341106,9E:9B:6A:87:44:6F,No,017371402075
10-15-00-25-526,7.885878,1,526,6d95de39-c9e8-4f60-9f05-8f441724e191,2020-10-15 07:27:03,b6b349a2-1cee-4b60-baf7-72f2e2d65854,2020-10-15 07:25:04,3,858,858,858,out/10-15-00-25/log,out/10-15-00-25/base_samples526,,out/10-15-00-25/bit1_samples526,169.254.76.1,out/10-15-00-25/bit0_samples526,7.72267162779637,,0.628982988586107,E6:3F:D5:92:B3:95,No,017371402075
10-15-00-25-524,7.912805,1,524,1513fdd0-1c7b-4556-8c0e-1228135b47ba,2020-10-15 07:27:03,afc395b4-9350-45b4-94b2-bdb4e72edc82,2020-10-15 07:25:04,3,882,882,882,out/10-15-00-25/log,out/10-15-00-25/base_samples524,,out/10-15-00-25/bit1_samples524,169.254.76.1,out/10-15-00-25/bit0_samples524,5.35276728970218,,0.295126939810098,5E:7E:70:9A:87:82,No,017371402075
10-15-00-25-537,7.965058,1,537,9665329a-968e-4432-bced-50c86ebab22c,2020-10-15 07:27:03,4863a34c-3def-45f3-a8e2-276175e6b8df,2020-10-15 07:25:04,3,854,854,854,out/10-15-00-25/log,out/10-15-00-25/base_samples537,,out/10-15-00-25/bit1_samples537,169.254.76.1,out/10-15-00-25/bit0_samples537,5.94201107818481,,0.106546203391409,62:D2:B4:C9:3F:C4,No,017371402075
10-15-00-25-573,8.008145,1,573,c64414cd-d988-45e1-b915-4d4f132c895d,2020-10-15 07:27:03,1dc60b93-fd0f-452e-92cd-a3e1d19a2acf,2020-10-15 07:25:04,3,911,911,911,out/10-15-00-25/log,out/10-15-00-25/base_samples573,,out/10-15-00-25/bit1_samples573,169.254.76.1,out/10-15-00-25/bit0_samples573,7.62375590030958,,0.23196703069267,46:42:5D:3D:EE:4A,No,017371402075
10-15-00-25-797,7.793438,1,797,89565655-f732-4a72-b115-cb0a47cae6dc,2020-10-15 07:27:03,fc88d929-47ae-4f44-a02c-31e6978b250d,2020-10-15 07:25:04,3,797,797,797,out/10-15-00-25/log,out/10-15-00-25/base_samples797,,out/10-15-00-25/bit1_samples797,169.254.76.1,out/10-15-00-25/bit0_samples797,0,,0.355339775484791,8E:75:1A:D0:51:BF,No,017371402075
10-15-00-25-545,7.963299,1,545,a58efc99-39bc-4fe1-a560-7a769b8cad70,2020-10-15 07:27:03,0be40500-8bef-4a15-aee0-69a840843487,2020-10-15 07:25:04,3,994,994,994,out/10-15-00-25/log,out/10-15-00-25/base_samples545,,out/10-15-00-25/bit1_samples545,169.254.76.1,out/10-15-00-25/bit0_samples545,6.82243346512995,,0.186292938164272,52:EE:77:4C:E0:61,No,017371402075
10-15-00-25-513,7.988888,1,513,a6a3b20b-e558-4dba-93ed-1bc558b7aaa7,2020-10-15 07:27:03,efed8fe4-e462-4c22-964d-7661cfb735d4,2020-10-15 07:25:04,3,629,629,629,out/10-15-00-25/log,out/10-15-00-25/base_samples513,,out/10-15-00-25/bit1_samples513,169.254.76.1,out/10-15-00-25/bit0_samples513,7.63590381500448,,0.334140500175728,C6:42:8A:04:87:8A,No,017371402075
10-15-00-25-547,7.872218,1,547,897d7420-5e6c-4c26-97d9-1e665473afdd,2020-10-15 07:27:03,3cdcedc2-fa69-4d2c-ada7-cf6364d13f9d,2020-10-15 07:25:04,3,779,779,779,out/10-15-00-25/log,out/10-15-00-25/base_samples547,,out/10-15-00-25/bit1_samples547,169.254.76.1,out/10-15-00-25/bit0_samples547,6.1409683967986,,0.307468964098157,62:C6:93:BB:9F:61,No,017371402075
10-15-00-25-544,8.309146,1,544,c9b341ea-7af2-4987-aa23-7229d2668170,2020-10-15 07:27:03,e09eff54-8a42-41aa-b771-1b8d9a66e688,2020-10-15 07:25:04,3,633,633,633,out/10-15-00-25/log,out/10-15-00-25/base_samples544,,out/10-15-00-25/bit1_samples544,169.254.76.1,out/10-15-00-25/bit0_samples544,5.87402919596017,,0.330492759588235,62:96:92:FB:CD:42,No,017371402075
10-15-00-25-531,8.295679,1,531,f77074ed-01ba-40aa-a09f-8b580f4e6924,2020-10-15 07:27:03,5e86f2cd-c675-4963-90b9-46eea53eb61a,2020-10-15 07:25:04,3,979,979,979,out/10-15-00-25/log,out/10-15-00-25/base_samples531,,out/10-15-00-25/bit1_samples531,169.254.76.1,out/10-15-00-25/bit0_samples531,6.12158349041235,,0.587497625699862,56:F9:78:3E:9B:AD,No,017371402075
10-15-00-25-519,8.320484,1,519,8c26ce55-3572-4530-af86-9f2611dace16,2020-10-15 07:27:03,668e60d4-5b23-45fa-8cb3-de71c9e2394f,2020-10-15 07:25:04,3,957,957,957,out/10-15-00-25/log,out/10-15-00-25/base_samples519,,out/10-15-00-25/bit1_samples519,169.254.76.1,out/10-15-00-25/bit0_samples519,7.50388760512772,,0.751290037796257,56:7A:95:3A:25:9E,No,017371402075
10-15-00-25-541,7.946789,1,541,c90648c6-e297-4239-b60c-aa82e6bda0e7,2020-10-15 07:27:03,cd244e11-ac40-4ccb-93f4-79df1c29788b,2020-10-15 07:25:04,3,695,695,695,out/10-15-00-25/log,out/10-15-00-25/base_samples541,,out/10-15-00-25/bit1_samples541,169.254.76.1,out/10-15-00-25/bit0_samples541,5.65376205764793,,0.574052853142392,A2:9A:92:09:5B:CD,No,017371402075
10-15-00-25-654,7.976758,1,654,32fbf8c3-9e1a-4e88-b236-76ac96a0eca2,2020-10-15 07:27:03,981d93db-70fc-4d4e-8ec9-081a6b5e89cc,2020-10-15 07:25:04,3,945,945,945,out/10-15-00-25/log,out/10-15-00-25/base_samples654,,out/10-15-00-25/bit1_samples654,169.254.76.1,out/10-15-00-25/bit0_samples654,5.38477658050367,,0.669792471680129,66:FC:7B:CE:FF:93,No,017371402075
10-15-00-25-529,7.966441,1,529,9be1e3fc-265a-412a-88aa-b1f183bc7ff7,2020-10-15 07:27:03,d98340eb-52c2-410a-a6ba-058031cd9bd7,2020-10-15 07:25:04,3,773,773,773,out/10-15-00-25/log,out/10-15-00-25/base_samples529,,out/10-15-00-25/bit1_samples529,169.254.76.1,out/10-15-00-25/bit0_samples529,5.44778831528217,,0.68131371824295,6E:3A:21:5E:39:29,No,017371402075
10-15-00-25-559,7.912522,1,559,432e92c1-5445-4d93-9adb-a195c5a8d164,2020-10-15 07:27:03,0c816b46-a87a-49af-a0dc-eaff01c69711,2020-10-15 07:25:04,3,858,858,858,out/10-15-00-25/log,out/10-15-00-25/base_samples559,,out/10-15-00-25/bit1_samples559,169.254.76.1,out/10-15-00-25/bit0_samples559,7.82395757725583,,0.7978514150517,7E:A9:02:AE:00:8D,No,017371402075
10-15-00-25-508,7.959237,1,508,ac8beab8-fe77-4755-8d99-1a1a55c03838,2020-10-15 07:27:03,fb081deb-9098-463b-9490-5341fe938317,2020-10-15 07:25:04,3,508,508,508,out/10-15-00-25/log,out/10-15-00-25/base_samples508,,out/10-15-00-25/bit1_samples508,169.254.76.1,out/10-15-00-25/bit0_samples508,0,,0.248045215109086,96:09:20:6C:E0:10,No,017371402075
10-15-00-25-604,7.813564,1,604,592f4972-3232-42c3-b06c-86da4b1f8f56,2020-10-15 07:27:03,cb9a21da-4a3c-4ccc-bcb1-3b438742dfe7,2020-10-15 07:25:04,3,850,850,850,out/10-15-00-25/log,out/10-15-00-25/base_samples604,,out/10-15-00-25/bit1_samples604,169.254.76.1,out/10-15-00-25/bit0_samples604,5.94641628516749,,0.213021965659489,9E:80:5B:55:EA:15,No,017371402075
10-15-00-25-967,7.966038,1,967,6f59939b-e88c-4996-82ef-70a1ae5b11a1,2020-10-15 07:27:03,db7c2656-a536-45df-8c8a-5288be7e2e9f,2020-10-15 07:25:05,3,967,967,967,out/10-15-00-25/log,out/10-15-00-25/base_samples967,,out/10-15-00-25/bit1_samples967,169.254.76.1,out/10-15-00-25/bit0_samples967,0,,0.561800899006935,8A:8C:80:71:1E:A1,No,017371402075
10-15-00-25-735,7.976286,1,735,8eda26fa-3ac4-45c5-aa48-f32cb85137ba,2020-10-15 07:27:03,d10d474d-f78b-4685-a256-8373fdb76966,2020-10-15 07:25:04,3,970,970,970,out/10-15-00-25/log,out/10-15-00-25/base_samples735,,out/10-15-00-25/bit1_samples735,169.254.76.1,out/10-15-00-25/bit0_samples735,6.09154110566448,,0.24000835636494,76:A7:3A:E1:68:24,No,017371402075
10-15-00-25-677,7.960627,1,677,fa088ace-a084-4965-b6e7-b9730eb5021b,2020-10-15 07:27:03,9b2a45f9-5c74-4460-82b6-d1382b21b4a8,2020-10-15 07:25:04,3,727,727,727,out/10-15-00-25/log,out/10-15-00-25/base_samples677,,out/10-15-00-25/bit1_samples677,169.254.76.1,out/10-15-00-25/bit0_samples677,6.158306963927,,0.54690710559465,A6:C8:DE:33:3A:1D,No,017371402075
10-15-00-25-549,7.769806,1,549,285d589a-1f8c-4acb-82e1-db4b39698de2,2020-10-15 07:27:03,853c1dbe-b699-426b-95ba-cd485d34948b,2020-10-15 07:25:04,3,549,549,549,out/10-15-00-25/log,out/10-15-00-25/base_samples549,,out/10-15-00-25/bit1_samples549,169.254.76.1,out/10-15-00-25/bit0_samples549,0,,0.496452795631689,82:07:BC:42:6B:68,No,017371402075
10-15-00-25-785,7.905399,1,785,4ff84392-ffc9-4b9f-8cce-06fa70b7b8d6,2020-10-15 07:27:03,22c9b001-74d6-4c70-a0b1-d235efefb886,2020-10-15 07:25:04,3,785,785,785,out/10-15-00-25/log,out/10-15-00-25/base_samples785,,out/10-15-00-25/bit1_samples785,169.254.76.1,out/10-15-00-25/bit0_samples785,0,,0.476204235802837,12:CD:60:C0:21:6A,No,017371402075
10-15-00-25-614,7.826005,1,614,22bc3ee0-8b40-4a67-b1a4-bfec86c1c1ed,2020-10-15 07:27:03,fcebcd84-4c30-45c8-95cb-829d0c613ee7,2020-10-15 07:25:04,3,979,979,979,out/10-15-00-25/log,out/10-15-00-25/base_samples614,,out/10-15-00-25/bit1_samples614,169.254.76.1,out/10-15-00-25/bit0_samples614,5.98999090562441,,0.640214858537428,9E:5C:1A:9E:F0:19,No,017371402075
10-15-00-25-984,7.872231,1,984,f188efb2-0b08-4aca-960f-3c6e0818bc9d,2020-10-15 07:27:03,670ee266-e4cf-4713-ab84-696193f516d1,2020-10-15 07:25:05,3,984,984,984,out/10-15-00-25/log,out/10-15-00-25/base_samples984,,out/10-15-00-25/bit1_samples984,169.254.76.1,out/10-15-00-25/bit0_samples984,0,,0.420403186792125,C6:B1:32:9C:C8:E2,No,017371402075
10-15-00-25-978,7.898769,1,978,51c51b58-daef-4e62-995c-b0bead37b820,2020-10-15 07:27:03,20455b5a-8271-49da-8b43-c91a3054b189,2020-10-15 07:25:05,3,982,982,982,out/10-15-00-25/log,out/10-15-00-25/base_samples978,,out/10-15-00-25/bit1_samples978,169.254.76.1,out/10-15-00-25/bit0_samples978,6.58806369215483,,0.27179065880648,9E:74:2B:81:ED:4C,No,017371402075
10-15-00-25-490,7.973197,1,490,840971bf-de52-4389-812a-3bfd135f2a94,2020-10-15 07:27:03,64446bcf-781a-4b1e-9266-fb911962ae4a,2020-10-15 07:25:04,3,620,620,620,out/10-15-00-25/log,out/10-15-00-25/base_samples490,,out/10-15-00-25/bit1_samples490,169.254.76.1,out/10-15-00-25/bit0_samples490,5.96298585714003,,0.448068752181669,A6:21:55:42:B7:8A,No,017371402075
10-15-00-25-538,7.824723,1,538,a5f7161e-54a9-488f-a630-abd0bd1089ce,2020-10-15 07:27:03,b6ca228a-3c7a-40b9-8906-3c8c10393118,2020-10-15 07:25:04,3,685,685,685,out/10-15-00-25/log,out/10-15-00-25/base_samples538,,out/10-15-00-25/bit1_samples538,169.254.76.1,out/10-15-00-25/bit0_samples538,6.10973372106145,,0.224722837095543,4E:15:CC:72:85:2C,No,017371402075
10-15-00-25-550,9.616045,1,550,1cf59907-d140-4111-8ca2-c91263b20623,2020-10-15 07:27:03,f713cc11-25f5-4ad1-b399-9002f4f1d632,2020-10-15 07:25:04,3,895,895,895,out/10-15-00-25/log,out/10-15-00-25/base_samples550,,out/10-15-00-25/bit1_samples550,169.254.76.1,out/10-15-00-25/bit0_samples550,5.91895092093592,,0.204692823897167,2A:A9:9B:10:06:34,No,017371402075
10-15-00-25-794,7.787131,1,794,33300b85-1485-4bfe-92ac-96249ad2467a,2020-10-15 07:27:03,59b52d14-f7ca-4c73-b710-3c74f429544e,2020-10-15 07:25:04,3,794,794,794,out/10-15-00-25/log,out/10-15-00-25/base_samples794,,out/10-15-00-25/bit1_samples794,169.254.76.1,out/10-15-00-25/bit0_samples794,0,,0.304353016907088,12:73:B6:A8:19:84,No,017371402075
10-15-00-25-568,7.778176,1,568,5f41bfe3-cfb0-47e0-b807-29249ab59e0d,2020-10-15 07:27:03,c85cab47-7e94-42c5-b8c3-67b06e54aca2,2020-10-15 07:25:04,3,994,994,994,out/10-15-00-25/log,out/10-15-00-25/base_samples568,,out/10-15-00-25/bit1_samples568,169.254.76.1,out/10-15-00-25/bit0_samples568,6.69363594962596,,0.215557869193497,B6:EB:10:45:FD:A9,No,017371402075
10-15-00-25-498,7.970739,1,498,f255a1af-f3f5-4594-bfcb-b7ebcc04b5c7,2020-10-15 07:27:03,bca6885f-1d92-4847-891e-b7acd68e9d7d,2020-10-15 07:25:04,3,772,772,772,out/10-15-00-25/log,out/10-15-00-25/base_samples498,,out/10-15-00-25/bit1_samples498,169.254.76.1,out/10-15-00-25/bit0_samples498,7.77118954082455,,0.238450186094137,26:94:FC:F0:B1:99,No,017371402075
10-15-00-25-493,8.009348,1,493,15c6fb2a-685c-4e92-bcca-63f663999d50,2020-10-15 07:27:03,87f0165c-9d03-4925-94f3-934dc3bb45d9,2020-10-15 07:25:04,3,493,493,493,out/10-15-00-25/log,out/10-15-00-25/base_samples493,,out/10-15-00-25/bit1_samples493,169.254.76.1,out/10-15-00-25/bit0_samples493,0,,0.594928469017625,D2:55:18:0A:F9:E6,No,017371402075
10-15-00-25-517,7.981513,1,517,21ce0e8b-d7c6-492f-84e8-28794973ae8b,2020-10-15 07:27:03,831741c2-4a27-4daf-b583-c620e69da0a8,2020-10-15 07:25:04,3,982,982,982,out/10-15-00-25/log,out/10-15-00-25/base_samples517,,out/10-15-00-25/bit1_samples517,169.254.76.1,out/10-15-00-25/bit0_samples517,7.3666183053967,,0.284866769563652,FE:7D:62:3A:90:B9,No,017371402075
10-15-00-25-554,7.967767,1,554,00ec2665-c3e7-493d-8441-dd4dfc2afc47,2020-10-15 07:27:03,e630c09c-0e0e-42ec-b19b-e5ba0730252f,2020-10-15 07:25:04,3,738,738,738,out/10-15-00-25/log,out/10-15-00-25/base_samples554,,out/10-15-00-25/bit1_samples554,169.254.76.1,out/10-15-00-25/bit0_samples554,5.61084041537936,,0.914558161111111,A2:87:7A:F0:13:CB,No,017371402075
10-15-00-25-732,7.867098,1,732,2dac4c36-33ef-44aa-a000-da2a1859f148,2020-10-15 07:27:03,fc9aeccf-9b98-4422-ad2b-f35e0142d410,2020-10-15 07:25:04,3,732,732,732,out/10-15-00-25/log,out/10-15-00-25/base_samples732,,out/10-15-00-25/bit1_samples732,169.254.76.1,out/10-15-00-25/bit0_samples732,0,,0.256476779636253,5E:0A:D3:48:84:CB,No,017371402075
10-15-00-25-567,7.884688,1,567,1c118372-1281-4fac-a5b9-585f92be78a1,2020-10-15 07:27:03,6ebcfdfa-0326-4574-866a-ab86ab260e0e,2020-10-15 07:25:04,3,993,993,993,out/10-15-00-25/log,out/10-15-00-25/base_samples567,,out/10-15-00-25/bit1_samples567,169.254.76.1,out/10-15-00-25/bit0_samples567,7.40146542192787,,0.278152841344219,F2:43:3D:FD:28:08,No,017371402075
10-15-00-25-572,7.876538,1,572,d7fff440-5d26-4b59-b295-a1358ced6722,2020-10-15 07:27:03,3632dd43-b7c1-4809-a928-ce97c2641d50,2020-10-15 07:25:04,3,953,953,953,out/10-15-00-25/log,out/10-15-00-25/base_samples572,,out/10-15-00-25/bit1_samples572,169.254.76.1,out/10-15-00-25/bit0_samples572,6.1480317414795,,0.426656804603393,C6:54:9B:1C:FE:DA,No,017371402075
10-15-00-25-3,7.893350,1,3,a23047ac-f8ec-4f5e-bc3e-c1e78c646fca,2020-10-15 07:27:03,ed18194b-cf2f-49da-a83e-6c90910a1f3a,2020-10-15 07:25:03,3,3,3,3,out/10-15-00-25/log,out/10-15-00-25/base_samples3,10-15-00-18-3,out/10-15-00-25/bit1_samples3,169.254.76.1,out/10-15-00-25/bit0_samples3,0,,0.307447819894365,A6:21:6B:5E:54:E0,Yes,017371402075
10-15-00-25-552,7.921642,1,552,1782c5a3-c68c-4789-8592-55501a351f7d,2020-10-15 07:27:03,7a79673d-b677-4a8e-a563-2ddbd671badc,2020-10-15 07:25:04,3,552,552,552,out/10-15-00-25/log,out/10-15-00-25/base_samples552,,out/10-15-00-25/bit1_samples552,169.254.76.1,out/10-15-00-25/bit0_samples552,0,,0.444902474774783,46:40:7D:D3:4E:3C,No,017371402075
10-15-00-25-557,7.881172,1,557,deee6a33-11ef-446e-a462-46f1c7df869a,2020-10-15 07:27:03,1ee7bfb7-d342-4cb4-a690-56337dca0a9b,2020-10-15 07:25:04,3,908,908,908,out/10-15-00-25/log,out/10-15-00-25/base_samples557,,out/10-15-00-25/bit1_samples557,169.254.76.1,out/10-15-00-25/bit0_samples557,6.57445869867544,,0.620923213534282,5E:1F:E4:28:10:85,No,017371402075
10-15-00-25-646,8.370927,1,646,0368f21d-de6e-4f2f-911b-bca606eee1c7,2020-10-15 07:27:03,16513a7b-7c91-40c3-a42a-91d9ea41a970,2020-10-15 07:25:04,3,759,759,759,out/10-15-00-25/log,out/10-15-00-25/base_samples646,,out/10-15-00-25/bit1_samples646,169.254.76.1,out/10-15-00-25/bit0_samples646,5.34420657209076,,0.181292127470968,8A:B6:57:64:00:F0,No,017371402075
10-15-00-25-511,7.817802,1,511,ca9d99c5-79ef-40f4-a28a-3579603d60a6,2020-10-15 07:27:03,bdbef5eb-d44f-461b-b54b-03d37131d358,2020-10-15 07:25:04,3,535,535,535,out/10-15-00-25/log,out/10-15-00-25/base_samples511,,out/10-15-00-25/bit1_samples511,169.254.76.1,out/10-15-00-25/bit0_samples511,6.31851318572059,,0.463816400232894,E6:D7:87:6C:00:CB,No,017371402075
10-15-00-25-565,7.997435,1,565,9b9523c0-f323-44b2-b388-fe07c29b401b,2020-10-15 07:27:03,f424f775-504f-40c9-9de7-f461e096f36f,2020-10-15 07:25:04,3,850,850,850,out/10-15-00-25/log,out/10-15-00-25/base_samples565,,out/10-15-00-25/bit1_samples565,169.254.76.1,out/10-15-00-25/bit0_samples565,5.6622904652837,,0.353222454653009,8E:0A:BA:FE:3A:E8,No,017371402075
10-15-00-25-539,9.369057,1,539,c27b1905-a633-490f-a712-b4d1b29ce8f4,2020-10-15 07:27:03,4785c005-5be0-411a-abae-384cb449b3ed,2020-10-15 07:25:04,3,900,900,900,out/10-15-00-25/log,out/10-15-00-25/base_samples539,,out/10-15-00-25/bit1_samples539,169.254.76.1,out/10-15-00-25/bit0_samples539,7.1638955711459,,0.349886213745805,1E:45:1A:19:76:68,No,017371402075
10-15-00-25-116,7.989580,1,116,cb30d17c-ed75-4df2-b1b5-c6476648fa38,2020-10-15 07:27:03,ca72d065-1d8f-45b9-b831-e78ff0f9dd00,2020-10-15 07:25:04,3,896,896,896,out/10-15-00-25/log,out/10-15-00-25/base_samples116,,out/10-15-00-25/bit1_samples116,169.254.76.1,out/10-15-00-25/bit0_samples116,7.76196180960234,,0.240332586221677,CE:AC:52:29:EE:22,No,017371402075
