Logs,GUID,Predecessors,Boot ID,MAC Address,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start
out/09-21-23-59/log,09-21-23-59-6,,51a8d88a-eb17-4fa2-9b6c-60a5890698e4,16:B9:07:51:D7:FA,64,1,2020-09-22 06:59:13,2020-09-22 07:00:35,6,7a2f369e-fd3c-4146-90d7-f3fb7059d1a8,1,,-,-,-,No
out/09-21-23-59/log,09-21-23-59-30,09-21-23-44-69,bf6867b5-5492-4345-a91d-9a87825c7628,26:A2:00:95:AE:7A,30,1,2020-09-22 06:59:13,2020-09-22 07:00:36,30,356db220-1140-4781-8d6a-3f29faaea696,1,,-,-,-,Yes
out/09-21-23-59/log,09-21-23-59-17,,09914b94-921c-4dbf-a4ea-3ea6c3efc7d3,62:A8:66:69:AD:25,17,1,2020-09-22 06:59:13,2020-09-22 07:00:35,17,23c196d3-8ae5-44f8-9afa-0bc866075b2e,1,,-,-,-,No
out/09-21-23-59/log,09-21-23-59-14,,0de5fe94-d04f-4d4a-9841-fca370b2acdc,D6:7F:DE:95:5B:64,14,1,2020-09-22 06:59:13,2020-09-22 07:00:35,14,d69b6da6-ec7a-45b2-93a3-b9ad2cf79ab7,1,,-,-,-,No
out/09-21-23-59/log,09-21-23-59-26,,1fd8cbbc-8d0c-41a8-bffc-b9223ee53c6f,2E:02:C1:3E:E1:CE,26,1,2020-09-22 06:59:13,2020-09-22 07:00:35,26,20ac6dcb-1529-4be0-961b-d337d837085e,1,,-,-,-,No
out/09-21-23-59/log,09-21-23-59-21,,65f84cdc-b922-43f6-9b85-e8a27d66a118,3E:CB:98:AC:5C:68,21,1,2020-09-22 06:59:13,2020-09-22 07:00:35,21,00e45ae8-4fa6-4122-995a-15f95731c910,1,,-,-,-,No
out/09-21-23-59/log,09-21-23-59-2,,b3eba73f-8d33-42d3-a447-8986738877da,62:60:44:F9:D9:C5,82,1,2020-09-22 06:59:13,2020-09-22 07:00:36,2,df76035d-eed3-4de0-a7ae-8f9fa60be686,1,,-,-,-,No
out/09-21-23-59/log,09-21-23-59-31,,b5799d68-e733-402c-ae5d-3b703f5be1b4,9A:A4:A4:B5:D2:B9,46,1,2020-09-22 06:59:13,2020-09-22 07:00:35,31,c7e0a18c-1abb-4fa0-a206-210badf38d8b,1,,-,-,-,No
out/09-21-23-59/log,09-21-23-59-44,,ea437fd1-3682-4717-8718-633baadc38ef,3E:1D:92:72:F5:5C,86,1,2020-09-22 06:59:13,2020-09-22 07:00:35,44,a4b221db-38d1-4621-89ec-37c3d78d5133,1,,-,-,-,No
out/09-21-23-59/log,09-21-23-59-76,,04b743c6-7da4-4a70-bc23-ba3899c1d359,BA:BE:EC:AE:AD:99,98,1,2020-09-22 06:59:13,2020-09-22 07:00:35,76,ef902da8-cd02-4f24-ba53-55d59685e678,1,,-,-,-,No
out/09-21-23-59/log,09-21-23-59-12,,afd4f6c6-78e2-4cbd-b8fe-119119db6270,36:32:98:6A:2F:25,12,1,2020-09-22 06:59:13,2020-09-22 07:00:35,12,148f2e56-aeae-4cbd-9974-a30107957c89,1,,-,-,-,No
out/09-21-23-59/log,09-21-23-59-42,,266257be-a6be-4187-afd1-7724591f0eaa,82:E9:FD:56:AB:A8,62,1,2020-09-22 06:59:13,2020-09-22 07:00:35,42,6716244b-40e2-4323-9e04-1d4aed0f6aa2,1,,-,-,-,No
out/09-21-23-59/log,09-21-23-59-51,,2233e81c-f0be-4253-a1b1-8f129d36251a,16:50:C1:BE:C3:45,51,1,2020-09-22 06:59:13,2020-09-22 07:00:35,51,9d11bf7b-549c-459c-9fd2-81599135bf97,1,,-,-,-,No
out/09-21-23-59/log,09-21-23-59-91,,f816b369-0d0f-4b6f-869e-d3fed9f0f3ff,A2:15:60:DD:1D:96,91,1,2020-09-22 06:59:13,2020-09-22 07:00:35,91,fc9a2779-c794-4efd-9368-aa0fa4d04e8f,1,,-,-,-,No
out/09-21-23-59/log,09-21-23-59-74,,90d0d9fc-78f1-4cb2-a774-3b78c48f07bb,AA:EE:5C:EA:85:99,74,1,2020-09-22 06:59:13,2020-09-22 07:00:35,74,5fb411f2-08c9-42b2-a6dc-8e611fc045d1,1,,-,-,-,No
out/09-21-23-59/log,09-21-23-59-89,,dcb04342-4942-4282-ac25-a462da9b445a,76:14:53:CA:E2:A6,89,1,2020-09-22 06:59:13,2020-09-22 07:00:35,89,0005e3aa-553a-4c0c-95e7-b22bb929a0c4,1,,-,-,-,No
out/09-21-23-59/log,09-21-23-59-50,,4482babe-95c3-4e77-b4af-0a12a745e6ab,AA:4E:48:BB:FB:C2,74,1,2020-09-22 06:59:13,2020-09-22 07:00:35,50,8dc37022-8975-40e7-ba9c-af041cc27684,1,,-,-,-,No
