Logs,GUID,Predecessors,Boot ID,MAC Address,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start
out/09-21-23-20/log,09-21-23-20-35,,7a9e9191-686d-4cb1-9efb-79185548016c,92:56:58:54:5A:0B,62,1,2020-09-22 06:20:16,2020-09-22 06:20:54,35,5e5695bb-0881-44bb-9798-4510b9d6bf37,1,,-,-,-,No
out/09-21-23-20/log,09-21-23-20-48,,0d2f1c2a-2b02-403f-82fd-eff87fc2cb4f,C2:0C:F8:B0:AE:15,48,1,2020-09-22 06:20:16,2020-09-22 06:20:54,48,e452edbe-cf31-4000-99c8-8479828d6dc3,1,,-,-,-,No
out/09-21-23-20/log,09-21-23-20-90,,c069e938-8173-48d6-be9b-9d40e5157502,56:2D:4D:5B:17:28,90,1,2020-09-22 06:20:16,2020-09-22 06:20:54,90,97bcafdc-88be-4649-b1c6-9915b82deb97,1,,-,-,-,No
out/09-21-23-20/log,09-21-23-20-10,,02ab857c-803d-405e-a466-3a13ee876e2f,9A:AD:95:10:F4:C2,89,1,2020-09-22 06:20:16,2020-09-22 06:20:54,10,27f15bb0-a687-4dec-b0ec-99f076e9dce0,1,,-,-,-,No
out/09-21-23-20/log,09-21-23-20-31,,b7add7ea-d8c6-4256-be3c-f5b806267003,A2:D1:86:57:92:A2,52,1,2020-09-22 06:20:16,2020-09-22 06:20:54,31,d2cd41c4-13a0-4049-a160-551c4e9319c8,1,,-,-,-,No
out/09-21-23-20/log,09-21-23-20-27,,e58ebd6d-e4f1-4d3b-b10d-a6ffbc496515,F6:28:44:E2:46:B1,32,1,2020-09-22 06:20:16,2020-09-22 06:20:54,27,83a27357-1018-43ce-b8c3-ebcff1e0d64c,1,,-,-,-,No
out/09-21-23-20/log,09-21-23-20-7,,0684f0a3-669c-4321-995a-251efeb402a7,C2:BF:C3:FD:77:D1,84,1,2020-09-22 06:20:16,2020-09-22 06:20:54,7,54da1065-cbf2-475b-8ed1-64f45a96f477,1,,-,-,-,No
out/09-21-23-20/log,09-21-23-20-63,,1dd0cfcc-405f-431e-ada5-353f1b219004,1E:ED:B4:D6:E4:FA,93,1,2020-09-22 06:20:16,2020-09-22 06:20:54,63,989354ee-9723-4ea8-b2f4-09306c0a363b,1,,-,-,-,No
out/09-21-23-20/log,09-21-23-20-37,,075a66cb-abcf-450d-b1dc-33bcc23a29d0,02:37:3F:01:DC:DA,89,1,2020-09-22 06:20:16,2020-09-22 06:20:54,37,27bd4900-d802-46c9-9069-8dd32f20c19d,1,,-,-,-,No
out/09-21-23-20/log,09-21-23-20-86,,3526f35f-3a44-4981-ace1-a3d3b0bbd8e9,8E:80:AA:3C:F3:BE,86,1,2020-09-22 06:20:16,2020-09-22 06:20:54,86,c20c7add-ef8e-4ce7-bf6a-7f07a4d0ba69,1,,-,-,-,No
out/09-21-23-20/log,09-21-23-20-67,,ee416f9a-75d7-46f8-81dc-a1e73c70d5dc,62:85:E4:2D:E1:87,97,1,2020-09-22 06:20:16,2020-09-22 06:20:54,67,54423b65-d345-4b3a-9daa-ecba6fcb3603,1,,-,-,-,No
out/09-21-23-20/log,09-21-23-20-95,,6578d867-3d2f-43c8-895e-2d92e0f17fc6,FA:33:06:B7:BD:DA,95,1,2020-09-22 06:20:16,2020-09-22 06:20:54,95,1e83fe7d-bf9c-4c27-8514-a9e9c27b984c,1,,-,-,-,No
out/09-21-23-20/log,09-21-23-20-47,,5817ff10-007e-466b-8051-29cdc6a05921,6A:ED:43:ED:E6:87,47,1,2020-09-22 06:20:16,2020-09-22 06:20:54,47,ebb9657d-2137-4a88-9630-8369bcb6c160,1,,-,-,-,No
