Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/05-21-15-15/log,be1256ae-d029-4c0e-a29e-f2da790ed16d,C6:8D:57:84:B7:BA,147,163,179,3,2020-05-21 22:15:31,2020-05-21 22:15:57,110,c3ad1e7e-ad06-479f-ba10-f81c19d6955f,1,,-,-
out/05-21-15-15/log,9b5abd4a-79fe-4579-8260-d8b4dcf743df,56:AB:6A:8F:F4:A9,131,131,130,3,2020-05-21 22:15:31,2020-05-21 22:15:57,108,be65dfe1-73d6-4bf2-979b-f002624fa2b5,1,,-,-
out/05-21-15-15/log,47101813-10c9-4a15-ab0a-6e2cf4097344,72:63:52:15:04:1B,172,184,172,3,2020-05-21 22:15:30,2020-05-21 22:15:57,172,c57d7588-0a4f-405b-99ed-64395f655f16,1,,-,-
out/05-21-15-15/log,633c8d2a-e762-4802-ab8a-743d0dd7dbfe,22:03:7F:EE:BC:BB,12,8,8,3,2020-05-21 22:15:30,2020-05-21 22:15:57,8,6f9bae34-10c7-4bb3-b72f-9f4c7a104ea4,1,,-,-
out/05-21-15-15/log,aa8e7674-5c7f-4601-88bf-69218fe2772f,EA:5E:6F:B9:7B:94,161,175,161,3,2020-05-21 22:15:30,2020-05-21 22:15:57,122,d2fddb37-f832-4c0e-8aa0-eec19104229d,1,,-,-
out/05-21-15-15/log,e3753f1d-60c7-45d5-a429-36f7ffe2c955,D2:51:9A:FB:C4:B5,146,146,146,3,2020-05-21 22:15:30,2020-05-21 22:15:57,146,f6b376b1-8c88-49c2-82c6-c1bba9627b59,1,,-,-
out/05-21-15-15/log,60f54836-a429-4c89-8eb0-e77a82c2df1c,CA:B6:4D:8C:F7:DE,10,10,10,3,2020-05-21 22:15:30,2020-05-21 22:15:57,10,0999812c-5134-49ae-9947-991faabf36bd,1,,-,-
out/05-21-15-15/log,e1437a0e-9ba5-4aab-bf87-4f35fea140da,4E:01:0C:17:05:7A,80,80,80,3,2020-05-21 22:15:31,2020-05-21 22:15:57,80,81f3a6ea-ad18-46b2-bc6b-93e5693bc6a1,1,,-,-
out/05-21-15-15/log,844c97f6-e7b0-4aac-a700-54db4177abfe,4E:94:65:83:FB:12,188,188,188,3,2020-05-21 22:15:30,2020-05-21 22:15:57,188,98b7339f-5e3d-4e0c-bd4b-74c9cbc6c58d,1,,-,-
out/05-21-15-15/log,03b55432-ad2b-474d-9be2-d7f4e1daf9d3,4E:47:CC:BB:0A:69,158,126,150,3,2020-05-21 22:15:31,2020-05-21 22:15:57,124,6fe52003-f0b7-4ea6-a3e8-d567c15ef29c,1,,-,-
out/05-21-15-15/log,cf15a19e-6ad2-4ad2-ba41-4bdf501f8bf7,EA:F5:85:17:CF:AE,190,186,62,3,2020-05-21 22:15:30,2020-05-21 22:15:57,18,575ca4ad-aa53-4a69-807d-ee2f791ec3a5,1,,-,-
out/05-21-15-15/log,a733cdb7-9d3f-4ed4-9b20-bcd22c15e425,5E:92:31:06:ED:31,174,102,174,3,2020-05-21 22:15:30,2020-05-21 22:15:57,102,46fe5b5b-1c7f-4279-a5f1-cb96db7dd229,1,,-,-
out/05-21-15-15/log,6d8f24b0-490d-46af-95ea-8e8dd337ec28,2A:62:84:09:6C:C3,192,192,192,3,2020-05-21 22:15:30,2020-05-21 22:15:57,192,b05f56e4-c25b-4964-b514-ba88c11b7501,1,,-,-
out/05-21-15-15/log,c8cee971-ce99-4c15-bbf3-5fd87883494e,C6:BA:BD:9E:BF:D9,130,146,144,3,2020-05-21 22:15:30,2020-05-21 22:15:57,66,c020821a-d00d-4a59-bdff-019475017816,1,,-,-
out/05-21-15-15/log,61484c41-911f-4c5e-bd87-a0816fae6ae1,36:A5:34:95:07:CE,162,138,176,3,2020-05-21 22:15:30,2020-05-21 22:15:57,138,04bbb784-f8a3-4e9f-b4bc-dedba08e6025,1,,-,-
out/05-21-15-15/log,d0c47e31-aefe-47af-b40c-ce62cf338680,96:7B:0F:0A:D7:B5,152,152,152,3,2020-05-21 22:15:30,2020-05-21 22:15:57,152,a62e077e-dbf8-4b11-a0d0-17cdf8dcf35c,1,,-,-
out/05-21-15-15/log,3c920fca-c162-4b22-b546-a84da25ba745,F6:2F:A3:E6:87:07,52,52,52,3,2020-05-21 22:15:31,2020-05-21 22:15:57,52,90cf1d8c-5b3f-4ccd-8348-2ca18988fb22,1,,-,-
out/05-21-15-15/log,5604cea0-1c1a-41fb-b604-9b597e0250ee,52:49:65:C7:05:5E,155,155,153,3,2020-05-21 22:15:30,2020-05-21 22:15:57,56,bfc3d0b1-c3f5-4259-9e65-2ab8d3dde30e,1,,-,-
out/05-21-15-15/log,0e433f06-67c2-4e4c-b476-5d97c4759842,E6:64:88:96:A6:C1,44,44,44,3,2020-05-21 22:15:30,2020-05-21 22:15:57,44,366a76c9-463b-4843-8148-0bc0f97a5062,1,,-,-
out/05-21-15-15/log,ae5a1805-238d-4da7-a92e-3559c8c15215,3E:E7:20:94:11:E9,152,152,136,3,2020-05-21 22:15:30,2020-05-21 22:15:57,22,b0d9a4bc-999c-479d-94c6-ee998d03e375,1,,-,-
out/05-21-15-15/log,26d43bdb-12ef-4a62-baa5-8cf60a0bab6e,EE:68:2F:49:C6:87,194,194,192,3,2020-05-21 22:15:30,2020-05-21 22:15:57,114,02683d98-875b-4d2d-9cda-807da68d2bb8,1,,-,-
out/05-21-15-15/log,fa379b3e-86b9-405c-8618-604f1bca18ae,6E:3C:B5:BB:3E:D9,90,90,90,3,2020-05-21 22:15:31,2020-05-21 22:15:57,90,9b5e9846-46e0-4b3f-9aed-e100325be62b,1,,-,-
out/05-21-15-15/log,e54401a0-aeaa-4298-8302-c91dc5cd479a,56:5C:10:9B:C0:B7,68,68,68,3,2020-05-21 22:15:30,2020-05-21 22:15:57,68,aed8f644-37c5-48d9-a4bc-9a5e59f93559,1,,-,-
out/05-21-15-15/log,bc6cc07a-c802-403b-ae18-f0f2bc88d194,8E:03:00:99:01:FC,136,140,140,3,2020-05-21 22:15:30,2020-05-21 22:15:57,36,6c511ecf-dc59-4d75-a0ce-a6f14166f8b1,1,,-,-
out/05-21-15-15/log,766cefc4-3bc2-4033-908c-0eec08415d76,46:9A:8F:5C:59:B1,160,160,160,3,2020-05-21 22:15:30,2020-05-21 22:15:57,160,716f2fbf-a4d9-48e0-8f1f-04e96fdcc5fc,1,,-,-
out/05-21-15-15/log,b2463a5f-6f85-4e76-93ed-4544c34b4fea,8E:3E:7A:32:B6:D9,208,208,208,3,2020-05-21 22:15:30,2020-05-21 22:15:57,134,09a10f21-3191-4b13-9505-542eeb965c1c,1,,-,-
out/05-21-15-15/log,cdd1bc1c-05f3-464c-9562-4cce2c4b8ffc,0E:74:28:30:37:9B,158,254,158,3,2020-05-21 22:15:30,2020-05-21 22:15:57,60,651f64f5-9af6-433b-96a5-11a1778423d3,1,,-,-
out/05-21-15-15/log,286547bc-bf84-44dc-8ef8-5c9e985643ee,9E:34:FC:DE:F4:2C,126,126,126,3,2020-05-21 22:15:30,2020-05-21 22:15:57,126,d36c00f6-5714-45dd-9b4a-9742e6f32244,1,,-,-
out/05-21-15-15/log,0d39f6d3-f8b7-4bfc-ac9c-416013b6bf82,7E:EE:83:E8:A4:86,72,143,143,3,2020-05-21 22:15:31,2020-05-21 22:15:57,72,9e5ce0de-58d3-4852-93a3-3503a0e98d0a,1,,-,-
out/05-21-15-15/log,a854df48-2742-4951-8edc-411ae70e41a8,0E:FB:E8:AD:F5:FD,188,188,158,3,2020-05-21 22:15:30,2020-05-21 22:15:57,158,97505426-60ec-46cc-8993-7b7889e688b3,1,,-,-
out/05-21-15-15/log,5af59c5e-b5b0-4c47-8213-d915035dce57,12:CB:7F:5A:D1:08,129,129,129,3,2020-05-21 22:15:30,2020-05-21 22:15:57,2,50d38153-037a-49e3-bd31-290cebd5eb78,1,,-,-
out/05-21-15-15/log,3be1e350-a526-40ec-9031-d7d971eecd3c,52:A8:74:D5:DF:EB,167,140,137,3,2020-05-21 22:15:30,2020-05-21 22:15:57,118,98ec669d-5aa5-452a-83e0-93ab19ab29a9,1,,-,-
out/05-21-15-15/log,87276140-3ead-41a4-907b-80a1987be18a,FE:92:0E:06:50:F2,190,190,190,3,2020-05-21 22:15:30,2020-05-21 22:15:57,190,007e9bb3-6924-481c-a3b9-d10b6856f42c,1,,-,-
out/05-21-15-15/log,b2452697-7d9c-45aa-a93e-e5ff4ccff7b6,4A:6B:16:A4:0A:13,50,138,186,3,2020-05-21 22:15:30,2020-05-21 22:15:57,50,d97fbced-9cb7-4e1e-9744-5343c2940503,1,,-,-
out/05-21-15-15/log,516fca3f-9fc5-4a9c-8cab-41d2675c90d0,82:97:6B:C6:DA:B0,40,40,40,3,2020-05-21 22:15:30,2020-05-21 22:15:57,40,80d949a3-ca82-4efb-92d7-34471b05c701,1,,-,-
out/05-21-15-15/log,a268a311-843e-4b26-9e69-4cdeb9cc5bcb,BA:4A:13:D0:A7:0D,34,170,176,3,2020-05-21 22:15:30,2020-05-21 22:15:57,20,87e835db-a90a-4e3b-8b26-74134cef67a0,1,,-,-
out/05-21-15-15/log,0c46c71d-8ab8-4284-9410-285797659ca0,46:43:44:2D:92:5B,184,177,176,3,2020-05-21 22:15:30,2020-05-21 22:15:57,6,83c099d2-7936-4acf-af14-7ea43a0f4b9a,1,,-,-
out/05-21-15-15/log,62871443-eb73-4121-a5fe-aff4fb835961,56:7D:D3:55:33:C2,86,84,86,3,2020-05-21 22:15:30,2020-05-21 22:15:57,28,f0fb14fa-8636-4dd8-afbc-d1852047c34b,1,,-,-
