Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/09-02-23-56/log,dd6fcec0-2a00-4cb4-a419-7cae9097dd6d,12:DB:57:7C:D0:44,-1,-1,-1,0,2020-09-03 06:57:33,2020-09-03 06:57:33,33,d52c2de6-1dcf-437c-ac69-80ce063f1e94,0,INVALID_STIME,-,-
out/09-02-23-56/log,aa813fc6-9af2-42c4-9526-359997f21775,82:1B:B7:52:B7:0B,-1,-1,-1,0,2020-09-03 06:57:24,2020-09-03 06:57:24,78,85fab087-1ec6-4d7a-9181-3432005ce818,0,INVALID_STIME,-,-
out/09-02-23-56/log,dd6fcec0-2a00-4cb4-a419-7cae9097dd6d,12:DB:57:7C:D0:44,-1,-1,-1,0,2020-09-03 06:57:31,2020-09-03 06:57:31,296,70a14cff-1543-4b9c-be7f-2aa9f4a13965,0,INVALID_STIME,-,-
out/09-02-23-56/log,f9fd7fcd-1ebc-4e5f-a8d4-92b1a3696576,A6:6F:F7:1E:15:8B,-1,-1,-1,0,2020-09-03 06:57:24,2020-09-03 06:57:24,585,21a4ae1e-b5bc-4aab-84fe-7339e4d9f20a,0,INVALID_STIME,-,-
out/09-02-23-56/log,aa813fc6-9af2-42c4-9526-359997f21775,82:1B:B7:52:B7:0B,-1,-1,-1,0,2020-09-03 06:57:24,2020-09-03 06:57:24,921,284c2a81-de36-436f-8118-0b237df14ca7,0,INVALID_STIME,-,-
out/09-02-23-56/log,e5ddffec-52a0-4a80-b1aa-0d8994ca58a9,52:CC:DB:7F:D9:5E,-1,-1,-1,0,2020-09-03 06:57:24,2020-09-03 06:57:24,793,14c9d04c-2f97-4776-85a8-9b7f8400f311,0,INVALID_STIME,-,-
out/09-02-23-56/log,ed4677d9-bf50-4175-afc2-63b8fecdb1ec,06:E8:97:E1:52:84,-1,-1,-1,0,2020-09-03 06:57:24,2020-09-03 06:57:24,939,5d9e8381-343b-4c15-b986-844035de06b7,0,INVALID_STIME,-,-
out/09-02-23-56/log,e15cd373-f205-40c0-8213-72d924c363b6,3E:22:C1:44:CD:3F,-1,-1,-1,0,2020-09-03 06:57:30,2020-09-03 06:57:30,44,5b44074e-7091-475c-9779-0deb8bae8fd4,0,INVALID_STIME,-,-
out/09-02-23-56/log,929a6a63-9052-4b05-a466-acdf333bc3c4,5A:2B:E6:3F:9A:23,-1,-1,-1,0,2020-09-03 06:57:29,2020-09-03 06:57:29,797,4f534d80-7549-4628-9f74-cd2b8fdc5d42,0,INVALID_STIME,-,-
out/09-02-23-56/log,dd6fcec0-2a00-4cb4-a419-7cae9097dd6d,12:DB:57:7C:D0:44,-1,-1,-1,0,2020-09-03 06:57:36,2020-09-03 06:57:36,26,ca704bbb-ac75-4e1e-b69d-4358f4609eb8,0,INVALID_STIME,-,-
out/09-02-23-56/log,aa813fc6-9af2-42c4-9526-359997f21775,82:1B:B7:52:B7:0B,-1,-1,-1,0,2020-09-03 06:57:24,2020-09-03 06:57:24,925,a7117bc3-246a-43cf-a314-a723555971ac,0,INVALID_STIME,-,-
out/09-02-23-56/log,e5ddffec-52a0-4a80-b1aa-0d8994ca58a9,52:CC:DB:7F:D9:5E,-1,-1,-1,0,2020-09-03 06:57:25,2020-09-03 06:57:25,932,42d7cb0c-e694-48bc-9a3b-ebb62e47e109,0,INVALID_STIME,-,-
out/09-02-23-56/log,e5ddffec-52a0-4a80-b1aa-0d8994ca58a9,52:CC:DB:7F:D9:5E,-1,-1,-1,0,2020-09-03 06:57:26,2020-09-03 06:57:26,363,67b96763-4bc6-4af0-b109-7d8778873fd9,0,INVALID_STIME,-,-
out/09-02-23-56/log,e5ddffec-52a0-4a80-b1aa-0d8994ca58a9,52:CC:DB:7F:D9:5E,-1,-1,-1,0,2020-09-03 06:57:25,2020-09-03 06:57:25,614,eeb8ec00-757e-4f70-ac5d-78a76f94ea29,0,INVALID_STIME,-,-
out/09-02-23-56/log,3d185716-31ba-47d2-92d4-5c196460545a,06:03:AA:9A:16:FB,-1,-1,-1,0,2020-09-03 06:57:24,2020-09-03 06:57:24,468,28f23ab3-37eb-4d7a-9317-3ebc5ee504d1,0,INVALID_STIME,-,-
out/09-02-23-56/log,e5ddffec-52a0-4a80-b1aa-0d8994ca58a9,52:CC:DB:7F:D9:5E,-1,-1,-1,0,2020-09-03 06:57:25,2020-09-03 06:57:25,989,b93727fb-6483-4aef-8e62-4e1c348b5bae,0,INVALID_STIME,-,-
out/09-02-23-56/log,ed4677d9-bf50-4175-afc2-63b8fecdb1ec,06:E8:97:E1:52:84,-1,-1,-1,0,2020-09-03 06:57:30,2020-09-03 06:57:30,15,0fc73ac3-9aac-41bf-a685-ed3abbfa9a00,0,INVALID_STIME,-,-
out/09-02-23-56/log,e5ddffec-52a0-4a80-b1aa-0d8994ca58a9,52:CC:DB:7F:D9:5E,-1,-1,-1,0,2020-09-03 06:57:28,2020-09-03 06:57:29,344,e39bceab-973c-47ac-bd64-b771a05effc5,0,INVALID_STIME,-,-
out/09-02-23-56/log,e15cd373-f205-40c0-8213-72d924c363b6,3E:22:C1:44:CD:3F,-1,-1,-1,0,2020-09-03 06:57:26,2020-09-03 06:57:26,299,8ca3baac-6f43-4081-8843-a7e3af4be70d,0,INVALID_STIME,-,-
out/09-02-23-56/log,3d185716-31ba-47d2-92d4-5c196460545a,06:03:AA:9A:16:FB,-1,-1,-1,0,2020-09-03 06:57:25,2020-09-03 06:57:25,669,964be117-04b9-44d3-8aef-ac1561fbbbe9,0,INVALID_STIME,-,-
out/09-02-23-56/log,aa813fc6-9af2-42c4-9526-359997f21775,82:1B:B7:52:B7:0B,-1,-1,-1,0,2020-09-03 06:57:26,2020-09-03 06:57:26,271,f2fd6d39-49b9-4ea6-a77b-9256272081fe,0,INVALID_STIME,-,-
out/09-02-23-56/log,aa813fc6-9af2-42c4-9526-359997f21775,82:1B:B7:52:B7:0B,-1,-1,-1,0,2020-09-03 06:57:26,2020-09-03 06:57:26,903,c68b355e-098c-4a98-844c-8001e154f292,0,INVALID_STIME,-,-
out/09-02-23-56/log,ed4677d9-bf50-4175-afc2-63b8fecdb1ec,06:E8:97:E1:52:84,-1,-1,-1,0,2020-09-03 06:57:30,2020-09-03 06:57:30,801,1e6c7b8f-b9af-43f2-877e-58f3c00bcb59,0,INVALID_STIME,-,-
out/09-02-23-56/log,e5ddffec-52a0-4a80-b1aa-0d8994ca58a9,52:CC:DB:7F:D9:5E,-1,-1,-1,0,2020-09-03 06:57:25,2020-09-03 06:57:25,646,5b83fd69-9736-40b1-85c0-6e7c2645dec9,0,INVALID_STIME,-,-
out/09-02-23-56/log,dd6fcec0-2a00-4cb4-a419-7cae9097dd6d,12:DB:57:7C:D0:44,-1,-1,-1,0,2020-09-03 06:57:31,2020-09-03 06:57:31,676,cf4e32e2-fab3-4ea4-91ed-ada00ddbc33a,0,INVALID_STIME,-,-
out/09-02-23-56/log,f9fd7fcd-1ebc-4e5f-a8d4-92b1a3696576,A6:6F:F7:1E:15:8B,-1,-1,-1,0,2020-09-03 06:57:24,2020-09-03 06:57:24,970,1c872af1-86b6-4c19-9353-467dd5ff9cb8,0,INVALID_STIME,-,-
out/09-02-23-56/log,dd6fcec0-2a00-4cb4-a419-7cae9097dd6d,12:DB:57:7C:D0:44,-1,-1,-1,0,2020-09-03 06:57:31,2020-09-03 06:57:31,603,ec0d05d5-3247-4f1f-ae9a-605433474355,0,INVALID_STIME,-,-
out/09-02-23-56/log,e15cd373-f205-40c0-8213-72d924c363b6,3E:22:C1:44:CD:3F,-1,-1,-1,0,2020-09-03 06:57:35,2020-09-03 06:57:35,831,027994ad-2cb7-467e-a54c-d959d5aa2e95,0,INVALID_STIME,-,-
out/09-02-23-56/log,dd6fcec0-2a00-4cb4-a419-7cae9097dd6d,12:DB:57:7C:D0:44,-1,-1,-1,0,2020-09-03 06:57:34,2020-09-03 06:57:34,992,7ecb62f5-d8fa-4431-8fa8-7d071c8763bf,0,INVALID_STIME,-,-
out/09-02-23-56/log,aa813fc6-9af2-42c4-9526-359997f21775,82:1B:B7:52:B7:0B,-1,-1,-1,0,2020-09-03 06:57:28,2020-09-03 06:57:28,734,4e63a90c-fb96-4eee-b1c3-e879e59185c5,0,INVALID_STIME,-,-
out/09-02-23-56/log,e15cd373-f205-40c0-8213-72d924c363b6,3E:22:C1:44:CD:3F,-1,-1,-1,0,2020-09-03 06:57:33,2020-09-03 06:57:33,979,70c2367a-2ed9-479b-8558-1133dfac43c9,0,INVALID_STIME,-,-
out/09-02-23-56/log,f9fd7fcd-1ebc-4e5f-a8d4-92b1a3696576,A6:6F:F7:1E:15:8B,-1,-1,-1,0,2020-09-03 06:57:26,2020-09-03 06:57:26,775,ff0bf20d-76e1-47dc-a362-dbed7391a302,0,INVALID_STIME,-,-
out/09-02-23-56/log,ed4677d9-bf50-4175-afc2-63b8fecdb1ec,06:E8:97:E1:52:84,-1,-1,-1,0,2020-09-03 06:57:29,2020-09-03 06:57:29,751,bc2ef493-86d1-4690-84e8-9bf4f93cb2f9,0,INVALID_STIME,-,-
out/09-02-23-56/log,e5ddffec-52a0-4a80-b1aa-0d8994ca58a9,52:CC:DB:7F:D9:5E,-1,-1,-1,0,2020-09-03 06:57:24,2020-09-03 06:57:24,778,5fa11412-25c5-4eb1-93e2-476b9015e844,0,INVALID_STIME,-,-
out/09-02-23-56/log,aa813fc6-9af2-42c4-9526-359997f21775,82:1B:B7:52:B7:0B,-1,-1,-1,0,2020-09-03 06:57:30,2020-09-03 06:57:30,981,363656ae-95fc-4691-b596-33593f3549fc,0,INVALID_STIME,-,-
out/09-02-23-56/log,e15cd373-f205-40c0-8213-72d924c363b6,3E:22:C1:44:CD:3F,-1,-1,-1,0,2020-09-03 06:57:24,2020-09-03 06:57:24,800,cf62cc19-4cf4-4ee8-af8f-081fe4fd1424,0,INVALID_STIME,-,-
