GUID,CPU CPI,MAC Address,Success,Id,Boot ID,End Time,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,IP Address,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,Warm Start,Tag
10-16-16-46-1,95.052935,52:60:CA:04:7E:E9,1,1,445b08cc-ec26-4734-9b9c-ca03618fe38e,2020-10-16 23:46:56,85f8c07a-53bb-43df-8ab0-7ab1293400e8,2020-10-16 23:46:41,9,3,1,1,1,out/10-16-16-46/log,out/10-16-16-46/base_samples1,10-16-16-42-1,out/10-16-16-46/bit1_samples1,169.254.76.1,out/10-16-16-46/bit0_samples1,0,,0.622038423680761,Yes,DEFAULT
10-16-16-46-5,96.527452,72:FA:31:0C:C3:54,1,5,d01a7af8-5545-4733-a59a-9b7e8d331f05,2020-10-16 23:46:55,089558a5-3898-43e3-81f6-b5badad09496,2020-10-16 23:46:41,10,3,5,5,5,out/10-16-16-46/log,out/10-16-16-46/base_samples5,10-16-16-42-4,out/10-16-16-46/bit1_samples5,169.254.76.1,out/10-16-16-46/bit0_samples5,0,,0.113866312661632,Yes,DEFAULT
10-16-16-46-2,95.529743,E6:D9:B9:76:61:B1,1,2,bf497e0d-0707-478c-aea9-622e481a03d8,2020-10-16 23:46:55,d7487794-77dc-4eab-a85f-1efcf5782d0d,2020-10-16 23:46:41,9,3,2,2,2,out/10-16-16-46/log,out/10-16-16-46/base_samples2,10-16-16-42-3,out/10-16-16-46/bit1_samples2,169.254.76.1,out/10-16-16-46/bit0_samples2,0,,0.172235532205867,Yes,DEFAULT
10-16-16-46-3,96.998263,02:AC:4C:FF:47:4C,1,3,e9885341-9b0d-47c0-a8d0-289313aea2d9,2020-10-16 23:46:55,68142293-a57f-4a42-8a62-93029198082d,2020-10-16 23:46:41,9,3,3,3,3,out/10-16-16-46/log,out/10-16-16-46/base_samples3,10-16-16-42-5,out/10-16-16-46/bit1_samples3,169.254.76.1,out/10-16-16-46/bit0_samples3,0,,0.128175078589659,Yes,DEFAULT
10-16-16-46-4,92.532708,4E:08:FA:BF:40:6C,1,4,f27f4c3c-fd44-4303-ac8d-8d9911e57571,2020-10-16 23:46:55,19192374-fac1-4a11-9a06-12fa1b48973e,2020-10-16 23:46:41,9,3,4,4,4,out/10-16-16-46/log,out/10-16-16-46/base_samples4,",10-16-16-42-2",out/10-16-16-46/bit1_samples4,169.254.76.1,out/10-16-16-46/bit0_samples4,0,,0.598391241719156,Yes,DEFAULT
