Logs,GUID,Predecessors,Boot ID,MAC Address,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start
out/09-21-23-19/log,09-21-23-19-10,,319f2a90-0ea9-4503-9974-e3309b97f775,0A:4E:90:29:30:CB,120,1,2020-09-22 06:19:25,2020-09-22 06:20:03,10,41b2fa93-8120-4df0-8ca5-78016a869720,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-91,,206af882-54f3-4195-a3c6-219317666748,52:9F:37:B7:81:F2,91,1,2020-09-22 06:19:25,2020-09-22 06:20:03,91,7aa03135-6e64-4da7-b42d-2bcc274593e5,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-20,,8f598b5f-d772-428f-b358-e52b0d38c0d2,96:F7:91:3D:F7:19,78,1,2020-09-22 06:19:25,2020-09-22 06:20:03,20,0f62db17-ae6b-460f-8b25-23fd4812f2be,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-56,,fcf1b2f3-e1e2-40dc-91e0-f5d18cc76d9b,E6:CC:B9:BC:00:1B,56,1,2020-09-22 06:19:25,2020-09-22 06:20:03,56,b9381b29-385b-4513-a0ab-8baa49306942,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-55,,3a518a1f-e96a-4224-8df2-2f0fef41eaa3,42:5C:6C:08:7E:23,100,1,2020-09-22 06:19:25,2020-09-22 06:20:03,55,b0e29b74-d60a-4768-acf0-4df47f6aea17,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-92,,d8a44614-734a-4aa7-aa41-d7efc515dbac,A2:75:DF:0C:8B:E7,92,1,2020-09-22 06:19:25,2020-09-22 06:20:03,92,5a5734a0-546f-4ffa-881e-65dca9de7d65,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-29,,eb70de1b-58b9-4b75-a641-3f624e8c7bcf,2E:FC:17:97:F4:B3,29,1,2020-09-22 06:19:25,2020-09-22 06:20:03,29,9f2d9220-5a41-41bf-afc9-9552b7f155ca,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-59,,51fcc236-ec7c-465a-99ff-cf5f11e147d9,BE:7C:54:24:2B:6A,59,1,2020-09-22 06:19:25,2020-09-22 06:20:03,59,a32f988d-4f68-4b74-89ee-04455cffd98a,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-26,,202003b4-931b-4ed5-82dc-3022c496fe52,D6:95:8D:39:33:33,65,1,2020-09-22 06:19:25,2020-09-22 06:20:03,26,0c6f5844-0ff4-4435-a7c8-d43346d518d3,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-35,,647ba3dc-71f1-488b-8415-846b42288d83,D6:8D:43:2F:3A:28,80,1,2020-09-22 06:19:25,2020-09-22 06:20:03,35,3fde2145-6eec-4c37-88e5-2e43ca984d2b,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-22,,8f63e323-7f2a-4995-b32f-f589e0faecab,2E:95:94:83:2A:F7,88,1,2020-09-22 06:19:25,2020-09-22 06:20:03,22,d9ddfff6-415d-4ad4-9cf4-2417997ce8b7,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-80,,2a21d003-6258-4ac6-98f0-76dfe2c2d057,16:7A:17:08:89:99,80,1,2020-09-22 06:19:25,2020-09-22 06:20:03,80,9fd7a385-3a4c-4552-a0ab-dad0f4ee72ed,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-2,,1c5f260a-e6ca-4af1-a71f-7cbd13539647,C2:98:D2:06:BC:CA,60,1,2020-09-22 06:19:25,2020-09-22 06:20:03,2,3d7a538e-ccbc-43f4-a82e-cd8b740ebeb8,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-7,,680e6976-972e-40f1-865a-1e5fdbdef879,FA:C3:05:71:32:01,62,1,2020-09-22 06:19:25,2020-09-22 06:20:03,7,1589ec44-5d26-4aac-a8ce-d91f4dacf564,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-48,,5baa8bdb-9d3c-45cc-98e6-a14c1b9bfbe5,E6:C8:BD:B9:4B:50,82,1,2020-09-22 06:19:25,2020-09-22 06:20:03,48,891426af-f6bd-4558-9b5b-d9878e6a1e4f,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-37,,6ae2a144-f879-442b-b3d6-b730d32916fd,F2:A0:50:45:E4:58,84,1,2020-09-22 06:19:25,2020-09-22 06:20:03,37,9aa0b215-be01-4d8d-9565-e9df8f1fe4c3,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-16,,11a694bc-5f21-4690-988d-cb66915eef1c,2A:02:23:B6:EC:2B,51,1,2020-09-22 06:19:25,2020-09-22 06:20:03,16,de4eb4f9-0444-4517-8507-3f62f3f65538,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-82,,b33c00aa-f28f-4699-b3ea-b5033952d260,66:89:4C:B4:1A:3C,82,1,2020-09-22 06:19:25,2020-09-22 06:20:03,82,edf8d553-0d18-4ef7-85f9-21bffc9d4827,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-19,,9e1dd02c-5f03-4b04-9d39-d4f88e0386e4,DE:E2:2A:B9:25:25,65,1,2020-09-22 06:19:25,2020-09-22 06:20:03,19,bd9c157a-c386-40ab-8729-0cd617573a9b,1,,-,-,-,No
out/09-21-23-19/log,09-21-23-19-65,,bdc237d5-9577-488e-92b8-36e2fc980841,22:04:F8:02:14:5E,65,1,2020-09-22 06:19:25,2020-09-22 06:20:03,65,5f9f235d-84c9-4553-8152-00daa9984728,1,,-,-,-,No
