Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 5,Phase 1,Phases,Start Time,Phase 4,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/08-13-15-29/log,9579dfe8-d3e8-4442-925a-f83c9c0dd991,42:29:41:E6:02:5F,78,78,78,78,5,2020-08-13 22:26:58,78,2020-08-13 22:28:22,78,65f6dbe1-748e-40d8-9233-f9e08672a3be,1,,-,-
out/08-13-15-29/log,eaeaec11-e360-4edb-93a7-a8cb88b4af6d,1A:18:5E:F0:AA:94,91,255,93,95,5,2020-08-13 22:26:58,91,2020-08-13 22:28:21,82,97061a57-52d8-46e6-b597-4a961884af0d,1,,-,-
out/08-13-15-29/log,c117fd4f-faf2-4958-afea-e7f8c4c85e15,56:1A:60:B1:BD:30,90,90,90,90,5,2020-08-13 22:26:58,90,2020-08-13 22:28:22,90,af503082-0118-4459-8640-a5b7b6d243e6,1,,-,-
out/08-13-15-29/log,953f52b1-8ff5-41a2-929c-106b37d2558c,2A:43:70:BB:AF:5E,70,70,82,81,5,2020-08-13 22:26:58,80,2020-08-13 22:28:21,70,d53d3a19-2e1d-43f3-a3e2-03e61512073c,1,,-,-
out/08-13-15-29/log,31cdbca2-c5da-4f26-a70f-6b27a3cd7993,AA:58:22:81:60:D9,64,24,25,109,5,2020-08-13 22:26:58,124,2020-08-13 22:28:22,24,ba465bb8-f082-4e50-9826-4e97bf91920e,1,,-,-
out/08-13-15-29/log,bc37afe6-caaf-47ef-ad48-58bbc91f715f,86:07:00:BD:EA:51,74,74,74,74,5,2020-08-13 22:26:58,74,2020-08-13 22:28:21,74,98815cbe-f9cd-470e-b947-5563e44d3abf,1,,-,-
out/08-13-15-29/log,229c111f-2c19-438d-96c9-7b9a06a34ffc,F6:52:DC:E8:3A:1D,88,80,128,80,5,2020-08-13 22:26:58,88,2020-08-13 22:28:21,80,78a3cda5-0d27-4522-b3c6-6f75c64b5811,1,,-,-
out/08-13-15-29/log,24f8fd7d-fcb6-4c23-948c-45bdb86b3560,5E:79:4C:DF:44:D4,39,39,39,39,5,2020-08-13 22:26:58,39,2020-08-13 22:28:22,39,f4a2a3ec-abc2-4a88-8da7-f30845cfac74,1,,-,-
out/08-13-15-29/log,0a7264c1-4b3b-4fbd-a5c6-806ff5aedff4,26:63:3E:D4:0D:17,35,35,35,35,5,2020-08-13 22:26:58,35,2020-08-13 22:28:22,35,c2f4e089-841b-4f00-a24d-095d3ada3063,1,,-,-
out/08-13-15-29/log,5dac7a1e-633c-42b3-ad72-09704a891e6f,AA:20:D5:80:EE:97,51,51,51,51,5,2020-08-13 22:26:58,51,2020-08-13 22:28:22,51,e316faa3-749d-496b-b208-2ad8f290f72f,1,,-,-
out/08-13-15-29/log,e920286a-53a1-405a-990c-88a55c21f1fd,DE:9C:81:6F:26:30,4,4,4,4,5,2020-08-13 22:26:58,4,2020-08-13 22:28:22,4,b7194890-43db-48a2-93bf-7503c4d89f8f,1,,-,-
out/08-13-15-29/log,8fe330b1-0cb0-4eaa-9b6b-4af449c3d981,5A:60:0B:32:28:75,16,16,16,16,5,2020-08-13 22:26:58,16,2020-08-13 22:28:21,16,4952e7b4-bf0f-4f7e-a830-0ff126709f63,1,,-,-
out/08-13-15-29/log,38b1b2fb-2fc0-4f31-a728-3f306ddece9e,DE:82:44:48:4A:1B,12,12,12,14,5,2020-08-13 22:26:58,12,2020-08-13 22:28:22,12,aa6e3274-41f1-4fcb-8f61-6e0b46d18de0,1,,-,-
out/08-13-15-29/log,57037dd9-e11e-4df9-a143-ae206e4e9d5b,5A:D2:54:63:6C:B2,95,95,95,95,5,2020-08-13 22:26:58,95,2020-08-13 22:28:22,95,4ec39e07-fd5f-4ce3-aa5d-168f74b69a6d,1,,-,-
out/08-13-15-29/log,19363e47-496c-4845-86ea-aca6e0d7ef42,12:12:88:37:47:0A,70,70,68,68,5,2020-08-13 22:26:58,70,2020-08-13 22:28:22,68,ac7dc9ae-9a4d-472d-8dfd-9ac75fede483,1,,-,-
out/08-13-15-29/log,32903699-bc63-40d1-b534-54f3548c7614,DE:21:7C:22:EE:54,1,1,1,1,5,2020-08-13 22:26:58,1,2020-08-13 22:28:22,1,9e3f1eee-59fd-4a12-82f9-330c1f3b2565,1,,-,-
out/08-13-15-29/log,d7ada1c4-e96f-49e2-84ca-40919ea7d1ca,BE:D6:3C:B1:DE:60,77,80,81,81,5,2020-08-13 22:26:58,77,2020-08-13 22:28:22,77,b69b7452-7b41-4b89-a6bd-bd292a7f9cdb,1,,-,-
out/08-13-15-29/log,e661a8eb-ce12-44c3-9118-308b59f9803e,E6:EA:6F:76:F5:F8,77,76,77,76,5,2020-08-13 22:26:58,76,2020-08-13 22:28:21,76,64b79221-cc3b-4f57-90b2-c552812c9594,1,,-,-
out/08-13-15-29/log,5c281e8d-e0ff-4599-9eee-45a9ce331ed2,72:AF:11:86:9C:89,59,59,59,59,5,2020-08-13 22:26:58,59,2020-08-13 22:28:22,59,69051a90-02e9-4bc2-b081-a72aad18cdfd,1,,-,-
out/08-13-15-29/log,7ea35606-d2db-4e7e-a08c-7ddf88cdc4a5,FE:E3:FA:0A:FF:8F,116,58,189,57,5,2020-08-13 22:26:58,58,2020-08-13 22:28:22,57,64872c0c-1225-40b8-98b0-b05f4b108dc3,1,,-,-
out/08-13-15-29/log,acf72e96-25c4-4c67-ab0f-04a678ba253b,C6:3B:1F:FD:1E:97,45,45,128,64,5,2020-08-13 22:26:58,45,2020-08-13 22:28:22,44,9bcc0e5f-fbba-4450-b59a-50c9085e1df2,1,,-,-
out/08-13-15-29/log,53b42657-dba9-4c50-9fad-df7b7e42ab16,42:12:3A:B9:90:C6,94,94,94,94,5,2020-08-13 22:26:58,94,2020-08-13 22:28:22,94,e6719e3c-c5d4-4829-9ff7-d1f2af5b5428,1,,-,-
out/08-13-15-29/log,580ca262-3cff-4342-8325-80f29d6421ad,F6:90:2C:62:81:43,36,36,36,36,5,2020-08-13 22:26:58,36,2020-08-13 22:28:21,36,1deae6ce-1697-4fb6-a30b-4fc34e8e9354,1,,-,-
out/08-13-15-29/log,2bc482fd-86c8-42f6-8d42-a75c644fa187,7A:91:E6:2D:AB:FF,37,37,37,37,5,2020-08-13 22:26:58,37,2020-08-13 22:28:22,37,1fdf38a8-ad5d-485c-afc7-4e1258a7f25f,1,,-,-
out/08-13-15-29/log,6c19164f-1a67-424c-9570-0df645dbc00e,DE:D4:F2:A7:9D:DB,65,68,64,61,5,2020-08-13 22:26:58,60,2020-08-13 22:28:22,60,a47fbe18-92dd-47d4-8d42-7265b61c26c1,1,,-,-
out/08-13-15-29/log,45590e76-a4d6-4581-b878-d5749af5b899,92:6E:5A:A0:A8:15,29,29,29,29,5,2020-08-13 22:26:58,29,2020-08-13 22:28:22,29,3d979bfb-4f49-4101-a2c7-60c6a2263414,1,,-,-
out/08-13-15-29/log,fb88e4cc-d813-4eec-992f-b44d409e3f9e,36:A1:BA:D9:0E:EF,42,41,26,59,5,2020-08-13 22:26:58,8,2020-08-13 22:28:22,3,591bb6d1-69e5-4ec4-83da-282bd139916d,1,,-,-
out/08-13-15-29/log,2a935a65-e845-4100-bacc-feff8db652b6,BA:E6:37:B8:E3:DC,71,71,71,111,5,2020-08-13 22:26:58,115,2020-08-13 22:28:22,71,1d305f7a-4cc5-4b28-9bec-ba8c641ec626,1,,-,-
out/08-13-15-29/log,68cb13ea-06ec-4eb4-893c-050bbd1b492d,CA:8E:53:52:B7:01,66,66,68,66,5,2020-08-13 22:26:58,67,2020-08-13 22:28:22,66,2fd68116-5a62-449b-9d2d-758d845b1d36,1,,-,-
out/08-13-15-29/log,1cbdf026-516c-4209-9e35-e80f9000a8a3,DA:B2:F4:B0:86:79,72,72,72,72,5,2020-08-13 22:26:58,72,2020-08-13 22:28:21,72,9731e089-6088-4d7b-a0a2-e217afb3dc45,1,,-,-
out/08-13-15-29/log,c3971f8d-d39d-4217-a7bb-57f84c8af543,CA:C4:6A:5E:DC:EA,99,64,202,64,5,2020-08-13 22:26:58,72,2020-08-13 22:28:22,22,9ea77ee4-bfcd-42f3-82ba-9ef731deb4b8,1,,-,-
out/08-13-15-29/log,e23b2844-1a8b-4877-84df-1bf879ab62a7,DA:8E:09:89:D2:C3,64,62,62,62,5,2020-08-13 22:26:58,62,2020-08-13 22:28:21,62,e7276397-0139-49b0-8d2d-62856d23e492,1,,-,-
out/08-13-15-29/log,55eb8f55-9660-4f34-ae15-87ee0f8a9bee,72:37:AF:E9:5E:FF,20,32,147,19,5,2020-08-13 22:26:58,228,2020-08-13 22:28:22,19,e9184b02-00c9-43bd-bd51-4c4ce5f36316,1,,-,-
out/08-13-15-29/log,eed64e5c-5cff-4d74-a942-586a238f68c4,16:33:9F:78:3C:95,75,75,75,75,5,2020-08-13 22:26:58,75,2020-08-13 22:28:22,75,d2b96a78-d78a-43e6-8c9f-dfe5b882e45d,1,,-,-
out/08-13-15-29/log,4249365a-72c7-45e4-ad38-e17d5e7d84a8,2E:18:C5:03:A3:B0,98,98,168,98,5,2020-08-13 22:26:58,98,2020-08-13 22:28:21,98,a3408f4b-4bbe-46b4-8ff4-9c178b33143e,1,,-,-
out/08-13-15-29/log,2447477b-2a72-4c84-9f6e-ee3e08d406ff,22:FE:F9:1C:C5:EB,21,21,21,21,5,2020-08-13 22:26:58,21,2020-08-13 22:28:22,21,7f655317-d618-499a-8d24-1168edee9797,1,,-,-
out/08-13-15-29/log,e89e0d5b-8710-4dca-a4d3-2236020e2a3a,B2:8B:7E:4E:A2:D4,84,87,84,86,5,2020-08-13 22:26:58,85,2020-08-13 22:28:22,84,a8c310b9-d97b-474e-803e-2622a75747d4,1,,-,-
out/08-13-15-29/log,72afab14-5268-4d80-82aa-a4d3dc51d5b3,9A:CF:D8:EA:F1:06,59,58,58,58,5,2020-08-13 22:26:58,58,2020-08-13 22:28:21,58,3ac713c1-bddc-4a24-87f3-f202d8198f5d,1,,-,-
out/08-13-15-29/log,eae20ff8-ab49-4904-8230-53982747cd47,96:E0:9C:9D:C5:FA,87,87,87,87,5,2020-08-13 22:26:58,87,2020-08-13 22:28:22,87,56fd94cc-2e0c-4b6b-b7ca-d98eecf6dd8a,1,,-,-
out/08-13-15-29/log,320b7121-53f5-4daf-ab4a-9b847dd882e8,D2:2E:7D:CD:27:D5,27,27,27,27,5,2020-08-13 22:26:58,27,2020-08-13 22:28:22,27,c2a6ebae-336d-4cd9-91c4-db292dec6093,1,,-,-
out/08-13-15-29/log,0bf92d4a-2728-4559-9eb5-fe085c599c86,82:2A:2C:A8:EC:8F,85,85,85,85,5,2020-08-13 22:26:58,85,2020-08-13 22:28:22,85,83071ccf-456b-4da1-a7ca-59dbc8d8f178,1,,-,-
out/08-13-15-29/log,e43147c4-bc57-4c33-b2c7-969fa0cf4428,6A:95:C6:01:26:26,48,48,48,48,5,2020-08-13 22:26:58,48,2020-08-13 22:28:21,48,3cd825b6-fe7a-4f31-9689-59dfc98bf4e1,1,,-,-
out/08-13-15-29/log,c71d3af5-3bc3-4c94-bcbe-7bb559049706,06:CE:58:BC:92:48,7,33,6,6,5,2020-08-13 22:26:58,6,2020-08-13 22:28:22,6,cd2dbf63-cf9d-4ceb-a625-8e7b7fcf3337,1,,-,-
out/08-13-15-29/log,72e5d2c3-67db-4dd5-a806-13d21c94015e,62:72:EA:CA:67:2A,43,43,52,48,5,2020-08-13 22:26:58,43,2020-08-13 22:28:22,43,0323c5c1-1644-480a-b612-de1893f4e91d,1,,-,-
out/08-13-15-29/log,95a3a9a7-6973-4dc1-9641-0ade359c80e0,B2:6C:DF:FC:6D:21,174,132,170,90,5,2020-08-13 22:26:58,161,2020-08-13 22:28:22,86,cdf4a657-9be3-437b-8b96-52756a7bec47,1,,-,-
out/08-13-15-29/log,7125dd66-c667-4578-aa74-91a9085e9227,46:57:92:6F:4B:51,9,9,9,9,5,2020-08-13 22:26:58,9,2020-08-13 22:28:22,9,39f97f72-9535-490a-888c-df47583d3111,1,,-,-
out/08-13-15-29/log,1fae44f6-530b-44c0-88f8-c39b07155292,8E:45:AB:CA:09:6B,52,52,52,52,5,2020-08-13 22:26:58,54,2020-08-13 22:28:21,52,bb395525-3740-4362-849e-443cb6762c47,1,,-,-
out/08-13-15-29/log,649a393c-347e-4bdb-a3f3-2842ad6e1645,B2:C0:7C:7E:0E:8C,46,46,159,46,5,2020-08-13 22:26:58,46,2020-08-13 22:28:21,46,805d2157-390a-4994-8431-f2bbc36a306c,1,,-,-
out/08-13-15-29/log,88a5e7c2-9fd8-4b5f-83a2-e4a932e9d4f4,D2:C9:14:64:DE:F2,41,41,41,41,5,2020-08-13 22:26:58,41,2020-08-13 22:28:22,41,63d5b30f-cca2-4f82-8bf9-9f9a93af7829,1,,-,-
out/08-13-15-29/log,93208de5-220c-4aca-8f6a-0caba8a8f829,E2:DD:91:77:4C:DA,83,83,83,83,5,2020-08-13 22:26:58,83,2020-08-13 22:28:22,83,f6e614a5-9bf0-46ce-9df7-abb05dc7b300,1,,-,-
out/08-13-15-29/log,165b3b15-ecc9-4d2b-b068-13116b748a98,CE:C8:83:40:6B:9E,15,15,253,15,5,2020-08-13 22:26:58,15,2020-08-13 22:28:22,15,dd2a9ec5-7803-4825-9c4f-7a1c8cdccfdc,1,,-,-
