Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,96,58,100,500,10000011001111101010110001010101110011101011011100000010110000101101011101000010110111111111101101001101101100110000001111110000000100010101000001001000100110101111110000100111110010111000110010110010011110110001110000011110111110001010000010110010000101101010000101110111110010110101011011000010011011100011100110000001111111000101100111101111000000001010111011001000110100110101101111010010010010111100010100000010111000000111100111000101111010001100000001111011101100110011001011010010011011111111,10001011101111101010111011011111111011101011011100101010111010101111011101101010111111111111101101101101101100111000101111111000101100111101101011101000101110101101111000101111110010111010110010111010011110111001110010111110111110001010001010111010001111101010101101111111111010111101111011100010111011100011100110100011111111101101101111101111001010001010111011001010111100111101101111110010110010111110110110100010111010100111100111100111111010001110001011111011101100111011101011111010111011111111,,,15,0,76,15.2,253,1,0,247,75,30
2,19,13,100,500,00000000000000000001100010000000000000000000001000000000100001000001100000000000010101000000000000000000000100000001000000000000110000000000000000000100000000000010000000000101000001000000100000001001010000000100100000000000000000000000000001000000000000000000010000000000000000000000000000010000100000000000000000001000000000000000000000000000000000001100000010000000001000100000000000010000000010100100000000010000000000100000001010000000000000010000000000000000110110001000000000000000001000000000,00111000101000101001100010100010000010100010101010100010100111001001100010100010110101001010100010100010100110001011001010001010111000101000101000101100101000111110101000101101101001100101000010101011011010001100101000101000100010001010001010001110101000101010110010100010100010010010100010011010101010001010001011001000101010001010001010001100100110001100101010101000101001101010010010110010100010100110100010110010001010100010111010101000100100111000100010100010110110101011001000100010101010011000,,,3,2,158,31.6,51,2,3,449,156,34
3,67,24,100,500,10011111110101111111111111111111111110101111111111011111101011011111111111111111111111110111111110111101111111111111110111101111101111110111100111101011111011011111111111111111111111111111111111111101111111111110110111111110111111111101011101111111111111111111111101100110111111111111111111111111101111111111010111111111111111111110111110111011110111111111111011101111111111111101011011111111011111111101011111111011111101111111111111011111111111110111111111111111111100111111111111111011111111111010,10011111110111111111111111111111111111101111111111111111101011011111111111111111111111111111111110111111111111111111110111101111101111111111101111101011111011011111111111111111111111111111111111111101111111111110110111111110111111111101111111111111111111111111111111100110111111111111111111111111101111111111011111111111111111111110111110111011110111111111111011101111111111111111111011111111111111111111111111111011111101111111111111011111111111110111111111111111111110111111111111111011111111111010,,,2,0,17,3.4,442,0,0,58,17,29
4,16,12,100,500,11110100001100101110000111001010000010000101011100001010110011000101101100001101000001010110100110101011001101101110111110000111100111011011110101111000010101101110110010011101010101110100100110101001010001110011100001110100100101100110000111010010100010010011100111001011100011001111010111011011111101011011100110010000011010101101000010111100000000011010011101011100111011010111001110010110010100011100011101101011011111011011010001010000110110000111100101110110001100110011010000111110011010100010,11110100011100111110011111011110010110011111111100011110110111010101111101001101010101010110110110111111011101111110111110010111100111011111110101111101010101101111110111111101010101110101110111111001010011110011110001110101110101100110010111110110110011010011100111001011100111011111010111011011111101011011100100010001011010111101010011111101000101011110011101011100111011010111001111010111010100011101011101111111011111011011010001010001110110000111110101110111001100110011010001111110011011110011,,,3,0,69,13.8,258,1,0,242,68,28
7,63,34,100,500,01101111110111111111111011111101111101011010101101111101110110111111111110111111110110101111111111011110111010110111111111111111111111011111111011111111101111110011101111110111111010110101111111011111111111111011011011101111011110101111111111110110101001111111111001001111010101011111111111101111111110111111011111111110111111011110011111111011010111111111101110111101011111111111111111111100101100111111111001011111110111010110111011101111111111011111111111011010110110111110111111110111101101110101,10101111110111111111101011101111111111011010101011111111111110111111111110101111111110101111111111111110111010110111111110111111111111111111111011111111101111101011101111101111111010111101111111011110111111111010011011101011011110101111111111111110101011111111110010101111110111011110111111101111111110111111011011111110111111111110111111111010011111101110101110111101111111111111111111111100101000111111111011011111110111110110111011101111111111111111111011101010110110111110111111111111101111111101,,,41,1,50,10.0,405,21,5,95,29,30
9,75,27,100,500,01010101010001001111010111111111011011011011010110011000111101111011011111110111101001101111011011110001111111101111110111110011111100111011111001110011110101110010101001111011110111101111100111011111111111010011101111111110110111010011110010110010110111111110111101101011111110001010100011011111111101110011011111111110111110110011111111010111001110111110111110101000101111111011110110111101110010001111111111001001011111110101100110101011111111111001101111101001010111000111001111111000111110111100,01111101010011001111011111111111011011011011100110101000111101111011011111111111101001111111011011110011111111101111110111110011111100111011111001110011110111111010101011111011110111101111101111111111111111110011101111111110110111001011110010110010110111110110111101101011111110001010100011111111111101110010011011111110111110110011111111011110001110111110111110101000101111111011110110111111111010101111111111001001011111100111100110101011111111111011101111111001110111000111001111111000111110111100,,,27,2,33,6.6,350,8,2,150,25,16
10,61,21,100,500,11011101111111111111111110111111011111011110111101111111111111111011011111111111101111001100011110111001111101110101101111111111110110111001000110110101110100111011011110111100111111111111111110111111110110111111111111101111110111111110111100101111111101111111011111010111111011111111011111111111111111111101011011111111111011111111010100100111101111101111111101101111111101011111001101110111011111111111110101101011111101111111011111111111111111100111111011110111011111111111110111111101110111011111,11011101111111111111111110111111011111011111111101111111111111111111011111111111111111001101011111111001111101110101111111111111110110111001000111110001110101111011011110111101111111111111111110111111110111111111111111101111110111111111111100101111111101111111011111010111111111111111011111011101111111111011011111111111111011111111010100110111111111111111111101101101111101011111011101110111011111111111110101101011111101111111011111111111110111100111111111110111011111111111110111111001110111011111,,,9,1,26,5.2,409,7,1,91,19,20
11,82,81,100,500,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,,,2,2,2,0.4,500,2,0,0,0,-
12,84,36,100,500,00010010101101100101011000000011101100011111000101100000101111001001101000001101011010110000110010101110101111010000111111110111010111101111000100111011110100111101011000110101010100011110101111010101000000110010010111011001011001001011001010010011010100001110010011100001110110001001100111100101111100010100001100100110000100010100111011110011011100111111000101111100010011110111101001110111111001010100001100001001110110110010001011011010100010000000111100101110110011110111011001111111101100110010,00110010101111100111111010001011101100111111100111101010101111001001101010001101111010110010110010101110101111110010111111110111011111101111001100111011111100101111111010110101011110011110101111010101100010110010011111011001011001101011101010011011010110001110011011100011111110101011101111100111111010110110101110100110001100111100111011111011011100111111101001111110011011111111111010111111111001111100101110101011110110110010001011111010101010100010111100101110110011110111011011111111101100110010,,,13,3,70,14.0,263,4,1,237,66,27
13,28,15,100,500,00000000000000000001100010000000000000000000001000000000100001000001100000000000010101000000000000000000000100000001000000000000110000000000000000000100000000000010000000000101000001000000100000001001010000000100100000000000000000000000000001000000000000000000010000000000000000000000000000010000100000000000000000001000000000000000000000000000000000001100000010000000001000100000000000010000000010100100000000010000000000100000001010000000000000010000000000000000110110001000000000000000001000000000,00101000100010100011100010001010001000101000101000100010100011001011101000101000111101100010101010001000101100000011100010100000110010001010001000101100101000100010100010001111001001001100101010001001110010100110100010001010000010001010001001001000101000101000110010100010100010100010100010011010101010001000101000101000100010100010100010100010001010001100101010100010101010101010000000111000101010100110001010011010001010101000101010001010001000110010100010100010111110001000101000101000101010100010,,,0,1,135,27.0,51,0,0,449,135,30
