Logs,GUID,Error,IP Address,Success,Id,CPU CPI,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,End Time,Boot ID,Predecessors,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start,Tag,Channel,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-14-45/log,02-03-14-45-20,,169.254.76.1,1,20,7.894433,5E:FE:DF:3F:19:82,da7e9d3f-265a-43e6-ba1c-018dae1bf21b,2021-02-03 22:45:47,30,3,78,51,20,2021-02-03 22:46:31,d827b715-cf02-4079-a000-1ae3c8c2c2ef,"02-03-14-35-49,02-03-14-38-25,02-03-14-42-80",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-14-45/log,02-03-14-45-96,,169.254.76.1,1,96,7.884082,C2:F7:F4:00:B9:61,427ef701-8279-4ab8-bb35-2db0d7506f04,2021-02-03 22:45:47,30,3,96,58,52,2021-02-03 22:46:40,5a242828-f817-4e0f-bb08-e029abd00f46,"02-03-14-01-15,02-03-14-05-71,02-03-14-08-49,02-03-14-11-59,02-03-14-15-22,02-03-14-18-1,02-03-14-22-80,02-03-14-25-64,02-03-14-28-38,02-03-14-32-52,02-03-14-35-93,02-03-14-38-19,02-03-14-42-53",-,-,out/02-03-14-45/bit0_samples96,Yes,DEFAULT,1,-,-
out/02-03-14-45/log,02-03-14-45-13,,169.254.76.1,1,13,7.882813,EE:A3:61:6C:35:AC,60527c3e-4418-48bb-b3ea-2405294d8e8f,2021-02-03 22:45:47,30,2,19,13,-1,2021-02-03 22:46:40,4b2738a7-4a1c-4501-aa19-594fa1da4aa1,"02-03-14-32-25,02-03-14-35-89,02-03-14-38-2,02-03-14-42-2",-,out/02-03-14-45/bit1_samples13,-,Yes,DEFAULT,2,-,-
out/02-03-14-45/log,02-03-14-45-79,,169.254.76.1,1,79,7.798195,D6:72:AF:73:0D:E6,434bc991-0951-4a21-8bdc-afa87ffa38c2,2021-02-03 22:45:47,20,1,79,-1,-1,2021-02-03 22:46:21,f423d7eb-b183-4f46-b54d-44e6e010b69f,"02-03-13-24-3,02-03-13-27-65,02-03-13-31-33,02-03-13-34-71,02-03-13-37-51,02-03-13-41-81,02-03-13-44-86,02-03-13-48-87,02-03-13-51-80,02-03-13-54-57,02-03-13-58-25,02-03-14-01-80,02-03-14-05-73,02-03-14-08-83,02-03-14-11-6,02-03-14-15-23,02-03-14-18-41,02-03-14-22-72,02-03-14-25-69,02-03-14-28-69,02-03-14-32-100,02-03-14-35-100,02-03-14-38-96,02-03-14-42-70",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-14-45/log,02-03-14-45-24,,169.254.76.1,1,24,7.949311,5E:1C:4D:11:C8:E0,1fa35c97-b04c-49df-8e91-909ef9bc65ac,2021-02-03 22:45:47,30,2,67,24,-1,2021-02-03 22:46:40,4e3aa6ad-1837-47ef-bb42-c463ba536fb1,"02-03-14-38-59,02-03-14-42-19",-,out/02-03-14-45/bit1_samples24,-,Yes,DEFAULT,3,-,-
out/02-03-14-45/log,02-03-14-45-92,,169.254.76.1,1,92,7.863533,CA:80:15:FA:0D:AB,9124b2f7-bab5-466b-b090-efed4037f097,2021-02-03 22:45:47,20,1,92,-1,-1,2021-02-03 22:46:21,8db5c150-1ec3-424a-998a-ff8d78a9e363,"02-03-13-02-82,02-03-13-06-87,02-03-13-07-20,02-03-13-10-96,02-03-13-14-15,02-03-13-17-100,02-03-13-21-76,02-03-13-24-1,02-03-13-27-64,02-03-13-31-15,02-03-13-34-95,02-03-13-37-69,02-03-13-41-77,02-03-13-44-93,02-03-13-48-11,02-03-13-51-82,02-03-13-54-70,02-03-13-58-71,02-03-14-01-6,02-03-14-05-32,02-03-14-08-73,02-03-14-11-8,02-03-14-15-64,02-03-14-18-55,02-03-14-22-61,02-03-14-25-84,02-03-14-28-64,02-03-14-32-73,02-03-14-35-92,02-03-14-38-54,02-03-14-42-56",-,-,-,Yes,DEFAULT,-,-,-
out/02-03-14-45/log,02-03-14-45-12,,169.254.76.1,1,12,8.383997,BE:9F:BF:97:C8:A4,dbc7d1be-f3a5-4bcb-9d58-5c99a4f90922,2021-02-03 22:45:47,30,2,16,12,-1,2021-02-03 22:46:40,9a9b7edc-36f8-486c-b45e-0b1dda6788d6,,-,out/02-03-14-45/bit1_samples12,-,No,DEFAULT,4,-,-
out/02-03-14-45/log,02-03-14-45-7,,169.254.76.1,1,7,8.416548,7E:D1:2D:A1:4E:56,8db40fa8-7603-482e-8d76-f26c3a8a7c31,2021-02-03 22:45:47,30,2,23,7,-1,2021-02-03 22:46:40,f489ec24-a19b-4b1b-ad47-01137df89af3,"02-03-14-15-20,02-03-14-18-2,02-03-14-22-5,02-03-14-25-32,02-03-14-28-14,02-03-14-32-81,02-03-14-35-37,02-03-14-38-12,02-03-14-42-22",-,out/02-03-14-45/bit1_samples7,-,Yes,DEFAULT,5,-,-
out/02-03-14-45/log,02-03-14-45-19,,169.254.76.1,1,19,7.819806,AA:0B:62:5F:73:72,dbc3161f-462c-4493-b5b7-566a393ad575,2021-02-03 22:45:47,30,2,19,13,-1,2021-02-03 22:46:40,55e39e93-16e2-4606-80e5-30bbd248c69b,,-,-,-,No,DEFAULT,2,-,-
out/02-03-14-45/log,02-03-14-45-100,,169.254.76.1,1,100,8.466166,C2:F5:D6:9A:AB:D8,10a4b264-a691-4ec6-8c90-6de817831259,2021-02-03 22:45:47,20,1,100,-1,-1,2021-02-03 22:46:21,a8d1c9e3-44b0-4d36-9a46-16d8af853dae,"02-03-13-02-32,02-03-13-06-97,02-03-13-07-53,02-03-13-10-81,02-03-13-14-11,02-03-13-17-71,02-03-13-21-17,02-03-13-24-35,02-03-13-27-80,02-03-13-31-34,02-03-13-34-2,02-03-13-37-88,02-03-13-41-23,02-03-13-44-100,02-03-13-48-55,02-03-13-51-91,02-03-13-54-76,02-03-13-58-11,02-03-14-01-83,02-03-14-05-97,02-03-14-08-97,02-03-14-11-57,02-03-14-15-65,02-03-14-18-70,02-03-14-22-18,02-03-14-25-77,02-03-14-28-63,02-03-14-32-96,02-03-14-35-77,02-03-14-38-93,02-03-14-42-52",-,-,-,Yes,DEFAULT,-,-,-
