Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Rdseed Latency,Rdrand Latency,Contention Rdseed Latency,Contention Rdrand Latency,Total Latency
1575695642538,103.90,2019-12-07 05:12:18,2000.125,eth0,192.168.1.1,9f:21:a3:49:5f:79,1,1.5480947494506835e-05,0,1.0685873031616211e-05,0,-4.795074462890624e-06
1575695643277,1.01,2019-12-07 05:14:02,2000.162,eth2,169.254.8.1,5b:9c:4b:e3:ea:59,1,1.1298847198486328e-05,0,1.2019968032836914e-05,0,7.211208343505858e-07
1575695643707,0.88,2019-12-07 05:14:02,2000.125,eth2,169.254.8.1,f3:aa:d7:23:9f:10,1,1.0627031326293945e-05,0,1.0756397247314453e-05,0,1.2936592102050786e-07
1575695643555,0.87,2019-12-07 05:14:02,2000.162,eth2,169.254.8.1,63:ea:bc:d8:1d:bb,1,1.144232749938965e-05,0,1.1792182922363281e-05,0,3.498554229736323e-07
1575695643655,0.93,2019-12-07 05:14:02,2000.162,eth0,192.168.1.1,25:38:36:ab:ea:55,1,1.1400413513183594e-05,0,1.1622095108032227e-05,0,2.2168159484863286e-07
1575695643808,0.90,2019-12-07 05:14:02,2000.125,eth1,169.254.8.130,eb:30:1c:42:d2:69,1,1.062612533569336e-05,0,1.6741132736206054e-05,0,6.115007400512694e-06
1575695643802,0.95,2019-12-07 05:14:02,2200.0,eth1,169.254.8.130,6d:9e:cc:5e:0a:1a,1,1.4652872085571288e-05,0,1.490941047668457e-05,0,2.5653839111328137e-07
1575695643909,0.95,2019-12-07 05:14:02,2200.0,lo,127.0.0.1,9f:dd:9e:d4:5c:5a,1,1.4659404754638671e-05,0,1.5001916885375977e-05,0,3.4251213073730603e-07
1575695644430,0.68,2019-12-07 05:14:03,2000.125,eth2,169.254.8.1,39:29:1f:65:01:94,1,1.0514736175537109e-05,0,1.0882759094238282e-05,0,3.6802291870117306e-07
1575695644317,0.71,2019-12-07 05:14:03,2200.0,eth2,169.254.8.1,57:79:6e:04:17:c6,1,1.436471939086914e-05,0,1.5010499954223632e-05,0,6.457805633544915e-07
1575695642060,60.12,2019-12-07 05:13:01,2000.162,lo,127.0.0.1,33:05:12:88:d0:30,1,1.9033145904541015e-05,0,1.476888656616211e-05,0,-4.2642593383789054e-06
1575695654198,1.12,2019-12-07 05:14:12,2299.999,lo,127.0.0.1,c3:b7:4a:ff:23:6c,0,0,4.758024215698243e-06,0,5.176973342895508e-06,4.18949127197265e-07
1575695654211,1.01,2019-12-07 05:14:12,2299.999,eth2,169.254.8.1,3d:54:f3:89:c3:e6,0,0,4.875373840332031e-06,0,5.265712738037109e-06,3.903388977050781e-07
1575695654000,1.38,2019-12-07 05:14:12,2300.0,lo,127.0.0.1,49:8f:88:c2:50:a4,0,0,5.342578887939453e-06,0,1.5157699584960938e-05,9.815120697021484e-06
1575695654308,1.24,2019-12-07 05:14:13,2300.0,eth1,169.254.8.130,b5:33:4d:a6:18:39,0,0,5.017518997192383e-06,0,5.387401580810547e-06,3.6988258361816345e-07
1575695654564,1.02,2019-12-07 05:14:13,2299.999,lo,127.0.0.1,47:75:c8:54:6c:30,0,0,4.709100723266602e-06,0,5.068206787109375e-06,3.591060638427734e-07
1575695654887,1.10,2019-12-07 05:14:13,2300.0,eth2,169.254.8.1,2f:38:39:d6:c1:5a,0,0,5.163431167602539e-06,0,5.160856246948242e-06,-2.574920654296803e-09
1575695653283,1.05,2019-12-07 05:14:12,2000.162,eth2,169.254.8.1,e9:e0:19:f0:76:fb,1,1.142573356628418e-05,0,1.1853456497192383e-05,0,4.277229309082024e-07
1575695653449,0.93,2019-12-07 05:14:12,2000.162,eth0,192.168.1.1,49:5b:0a:d2:a3:d3,1,1.1514616012573242e-05,0,1.1434173583984374e-05,0,-8.044242858886775e-08
1575695653633,0.79,2019-12-07 05:14:12,2000.125,eth0,192.168.1.1,d3:6e:04:0a:86:1c,1,1.0385942459106445e-05,0,1.0519933700561524e-05,0,1.3399124145507925e-07
