Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Rdseed Latency,Rdrand Latency,Contention Rdseed Latency,Contention Rdrand Latency,Total Latency
1575696355184,121.98,2019-12-07 05:23:53,2200.0,eth0,192.168.1.1,f5:52:53:4d:cd:b5,1,1.677365303039551e-05,0,1.7271804809570314e-05,0,4.981517791748041e-07
1575696355305,122.00,2019-12-07 05:23:53,2200.0,eth2,169.254.8.1,69:7c:69:9c:f9:f8,1,1.6913843154907227e-05,0,1.726832389831543e-05,0,3.544807434082037e-07
1575696355290,121.91,2019-12-07 05:23:53,2200.0,eth0,192.168.1.1,c1:4f:f0:4f:76:64,1,2.032132148742676e-05,0,1.7751407623291017e-05,0,-2.5699138641357413e-06
1575696355191,214.53,2019-12-07 05:22:20,2200.0,eth2,169.254.8.1,57:98:9d:92:65:49,1,2.9551029205322265e-05,0,1.7736148834228515e-05,0,-1.181488037109375e-05
1575696356136,1.10,2019-12-07 05:25:55,2000.183,eth1,169.254.8.130,91:2b:55:0b:00:14,1,1.1708736419677734e-05,0,1.1944341659545898e-05,0,2.3560523986816384e-07
1575696356333,1.02,2019-12-07 05:25:55,2000.183,eth1,169.254.8.130,3b:d1:41:27:8e:7a,1,1.143178939819336e-05,0,1.2482547760009766e-05,0,1.050758361816407e-06
1575696356607,0.89,2019-12-07 05:25:55,2200.0,eth0,192.168.1.1,57:19:9c:19:f7:e2,1,1.6806268692016602e-05,0,1.729283332824707e-05,0,4.865646362304698e-07
1575696356571,1.03,2019-12-07 05:25:55,2000.183,eth2,169.254.8.1,85:06:72:d6:0f:3c,1,1.1509084701538085e-05,0,1.2189292907714843e-05,0,6.802082061767582e-07
1575696356714,0.90,2019-12-07 05:25:55,2200.0,eth2,169.254.8.1,53:64:b7:0b:c0:28,1,1.6799497604370116e-05,0,1.7189836502075196e-05,0,3.903388977050798e-07
1575696356780,0.89,2019-12-07 05:25:55,2200.0,eth2,169.254.8.1,59:1b:e7:79:d0:2e,1,1.791510581970215e-05,0,1.7966556549072267e-05,0,5.1450729370117556e-08
1575696356905,0.86,2019-12-07 05:25:55,2200.0,eth1,169.254.8.130,a1:0b:53:a9:f0:a7,1,1.686863899230957e-05,0,1.7249107360839844e-05,0,3.804683685302727e-07
1575696356917,1.06,2019-12-07 05:25:55,2200.0,eth2,169.254.8.1,bb:be:5f:97:90:a4,1,1.808156967163086e-05,0,1.7851495742797852e-05,0,-2.3007392883300863e-07
1575696357195,0.99,2019-12-07 05:25:56,2200.0,eth1,169.254.8.130,9f:5c:30:d1:75:48,1,1.7740583419799806e-05,0,1.838374137878418e-05,0,6.431579589843736e-07
1575696354660,111.32,2019-12-07 05:24:03,2000.183,eth2,169.254.8.1,01:4f:bc:a6:86:61,1,1.1797380447387695e-05,0,1.2146663665771485e-05,0,3.492832183837899e-07
1575696354839,121.61,2019-12-07 05:23:52,2000.183,eth1,169.254.8.130,a3:15:c6:a9:5b:85,1,1.4390468597412109e-05,0,1.7535448074340822e-05,0,3.1449794769287132e-06
1575696354742,121.67,2019-12-07 05:23:52,2000.183,eth2,169.254.8.1,4b:42:cb:80:e6:14,1,1.3189077377319337e-05,0,1.2298870086669922e-05,0,-8.902072906494146e-07
1575696367288,1.04,2019-12-07 05:26:06,2300.0,eth0,192.168.1.1,91:bd:7b:19:e7:cb,0,0,4.018211364746094e-06,0,4.2595863342285155e-06,2.4137496948242176e-07
1575696367586,0.97,2019-12-07 05:26:06,2300.0,eth2,169.254.8.1,c1:f1:85:d5:af:c0,0,0,4.047346115112305e-06,0,4.330730438232422e-06,2.833843231201174e-07
1575696367408,1.09,2019-12-07 05:26:06,2300.0,eth2,169.254.8.1,09:f2:f4:b1:85:aa,0,0,4.586696624755859e-06,0,4.99277114868164e-06,4.06074523925781e-07
1575696367576,1.23,2019-12-07 05:26:06,2300.0,lo,127.0.0.1,b3:d5:8e:f6:7a:7e,0,0,4.6617507934570316e-06,0,5.237770080566407e-06,5.760192871093751e-07
1575696367674,0.84,2019-12-07 05:26:06,2300.0,eth1,169.254.8.130,b3:11:e5:13:f0:b7,0,0,4.095029830932617e-06,0,4.305219650268555e-06,2.1018981933593807e-07
1575696367610,0.99,2019-12-07 05:26:06,2300.0,eth2,169.254.8.1,fd:6c:c0:ac:e8:d7,0,0,4.5475482940673825e-06,0,5.110788345336914e-06,5.632400512695315e-07
1575696366227,1.05,2019-12-07 05:26:05,2000.183,eth1,169.254.8.130,9d:0c:5b:ca:f9:2d,1,1.1710453033447265e-05,0,1.0466194152832032e-05,0,-1.244258880615233e-06
1575696366235,1.04,2019-12-07 05:26:05,2000.183,eth1,169.254.8.130,c5:92:c9:93:af:6b,1,1.152358055114746e-05,0,1.0892820358276368e-05,0,-6.307601928710925e-07
1575696366853,0.87,2019-12-07 05:26:05,2000.183,eth2,169.254.8.1,13:bc:78:11:8d:e1,1,1.1375904083251953e-05,0,1.0496759414672852e-05,0,-8.791446685791008e-07
1575696367026,1.09,2019-12-07 05:26:05,2000.178,eth1,169.254.8.130,f5:a8:d0:0d:de:1a,1,1.1600494384765625e-05,0,1.2321233749389649e-05,0,7.207393646240242e-07
1575696367011,1.06,2019-12-07 05:26:05,2000.178,eth2,169.254.8.1,f7:61:74:59:05:e3,1,1.1761045455932617e-05,0,1.2588167190551758e-05,0,8.271217346191408e-07
