Logs,Predecessors,Boot ID,MAC Address,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start
out/09-12-01-34/log,,610126f8-a4f2-4f8c-99df-dddff14a7d3f,4E:0D:99:EF:0E:8A,46,1,2020-09-12 08:34:40,2020-09-12 08:35:19,46,2b6e1dd0-239a-4fd8-890b-41d82fa0ac4c,1,,-,-,-,No
out/09-12-01-34/log,,722a90b8-ad2c-46d1-9b56-372c5d96f5b5,02:38:76:EE:17:23,63,1,2020-09-12 08:34:40,2020-09-12 08:35:19,63,6172f147-860e-41fb-bf40-e8ef9370423b,1,,-,-,-,No
out/09-12-01-34/log,,bd004c35-87be-4eef-9570-84e0cfa163d6,AA:14:90:2A:A4:18,50,1,2020-09-12 08:34:40,2020-09-12 08:35:19,50,a7c4515c-2c88-4958-b499-662532639bbe,1,,-,-,-,No
out/09-12-01-34/log,,6d7e8639-aafb-479e-9291-e78930ec5e6c,66:A1:C5:2A:0F:FD,61,1,2020-09-12 08:34:40,2020-09-12 08:35:19,61,22e78544-50d3-4838-8b4f-abcdf35f37d6,1,,-,-,-,No
out/09-12-01-34/log,,fe9dfaa2-55e7-452c-b307-7ffa934f3e23,A2:DD:3F:E1:74:1A,52,1,2020-09-12 08:34:40,2020-09-12 08:35:19,52,04f1c241-cb07-43c9-a659-edff5802b8ba,1,,-,-,-,No
out/09-12-01-34/log,,c316e1a5-bb54-4599-bdb6-77b55ff2175f,72:D9:A6:EE:F5:1F,34,1,2020-09-12 08:34:40,2020-09-12 08:35:19,34,022b2119-9210-4ba8-95af-9f4d7c30e7ef,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-254,1c040353-cc63-498d-bf68-a94d10f2c18a,3E:B0:A5:18:42:76,62,1,2020-09-12 08:34:40,2020-09-12 08:35:19,62,4828d509-04d4-4f5e-8145-086f0eb150c3,1,,-,-,-,Yes
out/09-12-01-34/log,,0dfa3578-a8eb-49e1-8b04-f1f415c02859,66:E0:83:17:59:DB,45,1,2020-09-12 08:34:40,2020-09-12 08:35:19,45,84d76e9d-ed60-4153-8dca-e4481e42060e,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-170,14204566-27fe-4b15-87d1-4c312530e7bf,2E:35:F3:44:E7:BB,20,1,2020-09-12 08:34:40,2020-09-12 08:35:19,20,73bc2daa-a1ad-491e-b3f9-05d0b2ac10ea,1,,-,-,-,Yes
out/09-12-01-34/log,09-12-01-16-356,4156e2b7-ec24-4100-b579-b4fa37bc3c6b,F6:B4:4B:0A:3C:81,24,1,2020-09-12 08:34:40,2020-09-12 08:35:19,24,aff00de6-205a-46df-935d-f6eecfa7d2ec,1,,-,-,-,Yes
out/09-12-01-34/log,,b5d69745-04d6-4a99-9e61-037d16589bc3,2E:60:56:72:46:1F,25,1,2020-09-12 08:34:40,2020-09-12 08:35:19,25,05d379e5-f7b6-4de3-8dcd-87697151745b,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-38,7b1a8f4f-6462-4bff-8566-8f5c91c4b1ca,92:DA:EF:63:97:70,59,1,2020-09-12 08:34:40,2020-09-12 08:35:19,59,92d6bd3d-4f5d-46ca-978e-773ead59d812,1,,-,-,-,Yes
out/09-12-01-34/log,,a261f42b-3d57-4d87-966a-73d5b4603ea9,B2:76:F2:90:F6:33,68,1,2020-09-12 08:34:40,2020-09-12 08:35:19,68,19ba9a5f-d2f4-4b2a-8092-03894e4fa59e,1,,-,-,-,No
out/09-12-01-34/log,,620ddf75-a352-4467-91c5-c0d6d19f5cb7,0A:1D:37:3A:BB:85,13,1,2020-09-12 08:34:40,2020-09-12 08:35:19,13,690f1c86-21c7-4776-9bdf-2b2f4a0d6637,1,,-,-,-,No
out/09-12-01-34/log,,0bef224b-9eaa-4650-a04c-b7096943eac0,3A:40:49:72:8E:55,14,1,2020-09-12 08:34:40,2020-09-12 08:35:19,14,72fc6e82-cf28-4cb7-b089-435f2e4cab0a,1,,-,-,-,No
out/09-12-01-34/log,,9448028c-7f83-405d-8bdc-d695b5660e40,E2:6C:8E:46:35:64,53,1,2020-09-12 08:34:40,2020-09-12 08:35:19,53,a218c460-091d-4d04-a28c-799e4d49333b,1,,-,-,-,No
out/09-12-01-34/log,,55dfc068-4246-497a-8dee-4f359cf58bee,C2:98:DB:37:4A:DD,91,1,2020-09-12 08:34:40,2020-09-12 08:35:19,91,58bd4ee4-6dd3-47d8-ae1e-60e397b8eba2,1,,-,-,-,No
out/09-12-01-34/log,,aff4ab7e-8255-4abb-81de-fd148ddf6513,B6:AE:B6:52:76:A0,30,1,2020-09-12 08:34:40,2020-09-12 08:35:19,30,163b4253-d3ed-4d3d-a1c0-2f80dcc08b96,1,,-,-,-,No
out/09-12-01-34/log,,894a3d64-1a1c-4502-a7d3-fcb94088b19c,2A:08:A5:47:66:0A,70,1,2020-09-12 08:34:45,2020-09-12 08:35:19,70,e17c443d-f744-49af-8aa8-730fc4a16842,1,,-,-,-,No
out/09-12-01-34/log,,8b7295fb-638f-4333-adfd-9eecf738ef8e,6A:27:AC:94:F5:A8,85,1,2020-09-12 08:34:40,2020-09-12 08:35:19,85,776f262a-9b8e-43ce-90aa-6e58f671427c,1,,-,-,-,No
out/09-12-01-34/log,,f4fba63b-91c6-46a7-b872-e9e53c9616c4,A2:5A:00:B9:39:3E,18,1,2020-09-12 08:34:40,2020-09-12 08:35:19,18,0653e789-805d-46bb-8841-6f04f3f87706,1,,-,-,-,No
out/09-12-01-34/log,,d1cd5e62-5780-4e0a-8508-9e34903f4635,EE:48:88:DC:10:4E,15,1,2020-09-12 08:34:40,2020-09-12 08:35:19,15,193104ab-fb4f-41ed-ab17-aad7f971c257,1,,-,-,-,No
out/09-12-01-34/log,,cae3f2b7-10c0-44bd-8a91-2bcd828dfdad,26:1E:6C:34:D7:E0,72,1,2020-09-12 08:34:40,2020-09-12 08:35:19,72,fc4eaba8-9653-4177-8e22-60c26323900c,1,,-,-,-,No
out/09-12-01-34/log,,f62edb84-4211-4f94-afa3-3de3b41b455e,EE:F5:6E:10:EA:C1,42,1,2020-09-12 08:34:40,2020-09-12 08:35:19,42,34c4861b-b7f7-4986-b38e-42609a009811,1,,-,-,-,No
out/09-12-01-34/log,,6dc8e95a-e3af-42c6-9334-fd8e90a1d089,16:E8:5E:99:63:1E,75,1,2020-09-12 08:34:45,2020-09-12 08:35:19,75,b2c0a246-c37d-4368-acdb-8ae1d5f92e34,1,,-,-,-,No
out/09-12-01-34/log,,7e840775-072d-4741-9ddf-c25fe199b385,46:24:F9:93:3C:15,57,1,2020-09-12 08:34:45,2020-09-12 08:35:19,57,8d2946bb-9f8f-44cd-b448-c201190c8309,1,,-,-,-,No
out/09-12-01-34/log,,33e442e7-38f4-459f-b63c-54949f1a05ea,82:57:10:A6:3A:53,66,1,2020-09-12 08:34:40,2020-09-12 08:35:19,66,9b67d6b2-9449-4555-bda8-18c72018cdb1,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-386,83ea8095-4001-4ede-9651-9e5244078911,0E:A3:B5:18:80:A4,3,1,2020-09-12 08:34:40,2020-09-12 08:35:19,3,5199438f-05d6-489b-aeb3-8e549bf836e1,1,,-,-,-,Yes
out/09-12-01-34/log,,12d802fd-6292-4fa0-90d2-425f795db4df,2E:81:BF:B4:5C:7A,36,1,2020-09-12 08:34:40,2020-09-12 08:35:19,36,448ec559-bbae-4fab-bbf9-5921f525cbfb,1,,-,-,-,No
out/09-12-01-34/log,,674d4310-6f53-4259-bd51-6496d63c8f63,FE:6F:97:96:B5:C2,21,1,2020-09-12 08:34:40,2020-09-12 08:35:19,21,3099e47d-5f04-492f-b9c4-39bbbefb1ae2,1,,-,-,-,No
out/09-12-01-34/log,,50eaba7c-f5c7-4e28-b1c7-d561e5be241a,FA:98:65:97:C1:D8,51,1,2020-09-12 08:34:40,2020-09-12 08:35:19,51,2b06ae0a-696e-4df4-a6a0-e94399ddba8f,1,,-,-,-,No
out/09-12-01-34/log,,eca48e97-fdd0-4e5d-902f-1e75c478c421,E6:3D:07:48:4D:18,32,1,2020-09-12 08:34:40,2020-09-12 08:35:19,32,15861e5a-bc6b-42fb-ad6c-fa66814173f1,1,,-,-,-,No
out/09-12-01-34/log,,02dfe6e8-a356-40ee-9005-158123607f9d,FA:C8:AE:1C:1D:67,54,1,2020-09-12 08:34:40,2020-09-12 08:35:19,54,9faf90b1-5c4b-43c5-9c57-c95c31a2c14c,1,,-,-,-,No
out/09-12-01-34/log,,64d7267e-86ac-4aff-860a-d1e02ba2cd34,1A:63:39:4E:3F:B2,82,1,2020-09-12 08:34:45,2020-09-12 08:35:19,82,bb8a7d59-bcaf-4b93-ae39-caa305d38649,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-241,47cc0736-0cfb-4c57-8fd0-d6a4b267a857,0E:DD:BA:B8:16:63,76,1,2020-09-12 08:34:40,2020-09-12 08:35:19,76,2fd98c49-af98-45ec-98b0-bd5dba238584,1,,-,-,-,Yes
out/09-12-01-34/log,,63fbf1d0-edcb-4cc2-aaad-1012b43a6310,6A:24:4F:49:44:CA,78,1,2020-09-12 08:34:40,2020-09-12 08:35:19,78,5f1b95b3-daa1-4aa1-aee4-3a2dde65bf83,1,,-,-,-,No
out/09-12-01-34/log,,e5ea5b16-41c9-41cb-bc62-e61a06178359,9E:FB:B8:FF:84:88,5,1,2020-09-12 08:34:40,2020-09-12 08:35:19,5,209a9bee-d3a1-40b1-8d26-1179ac7a9f9b,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-447,9da15b3e-39fd-48a4-bfe0-ce9a6e4fedd9,9A:A2:3E:54:8F:F0,6,1,2020-09-12 08:34:40,2020-09-12 08:35:19,6,40414e52-15ce-4b95-b5f9-2910b37701e5,1,,-,-,-,Yes
out/09-12-01-34/log,,974ea033-0aa2-44e6-aa1a-79909d39e5cb,C6:A4:E7:BC:15:07,33,1,2020-09-12 08:34:40,2020-09-12 08:35:19,33,aa2ef681-4807-45ba-bf37-9f9e731e1bfb,1,,-,-,-,No
out/09-12-01-34/log,,ad619aa7-0563-4b23-ba33-a1c1a8d9c9c4,1A:EF:90:DB:5F:4E,28,1,2020-09-12 08:34:40,2020-09-12 08:35:19,28,c95d7a21-3ce1-4b96-a24c-d68a97e9a680,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-186,df2b9a70-49c3-4625-855c-34e9e7bd4d14,16:AA:D4:EB:05:34,84,1,2020-09-12 08:34:40,2020-09-12 08:35:19,84,29274aa8-acd1-4c05-9b40-a6660cc9687e,1,,-,-,-,Yes
out/09-12-01-34/log,09-12-01-16-376,38e66b20-2f28-4c04-8f0b-c77413e53b2e,9E:1B:47:C1:59:5A,89,1,2020-09-12 08:34:40,2020-09-12 08:35:19,89,e52427c1-bd95-4b6d-b0ab-723b4d1da6f2,1,,-,-,-,Yes
out/09-12-01-34/log,,75e007ab-1344-4241-ba8b-fd41ba56772d,56:EB:EC:40:28:24,92,1,2020-09-12 08:34:40,2020-09-12 08:35:19,92,d768d445-f601-4503-9d06-2e6bfe7b8431,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-192,10e5cc7b-5fc1-4131-8c9b-efb5897f1326,DA:E6:B3:65:40:54,7,1,2020-09-12 08:34:40,2020-09-12 08:35:19,7,72f5cad6-6bce-4dfe-ada1-e494c9f283ae,1,,-,-,-,Yes
out/09-12-01-34/log,,d468bfe1-06be-4458-8d3c-5669ac776b96,7E:11:AB:4C:B5:5F,79,1,2020-09-12 08:34:45,2020-09-12 08:35:19,79,cda78295-a43d-4853-aeeb-c7dd47381b4f,1,,-,-,-,No
out/09-12-01-34/log,,e9e3bb6b-6573-4065-a2d3-3b69ba037747,62:5C:9C:ED:FD:D8,55,1,2020-09-12 08:34:40,2020-09-12 08:35:19,55,be38314d-ab3c-4b91-a467-9954b2aa6c05,1,,-,-,-,No
out/09-12-01-34/log,,e19a2a99-975f-4e68-aea4-1bb7f7f0790a,56:95:5F:5A:86:F2,69,1,2020-09-12 08:34:40,2020-09-12 08:35:19,69,6ac24368-4001-469c-ba25-60dd5e09140c,1,,-,-,-,No
out/09-12-01-34/log,,aac3e18a-11cc-46fb-9921-9a7a1aa2b2ed,BA:3A:A8:26:29:48,22,1,2020-09-12 08:34:40,2020-09-12 08:35:19,22,a2ede40a-9eba-436a-a817-d4b95b87dc00,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-875,1e337a96-c9a0-42b4-b1be-f2d5c0cb9719,16:5B:51:23:D5:EF,67,1,2020-09-12 08:34:40,2020-09-12 08:35:19,67,ea852321-7895-49ff-ab51-7b6e8fc28181,1,,-,-,-,Yes
out/09-12-01-34/log,09-12-01-16-505,a83f096c-70c7-419a-9c5c-cd1d1baf2260,F6:EC:3A:CB:52:0C,41,1,2020-09-12 08:34:40,2020-09-12 08:35:19,41,be6e443f-0925-49de-8208-79c10b82b31e,1,,-,-,-,Yes
out/09-12-01-34/log,09-12-01-16-742,fa1b0a9b-902a-46f9-97d4-12cc9169f348,D6:71:2A:E6:F0:EE,98,1,2020-09-12 08:34:40,2020-09-12 08:35:19,98,d6805747-0f61-4fcd-a269-e1a66a3c7f6b,1,,-,-,-,Yes
out/09-12-01-34/log,,e591ada3-48e0-4cfe-9843-eaefd5504e0f,2E:F3:8A:27:76:CD,2,1,2020-09-12 08:34:40,2020-09-12 08:35:19,2,9809112b-590c-4774-b53d-8d13eef4fd66,1,,-,-,-,No
out/09-12-01-34/log,,dda1531a-62af-46d1-ab54-239fa98bd6f4,0A:37:BC:44:30:88,83,1,2020-09-12 08:34:45,2020-09-12 08:35:19,83,7d5ed608-c455-49ac-9522-30305638c548,1,,-,-,-,No
out/09-12-01-34/log,,aadcf58d-6dd7-4e66-a12d-00a668e3ac75,FA:72:5C:6E:DF:38,40,1,2020-09-12 08:34:40,2020-09-12 08:35:19,40,746bac19-2571-4248-ba28-c24411e44491,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-379,288be6bb-0663-4af7-bc6a-b3e5c77a6890,66:8B:D5:92:2C:96,26,1,2020-09-12 08:34:40,2020-09-12 08:35:19,26,1b031abe-4031-48a9-a563-9122af11357e,1,,-,-,-,Yes
out/09-12-01-34/log,09-12-01-16-713,ed6ce3a8-64c2-40bf-9912-534b2e15c314,EE:C2:B7:35:E3:B2,93,1,2020-09-12 08:34:40,2020-09-12 08:35:19,93,8cb5cfe8-8faf-426b-81e9-44f4078906f0,1,,-,-,-,Yes
out/09-12-01-34/log,,f1d619a5-6dfb-4792-b20e-3c16e7b26caf,56:70:2B:47:26:3E,94,1,2020-09-12 08:34:40,2020-09-12 08:35:19,94,e9fca145-7af4-4841-acf1-2065ec6d6041,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-199,b677def7-5c47-4faf-969f-4feed109c18d,E2:3A:2B:29:0F:55,1,1,2020-09-12 08:34:40,2020-09-12 08:35:19,1,73d72af3-1b04-43b3-a7e1-1eb41bf6a412,1,,-,-,-,Yes
out/09-12-01-34/log,,bcf37ed4-527e-4f00-82a2-7b3090f69a6b,6A:A6:F2:0F:0E:80,49,1,2020-09-12 08:34:40,2020-09-12 08:35:19,49,bb48996f-5e69-4fe4-8700-b15aaeac9f32,1,,-,-,-,No
out/09-12-01-34/log,,798e76fc-54df-47b8-9c97-f47be9bdbb53,7A:3E:FD:08:D8:B4,44,1,2020-09-12 08:34:40,2020-09-12 08:35:19,44,1d54dd23-f5fa-4a82-9410-57209fcf2bd8,1,,-,-,-,No
out/09-12-01-34/log,,2c2956bb-b13d-4195-a229-258c37461777,06:5B:BD:66:0E:7D,58,1,2020-09-12 08:34:40,2020-09-12 08:35:19,58,96e0255b-71b3-4bbf-a288-804db3ec77c0,1,,-,-,-,No
out/09-12-01-34/log,,a766a820-eda9-45b3-a910-68e509bc7959,EA:E8:3E:B2:FD:65,96,1,2020-09-12 08:34:40,2020-09-12 08:35:19,96,5849bfbb-90d8-4e2d-b0d6-77f64d6b3570,1,,-,-,-,No
out/09-12-01-34/log,,05b57323-2b8d-49db-906e-d97e9a938232,EA:E6:F8:07:6F:A6,35,1,2020-09-12 08:34:40,2020-09-12 08:35:19,35,cd046504-f4a6-4a9d-bfb9-16ef7049ccbe,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-290,b064e063-6fff-4c62-8ac2-ed6fc9562ddb,26:51:64:C3:1D:59,9,1,2020-09-12 08:34:40,2020-09-12 08:35:19,9,541eb8f9-bc68-4a69-91b5-c2cd8d9b2316,1,,-,-,-,Yes
out/09-12-01-34/log,,f8eba2c9-41ad-46bb-aae8-1be236d37f0e,12:A5:DB:81:1D:FC,86,1,2020-09-12 08:34:40,2020-09-12 08:35:19,86,9f3ab173-6eb2-4819-a894-34057aca05f3,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-190,d7f200e4-311d-48c7-a5a8-c3e1a8818eec,FA:17:10:F2:69:9E,19,1,2020-09-12 08:34:40,2020-09-12 08:35:19,19,2cffbfc4-fbbc-4c28-be4f-265a75647dbf,1,,-,-,-,Yes
out/09-12-01-34/log,,d64d0f9f-4ff1-4953-9e2f-0cccf994dbe5,36:AC:89:19:31:41,4,1,2020-09-12 08:34:40,2020-09-12 08:35:19,4,e9833d6d-4f55-46ac-9ea0-54095461e71e,1,,-,-,-,No
out/09-12-01-34/log,,0bc23854-10f5-451b-9671-2c8564ba971d,CA:E3:D6:61:CA:E1,39,1,2020-09-12 08:34:40,2020-09-12 08:35:19,39,eee3d7c2-6d1d-4a85-ad5a-dc31dd5da222,1,,-,-,-,No
out/09-12-01-34/log,,e6991a82-4bd3-4e29-955a-1cfb77f5e3d6,EA:9B:0B:44:B0:48,87,1,2020-09-12 08:34:40,2020-09-12 08:35:19,87,d9b70ccf-307a-4c6e-bffa-8a18c538de89,1,,-,-,-,No
out/09-12-01-34/log,,53b1db24-b5f6-4edf-9a46-c0925784cbbe,AE:05:B9:8D:B6:04,17,1,2020-09-12 08:34:40,2020-09-12 08:35:19,17,c1032919-d8a9-47aa-86e2-9a105aed699f,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-438,f93e99a5-c091-4f6a-a2e8-39936859aa9b,26:9D:2F:2B:5E:38,56,1,2020-09-12 08:34:40,2020-09-12 08:35:19,56,f77cd5dc-ca16-481c-9034-3bc79701ffb7,1,,-,-,-,Yes
out/09-12-01-34/log,,8553b423-b496-4c25-889c-bc0163e20694,FE:32:C6:43:A4:76,10,1,2020-09-12 08:34:40,2020-09-12 08:35:19,10,dc160b1c-5784-4702-93cc-2585f999524f,1,,-,-,-,No
out/09-12-01-34/log,,7368d01b-89f5-4e95-b5d9-72cdeda3674e,7A:A1:58:3A:0D:89,71,1,2020-09-12 08:34:40,2020-09-12 08:35:19,71,babf941b-b1ef-4574-ae5a-33cb56fab4d8,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-781,5ec942c9-908b-43e0-bdaa-a156eba221c8,FE:9C:F3:E6:29:08,88,1,2020-09-12 08:34:40,2020-09-12 08:35:19,88,6700a750-a8ff-4457-a1e0-00920d4e42dc,1,,-,-,-,Yes
out/09-12-01-34/log,,f3061e35-099c-4ac9-b826-d93b7bb311ee,F6:22:95:FE:F5:4B,81,1,2020-09-12 08:34:45,2020-09-12 08:35:19,81,cca17363-1d90-4c50-839a-4eb79a2ed693,1,,-,-,-,No
out/09-12-01-34/log,,06879123-c1ce-4d7b-9a95-ab3dee297083,42:14:E8:26:6A:B8,74,1,2020-09-12 08:34:40,2020-09-12 08:35:19,74,599b8955-9bb4-458f-be28-8cd99a34cc18,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-117,80f5ec6e-27f1-4df9-8b93-310b6979f23e,7E:1E:F7:6B:83:86,90,1,2020-09-12 08:34:40,2020-09-12 08:35:19,90,183b4e80-f774-46f1-a08a-2b43f81c2ef5,1,,-,-,-,Yes
out/09-12-01-34/log,09-12-01-16-288,ec0e3186-df78-4c56-9561-a433073400c2,4A:BA:0C:7F:73:50,60,1,2020-09-12 08:34:40,2020-09-12 08:35:19,60,06c9a20b-9674-4cf4-a9db-49e0ccff4959,1,,-,-,-,Yes
out/09-12-01-34/log,09-12-01-16-306,7e1d4575-c40a-433b-8b06-ad28e7aa9f82,FE:36:31:FF:60:7A,64,1,2020-09-12 08:34:40,2020-09-12 08:35:19,64,d3b4fbe4-92c5-4ec6-b5ce-e13496574ce3,1,,-,-,-,Yes
out/09-12-01-34/log,,53318e7e-b7ac-4055-81d1-7b9ff0668749,5E:A3:2E:4B:0A:48,12,1,2020-09-12 08:34:40,2020-09-12 08:35:19,12,ea44ed0a-a675-495f-9e68-cca76d03bfaf,1,,-,-,-,No
out/09-12-01-34/log,,72308f58-d157-424a-9f8a-e6e194075cc9,FE:AF:95:7B:F8:E4,8,1,2020-09-12 08:34:40,2020-09-12 08:35:19,8,a2eca6a7-ab59-4cad-a19b-5730b236ae5d,1,,-,-,-,No
out/09-12-01-34/log,,571f01cb-b39f-4029-843b-96366fcf159c,AA:D0:99:4F:BE:0F,80,1,2020-09-12 08:34:45,2020-09-12 08:35:19,80,540a20f9-c748-46fb-9ef7-93812f71e105,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-225,31d9ecbe-67a4-4a55-a9eb-ce93c660e1aa,6A:4E:99:F3:A9:CA,99,1,2020-09-12 08:34:40,2020-09-12 08:35:19,99,88301514-86f8-48d4-bdc7-d57cf5998d31,1,,-,-,-,Yes
out/09-12-01-34/log,,df734ee8-fcfe-492e-9961-378494e4c441,52:89:67:BF:6C:72,97,1,2020-09-12 08:34:40,2020-09-12 08:35:19,97,6d68a935-28f9-4f03-989d-63aeb6779014,1,,-,-,-,No
out/09-12-01-34/log,,c861e27a-d5a2-4b4e-8a71-35ed4e1adc5d,5A:C9:E2:E1:14:C6,23,1,2020-09-12 08:34:40,2020-09-12 08:35:19,23,3d54589f-0185-48cf-abb7-acf1313f677e,1,,-,-,-,No
out/09-12-01-34/log,09-12-01-16-302,745b5c2a-e969-41fc-88ee-781c18a3ce59,3E:DC:8D:FC:36:CD,37,1,2020-09-12 08:34:40,2020-09-12 08:35:19,37,3fc771bd-e69f-42dd-9535-a9fca0bd4185,1,,-,-,-,Yes
out/09-12-01-34/log,,214650ee-dcfc-4a6c-80fa-2ed28d05f41f,BA:65:36:49:E3:B8,31,1,2020-09-12 08:34:40,2020-09-12 08:35:19,31,7ceb0e03-96b5-4c03-b9a2-8d0e3b16045e,1,,-,-,-,No
