Id,Lambda,Phase,Bit,Base Size,Base Mean,Base Std,Size,Mean,Std,Pvalue,Mean Diff
278,38,0,0,967,6616,4228,999,6099,3092,0.002059686108806,-517
350,48,0,9,962,6800,5470,925,6283,3956,0.018439677344528,-517
504,72,0,7,1000,6925,7597,951,6417,4256,0.06692706685304,-508
624,91,0,7,987,7246,13610,969,6738,5056,0.272416665383814,-508
562,81,0,5,1000,7265,5863,1000,6762,4862,0.036923320014268,-503
443,64,0,4,996,6804,5231,992,6302,3867,0.015049732506747,-502
103,13,0,7,977,6653,5127,896,6158,3476,0.01388131866527,-495
502,72,0,4,1000,6925,7597,985,6441,4167,0.07806103092848,-484
616,90,0,0,974,6815,4555,962,6331,3569,0.009294302509877,-484
99,13,0,1,977,6653,5127,918,6178,3253,0.015504173279301,-475
347,48,0,6,962,6800,5470,957,6327,3861,0.028731991850835,-473
551,80,0,0,961,6488,3941,1000,6016,2555,0.00176210608738,-472
287,39,0,6,982,7174,14602,1000,6703,4442,0.333381072490177,-471
625,91,0,8,987,7246,13610,935,6775,7814,0.349192260765937,-471
512,73,0,8,1000,7546,6673,948,7076,5498,0.08928095452005,-470
568,82,0,3,987,6528,4071,1000,6059,2951,0.003359480223555,-469
554,80,0,3,961,6488,3941,1000,6023,2990,0.003385021865226,-465
438,63,0,9,962,6842,4675,929,6378,4050,0.021044988591589,-464
37,5,0,3,985,6763,4465,990,6307,3385,0.010654747506074,-456
375,52,0,7,989,6907,4859,1000,6452,3898,0.021457839782547,-455
436,63,0,7,962,6842,4675,978,6390,3860,0.020445120140283,-452
464,67,0,2,985,6574,5396,1000,6122,3508,0.027309454390288,-452
586,85,0,1,974,6466,8273,962,6026,2526,0.112880620610931,-440
608,88,0,8,982,6863,14838,984,6426,4255,0.375180155237758,-437
511,73,0,7,1000,7546,6673,961,7111,6694,0.149841678206559,-435
574,83,0,3,985,6802,12268,933,6368,4275,0.296132548790339,-434
291,40,0,0,1000,6363,3374,983,5930,1555,0.00024229081682,-433
587,85,0,3,974,6466,8273,974,6036,2436,0.11998469362354,-430
348,48,0,7,962,6800,5470,970,6371,3889,0.047295013743709,-429
33,4,0,7,981,6192,4445,948,5764,1806,0.00540330138913,-428
503,72,0,5,1000,6925,7597,998,6499,5128,0.141966755763302,-426
321,44,0,4,995,6790,4992,952,6370,3472,0.030718388902452,-420
506,72,0,9,1000,6925,7597,1000,6505,4362,0.129724749747537,-420
387,54,0,7,969,7397,6504,1000,6996,5401,0.13752268323088,-401
481,69,0,4,939,7161,6585,971,6764,5180,0.144174083002173,-397
194,26,0,0,985,6610,4675,971,6215,2900,0.024670291753243,-395
382,53,0,8,964,7503,12406,958,7110,5270,0.365752755995451,-393
255,34,0,9,1000,6786,4784,1000,6396,3974,0.04751420840925,-390
319,44,0,0,995,6790,4992,946,6401,3628,0.048942491684477,-389
667,98,0,8,978,6489,4035,954,6100,2657,0.012233407382035,-389
340,47,0,7,1000,6484,11404,978,6099,3050,0.302980385742434,-385
341,47,0,8,1000,6484,11404,1000,6100,3464,0.308493754586079,-384
603,88,0,0,982,6863,14838,993,6479,4554,0.438135201623856,-384
555,80,0,5,961,6488,3941,1000,6108,2645,0.012637452053142,-380
265,36,0,3,978,6524,4402,980,6150,3340,0.034368523755385,-374
573,83,0,2,985,6802,12268,934,6428,4860,0.375678832194785,-374
425,61,0,1,1000,6411,3965,975,6046,3017,0.021239910032357,-365
483,69,0,7,939,7161,6585,939,6797,5073,0.179858843800385,-364
320,44,0,1,995,6790,4992,956,6428,4017,0.077289124041752,-362
550,79,0,9,977,7389,6070,962,7029,5433,0.168851429552748,-360
369,51,0,8,966,17688,330435,968,17333,317732,0.980790416475111,-355
566,82,0,0,987,6528,4071,953,6173,3932,0.050895108587845,-355
200,26,0,9,985,6610,4675,962,6258,2994,0.047539122494081,-352
343,48,0,0,962,6800,5470,933,6452,4905,0.144767612427617,-348
18,2,0,9,977,7477,22783,989,7138,16970,0.708601802055746,-339
521,75,0,2,1000,6554,4924,939,6216,3327,0.075172825598914,-338
176,23,0,7,981,7442,12051,958,7108,5667,0.433299841138133,-334
86,11,0,5,981,7164,11755,962,6835,5661,0.430659232145198,-329
439,64,0,0,996,6804,5231,967,6477,4587,0.140746066710513,-327
152,20,0,1,947,6530,4539,1000,6205,3448,0.076635405114152,-325
326,45,0,1,1000,6788,10415,998,6464,3932,0.357674631786777,-324
472,68,0,1,990,6705,5248,1000,6381,3685,0.111534710932007,-324
421,60,0,6,972,6332,3717,971,6009,2595,0.026490257046965,-323
197,26,0,6,985,6610,4675,991,6288,3245,0.075680764472449,-322
327,45,0,4,1000,6788,10415,991,6470,4047,0.368634293253283,-318
40,5,0,6,985,6763,4465,967,6447,4053,0.101662646502056,-316
288,39,0,7,982,7174,14602,1000,6858,6300,0.533047987216955,-316
377,52,0,9,989,6907,4859,980,6594,4371,0.133025907767252,-313
379,53,0,3,964,7503,12406,1000,7195,5993,0.4862779407807,-308
295,40,0,6,1000,6363,3374,1000,6064,1920,0.014984334919745,-299
575,83,0,5,985,6802,12268,970,6504,15137,0.63286817452158,-298
280,38,0,4,967,6616,4228,986,6319,3677,0.098094506423922,-297
28,4,0,1,981,6192,4445,953,5899,2541,0.074347163097298,-293
81,10,0,7,1000,7193,5694,986,6901,4809,0.216914441971198,-292
453,65,0,7,1000,17958,341839,947,17667,337920,0.984934679475894,-291
189,25,0,5,964,6327,3563,974,6037,2687,0.043411642303178,-290
177,23,0,8,981,7442,12051,1000,7153,6453,0.507097488640934,-289
323,44,0,7,995,6790,4992,1000,6504,3972,0.157145816010287,-286
383,53,0,9,964,7503,12406,973,7222,5405,0.518941616992422,-281
556,80,0,7,961,6488,3941,1000,6207,3257,0.086140513171875,-281
671,99,0,4,1000,6518,4550,1000,6240,3778,0.137383985172005,-278
517,74,0,5,990,6489,4646,959,6214,3312,0.131671543430668,-275
266,36,0,4,978,6524,4402,1000,6250,3466,0.124779568997841,-274
611,89,0,2,998,6560,4279,942,6286,3432,0.119019245787252,-274
553,80,0,2,961,6488,3941,976,6222,3156,0.101615926643708,-266
381,53,0,7,964,7503,12406,988,7241,5330,0.54624452692719,-262
106,14,0,0,991,6712,4889,1000,6451,5866,0.280848086580656,-261
468,67,0,7,985,6574,5396,1000,6313,4112,0.226180852580399,-261
50,6,0,8,1000,6420,3971,964,6160,2938,0.09844597683169,-260
45,6,0,3,1000,6420,3971,987,6165,2885,0.101425933657094,-255
474,68,0,4,990,6705,5248,944,6453,4614,0.261738051801605,-252
505,72,0,8,1000,6925,7597,1000,6673,4609,0.369987599301183,-252
664,98,0,3,978,6489,4035,1000,6238,3414,0.135904917159092,-251
662,98,0,0,978,6489,4035,978,6240,3288,0.13485676518759,-249
465,67,0,3,985,6574,5396,1000,6328,3788,0.24058905706961,-246
39,5,0,5,985,6763,4465,947,6520,3676,0.191045333620721,-243
69,9,0,2,1000,6506,4726,922,6266,3193,0.189266637201546,-240
91,12,0,0,970,6245,3580,959,6010,2758,0.106300795194097,-235
523,75,0,5,1000,6554,4924,1000,6319,4560,0.268322566897563,-235
174,23,0,5,981,7442,12051,962,7208,9890,0.639668470277448,-234
104,13,0,8,977,6653,5127,1000,6420,3834,0.253479152060216,-233
376,52,0,8,989,6907,4859,971,6676,4190,0.259590948278089,-231
397,56,0,2,929,6317,3276,938,6086,2566,0.090301337804264,-231
155,20,0,6,947,6530,4539,1000,6301,3946,0.236101251369025,-229
153,20,0,3,947,6530,4539,976,6303,3422,0.216859142398352,-227
211,28,0,7,985,6109,2934,985,5887,1673,0.039311327690916,-222
199,26,0,8,985,6610,4675,1000,6389,3744,0.245644026248032,-221
490,70,0,7,1000,6580,4516,968,6364,3750,0.247916942224539,-216
445,64,0,7,996,6804,5231,919,6589,4557,0.336808511149292,-215
148,19,0,7,1000,6238,3397,952,6024,2861,0.131807305924424,-214
485,69,0,9,939,7161,6585,974,6947,5235,0.432591060626546,-214
150,19,0,9,1000,6238,3397,977,6027,2583,0.119769871400946,-211
437,63,0,8,962,6842,4675,999,6634,4378,0.309752529166385,-208
1,1,0,1,987,6625,4275,931,6418,4357,0.294175801854462,-207
663,98,0,2,978,6489,4035,1000,6282,3283,0.21154890166336,-207
427,61,0,7,1000,6411,3965,993,6210,3463,0.228189131738845,-201
63,8,0,5,987,6786,5318,955,6587,4681,0.381167634216372,-199
105,13,0,9,977,6653,5127,989,6455,4087,0.34421462867046,-198
571,82,0,8,987,6528,4071,983,6330,3335,0.237793096872769,-198
22,3,0,5,970,6402,6849,1000,6206,3493,0.425937278663894,-196
637,93,0,9,1000,6220,3736,1000,6026,3403,0.224975597032424,-194
466,67,0,4,985,6574,5396,978,6383,4032,0.374275502202339,-191
488,70,0,4,1000,6580,4516,955,6390,3637,0.304710820964522,-190
156,20,0,7,947,6530,4539,946,6341,3949,0.333952991408145,-189
168,22,0,5,964,6566,4330,974,6380,3717,0.310670136775176,-186
331,45,0,9,1000,6788,10415,1000,6604,4382,0.606711234639957,-184
666,98,0,7,978,6489,4035,1000,6305,3905,0.303097104534938,-184
536,77,0,5,985,6249,2937,973,6066,2141,0.115098728862888,-183
522,75,0,4,1000,6554,4924,1000,6374,4071,0.373146728581756,-180
441,64,0,2,996,6804,5231,949,6626,5095,0.447301086212077,-178
395,56,0,0,929,6317,3276,1000,6143,2608,0.199246637660086,-174
27,4,0,0,981,6192,4445,990,6020,2778,0.303688568360689,-172
65,8,0,7,987,6786,5318,984,6615,4770,0.452465409549034,-171
262,35,0,9,980,6180,3100,998,6011,3033,0.220677908054525,-169
208,28,0,1,985,6109,2934,985,5941,2278,0.155969493387115,-168
202,27,0,5,947,6128,3265,998,5962,2976,0.242253813194096,-166
23,3,0,6,970,6402,6849,971,6239,3606,0.512020724929791,-163
296,40,0,7,1000,6363,3374,999,6200,2771,0.23805983551137,-163
342,47,0,9,1000,6484,11404,992,6321,3822,0.668454853425716,-163
535,77,0,4,985,6249,2937,996,6087,2436,0.181935439248117,-162
82,10,0,8,1000,7193,5694,977,7032,5275,0.514292685042002,-161
101,13,0,5,977,6653,5127,976,6492,4571,0.46399479600392,-161
268,36,0,7,978,6524,4402,1000,6363,4123,0.401530489718869,-161
300,41,0,2,967,6410,4096,1000,6249,3651,0.358180209232391,-161
592,86,0,0,998,6166,3158,1000,6005,2390,0.199154082582531,-161
440,64,0,1,996,6804,5231,980,6644,5235,0.496908507330904,-160
209,28,0,5,985,6109,2934,1000,5954,1798,0.156866949713444,-155
659,97,0,7,968,6018,3434,984,5863,2925,0.283562451160082,-155
570,82,0,7,987,6528,4071,968,6374,3691,0.380863198077382,-154
201,27,0,2,947,6128,3265,976,5977,5204,0.444666212166341,-151
675,100,0,0,1000,6168,3331,947,6017,2618,0.264992975267236,-151
444,64,0,5,996,6804,5231,995,6660,5306,0.542117980747451,-144
154,20,0,5,947,6530,4539,998,6387,3957,0.460051117628751,-143
263,36,0,0,978,6524,4402,948,6386,4046,0.473735307841508,-138
64,8,0,6,987,6786,5318,1000,6652,4548,0.546444117702436,-134
349,48,0,8,962,6800,5470,999,6670,4939,0.58124497274474,-130
112,14,0,9,991,6712,4889,995,6583,5079,0.564278275592191,-129
304,41,0,8,967,6410,4096,965,6283,3740,0.476803068335348,-127
74,9,0,8,1000,6506,4726,980,6380,3480,0.498861347723796,-126
100,13,0,4,977,6653,5127,971,6530,5359,0.604840760814136,-123
388,54,0,8,969,7397,6504,975,7276,6287,0.676757016874207,-121
477,68,0,8,990,6705,5248,983,6588,4024,0.578365074732574,-117
307,42,0,2,1000,6101,2844,972,5985,2627,0.346781201357929,-116
396,56,0,1,929,6317,3276,1000,6204,2603,0.404079795998124,-113
516,74,0,4,990,6489,4646,944,6377,4113,0.574268308823311,-112
471,68,0,0,990,6705,5248,994,6594,4500,0.613211943492067,-111
589,85,0,7,974,6466,8273,974,6358,3874,0.71222289732412,-108
419,60,0,0,972,6332,3717,962,6226,3799,0.535278483337027,-106
564,81,0,8,1000,7265,5863,1000,7159,6153,0.693368410284766,-106
43,5,0,9,985,6763,4465,1000,6658,4374,0.596779554085266,-105
558,80,0,9,961,6488,3941,990,6384,3573,0.541926357366184,-104
129,17,0,2,948,6196,3351,949,6093,2715,0.462194196736552,-103
72,9,0,6,1000,6506,4726,1000,6404,3456,0.581794772797535,-102
90,11,0,9,981,7164,11755,911,7063,13859,0.864793189083883,-101
619,90,0,7,974,6815,4555,974,6714,4312,0.615358724001097,-101
620,90,0,8,974,6815,4555,973,6714,4084,0.606555838900372,-101
470,67,0,9,985,6574,5396,1000,6474,4328,0.64913405853855,-100
264,36,0,1,978,6524,4402,1000,6425,4202,0.609105583676596,-99
628,92,0,1,992,6289,3188,986,6193,3171,0.502040896067243,-96
525,75,0,8,1000,6554,4924,993,6459,4289,0.64605475605217,-95
298,40,0,9,1000,6363,3374,940,6274,3448,0.566007301556747,-89
21,3,0,4,970,6402,6849,1000,6318,4270,0.744853265560616,-84
275,37,0,7,976,6253,3443,976,6171,2963,0.57291572686786,-82
442,64,0,3,996,6804,5231,962,6722,5161,0.727040728767541,-82
615,89,0,9,998,6560,4279,944,6479,3916,0.663312432399736,-81
221,30,0,5,952,7278,5662,943,7199,5334,0.754594842424446,-79
25,3,0,8,970,6402,6849,945,6327,3863,0.767198895046473,-75
172,22,0,9,964,6566,4330,997,6494,4266,0.710860588607284,-72
269,36,0,8,978,6524,4402,1000,6453,4143,0.71202353710033,-71
206,27,0,9,947,6128,3265,975,6058,3071,0.628586593060221,-70
281,38,0,6,967,6616,4228,930,6548,4604,0.737922799058932,-68
270,36,0,9,978,6524,4402,1000,6457,4104,0.72644389834666,-67
478,68,0,9,990,6705,5248,1000,6638,4017,0.749361434505816,-67
524,75,0,7,1000,6554,4924,946,6487,4259,0.747867917359173,-67
534,77,0,1,985,6249,2937,966,6183,4302,0.692915533131357,-66
24,3,0,7,970,6402,6849,980,6337,3754,0.795307858473901,-65
579,84,0,0,993,6363,3645,935,6299,3288,0.685415151937643,-64
130,17,0,3,948,6196,3351,948,6136,2583,0.662495340470785,-60
20,3,0,3,970,6402,6849,959,6343,4033,0.817476011224342,-59
492,70,0,9,1000,6580,4516,1000,6521,4411,0.767621429733155,-59
73,9,0,7,1000,6506,4726,985,6448,3612,0.758534337870408,-58
68,9,0,1,1000,6506,4726,960,6450,4503,0.788265462975501,-56
123,16,0,5,959,6319,3398,964,6265,3235,0.721266928369048,-54
234,32,0,3,1000,16265,321298,1000,16211,320501,0.99699812112873,-54
360,50,0,3,978,6249,3510,973,6195,3321,0.727134859025868,-54
476,68,0,7,990,6705,5248,988,6651,4058,0.797993642456171,-54
31,4,0,5,981,6192,4445,960,6139,3468,0.769424943953325,-53
486,70,0,0,1000,6580,4516,1000,6527,4932,0.80213609999116,-53
526,75,0,9,1000,6554,4924,950,6501,4329,0.800506409377076,-53
399,56,0,7,929,6317,3276,989,6265,3093,0.721219640270472,-52
456,66,0,0,978,6103,2808,1000,6056,3233,0.729824629465957,-47
621,90,0,9,974,6815,4555,993,6770,4847,0.831962660827006,-45
214,29,0,1,996,6883,5251,988,6839,8747,0.892076562642455,-44
328,45,0,6,1000,6788,10415,972,6745,4995,0.906562826356994,-43
484,69,0,8,939,7161,6585,948,7118,5630,0.878900463151065,-43
224,30,0,8,952,7278,5662,961,7237,5764,0.875313601564568,-41
108,14,0,5,991,6712,4889,994,6677,5290,0.878361317444291,-35
34,4,0,8,981,6192,4445,1000,6158,3615,0.852030120862763,-34
42,5,0,8,985,6763,4465,998,6731,4614,0.875312824969372,-32
520,74,0,9,990,6489,4646,1000,6458,4005,0.873421689308848,-31
513,73,0,9,1000,7546,6673,985,7516,6443,0.918853535167005,-30
259,35,0,6,980,6180,3100,1000,6155,3576,0.867944698242789,-25
254,34,0,8,1000,6786,4784,1000,6762,5819,0.919769266409903,-24
644,95,0,7,989,6990,5115,976,6968,5144,0.92429215859995,-22
539,77,0,9,985,6249,2937,969,6228,3106,0.878029932790676,-21
635,93,0,7,1000,6220,3736,954,6201,3565,0.908445753365293,-19
646,95,0,9,989,6990,5115,1000,6971,5531,0.936613286978191,-19
94,12,0,5,970,6245,3580,1000,6227,3501,0.910225579048539,-18
302,41,0,6,967,6410,4096,930,6392,3951,0.922414210892772,-18
528,76,0,1,974,6139,3578,989,6121,3542,0.910852075737837,-18
145,19,0,3,1000,6238,3397,935,6221,3693,0.916262897422066,-17
583,84,0,7,993,6363,3645,1000,6348,4059,0.930842521257127,-15
462,66,0,8,978,6103,2808,927,6090,2945,0.921548296004335,-13
582,84,0,5,993,6363,3645,963,6350,4107,0.941058343334139,-13
210,28,0,6,985,6109,2934,941,6098,4975,0.953153617262428,-11
146,19,0,5,1000,6238,3397,964,6229,3482,0.953802883844187,-9
110,14,0,7,991,6712,4889,1000,6704,4777,0.970551995353853,-8
272,37,0,3,976,6253,3443,968,6246,3404,0.964056558834903,-7
363,50,0,8,978,6249,3510,970,6244,3924,0.976368339587035,-5
459,66,0,4,978,6103,2808,1000,6102,3273,0.994177855878324,-1
549,79,0,8,977,7389,6070,1000,7393,5920,0.988171426762281,4
160,21,0,3,874,5990,3104,964,5996,2578,0.964257579137086,6
301,41,0,4,967,6410,4096,986,6416,4065,0.974089004533055,6
533,76,0,9,974,6139,3578,955,6145,3417,0.969960601517386,6
457,66,0,2,978,6103,2808,969,6110,3051,0.958013550253846,7
677,100,0,3,1000,6168,3331,981,6175,3742,0.964956733385495,7
2,1,0,2,987,6625,4275,1000,6633,4228,0.96655847609896,8
318,43,0,9,978,6215,3556,1000,6223,3497,0.959783334405345,8
235,32,0,4,1000,16265,321298,986,16274,100318,0.999325923610313,9
245,33,0,7,979,6208,2920,1000,6217,3654,0.951694267924272,9
282,38,0,7,967,6616,4228,992,6626,4807,0.960989165001535,10
329,45,0,7,1000,6788,10415,904,6804,5331,0.965888604282125,16
469,67,0,8,985,6574,5396,993,6593,4557,0.932614170525938,19
98,12,0,9,970,6245,3580,933,6265,3620,0.903603908055683,20
212,28,0,8,985,6109,2934,983,6134,2940,0.850286395243018,25
358,50,0,0,978,6249,3510,981,6275,4193,0.881725346047139,26
162,21,0,6,874,5990,3104,1000,6017,2751,0.843063669817983,27
258,35,0,4,980,6180,3100,945,6207,3562,0.859426520072891,27
144,19,0,2,1000,6238,3397,965,6266,4282,0.872743324131405,28
380,53,0,6,964,7503,12406,1000,7531,6158,0.949784586309361,28
653,96,0,8,1000,5921,1982,967,5949,2215,0.767998563691895,28
128,17,0,1,948,6196,3351,912,6225,3350,0.852003071207315,29
191,25,0,7,964,6327,3563,977,6357,3867,0.858919044861713,30
426,61,0,6,1000,6411,3965,1000,6442,4208,0.865381703210168,31
641,94,0,8,986,6016,2777,1000,6048,2819,0.798893540470433,32
681,100,0,9,1000,6168,3331,1000,6205,4049,0.823452631387064,37
640,94,0,7,986,6016,2777,956,6055,3409,0.782664824169861,39
678,100,0,4,1000,6168,3331,976,6207,4030,0.814890617942002,39
424,60,0,9,972,6332,3717,972,6373,3771,0.809286843364329,41
495,71,0,5,1000,6150,7766,998,6205,3749,0.840233682103192,55
417,59,0,8,970,6445,4585,1000,6501,3921,0.771164600202908,56
267,36,0,6,978,6524,4402,985,6582,4823,0.780802821476761,58
602,87,0,9,1000,6514,4857,998,6572,4569,0.783433308888838,58
527,76,0,0,974,6139,3578,983,6199,3673,0.714396427182469,60
518,74,0,7,990,6489,4646,988,6553,5053,0.769412663835717,64
665,98,0,4,978,6489,4035,1000,6555,8801,0.829699290887726,66
277,37,0,9,976,6253,3443,941,6320,3586,0.676770704284133,67
330,45,0,8,1000,6788,10415,1000,6855,5173,0.855470512014588,67
205,27,0,8,947,6128,3265,982,6196,3820,0.674031971387916,68
398,56,0,6,929,6317,3276,967,6387,3136,0.634917118980278,70
261,35,0,8,980,6180,3100,1000,6251,3398,0.627144574564669,71
107,14,0,4,991,6712,4889,1000,6784,5301,0.752753187248877,72
219,29,0,9,996,6883,5251,1000,6955,5459,0.764001226729636,72
430,62,0,0,945,5973,2334,939,6046,2776,0.536931510746234,73
274,37,0,6,976,6253,3443,961,6327,3950,0.660578324967612,74
66,8,0,8,987,6786,5318,956,6861,5561,0.76144453613573,75
529,76,0,4,974,6139,3578,961,6215,4136,0.665820626421738,76
600,87,0,7,1000,6514,4857,1000,6590,4727,0.722970250942498,76
294,40,0,4,1000,6363,3374,966,6440,3379,0.613277674894577,77
303,41,0,7,967,6410,4096,992,6489,4510,0.684786919453593,79
356,49,0,8,952,6123,3209,991,6205,3401,0.584610009960421,82
163,21,0,7,874,5990,3104,991,6073,2898,0.552366367632186,83
102,13,0,6,977,6653,5127,956,6738,11022,0.828544465148014,85
402,57,0,1,1000,6009,1737,987,6095,2404,0.361507326419202,86
178,23,0,9,981,7442,12051,961,7529,8931,0.856399167209892,87
563,81,0,7,1000,7265,5863,1000,7358,6092,0.728045359582446,93
161,21,0,5,874,5990,3104,997,6084,2908,0.50105183483557,94
