Logs,GUID,CPU CPI,Error,IP Address,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,Predecessors,Bit-1 Sample,End Time,Boot ID,Base Sample,Bit-0 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-15-23/log,02-03-15-23-1,8.318998,,169.254.76.1,1,1,1,92:40:41:4D:F7:AB,91c0c372-bcba-4462-a6fd-ee44aa395193,2021-02-03 23:23:05,30,2,30,1,-1,"02-03-15-12-80,02-03-15-16-35,02-03-15-19-4",out/02-03-15-23/bit1_samples1,2021-02-03 23:23:58,ceecdb43-9473-4eb5-b37c-0c13580edf21,-,-,Yes,DEFAULT,-,-
out/02-03-15-23/log,02-03-15-23-44,7.793554,,169.254.76.1,1,44,-,22:1F:7A:6C:A9:2A,e3b035d0-8644-4309-ad8b-e4e90a276547,2021-02-03 23:23:05,20,1,44,-1,-1,"02-03-15-02-51,02-03-15-06-96,02-03-15-09-81,02-03-15-12-81,02-03-15-16-27,02-03-15-19-71",-,2021-02-03 23:23:39,9950daa0-79c5-4de0-9266-0c3bca647e78,-,-,Yes,DEFAULT,-,-
out/02-03-15-23/log,02-03-15-23-28,7.869542,,169.254.76.1,1,28,-,BE:F0:CF:23:94:61,bc507754-2269-46b5-b523-aa0fca982bc7,2021-02-03 23:23:05,30,3,77,40,28,02-03-15-19-23,-,2021-02-03 23:23:49,ef730b4c-fb02-41d4-81fe-5d2615686f6b,-,-,Yes,DEFAULT,-,-
out/02-03-15-23/log,02-03-15-23-29,8.266737,,169.254.76.1,1,29,2,E2:45:57:DB:CF:B1,fb4628ec-d51a-47d5-8529-3cd420a21a26,2021-02-03 23:23:05,30,2,45,29,-1,"02-03-15-16-15,02-03-15-19-36",out/02-03-15-23/bit1_samples29,2021-02-03 23:23:58,cb9d531d-d672-464f-ad80-0ca7e0707b3a,-,-,Yes,DEFAULT,-,-
out/02-03-15-23/log,02-03-15-23-9,7.807880,,169.254.76.1,1,9,3,6E:4B:F4:B9:C0:57,b81ca1d1-09d7-48d7-8baa-04dcfab61297,2021-02-03 23:23:05,30,2,46,9,-1,"02-03-15-16-84,02-03-15-19-9",out/02-03-15-23/bit1_samples9,2021-02-03 23:23:58,0810a824-ea7d-4061-81c6-f5fd210901b6,-,-,Yes,DEFAULT,-,-
out/02-03-15-23/log,02-03-15-23-16,7.967696,,169.254.76.1,1,16,4,8A:67:35:3C:3A:79,953327ae-5523-494b-be6e-8bd1612f180e,2021-02-03 23:23:05,30,2,42,16,-1,"02-03-15-16-80,02-03-15-19-29",out/02-03-15-23/bit1_samples16,2021-02-03 23:23:58,8b1cdc70-6434-4121-bcf0-cedd2c4eb125,-,-,Yes,DEFAULT,-,-
out/02-03-15-23/log,02-03-15-23-35,7.922674,,169.254.76.1,1,35,5,12:99:FE:1D:0F:7C,9844eac8-1f30-416f-a4eb-bca0fe15bf15,2021-02-03 23:23:05,30,3,71,35,15,"02-03-14-55-29,02-03-14-59-49,02-03-15-02-10,02-03-15-06-51,02-03-15-09-28,02-03-15-12-7,02-03-15-16-2,02-03-15-19-76",out/02-03-15-23/bit1_samples35,2021-02-03 23:23:58,3c05b630-0a4b-439d-9e99-7c23ceb60690,-,-,Yes,DEFAULT,-,-
out/02-03-15-23/log,02-03-15-23-74,7.877140,,169.254.76.1,1,74,6,EE:4F:F4:A2:2C:23,07aec1c8-6308-4bdc-8fe3-21fcdc4c51ef,2021-02-03 23:23:05,30,3,74,25,2,,-,2021-02-03 23:23:58,96f1378d-d42d-4812-9a9f-c28dd5d31550,-,-,No,DEFAULT,-,-
out/02-03-15-23/log,02-03-15-23-15,7.830949,,169.254.76.1,1,15,-,2E:A1:E0:D5:82:35,0baf08ff-c48b-488d-9c3d-22422b2c0ce2,2021-02-03 23:23:05,30,3,71,35,15,"02-03-15-16-62,02-03-15-19-48",-,2021-02-03 23:23:49,92e7d2e4-79d1-44b3-93f7-c99cf8e1f9f4,-,-,Yes,DEFAULT,-,-
out/02-03-15-23/log,02-03-15-23-31,7.838832,,169.254.76.1,1,31,7,92:DD:B6:1C:3D:B0,f6b4317f-a216-4cf0-a1e4-32ec32b27d15,2021-02-03 23:23:05,30,2,96,31,-1,"02-03-15-16-69,02-03-15-19-64",out/02-03-15-23/bit1_samples31,2021-02-03 23:23:58,ba80f006-7359-4bef-ae8a-e5e2a24b82f0,-,-,Yes,DEFAULT,-,-
out/02-03-15-23/log,02-03-15-23-26,7.788674,,169.254.76.1,1,26,8,F2:C2:A9:C1:8F:EA,7e127f02-fb1c-4f62-a89d-3f21e1943411,2021-02-03 23:23:05,30,2,26,21,-1,"02-03-15-02-17,02-03-15-06-33,02-03-15-09-98,02-03-15-12-95,02-03-15-16-49,02-03-15-19-5",-,2021-02-03 23:23:58,44b5880e-813b-4071-b728-bcb0db31881d,-,out/02-03-15-23/bit0_samples26,Yes,DEFAULT,-,-
