Logs,GUID,CPU CPI,Error,IP Address,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,Predecessors,Bit-1 Sample,End Time,Boot ID,Base Sample,Bit-0 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-16-13/log,02-03-16-13-92,7.945341,,169.254.76.1,1,92,1,8A:1F:5E:E1:77:61,a717d681-2b3d-4e32-a042-473f5cc810bf,2021-02-04 00:13:56,30,2,99,92,-1,"02-03-16-00-29,02-03-16-03-53,02-03-16-07-73,02-03-16-10-17",out/02-03-16-13/bit1_samples92,2021-02-04 00:14:49,7b0da9a6-f379-46f7-9702-31d94dbf5926,-,-,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-61,7.980167,,169.254.76.1,1,61,-,5A:C4:0A:F2:52:D0,4b1d6dfa-14f7-4dec-a531-8d790931bc60,2021-02-04 00:13:56,20,1,61,-1,-1,"02-03-14-59-67,02-03-15-02-68,02-03-15-06-30,02-03-15-09-26,02-03-15-12-26,02-03-15-16-60,02-03-15-19-65,02-03-15-23-98,02-03-15-26-15,02-03-15-29-53,02-03-15-33-77,02-03-15-36-10,02-03-15-40-28,02-03-15-43-54,02-03-15-46-27,02-03-15-50-73,02-03-15-53-88,02-03-15-56-61,02-03-16-00-47,02-03-16-03-47,02-03-16-07-24,02-03-16-10-88",-,2021-02-04 00:14:30,999abe19-1ac8-4ce0-b13b-e306d8919ae6,-,-,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-18,7.799441,,169.254.76.1,1,18,2,B2:FC:E0:E6:6B:33,d7c11a93-3ced-463a-968d-8223e6f8c54e,2021-02-04 00:13:56,30,2,18,4,-1,"02-03-16-07-5,02-03-16-10-32",-,2021-02-04 00:14:49,40624720-303e-4e99-aa95-c1e50b55c231,-,-,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-62,7.779862,,169.254.76.1,1,62,3,7E:35:C6:20:AF:91,619d08b3-cc04-458c-9ca9-b8dc4adb4b11,2021-02-04 00:13:56,30,2,62,13,-1,"02-03-16-03-12,02-03-16-07-71,02-03-16-10-34",-,2021-02-04 00:14:49,1b991e4b-327b-40a8-ad59-034af3f11327,-,out/02-03-16-13/bit0_samples62,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-39,7.886803,,169.254.76.1,1,39,-,22:5C:7B:C7:94:6F,d29560cd-05dd-4c0e-bf4f-c4a1644129f6,2021-02-04 00:13:56,20,1,39,-1,-1,"02-03-14-59-90,02-03-15-02-63,02-03-15-06-89,02-03-15-09-86,02-03-15-12-60,02-03-15-16-48,02-03-15-19-99,02-03-15-23-95,02-03-15-26-99,02-03-15-29-48,02-03-15-33-88,02-03-15-36-97,02-03-15-40-71,02-03-15-43-47,02-03-15-46-43,02-03-15-50-53,02-03-15-53-29,02-03-15-56-89,02-03-16-00-59,02-03-16-03-61,02-03-16-07-86,02-03-16-10-18",-,2021-02-04 00:14:30,dc3e911b-413d-4ce1-9e31-00144c277ecb,-,-,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-8,7.752188,,169.254.76.1,1,8,-,A6:9B:18:88:83:5F,f815f8c4-9072-4557-824f-95a27bfc2c0b,2021-02-04 00:13:56,20,1,8,-1,-1,"02-03-14-55-94,02-03-14-59-41,02-03-15-02-40,02-03-15-06-49,02-03-15-09-75,02-03-15-12-50,02-03-15-16-16,02-03-15-19-46,02-03-15-23-24,02-03-15-26-76,02-03-15-29-68,02-03-15-33-95,02-03-15-36-55,02-03-15-40-82,02-03-15-43-66,02-03-15-46-72,02-03-15-50-49,02-03-15-53-78,02-03-15-56-99,02-03-16-00-19,02-03-16-03-55,02-03-16-07-81,02-03-16-10-43",-,2021-02-04 00:14:30,24f6fab7-5283-4295-81ad-04b88116cde8,-,-,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-86,7.771734,,169.254.76.1,1,86,4,6E:4B:F4:B9:C0:57,ef3ff1bb-109c-44c6-9f12-f86870bd99e2,2021-02-04 00:13:56,30,2,86,60,-1,"02-03-16-07-15,02-03-16-10-29",-,2021-02-04 00:14:49,cbbf241d-e6ff-4168-b8d8-557395092bac,-,out/02-03-16-13/bit0_samples86,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-74,8.125308,,169.254.76.1,1,74,-,A2:5F:C1:C8:5B:0F,fe84a2e4-2e8f-4b56-af17-387367d66373,2021-02-04 00:13:56,20,1,74,-1,-1,"02-03-15-12-34,02-03-15-16-74,02-03-15-19-90,02-03-15-23-63,02-03-15-26-64,02-03-15-29-74,02-03-15-33-87,02-03-15-36-82,02-03-15-40-46,02-03-15-43-21,02-03-15-46-98,02-03-15-50-9,02-03-15-53-9,02-03-15-56-52,02-03-16-00-89,02-03-16-03-84,02-03-16-07-25,02-03-16-10-10",-,2021-02-04 00:14:30,8868b740-00e4-4f0e-ac6a-9ad8d9159327,-,-,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-34,7.788150,,169.254.76.1,1,34,5,46:83:36:7E:1C:93,99ec2191-2dbb-406a-a073-e30dcbe10709,2021-02-04 00:13:56,30,2,89,34,-1,02-03-16-10-9,out/02-03-16-13/bit1_samples34,2021-02-04 00:14:49,8eb402a8-3931-49b5-85a2-db020ac43f9c,-,-,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-75,7.962787,,169.254.76.1,1,75,6,FE:86:6B:97:77:CA,d0402b77-381b-4837-a91a-5a42e5473af9,2021-02-04 00:13:56,30,3,75,41,25,"02-03-16-03-64,02-03-16-07-48,02-03-16-10-15",-,2021-02-04 00:14:49,21b77087-71f3-4227-9df9-244053734796,-,-,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-60,7.756672,,169.254.76.1,1,60,4,FE:76:F7:2E:DA:03,d4302af1-cb1f-4ab9-916e-13ef43790a54,2021-02-04 00:13:56,30,2,86,60,-1,"02-03-16-00-12,02-03-16-03-4,02-03-16-07-52,02-03-16-10-56",out/02-03-16-13/bit1_samples60,2021-02-04 00:14:49,977eac3c-a686-4b62-9a68-8b30e277a123,-,-,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-50,7.803335,,169.254.76.1,1,50,7,F2:C2:A9:C1:8F:EA,60ec15e9-1a61-4b40-9bfb-0c69de8610a3,2021-02-04 00:13:56,30,2,87,50,-1,"02-03-16-03-37,02-03-16-07-19,02-03-16-10-84",out/02-03-16-13/bit1_samples50,2021-02-04 00:14:49,619ec2ff-9096-4641-be23-532a98712d82,-,-,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-19,7.898697,,169.254.76.1,1,19,8,E6:8C:7B:85:44:B1,1a6cb2a1-4342-42ef-b9dd-9886006dae30,2021-02-04 00:13:56,30,2,19,12,-1,02-03-16-10-50,-,2021-02-04 00:14:49,db74937b-b4e1-4a2c-bb28-5becc9c6798e,-,out/02-03-16-13/bit0_samples19,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-98,7.928002,,169.254.76.1,1,98,9,52:15:B8:E0:C7:AC,4301da66-c128-4664-9e41-30afa5895b3a,2021-02-04 00:13:56,30,3,98,32,15,"02-03-16-07-85,02-03-16-10-33",-,2021-02-04 00:14:49,3eb27079-27b1-4b67-9614-19faceeb392f,-,out/02-03-16-13/bit0_samples98,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-6,7.746355,,169.254.76.1,1,6,10,72:CE:94:CA:90:82,0db7830a-a7a1-40b9-a4de-da53b787fd89,2021-02-04 00:13:56,30,2,95,6,-1,"02-03-16-07-83,02-03-16-10-51",out/02-03-16-13/bit1_samples6,2021-02-04 00:14:49,f6ea7350-c28a-47c5-8ed2-ac24948d5d26,-,-,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-38,7.759979,,169.254.76.1,1,38,11,06:22:E5:92:D9:20,da0b5149-a705-4790-99ae-857325a452f1,2021-02-04 00:13:56,30,2,71,38,-1,"02-03-16-07-68,02-03-16-10-68",out/02-03-16-13/bit1_samples38,2021-02-04 00:14:49,b16a38b6-b21c-41b6-8798-a5dc09ccfe96,-,-,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-90,7.807678,,169.254.76.1,1,90,-,D2:0E:3D:69:88:04,2e7911e6-15c4-46fe-b5e2-66db769204f6,2021-02-04 00:13:56,20,1,90,-1,-1,"02-03-15-12-61,02-03-15-16-37,02-03-15-19-47,02-03-15-23-70,02-03-15-26-36,02-03-15-29-90,02-03-15-33-67,02-03-15-36-83,02-03-15-40-93,02-03-15-43-84,02-03-15-46-65,02-03-15-50-30,02-03-15-53-46,02-03-15-56-91,02-03-16-00-53,02-03-16-03-67,02-03-16-07-4,02-03-16-10-46",-,2021-02-04 00:14:30,2f369845-dcbf-4d8f-9389-ed2bd984835a,-,-,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-87,7.930663,,169.254.76.1,1,87,7,7A:F8:58:D9:00:A9,5bc214e5-939e-47d8-a40f-7180ec15d7eb,2021-02-04 00:13:56,30,2,87,50,-1,02-03-16-10-69,-,2021-02-04 00:14:49,e362a1c4-4d15-4962-bee1-312ed81a54ec,-,-,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-78,7.927858,,169.254.76.1,1,78,12,22:62:8C:38:E1:0D,63b4f631-703d-4ca5-89cf-9477e5acc223,2021-02-04 00:13:56,30,3,88,78,64,02-03-16-10-58,out/02-03-16-13/bit1_samples78,2021-02-04 00:14:49,92ce8d87-3ed0-4060-bdc9-0472563a88e8,-,-,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-84,7.664801,,169.254.76.1,1,84,-,CE:21:49:C8:99:35,9ab12a7e-dba5-48ce-8950-0bf1686c4869,2021-02-04 00:13:56,20,1,84,-1,-1,"02-03-15-16-40,02-03-15-19-72,02-03-15-23-85,02-03-15-26-72,02-03-15-29-100,02-03-15-33-100,02-03-15-36-49,02-03-15-40-61,02-03-15-43-58,02-03-15-46-12,02-03-15-50-57,02-03-15-53-24,02-03-15-56-66,02-03-16-00-76,02-03-16-03-81,02-03-16-07-38,02-03-16-10-47",-,2021-02-04 00:14:30,e8abd7c1-6fa0-4a30-971f-ee9deaa6806e,-,-,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-63,8.195821,,169.254.76.1,1,63,13,32:30:5A:1B:47:A4,346360ce-657c-4098-af96-daa44ab1ce4a,2021-02-04 00:13:56,30,2,94,63,-1,"02-03-14-59-56,02-03-15-02-100,02-03-15-06-79,02-03-15-09-91,02-03-15-12-92,02-03-15-16-58,02-03-15-19-13,02-03-15-23-42,02-03-15-26-5,02-03-15-29-8,02-03-15-33-12,02-03-15-36-48,02-03-15-40-13,02-03-15-43-44,02-03-15-46-10,02-03-15-50-46,02-03-15-53-10,02-03-15-56-12,02-03-16-00-37,02-03-16-03-15,02-03-16-07-57,02-03-16-10-12",out/02-03-16-13/bit1_samples63,2021-02-04 00:14:50,20b0e900-f097-44db-9fbd-d6c18c10ac3d,-,-,Yes,DEFAULT,-,-
out/02-03-16-13/log,02-03-16-13-82,7.848560,,169.254.76.1,1,82,14,5A:E6:EF:AC:17:49,1ec790b4-9644-4928-a6f7-32c2618600c5,2021-02-04 00:13:56,30,2,82,67,-1,02-03-16-10-6,-,2021-02-04 00:14:49,782f02d7-bc59-4dba-b827-2c57bbf3b2df,-,-,Yes,DEFAULT,-,-
