Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 1,Phases,Start Time,Phase 4,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/08-18-00-05/log,0730620e-3f66-4a3c-ac89-222dc65ad782,92:7A:E7:0E:40:EE,1,1,1,4,2020-08-18 07:03:40,1,2020-08-18 07:05:16,1,eb0e76be-cbfc-47cd-868c-26de807b4fa5,1,,-,-
