GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start
09-22-15-08-241,1,241,7b89ef8c-a1b4-4a46-84f2-c8e917ed33e2,2020-09-22 22:10:49,0c5b9cf9-d1ca-4fb0-ac18-dd5d65f30a69,2020-09-22 22:08:52,3,241,241,241,out/09-22-15-08/log,out/09-22-15-08/base_samples241,,out/09-22-15-08/bit1_samples241,out/09-22-15-08/bit0_samples241,0,,0.353850566601291,E2:D8:E1:6A:60:3D,No
09-22-15-08-767,1,767,c028d35d-1739-4a7f-be7b-877b6bd53fee,2020-09-22 22:10:49,780ba3ef-e847-4c57-9738-86265bc4601a,2020-09-22 22:09:06,3,977,977,977,out/09-22-15-08/log,out/09-22-15-08/base_samples767,,out/09-22-15-08/bit1_samples767,out/09-22-15-08/bit0_samples767,5.34650359467271,,0.262957325992512,DE:EB:07:FF:F7:82,No
09-22-15-08-713,1,713,947e5c77-d96d-48ab-85a6-455af5977a48,2020-09-22 22:10:49,37a2905a-080a-4421-97aa-2ead54749427,2020-09-22 22:09:07,3,720,720,720,out/09-22-15-08/log,out/09-22-15-08/base_samples713,,out/09-22-15-08/bit1_samples713,out/09-22-15-08/bit0_samples713,6.38300138619169,,0.263473205179193,FE:52:6A:FB:5C:7C,No
09-22-15-08-297,1,297,da6df988-143d-4163-b02b-a93e930ab31a,2020-09-22 22:10:49,dc46b371-cd9c-4dbd-bec2-ba32e4177caa,2020-09-22 22:08:56,3,297,297,297,out/09-22-15-08/log,out/09-22-15-08/base_samples297,,out/09-22-15-08/bit1_samples297,out/09-22-15-08/bit0_samples297,0,,0.101429824374543,6A:E0:99:93:0B:F0,No
09-22-15-08-470,1,470,ec6bf614-dc93-48a8-8e1b-48a3236757a3,2020-09-22 22:10:49,d5369eee-40c6-4a1d-b873-3ac163269e1b,2020-09-22 22:08:57,3,917,917,917,out/09-22-15-08/log,out/09-22-15-08/base_samples470,,out/09-22-15-08/bit1_samples470,out/09-22-15-08/bit0_samples470,7.98876517902286,,0.674202990183686,0E:95:01:D7:45:9E,No
09-22-15-08-362,1,362,5e87aa01-eb69-41ba-8f81-48742143c964,2020-09-22 22:10:49,84fcec8a-8e33-48db-8168-ed34147b9fa7,2020-09-22 22:08:54,3,553,553,553,out/09-22-15-08/log,out/09-22-15-08/base_samples362,,out/09-22-15-08/bit1_samples362,out/09-22-15-08/bit0_samples362,6.82969453670075,,0.291973783024657,22:7F:DB:A8:4A:E9,No
09-22-15-08-929,1,929,d189c2d3-b279-415e-93f3-18197fbe4df4,2020-09-22 22:10:49,09ab775b-58a6-4ba4-a4d6-cef7162b9e56,2020-09-22 22:09:09,3,959,959,959,out/09-22-15-08/log,out/09-22-15-08/base_samples929,,out/09-22-15-08/bit1_samples929,out/09-22-15-08/bit0_samples929,5.5439951400141,,0.233915071126253,1E:3C:91:93:D2:76,No
09-22-15-08-783,1,783,a883145e-4934-4ff7-b7c1-94730607d452,2020-09-22 22:10:49,d9386ce4-2aae-4d59-8336-9210316dee70,2020-09-22 22:09:07,3,914,914,914,out/09-22-15-08/log,out/09-22-15-08/base_samples783,,out/09-22-15-08/bit1_samples783,out/09-22-15-08/bit0_samples783,6.41190471019055,,0.605643374657508,CE:FA:DD:9E:8B:2F,No
09-22-15-08-843,1,843,859e2728-b5f1-4ea0-9a81-21aea6b08573,2020-09-22 22:10:49,e8234d03-2f38-4a01-b9e8-23def9c6e834,2020-09-22 22:09:09,3,843,843,843,out/09-22-15-08/log,out/09-22-15-08/base_samples843,,out/09-22-15-08/bit1_samples843,out/09-22-15-08/bit0_samples843,0,,0.256261762786972,66:8C:74:C7:A3:C2,No
09-22-15-08-196,1,196,e332d9a4-2f1e-47dc-bdf9-af20ac50be9d,2020-09-22 22:10:49,da58020f-16f6-40e3-a39a-29ec2edcaae4,2020-09-22 22:08:50,3,552,552,552,out/09-22-15-08/log,out/09-22-15-08/base_samples196,,out/09-22-15-08/bit1_samples196,out/09-22-15-08/bit0_samples196,6.04549753029918,,0.603553305281523,0A:6D:0E:5D:2F:87,No
