GUID,CPU CPI,Success,Id,Boot ID,End Time,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Logs,Base Sample,Predecessors,Bit-1 Sample,IP Address,Bit-1 Pvalue,Bit-0 Sample,Error,Bit-0 Pvalue,Warm Start,Tag
10-16-16-42-5,96.027465,1,5,e9885341-9b0d-47c0-a8d0-289313aea2d9,2020-10-16 23:42:19,02:AC:4C:FF:47:4C,87fbc34c-0a2d-411d-9ae4-7ff995e1340a,2020-10-16 23:42:04,11,1,5,out/10-16-16-42/log,out/10-16-16-42/base_samples5,,out/10-16-16-42/bit1_samples5,169.254.76.1,0,out/10-16-16-42/bit0_samples5,,0.128175078589659,No,DEFAULT
10-16-16-42-2,96.003422,1,2,f27f4c3c-fd44-4303-ac8d-8d9911e57571,2020-10-16 23:42:19,4E:08:FA:BF:40:6C,9c4cefea-6f19-42c0-866f-a61d972d4fb0,2020-10-16 23:42:03,11,1,2,out/10-16-16-42/log,out/10-16-16-42/base_samples2,,out/10-16-16-42/bit1_samples2,169.254.76.1,0,out/10-16-16-42/bit0_samples2,,0.598391241719156,No,DEFAULT
10-16-16-42-3,96.027451,1,3,bf497e0d-0707-478c-aea9-622e481a03d8,2020-10-16 23:42:18,E6:D9:B9:76:61:B1,ca1c7f30-1b53-4ee2-965f-c07914fd8989,2020-10-16 23:42:04,10,1,3,out/10-16-16-42/log,out/10-16-16-42/base_samples3,,out/10-16-16-42/bit1_samples3,169.254.76.1,0,out/10-16-16-42/bit0_samples3,,0.172235532205867,No,DEFAULT
10-16-16-42-4,95.994796,1,4,d01a7af8-5545-4733-a59a-9b7e8d331f05,2020-10-16 23:42:19,72:FA:31:0C:C3:54,6e44b069-f982-4a14-b618-2c516597dfe0,2020-10-16 23:42:04,11,1,4,out/10-16-16-42/log,out/10-16-16-42/base_samples4,,out/10-16-16-42/bit1_samples4,169.254.76.1,0,out/10-16-16-42/bit0_samples4,,0.113866312661632,No,DEFAULT
10-16-16-42-1,95.491735,1,1,445b08cc-ec26-4734-9b9c-ca03618fe38e,2020-10-16 23:42:19,52:60:CA:04:7E:E9,f1de1af4-a76f-4089-a094-7181792c96ac,2020-10-16 23:42:04,10,1,1,out/10-16-16-42/log,out/10-16-16-42/base_samples1,,out/10-16-16-42/bit1_samples1,169.254.76.1,0,out/10-16-16-42/bit0_samples1,,0.622038423680761,No,DEFAULT
