Logs,Predecessors,Boot ID,MAC Address,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start
out/09-12-01-36/log,,7abf254d-271f-4daf-86e5-3c3351bd411f,5A:FD:2A:E4:F3:B8,259,1,2020-09-12 08:36:28,2020-09-12 08:37:36,259,4d5401ba-fbe6-40b5-b807-414565540912,1,,-,-,-,No
out/09-12-01-36/log,,84e1e57f-071e-45d7-8127-fd4a98fa4014,6A:E8:DB:B6:2D:C8,482,1,2020-09-12 08:36:28,2020-09-12 08:37:36,482,0e6b71e6-22f5-4173-8d12-9a251454f5a0,1,,-,-,-,No
out/09-12-01-36/log,09-12-01-34-63,722a90b8-ad2c-46d1-9b56-372c5d96f5b5,02:38:76:EE:17:23,68,1,2020-09-12 08:36:27,2020-09-12 08:37:36,68,127032e2-c5d1-4461-8372-a39bb5f1de17,1,,-,-,-,Yes
out/09-12-01-36/log,,fe6701e9-1437-4367-8ff8-c9542a5c0b7d,4E:94:73:CE:72:2C,335,1,2020-09-12 08:36:28,2020-09-12 08:37:36,335,19416ea2-cd86-407b-ace5-a20c2ad04b64,1,,-,-,-,No
out/09-12-01-36/log,,e1cde3de-d075-4dff-847d-b005c6e4976f,36:E5:4A:36:B5:34,345,1,2020-09-12 08:36:28,2020-09-12 08:37:36,345,633d3adc-2ba1-4ca1-b032-bce0cad80be7,1,,-,-,-,No
out/09-12-01-36/log,,7cf3298f-0630-4828-aafa-3d022b41cbba,66:90:F4:6C:0B:E8,322,1,2020-09-12 08:36:28,2020-09-12 08:37:36,322,0db94e89-6e0f-4502-bef2-aab68bedabea,1,,-,-,-,No
out/09-12-01-36/log,,499f6a83-b547-4420-91ab-75d47a449c26,B2:B7:FD:1D:FA:D9,121,1,2020-09-12 08:36:28,2020-09-12 08:37:36,121,a362e4bd-000a-4a16-9953-8ecbd729f8d9,1,,-,-,-,No
out/09-12-01-36/log,,a927225d-a3a4-4cb7-bd38-521188896ea4,C2:CD:50:07:43:70,381,1,2020-09-12 08:36:28,2020-09-12 08:37:36,381,1da762f5-77c2-4dd0-9582-ed668cbf2882,1,,-,-,-,No
out/09-12-01-36/log,09-12-01-34-82,64d7267e-86ac-4aff-860a-d1e02ba2cd34,1A:63:39:4E:3F:B2,249,1,2020-09-12 08:36:27,2020-09-12 08:37:36,249,a15c6b60-079a-455e-bced-cccba8e74a02,1,,-,-,-,Yes
out/09-12-01-36/log,,d3ac678b-8623-4d9e-a939-2c4c5e887134,BA:75:17:E3:95:B9,305,1,2020-09-12 08:36:28,2020-09-12 08:37:36,305,a30e2f0d-44c1-4e5b-ad52-32787d7ba909,1,,-,-,-,No
out/09-12-01-36/log,"09-12-01-16-447,09-12-01-34-6",9da15b3e-39fd-48a4-bfe0-ce9a6e4fedd9,9A:A2:3E:54:8F:F0,273,1,2020-09-12 08:36:27,2020-09-12 08:37:36,273,f68663ee-4b67-45b1-89e9-3f4a3a4e1cda,1,,-,-,-,Yes
out/09-12-01-36/log,,7aa7073a-557a-432d-90cd-79519affb88e,52:6F:6E:19:C2:49,414,1,2020-09-12 08:36:28,2020-09-12 08:37:36,414,d36c8409-ba4f-46d8-a815-d46872e7aacf,1,,-,-,-,No
out/09-12-01-36/log,,767b2f7f-9b62-4d34-96de-a58b1dba1b8a,E2:75:BB:91:4D:7E,341,1,2020-09-12 08:36:28,2020-09-12 08:37:36,341,969e8579-26d6-4406-ae2b-4c2e430a9e25,1,,-,-,-,No
out/09-12-01-36/log,,59957eff-6a2b-48e6-a976-e0c4948f5463,36:DA:63:81:07:B7,327,1,2020-09-12 08:36:28,2020-09-12 08:37:36,327,a0b5ab30-4f5b-4d42-bca0-897540b0c6af,1,,-,-,-,No
out/09-12-01-36/log,,457df33f-9abf-4e85-9694-24b276bf4e9b,E2:90:1C:54:C5:FC,151,1,2020-09-12 08:36:28,2020-09-12 08:37:36,151,7955d913-bca8-4ef5-8a61-b4e59d0b9cc2,1,,-,-,-,No
out/09-12-01-36/log,09-12-01-34-44,798e76fc-54df-47b8-9c97-f47be9bdbb53,7A:3E:FD:08:D8:B4,258,1,2020-09-12 08:36:27,2020-09-12 08:37:36,258,3a57d78e-64dc-47da-ae39-5f70f3d18cae,1,,-,-,-,Yes
out/09-12-01-36/log,,9e3fb5f4-bdcc-4f02-8b0a-d6458f2717f8,3A:D3:3B:28:8F:AC,164,1,2020-09-12 08:36:28,2020-09-12 08:37:36,164,504b9a05-5d2b-4d4f-ae1f-77c9383ab13e,1,,-,-,-,No
out/09-12-01-36/log,,5e191136-44fd-4fbb-a2bb-66ab611eeca9,8E:99:4A:CF:BD:F6,209,1,2020-09-12 08:36:28,2020-09-12 08:37:36,209,c4307875-0180-45b0-9a1a-20ba5de7469d,1,,-,-,-,No
out/09-12-01-36/log,09-12-01-34-71,7368d01b-89f5-4e95-b5d9-72cdeda3674e,7A:A1:58:3A:0D:89,77,1,2020-09-12 08:36:27,2020-09-12 08:37:36,77,40772247-879a-45dc-ab42-6f85b4ea9698,1,,-,-,-,Yes
out/09-12-01-36/log,,c3cd9c15-a51a-4d3c-8bdb-eaf1279f7d05,EE:ED:E1:DC:03:65,201,1,2020-09-12 08:36:28,2020-09-12 08:37:36,201,946cac95-357e-4482-91c5-555673e9c139,1,,-,-,-,No
out/09-12-01-36/log,,621ddda3-0c19-4a94-8888-c8fbf8e11012,92:2A:75:B7:D4:4F,465,1,2020-09-12 08:36:28,2020-09-12 08:37:36,465,b0765a1e-d02b-4726-b9ee-592d0c2fc831,1,,-,-,-,No
out/09-12-01-36/log,,261ff524-cc0b-4ecd-9406-7f175372004f,82:6D:E7:BB:79:02,200,1,2020-09-12 08:36:28,2020-09-12 08:37:36,200,71a60747-f509-44c3-a166-32e72ebbd86d,1,,-,-,-,No
out/09-12-01-36/log,,1b643e8f-6c43-43dd-843e-048ac6ceb960,56:F1:8A:88:1F:09,194,1,2020-09-12 08:36:28,2020-09-12 08:37:36,194,afcc0ee2-73b5-420f-8c8e-667586f49c76,1,,-,-,-,No
out/09-12-01-36/log,,39b327c4-4a06-43ad-a417-64984e81ee6d,92:D6:0C:DF:6E:2C,36,1,2020-09-12 08:36:28,2020-09-12 08:37:36,36,320cfad4-eaf6-4486-a224-acf3dfc0f704,1,,-,-,-,No
out/09-12-01-36/log,"09-12-01-16-875,09-12-01-34-67",1e337a96-c9a0-42b4-b1be-f2d5c0cb9719,16:5B:51:23:D5:EF,118,1,2020-09-12 08:36:27,2020-09-12 08:37:36,118,9273feed-bcff-42aa-a4b0-65402ca36cf1,1,,-,-,-,Yes
out/09-12-01-36/log,,6423aa56-6281-4dd0-9d11-90f978d787b8,EA:E4:54:0D:87:38,460,1,2020-09-12 08:36:28,2020-09-12 08:37:36,460,c4427188-a35b-4e64-ad87-9282c8cea9e2,1,,-,-,-,No
out/09-12-01-36/log,,9b21a65a-72f8-4112-9855-b426598a3202,0A:AF:A0:83:D7:66,417,1,2020-09-12 08:36:28,2020-09-12 08:37:36,417,2b170d56-e878-4392-8aee-e56c0f5395e9,1,,-,-,-,No
out/09-12-01-36/log,,e0b0ea21-d167-4c3c-9727-6fb51ed0548e,5E:82:D8:E8:91:08,366,1,2020-09-12 08:36:28,2020-09-12 08:37:36,366,d9249b88-2ec1-4c02-8e74-5ba571730a3a,1,,-,-,-,No
out/09-12-01-36/log,,cb415ad9-0320-4a57-b747-6cd4b6ef4aa3,56:B2:98:C3:A4:D1,237,1,2020-09-12 08:36:28,2020-09-12 08:37:36,237,13c2c2a1-5101-41e6-8b34-e304078c9533,1,,-,-,-,No
out/09-12-01-36/log,,be775e35-cdc8-4331-be73-78bb02bf9ab0,46:26:B5:A7:23:5F,91,1,2020-09-12 08:36:28,2020-09-12 08:37:36,91,c61e34f0-9646-47d6-8c2a-dae87a5a69c1,1,,-,-,-,No
out/09-12-01-36/log,,14a71f40-54de-4ca8-a1e5-70de14e29e95,56:AB:80:7C:8C:12,362,1,2020-09-12 08:36:28,2020-09-12 08:37:36,362,e7ed3475-468c-4387-91df-b32cb8ff0c03,1,,-,-,-,No
out/09-12-01-36/log,,38791019-eb81-4708-823a-fca53638e29a,76:4F:B7:61:70:11,358,1,2020-09-12 08:36:28,2020-09-12 08:37:36,358,c8424055-7601-4324-8b74-4d8ce8135ac2,1,,-,-,-,No
out/09-12-01-36/log,09-12-01-34-40,aadcf58d-6dd7-4e66-a12d-00a668e3ac75,FA:72:5C:6E:DF:38,72,1,2020-09-12 08:36:27,2020-09-12 08:37:36,72,6d4609da-cf7d-43dc-86e3-393f3c41eb40,1,,-,-,-,Yes
out/09-12-01-36/log,,3eb2ec55-056b-4362-8f8a-b47f88dc487e,0A:F1:98:DE:7E:B5,317,1,2020-09-12 08:36:28,2020-09-12 08:37:36,317,042450e9-577d-48de-b8f0-21a2d8450d4a,1,,-,-,-,No
out/09-12-01-36/log,,9a43cbd7-c76b-4d21-918b-6ebf9ff1d248,22:EB:34:F7:5E:80,378,1,2020-09-12 08:36:28,2020-09-12 08:37:36,378,2f9c8e1c-fd56-40a3-90b4-62f997325310,1,,-,-,-,No
out/09-12-01-36/log,,ebf0dd3d-0e8e-4f8d-9235-3764c6aac1dc,46:B3:FD:D1:65:A7,180,1,2020-09-12 08:36:28,2020-09-12 08:37:36,180,19f5e39e-6a81-418a-96eb-bfd8150f86b9,1,,-,-,-,No
out/09-12-01-36/log,,8bd77f8d-aa05-4106-9488-0da995dc02c0,42:CA:E1:00:F9:4F,359,1,2020-09-12 08:36:28,2020-09-12 08:37:36,359,d78c7079-fa20-4ca4-9a69-522509a9ad4f,1,,-,-,-,No
out/09-12-01-36/log,,785e48f9-cf30-486a-bc4e-9d3bed9991c2,86:AE:17:4F:60:9A,25,1,2020-09-12 08:36:28,2020-09-12 08:37:36,25,116897df-e7f9-4869-be9d-72e19d92c604,1,,-,-,-,No
out/09-12-01-36/log,"09-12-01-16-199,09-12-01-34-1",b677def7-5c47-4faf-969f-4feed109c18d,E2:3A:2B:29:0F:55,172,1,2020-09-12 08:36:27,2020-09-12 08:37:36,172,8ed0bd61-5c63-4665-8f19-63984307212c,1,,-,-,-,Yes
out/09-12-01-36/log,,6c36d7d9-3940-43a9-91df-b9f61a149a98,96:73:CD:B4:F1:DE,445,1,2020-09-12 08:36:28,2020-09-12 08:37:36,445,52091848-9626-4421-a6a0-be47bf206542,1,,-,-,-,No
out/09-12-01-36/log,,f067c40e-91af-4316-989f-0db32313e20c,2A:87:BC:36:6F:2E,328,1,2020-09-12 08:36:28,2020-09-12 08:37:36,328,71bb42d8-0601-4a41-b86a-ff9897eed2fd,1,,-,-,-,No
out/09-12-01-36/log,,e2e490dc-ca04-4b27-8986-fb73385b9896,12:52:D9:AB:58:96,438,1,2020-09-12 08:36:28,2020-09-12 08:37:36,438,41a7f2a7-5ed9-4007-b39d-b9493c13f73f,1,,-,-,-,No
out/09-12-01-36/log,,be3b6190-d20f-46ff-a727-a1b08e073d41,E2:13:46:0C:49:1E,17,1,2020-09-12 08:36:28,2020-09-12 08:37:36,17,e4717cad-1016-4ec7-93d3-de9d67889c45,1,,-,-,-,No
out/09-12-01-36/log,,17aa6154-51c7-4131-a242-1c0a5f3d9437,4A:88:84:52:0E:DC,187,1,2020-09-12 08:36:28,2020-09-12 08:37:36,187,06396593-f4e6-44a1-8664-c2e491d23f6d,1,,-,-,-,No
out/09-12-01-36/log,,3800dc6c-9f5a-4965-b519-569dacaa86b4,42:43:48:3A:13:00,486,1,2020-09-12 08:36:28,2020-09-12 08:37:36,486,79733b6c-6d0e-4e5c-a963-31d9b4b1d2f1,1,,-,-,-,No
out/09-12-01-36/log,,345a9a04-4fec-4bc4-a184-0294e21c4da4,4A:37:5E:7F:5B:CA,326,1,2020-09-12 08:36:28,2020-09-12 08:37:36,326,90e2a460-6e8e-4039-85c4-b4db8a9bafce,1,,-,-,-,No
out/09-12-01-36/log,,cde3473d-6fe8-48b3-ac53-aa8b33e55763,A2:70:EF:F0:DE:3F,238,1,2020-09-12 08:36:28,2020-09-12 08:37:36,238,986850a4-fb2a-4864-88a6-52fad4bde3e3,1,,-,-,-,No
out/09-12-01-36/log,,97e78449-18da-4d4f-97c9-613ae21e197c,42:C6:AE:D6:2F:99,406,1,2020-09-12 08:36:28,2020-09-12 08:37:36,406,7f9f6af5-257b-4098-bce3-e31b47a22f1e,1,,-,-,-,No
out/09-12-01-36/log,,bead1815-5f4a-40d9-bcf6-23c988bd5cc6,6A:74:44:56:3A:78,54,1,2020-09-12 08:36:28,2020-09-12 08:37:36,54,531c0584-4369-4aa7-86e6-a7d6ef9d5283,1,,-,-,-,No
out/09-12-01-36/log,,69f929fc-4d06-45f3-bee2-1f9e60141309,AA:7C:6A:A5:58:D9,429,1,2020-09-12 08:36:28,2020-09-12 08:37:36,429,f966a93a-0719-4187-8543-524204d307ab,1,,-,-,-,No
out/09-12-01-36/log,09-12-01-34-52,fe9dfaa2-55e7-452c-b307-7ffa934f3e23,A2:DD:3F:E1:74:1A,141,1,2020-09-12 08:36:27,2020-09-12 08:37:36,141,a2d9ec83-3471-44a9-9af1-462eca7a4080,1,,-,-,-,Yes
out/09-12-01-36/log,,bfe92903-afd7-48ab-b0ef-0e533ee829ac,EA:8B:91:28:FD:D5,219,1,2020-09-12 08:36:28,2020-09-12 08:37:36,219,18460491-2075-41a5-bc2a-cc079b8e2ac9,1,,-,-,-,No
out/09-12-01-36/log,,1dbe17f0-d286-4f05-ae93-81fb9344785a,56:A4:C0:3D:78:6D,483,1,2020-09-12 08:36:28,2020-09-12 08:37:36,483,12c91834-f029-430c-9afb-2e1354f03621,1,,-,-,-,No
out/09-12-01-36/log,,7247d015-0180-48b4-a086-c3c6bad2744c,16:18:C0:60:DF:AD,475,1,2020-09-12 08:36:28,2020-09-12 08:37:36,475,d02d1109-f19e-4283-960f-cbc6229b1d99,1,,-,-,-,No
out/09-12-01-36/log,,789de9f1-228a-439e-87c7-5ee97e7cef73,EA:F9:74:D8:08:BC,386,1,2020-09-12 08:36:28,2020-09-12 08:37:36,386,72661d12-f265-45b0-b65d-02e05f81275b,1,,-,-,-,No
out/09-12-01-36/log,,43c5c6ea-a881-49c5-b558-459d511ac22f,4E:C8:6D:EA:59:DB,165,1,2020-09-12 08:36:28,2020-09-12 08:37:36,165,e60aa819-e03f-412c-9f4b-a14ad417c15a,1,,-,-,-,No
out/09-12-01-36/log,,66ad86f1-5a90-4674-b669-8edc5f8f14c7,EE:92:B1:4A:B9:65,447,1,2020-09-12 08:36:28,2020-09-12 08:37:36,447,7153a302-ce53-4764-8d8e-42e14a0dca85,1,,-,-,-,No
out/09-12-01-36/log,,06303364-fb7c-4a89-bab0-c991e4034463,0A:C1:F7:5E:3D:C6,369,1,2020-09-12 08:36:28,2020-09-12 08:37:36,369,49402637-e3a3-42c0-81d2-6e34a34914ef,1,,-,-,-,No
out/09-12-01-36/log,,f33ed16e-4bdd-4ad8-a8ba-ce5aa2f113ef,AE:BF:9F:D9:28:4F,29,1,2020-09-12 08:36:28,2020-09-12 08:37:36,29,bd2b19be-aa15-4b7e-8547-e344ad6d35c4,1,,-,-,-,No
out/09-12-01-36/log,,f25ceb2a-28b3-4306-9e5c-35aa3cdf2239,56:4E:AC:E5:9C:98,301,1,2020-09-12 08:36:28,2020-09-12 08:37:36,301,80793f60-0e7a-404b-be23-08b90ec1c3a9,1,,-,-,-,No
out/09-12-01-36/log,,87ea9f02-d7df-4ec0-ab46-ed15003e1758,76:7D:4D:89:0B:90,127,1,2020-09-12 08:36:28,2020-09-12 08:37:36,127,4b398d45-2c73-436b-9136-a5aec9ef438a,1,,-,-,-,No
out/09-12-01-36/log,,e1e45788-edc7-425a-886c-d81b17848634,16:72:5D:2B:5B:53,398,1,2020-09-12 08:36:28,2020-09-12 08:37:36,398,53ce7dbb-5e7d-4404-a0d8-816f7ab1599b,1,,-,-,-,No
out/09-12-01-36/log,,df19d569-2e5b-4351-a90c-2d07c78497a3,8A:4C:8F:BD:77:76,293,1,2020-09-12 08:36:28,2020-09-12 08:37:36,293,ce9e58b9-69a7-48d4-b246-a3ab40ee6b4d,1,,-,-,-,No
out/09-12-01-36/log,,a77da259-1381-4bb2-bb99-8b7e7ca68e7d,A6:1C:9B:1D:04:6A,99,1,2020-09-12 08:36:28,2020-09-12 08:37:36,99,c9473c89-bbbc-43cc-b469-fdae5effc8b3,1,,-,-,-,No
out/09-12-01-36/log,,05e79457-52a4-4b9a-b9ae-5f5c3780e8a9,BE:B5:E8:EC:1A:08,311,1,2020-09-12 08:36:28,2020-09-12 08:37:36,311,9c900f5d-e34f-40ab-9714-f692ba098fdd,1,,-,-,-,No
out/09-12-01-36/log,,4c9383b1-c3af-45b5-ac17-40432ee8089a,AA:D9:31:E0:25:CE,368,1,2020-09-12 08:36:28,2020-09-12 08:37:36,368,ff60607e-d25e-4677-8eaf-3ce803dfad12,1,,-,-,-,No
out/09-12-01-36/log,,19b4d388-3ab3-4735-99bb-6e798e886110,6A:06:4A:79:0D:0D,435,1,2020-09-12 08:36:28,2020-09-12 08:37:36,435,43c0cfeb-355a-40c0-ad20-58c0041ec7bf,1,,-,-,-,No
out/09-12-01-36/log,,9eb577cb-5d1b-48f8-9a1c-71be2766ad5e,96:FC:26:0A:99:FA,288,1,2020-09-12 08:36:28,2020-09-12 08:37:36,288,c085fad4-de60-4b35-a50d-920383bc3728,1,,-,-,-,No
out/09-12-01-36/log,,5572e427-d3b1-4823-9988-582c4ee0c2a2,7E:32:46:7B:53:89,234,1,2020-09-12 08:36:28,2020-09-12 08:37:36,234,51c1b66e-c103-493c-b693-98f9c27b970a,1,,-,-,-,No
out/09-12-01-36/log,,f7267570-276b-4e85-9b1e-e02231d66a3d,0A:80:52:7E:3E:BF,310,1,2020-09-12 08:36:28,2020-09-12 08:37:36,310,6b0e8ecc-40b7-4070-846b-c6984353dc3d,1,,-,-,-,No
out/09-12-01-36/log,,d37551bc-457d-4ab8-b7c9-11bd2480cb71,5A:29:6A:3A:A9:04,390,1,2020-09-12 08:36:28,2020-09-12 08:37:36,390,53da0dda-c5f9-49b1-b088-362582313b78,1,,-,-,-,No
out/09-12-01-36/log,,caffeabe-a599-448f-8a0e-5258f7c280c0,32:A0:54:43:B8:55,170,1,2020-09-12 08:36:28,2020-09-12 08:37:36,170,f57a8726-d347-4bc5-92e7-88f7d518d80d,1,,-,-,-,No
out/09-12-01-36/log,,c8d702c6-dc06-43f2-b6e2-f8412a7a714c,7A:0E:65:9E:1F:DC,344,1,2020-09-12 08:36:28,2020-09-12 08:37:36,344,0bacab13-5bc2-41c3-affe-9e262da97181,1,,-,-,-,No
out/09-12-01-36/log,,18239987-1e65-4c44-9dd0-2993af1a356f,EE:A4:29:15:C2:E1,315,1,2020-09-12 08:36:28,2020-09-12 08:37:36,315,d532babb-e93e-42b2-9ff4-4924f73efb6f,1,,-,-,-,No
out/09-12-01-36/log,,eba5b866-9db6-4036-a0c3-12989a64b22e,BA:CC:B0:A3:48:3A,206,1,2020-09-12 08:36:28,2020-09-12 08:37:36,206,80258da0-b0c4-4d4e-a8f7-fc8204a3bcc2,1,,-,-,-,No
out/09-12-01-36/log,09-12-01-34-81,f3061e35-099c-4ac9-b826-d93b7bb311ee,F6:22:95:FE:F5:4B,199,1,2020-09-12 08:36:27,2020-09-12 08:37:36,199,dfb74efe-cf2b-4451-90f1-136a3cccbc7f,1,,-,-,-,Yes
out/09-12-01-36/log,,de27a8a8-4de2-4524-935d-9771a5b7ebfc,FE:47:7C:76:BF:D6,287,1,2020-09-12 08:36:28,2020-09-12 08:37:36,287,3d64c679-67ac-4119-aaa8-95dee6a360f1,1,,-,-,-,No
out/09-12-01-36/log,09-12-01-34-50,bd004c35-87be-4eef-9570-84e0cfa163d6,AA:14:90:2A:A4:18,80,1,2020-09-12 08:36:27,2020-09-12 08:37:36,80,60e4014e-60ae-43c9-99d1-9ef2fc4e820b,1,,-,-,-,Yes
out/09-12-01-36/log,09-12-01-34-39,0bc23854-10f5-451b-9671-2c8564ba971d,CA:E3:D6:61:CA:E1,55,1,2020-09-12 08:36:27,2020-09-12 08:37:36,55,36f20aad-ea54-428b-836d-fd227e758c97,1,,-,-,-,Yes
out/09-12-01-36/log,,f60c19c1-f61a-4b06-8eea-29ed7876898e,62:1C:CC:55:13:19,304,1,2020-09-12 08:36:28,2020-09-12 08:37:36,304,bf84618f-e6cc-413f-8380-e15fd1847a5b,1,,-,-,-,No
out/09-12-01-36/log,,412cc5a4-e564-42bc-bf23-6807e32ee392,12:C3:4B:B3:C7:85,444,1,2020-09-12 08:36:28,2020-09-12 08:37:36,444,60f42af4-a09a-4854-b9d0-e48471af72ea,1,,-,-,-,No
out/09-12-01-36/log,"09-12-01-16-742,09-12-01-34-98",fa1b0a9b-902a-46f9-97d4-12cc9169f348,D6:71:2A:E6:F0:EE,254,1,2020-09-12 08:36:27,2020-09-12 08:37:36,254,2d8f056c-8f09-4e09-9281-bbe5f9006c96,1,,-,-,-,Yes
out/09-12-01-36/log,,a2b4af3e-25a9-47b1-b22e-78d1d414e4c2,26:DA:0A:E5:3B:6A,319,1,2020-09-12 08:36:28,2020-09-12 08:37:37,319,1a2c2a59-7be3-46bf-bbaf-c65b34958948,1,,-,-,-,No
out/09-12-01-36/log,,d40a8dc1-157a-4139-b923-0e3fafb10a39,02:1F:3C:0B:8D:6D,296,1,2020-09-12 08:36:28,2020-09-12 08:37:36,296,40772ae8-9a55-42c4-877c-0af4aa055922,1,,-,-,-,No
out/09-12-01-36/log,,d02f737a-e20f-4d66-883c-2aaba52abb4c,12:3B:AE:0F:0D:21,442,1,2020-09-12 08:36:28,2020-09-12 08:37:36,442,ed148c24-2496-4e07-bbdf-7ed0133f4a22,1,,-,-,-,No
out/09-12-01-36/log,,e2acf0ed-13f5-428f-8c79-9cc99f450b68,06:D8:48:DE:7F:29,284,1,2020-09-12 08:36:28,2020-09-12 08:37:36,284,0033ef8a-d7ca-4a3a-8113-eca438136024,1,,-,-,-,No
out/09-12-01-36/log,,2eb8d78d-5c50-4733-a7cf-625a476f7a3e,36:8F:11:D0:A3:00,264,1,2020-09-12 08:36:28,2020-09-12 08:37:36,264,6f142bee-2713-4306-a7f9-5f2d99c63fe8,1,,-,-,-,No
out/09-12-01-36/log,09-12-01-34-79,d468bfe1-06be-4458-8d3c-5669ac776b96,7E:11:AB:4C:B5:5F,226,1,2020-09-12 08:36:27,2020-09-12 08:37:36,226,3caee7ae-c997-4032-88a9-7206fa143564,1,,-,-,-,Yes
out/09-12-01-36/log,,8c31614e-0e0c-43b7-b259-bfd135db5286,82:F2:78:08:55:B3,214,1,2020-09-12 08:36:28,2020-09-12 08:37:36,214,135c7fed-0114-434a-bf07-d40a759fba5a,1,,-,-,-,No
out/09-12-01-36/log,09-12-01-34-75,6dc8e95a-e3af-42c6-9334-fd8e90a1d089,16:E8:5E:99:63:1E,22,1,2020-09-12 08:36:27,2020-09-12 08:37:36,22,0449731e-52e7-4036-a0f0-360669bd1fc5,1,,-,-,-,Yes
out/09-12-01-36/log,,30712b8d-9782-4941-8896-182adfff790c,E6:83:14:73:8B:41,46,1,2020-09-12 08:36:28,2020-09-12 08:37:36,46,9f0a153e-7f12-4b19-a269-36798a095f05,1,,-,-,-,No
out/09-12-01-36/log,,58e113fc-179b-41be-99f3-7666712d6531,C6:2A:48:83:76:9D,144,1,2020-09-12 08:36:28,2020-09-12 08:37:36,144,b419d5b6-6842-4d2d-8871-5262bbdc85b2,1,,-,-,-,No
out/09-12-01-36/log,,7995e4d3-bc9d-4341-bb2e-684019784df0,9E:5C:00:3C:4F:19,489,1,2020-09-12 08:36:28,2020-09-12 08:37:36,489,830a4790-6ad9-41a5-8d88-b2f9f7efb6c2,1,,-,-,-,No
out/09-12-01-36/log,09-12-01-34-29,bec11591-dd27-449d-8e7c-ea32bdd7814f,4A:87:1B:63:3B:16,61,1,2020-09-12 08:36:27,2020-09-12 08:37:36,61,be4db98c-2378-46c9-b5c7-606259ac7ed8,1,,-,-,-,Yes
out/09-12-01-36/log,,ead830c3-e9b6-480e-88b7-b21ff4e6a11a,06:47:D3:72:AD:23,333,1,2020-09-12 08:36:28,2020-09-12 08:37:36,333,78428ecc-7f9d-4c1e-9f0a-4ff78aaaf8ee,1,,-,-,-,No
out/09-12-01-36/log,,1701f889-4455-4f00-bdd8-1e8809840f6c,62:A7:98:29:8E:F3,135,1,2020-09-12 08:36:28,2020-09-12 08:37:36,135,f0fe89c1-8b48-4dd9-b49a-2f46bf2a1ac0,1,,-,-,-,No
out/09-12-01-36/log,,c3cf23e0-fe33-4400-82d4-83a313df11f0,BE:7F:3C:E4:E7:D3,207,1,2020-09-12 08:36:28,2020-09-12 08:37:36,207,f7aee781-4742-4954-a8e6-4af43ce85ee9,1,,-,-,-,No
