GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start
09-27-23-03-607,1,607,9340d388-49e8-4541-83fc-8fe25232c6f1,2020-09-28 06:05:09,c761dbf3-c93a-4f46-94dc-ff2c9391b0d5,2020-09-28 06:03:23,3,933,933,933,out/09-27-23-03/log,out/09-27-23-03/base_samples607,,out/09-27-23-03/bit1_samples607,out/09-27-23-03/bit0_samples607,7.60292213169015,,0.322999834614262,C6:E6:AD:0F:71:38,No
09-27-23-03-169,1,169,9365c332-b266-4a7e-b10c-f4ec90a5a8cd,2020-09-28 06:05:09,dc92ea80-edc5-463f-bc8d-b9e2314eb840,2020-09-28 06:03:11,3,802,802,802,out/09-27-23-03/log,out/09-27-23-03/base_samples169,,out/09-27-23-03/bit1_samples169,out/09-27-23-03/bit0_samples169,8.25222005130286,,0.436140115012739,72:DC:05:F5:69:D0,No
09-27-23-03-717,1,717,6c139465-cb43-4b26-bb31-c47dd9518e5f,2020-09-28 06:05:09,b61e3dc2-bda6-4024-a2c9-3dab472c2bf2,2020-09-28 06:03:23,3,939,939,939,out/09-27-23-03/log,out/09-27-23-03/base_samples717,,out/09-27-23-03/bit1_samples717,out/09-27-23-03/bit0_samples717,6.1416630117715,,0.155982644495987,D6:AB:F5:50:0F:C8,No
09-27-23-03-946,1,946,244fcdfa-5bef-4937-b583-64ed9b653fa2,2020-09-28 06:05:09,7db51994-862f-4fa1-858f-9e96d6497499,2020-09-28 06:03:38,3,957,957,957,out/09-27-23-03/log,out/09-27-23-03/base_samples946,,out/09-27-23-03/bit1_samples946,out/09-27-23-03/bit0_samples946,6.10045183655481,,0.518052229027151,BE:AF:74:95:1A:B8,No
09-27-23-03-372,1,372,9403fdc1-7af1-4725-b6dd-e682b20fe280,2020-09-28 06:05:09,4046519e-c1a2-407f-9474-2f34eca1e27f,2020-09-28 06:03:23,3,683,683,683,out/09-27-23-03/log,out/09-27-23-03/base_samples372,,out/09-27-23-03/bit1_samples372,out/09-27-23-03/bit0_samples372,6.28463169848373,,0.870523624320443,BE:35:02:0C:16:EB,No
09-27-23-03-72,1,72,2289e164-0268-4ad9-99c7-c2fff2ee9cfd,2020-09-28 06:05:09,698dbfca-d32c-41db-9139-718bca99aca1,2020-09-28 06:03:11,3,780,780,780,out/09-27-23-03/log,out/09-27-23-03/base_samples72,,out/09-27-23-03/bit1_samples72,out/09-27-23-03/bit0_samples72,7.64241252934592,,0.485108990858232,76:6B:BE:B3:F9:2D,No
09-27-23-03-394,1,394,f3229ee2-a58a-442a-a5f9-64789c0f6ecd,2020-09-28 06:05:09,cfc5ed45-41f8-4dbe-98ce-82fa67f8db99,2020-09-28 06:03:19,3,997,997,997,out/09-27-23-03/log,out/09-27-23-03/base_samples394,,out/09-27-23-03/bit1_samples394,out/09-27-23-03/bit0_samples394,8.72742307828649,,0.648204606274033,12:B5:9E:8D:BE:43,No
09-27-23-03-609,1,609,b6507008-b08a-4ad0-8f20-ab3a15db36ed,2020-09-28 06:05:09,0185e6d2-658c-4417-bb50-7f4b20e39a1f,2020-09-28 06:03:42,3,974,974,974,out/09-27-23-03/log,out/09-27-23-03/base_samples609,,out/09-27-23-03/bit1_samples609,out/09-27-23-03/bit0_samples609,7.03333565276224,,0.16165471600849,9A:29:DF:9B:DE:F7,No
09-27-23-03-87,1,87,ee5e2049-ccde-4229-8cd1-6a8d57ee0077,2020-09-28 06:05:09,241aef9f-b8bd-40b4-af64-15edb01e2ab3,2020-09-28 06:03:11,3,739,739,739,out/09-27-23-03/log,out/09-27-23-03/base_samples87,,out/09-27-23-03/bit1_samples87,out/09-27-23-03/bit0_samples87,7.98636475424652,,0.149694540883279,0A:AE:8A:3C:5C:C6,No
09-27-23-03-82,1,82,b2be6e10-c809-4d63-9431-61d6566862dd,2020-09-28 06:05:09,da75247e-dd63-457e-be72-c01ab9d56513,2020-09-28 06:03:11,3,797,797,797,out/09-27-23-03/log,out/09-27-23-03/base_samples82,,out/09-27-23-03/bit1_samples82,out/09-27-23-03/bit0_samples82,8.39187657825292,,0.148786517813838,DE:EB:25:4C:76:2F,No
09-27-23-03-13,1,13,dea10f23-492d-4457-a362-3bea4eeb6da4,2020-09-28 06:05:09,eb492e6e-0b29-448d-9ee9-affddc230ac0,2020-09-28 06:03:11,3,655,655,655,out/09-27-23-03/log,out/09-27-23-03/base_samples13,,out/09-27-23-03/bit1_samples13,out/09-27-23-03/bit0_samples13,7.4434880792554,,0.542430665644969,D6:E8:9F:E1:F1:F3,No
09-27-23-03-874,1,874,0b69de8e-e30c-4bae-8b2a-d5ff4f117025,2020-09-28 06:05:09,82117aa7-bf55-4fa2-9caf-9eabc7c49d3f,2020-09-28 06:03:24,3,874,874,874,out/09-27-23-03/log,out/09-27-23-03/base_samples874,,out/09-27-23-03/bit1_samples874,out/09-27-23-03/bit0_samples874,0,,0.262490419285039,7E:81:73:1B:E6:6D,No
09-27-23-03-680,1,680,c4dd3443-d721-4653-aec6-ec97433d7ee3,2020-09-28 06:05:09,f796bde7-4b55-4d5b-9147-12399b9e2ae3,2020-09-28 06:03:41,3,680,680,680,out/09-27-23-03/log,out/09-27-23-03/base_samples680,,out/09-27-23-03/bit1_samples680,out/09-27-23-03/bit0_samples680,0,,0.484213109909323,92:FC:06:77:97:36,No
09-27-23-03-689,1,689,60a3894c-6d32-41d3-a33a-ebf16301e013,2020-09-28 06:05:09,732686f3-3058-4ed7-bd48-decd8bbcb796,2020-09-28 06:03:27,3,997,997,997,out/09-27-23-03/log,out/09-27-23-03/base_samples689,,out/09-27-23-03/bit1_samples689,out/09-27-23-03/bit0_samples689,8.5649576741828,,0.586509156295068,46:52:11:2A:3F:80,No
09-27-23-03-375,1,375,3faa1373-ae66-4079-a222-6d66b7482511,2020-09-28 06:05:09,c810121d-0031-416b-91e0-ecad8406da27,2020-09-28 06:03:13,3,603,603,603,out/09-27-23-03/log,out/09-27-23-03/base_samples375,,out/09-27-23-03/bit1_samples375,out/09-27-23-03/bit0_samples375,7.65728650151776,,0.644095817611666,16:24:A3:1C:7D:A0,No
09-27-23-03-71,1,71,d39dd856-a68d-41b3-ad55-bbdd88bf3fe9,2020-09-28 06:05:09,cc6499e4-f2a2-4a3f-b519-23f2ad6a8caa,2020-09-28 06:03:11,3,317,317,317,out/09-27-23-03/log,out/09-27-23-03/base_samples71,,out/09-27-23-03/bit1_samples71,out/09-27-23-03/bit0_samples71,6.69324463772989,,0.114395486929427,0E:39:91:B8:71:C7,No
09-27-23-03-963,1,963,f4b413e7-bacf-431c-bfe3-7157eec947c2,2020-09-28 06:05:09,409ef1af-c126-46a5-a2d2-41d8010035e3,2020-09-28 06:03:21,3,975,975,975,out/09-27-23-03/log,out/09-27-23-03/base_samples963,,out/09-27-23-03/bit1_samples963,out/09-27-23-03/bit0_samples963,6.07350679211502,,0.307602807009973,42:CD:CF:DB:13:30,No
09-27-23-03-809,1,809,e41da02f-92af-425b-82e1-1c0702be287a,2020-09-28 06:05:09,dc989386-0f5a-4ddf-9c82-e9566a7efcbc,2020-09-28 06:03:27,3,809,809,809,out/09-27-23-03/log,out/09-27-23-03/base_samples809,,out/09-27-23-03/bit1_samples809,out/09-27-23-03/bit0_samples809,0,,0.441115281204035,8E:83:97:CE:A7:9D,No
09-27-23-03-793,1,793,7e3d7b54-cd05-4903-90ff-64d9d193d563,2020-09-28 06:05:09,c5e95283-6bf1-4afe-8cd9-f3cec9135711,2020-09-28 06:03:18,3,982,982,982,out/09-27-23-03/log,out/09-27-23-03/base_samples793,,out/09-27-23-03/bit1_samples793,out/09-27-23-03/bit0_samples793,6.81063444418488,,0.217138903266076,3A:DE:C0:15:D9:33,No
09-27-23-03-650,1,650,4e503e31-1eff-4b69-960d-09e0c8258a4c,2020-09-28 06:05:09,128dc373-1821-439f-8a9f-64a52b950f5b,2020-09-28 06:03:24,3,978,978,978,out/09-27-23-03/log,out/09-27-23-03/base_samples650,,out/09-27-23-03/bit1_samples650,out/09-27-23-03/bit0_samples650,8.66867963629751,,0.43546599492926,4A:D9:65:9A:DD:3F,No
09-27-23-03-123,1,123,843909d2-3201-46b7-b029-2113283f040d,2020-09-28 06:05:09,77cdf9f9-aa60-423c-8242-da89e48750ce,2020-09-28 06:03:11,3,758,758,758,out/09-27-23-03/log,out/09-27-23-03/base_samples123,,out/09-27-23-03/bit1_samples123,out/09-27-23-03/bit0_samples123,8.0576597765806,,0.355256676712887,36:DE:BA:F9:37:87,No
09-27-23-03-528,1,528,51430fbd-5f6f-42b6-9d70-149ad7e88fd8,2020-09-28 06:05:09,52dc7e43-baca-46b2-9437-0663f8cccb63,2020-09-28 06:03:14,3,785,785,785,out/09-27-23-03/log,out/09-27-23-03/base_samples528,,out/09-27-23-03/bit1_samples528,out/09-27-23-03/bit0_samples528,6.04675070805093,,0.192249561825595,6A:52:BE:E8:90:88,No
09-27-23-03-293,1,293,cd9acb87-2596-435a-a4cc-50008ca87604,2020-09-28 06:05:09,841ef0f4-5c1c-48cc-bbef-18b9437731a0,2020-09-28 06:03:33,3,906,906,906,out/09-27-23-03/log,out/09-27-23-03/base_samples293,,out/09-27-23-03/bit1_samples293,out/09-27-23-03/bit0_samples293,8.65935057002224,,0.257824930032977,0A:70:B8:6B:B0:38,No
