GUID,CPU CPI,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,IP Address,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start,Account
10-15-04-08-482,8.011545,1,482,ecd548c5-2953-434e-b039-8bc1922c6b39,2020-10-15 11:10:03,93db1ba8-f4bb-4271-9138-ff619613c5c9,2020-10-15 11:08:04,3,957,957,957,out/10-15-04-08/log,out/10-15-04-08/base_samples482,,out/10-15-04-08/bit1_samples482,169.254.76.1,out/10-15-04-08/bit0_samples482,6.60955479878928,,0.456088485126155,6A:5E:10:E1:37:41,No,017371402075
10-15-04-08-553,7.928654,1,553,d8fe5b28-2b57-48e3-9325-b3d3483de66a,2020-10-15 11:10:03,44631d40-7ec7-4085-a992-c925f4dc03b0,2020-10-15 11:08:04,3,727,727,727,out/10-15-04-08/log,out/10-15-04-08/base_samples553,,out/10-15-04-08/bit1_samples553,169.254.76.1,out/10-15-04-08/bit0_samples553,7.59438587992079,,0.72350807069656,B2:98:F1:D9:C8:BE,No,017371402075
10-15-04-08-524,8.105376,1,524,7efe0042-ec13-4718-9b03-b7687bc2ba14,2020-10-15 11:10:03,65d85041-ed20-46d4-853b-78e305cfd685,2020-10-15 11:08:04,3,524,524,524,out/10-15-04-08/log,out/10-15-04-08/base_samples524,,out/10-15-04-08/bit1_samples524,169.254.76.1,out/10-15-04-08/bit0_samples524,0,,0.263876134874768,1A:9E:87:6B:EF:F7,No,017371402075
10-15-04-08-496,7.897809,1,496,15b45b0f-9249-4409-99a6-d5308ca835f1,2020-10-15 11:10:03,9d6bdfeb-989b-453a-b2dd-66faae4d32ea,2020-10-15 11:08:04,3,496,496,496,out/10-15-04-08/log,out/10-15-04-08/base_samples496,,out/10-15-04-08/bit1_samples496,169.254.76.1,out/10-15-04-08/bit0_samples496,0,,0.364821056519769,F6:F7:AB:62:5F:A5,No,017371402075
10-15-04-08-545,7.824148,1,545,92acc365-da47-4004-b698-75a956c7dc7a,2020-10-15 11:10:03,f942e1fb-182d-49db-9880-b0a4fb1b2579,2020-10-15 11:08:04,3,943,943,943,out/10-15-04-08/log,out/10-15-04-08/base_samples545,,out/10-15-04-08/bit1_samples545,169.254.76.1,out/10-15-04-08/bit0_samples545,8.13694283490099,,0.681590263861379,DE:95:23:F8:B1:E7,No,017371402075
10-15-04-08-502,7.857932,1,502,929e4ecd-5421-4520-9955-f30d425d287c,2020-10-15 11:10:03,ab4f33f3-ec87-41b4-a76a-ed4e180a1d2e,2020-10-15 11:08:04,3,981,981,981,out/10-15-04-08/log,out/10-15-04-08/base_samples502,,out/10-15-04-08/bit1_samples502,169.254.76.1,out/10-15-04-08/bit0_samples502,7.51596670841857,,0.542730104522724,22:5A:74:59:36:BF,No,017371402075
10-15-04-08-489,7.799255,1,489,090bcd3c-8999-4dcd-aa3a-474e93bccf34,2020-10-15 11:10:03,c64a17c2-4a87-4f73-990d-f4c51ee76b65,2020-10-15 11:08:04,3,982,982,982,out/10-15-04-08/log,out/10-15-04-08/base_samples489,,out/10-15-04-08/bit1_samples489,169.254.76.1,out/10-15-04-08/bit0_samples489,7.29668872411748,,0.41966992371628,AE:37:C1:20:C5:5E,No,017371402075
10-15-04-08-503,7.860006,1,503,ff18d62c-1ca1-4252-a708-df748932c711,2020-10-15 11:10:03,6ecd10f4-ec48-42e6-8a5b-19bf3c65e58b,2020-10-15 11:08:04,3,804,804,804,out/10-15-04-08/log,out/10-15-04-08/base_samples503,,out/10-15-04-08/bit1_samples503,169.254.76.1,out/10-15-04-08/bit0_samples503,7.75897909742849,,0.336188525676824,16:34:0B:79:01:81,No,017371402075
10-15-04-08-533,7.857065,1,533,c16256d1-0ec4-43cd-88c2-cea561c9063c,2020-10-15 11:10:03,9bce2512-9439-4ee4-ae45-4b86a3eb9240,2020-10-15 11:08:04,3,789,789,789,out/10-15-04-08/log,out/10-15-04-08/base_samples533,,out/10-15-04-08/bit1_samples533,169.254.76.1,out/10-15-04-08/bit0_samples533,6.25407990236721,,0.428144413796758,D6:9D:06:25:56:88,No,017371402075
10-15-04-08-607,8.167535,1,607,ba68d096-b72c-4e8e-8d67-707e921a5a25,2020-10-15 11:10:03,6571fc4b-3eee-4ad3-8ce0-fba2b27c6e15,2020-10-15 11:08:04,3,607,607,607,out/10-15-04-08/log,out/10-15-04-08/base_samples607,,out/10-15-04-08/bit1_samples607,169.254.76.1,out/10-15-04-08/bit0_samples607,0,,0.372749862654477,6E:4E:3D:65:9C:38,No,017371402075
10-15-04-08-514,8.003040,1,514,c263497e-9389-486c-98d3-bcaaff408f53,2020-10-15 11:10:03,7dfbaee4-f95d-418e-84ab-7304682e546e,2020-10-15 11:08:04,3,912,912,912,out/10-15-04-08/log,out/10-15-04-08/base_samples514,,out/10-15-04-08/bit1_samples514,169.254.76.1,out/10-15-04-08/bit0_samples514,7.27567298994699,,0.126782005854296,72:7E:ED:E1:D3:A1,No,017371402075
10-15-04-08-498,7.970492,1,498,718f6b66-e1f1-4e7d-99b6-b51fc4ea0916,2020-10-15 11:10:03,528d321f-6882-4106-9c4f-a502bbfba540,2020-10-15 11:08:04,3,823,823,823,out/10-15-04-08/log,out/10-15-04-08/base_samples498,,out/10-15-04-08/bit1_samples498,169.254.76.1,out/10-15-04-08/bit0_samples498,6.8448190956175,,0.253026612419623,A6:9C:34:24:CD:FD,No,017371402075
10-15-04-08-601,7.895635,1,601,f7e0c326-6d72-4fb2-82a6-fd851d6b5f30,2020-10-15 11:10:03,632d7429-b74f-4fc0-adc4-b3dab0b352c6,2020-10-15 11:08:04,3,978,978,978,out/10-15-04-08/log,out/10-15-04-08/base_samples601,,out/10-15-04-08/bit1_samples601,169.254.76.1,out/10-15-04-08/bit0_samples601,7.84537703285854,,0.261166337186918,26:9E:4B:29:6F:E3,No,017371402075
10-15-04-08-526,7.893437,1,526,a907686a-32e4-49e1-94f7-f89f523ca612,2020-10-15 11:10:03,46ca92dd-d0e5-4d2f-9551-625dd4ae6ac4,2020-10-15 11:08:04,3,885,885,885,out/10-15-04-08/log,out/10-15-04-08/base_samples526,,out/10-15-04-08/bit1_samples526,169.254.76.1,out/10-15-04-08/bit0_samples526,5.62681249829128,,0.748519720861941,56:66:7D:9F:1A:45,No,017371402075
10-15-04-08-512,8.366517,1,512,7f863004-96cd-440a-b49f-6ca12761ca6c,2020-10-15 11:10:03,af4a5ca8-ba62-4d36-80f6-c1b8acaa8436,2020-10-15 11:08:04,3,830,830,830,out/10-15-04-08/log,out/10-15-04-08/base_samples512,,out/10-15-04-08/bit1_samples512,169.254.76.1,out/10-15-04-08/bit0_samples512,6.03715965344831,,0.261088430229207,4E:15:7E:3C:64:C8,No,017371402075
10-15-04-08-670,7.913127,1,670,6914896f-8440-44f7-990e-2ed3894a199e,2020-10-15 11:10:03,7f0e6cce-388c-4e9a-b2db-58b4e95633df,2020-10-15 11:08:04,3,992,992,992,out/10-15-04-08/log,out/10-15-04-08/base_samples670,,out/10-15-04-08/bit1_samples670,169.254.76.1,out/10-15-04-08/bit0_samples670,6.35306098526708,,0.443997041349509,02:86:7C:EC:03:55,No,017371402075
10-15-04-08-551,7.862116,1,551,7beda711-1de6-4307-9718-ac34c62c7959,2020-10-15 11:10:03,d9af6fd6-3da1-48f5-8f13-3ecc60b161ed,2020-10-15 11:08:04,3,665,665,665,out/10-15-04-08/log,out/10-15-04-08/base_samples551,,out/10-15-04-08/bit1_samples551,169.254.76.1,out/10-15-04-08/bit0_samples551,6.0437960096123,,0.621185063575856,26:9D:BB:83:A6:B8,No,017371402075
10-15-04-08-625,7.807148,1,625,dc4ad1b8-15e6-4ba5-a7db-457231ff2300,2020-10-15 11:10:03,3fe345c7-fd4a-4b81-9461-a5b2ddb87615,2020-10-15 11:08:04,3,625,625,625,out/10-15-04-08/log,out/10-15-04-08/base_samples625,,out/10-15-04-08/bit1_samples625,169.254.76.1,out/10-15-04-08/bit0_samples625,0,,0.242002827723784,BA:6C:16:00:A5:1E,No,017371402075
10-15-04-08-635,8.050627,1,635,2327a81c-59fe-4fb4-8694-6a2251171b27,2020-10-15 11:10:03,48eda781-3a31-492c-ac85-50e953c38caa,2020-10-15 11:08:04,3,761,761,761,out/10-15-04-08/log,out/10-15-04-08/base_samples635,,out/10-15-04-08/bit1_samples635,169.254.76.1,out/10-15-04-08/bit0_samples635,6.15269259265,,0.278600957374569,8A:6E:E7:73:50:F4,No,017371402075
10-15-04-08-507,8.131936,1,507,531da6c2-d057-44b4-8616-16d79561d169,2020-10-15 11:10:03,e30dc991-efbe-4c24-b1c1-b64e32276978,2020-10-15 11:08:04,3,800,800,800,out/10-15-04-08/log,out/10-15-04-08/base_samples507,,out/10-15-04-08/bit1_samples507,169.254.76.1,out/10-15-04-08/bit0_samples507,8.08120462926921,,0.22538356921743,C2:3D:8B:50:20:7A,No,017371402075
10-15-04-08-537,8.035652,1,537,338bd457-13f6-4c94-b757-b4a144d9293c,2020-10-15 11:10:03,0998d26f-2950-4e82-a1ab-fce4cd00f33a,2020-10-15 11:08:04,3,614,614,614,out/10-15-04-08/log,out/10-15-04-08/base_samples537,,out/10-15-04-08/bit1_samples537,169.254.76.1,out/10-15-04-08/bit0_samples537,7.66476027225412,,0.289520654340187,8E:30:83:8A:7C:BC,No,017371402075
10-15-04-08-521,7.965930,1,521,4474cac3-8950-494f-84f1-7005cfd1fe00,2020-10-15 11:10:03,3cf25219-13c3-4731-a0dc-c0f27040f710,2020-10-15 11:08:04,3,604,604,604,out/10-15-04-08/log,out/10-15-04-08/base_samples521,,out/10-15-04-08/bit1_samples521,169.254.76.1,out/10-15-04-08/bit0_samples521,5.92486944109307,,0.534268412523549,CE:26:7C:53:9F:42,No,017371402075
10-15-04-08-603,8.369564,1,603,bcac8623-324d-4530-bbd5-4d6be1678570,2020-10-15 11:10:03,dbe7653b-517c-4afb-aab4-68c6bacf330f,2020-10-15 11:08:04,3,805,805,805,out/10-15-04-08/log,out/10-15-04-08/base_samples603,,out/10-15-04-08/bit1_samples603,169.254.76.1,out/10-15-04-08/bit0_samples603,6.03625637765102,,0.340349322311632,FA:58:0B:B2:06:6A,No,017371402075
10-15-04-08-617,7.995196,1,617,68175577-ef28-466d-a864-694c3d47c81a,2020-10-15 11:10:03,cbe16959-d3ff-4014-acfa-510bf39f355a,2020-10-15 11:08:04,3,949,949,949,out/10-15-04-08/log,out/10-15-04-08/base_samples617,,out/10-15-04-08/bit1_samples617,169.254.76.1,out/10-15-04-08/bit0_samples617,5.90306638841241,,0.565338087984892,9A:96:2C:23:51:96,No,017371402075
10-15-04-08-596,7.905505,1,596,87cad870-0293-4054-869c-c2241b82241b,2020-10-15 11:10:03,0d658065-23e1-436d-b068-421d9d398741,2020-10-15 11:08:04,3,634,634,634,out/10-15-04-08/log,out/10-15-04-08/base_samples596,,out/10-15-04-08/bit1_samples596,169.254.76.1,out/10-15-04-08/bit0_samples596,6.22625031237057,,0.482537804582728,92:E3:5F:32:C8:E8,No,017371402075
10-15-04-08-752,7.849118,1,752,7aca4032-1f2c-4373-84ab-88aea8f5326c,2020-10-15 11:10:03,ca242cc1-a107-43f9-81cd-456e39a14f0a,2020-10-15 11:08:04,3,972,972,972,out/10-15-04-08/log,out/10-15-04-08/base_samples752,,out/10-15-04-08/bit1_samples752,169.254.76.1,out/10-15-04-08/bit0_samples752,6.28609731539868,,0.540076356561711,D2:22:16:F8:66:A8,No,017371402075
10-15-04-08-538,7.965683,1,538,9be1c30e-4e1c-4da1-9e23-e2ac554a496f,2020-10-15 11:10:03,e243395e-54b8-4b1d-9aee-07f7d3ba8a38,2020-10-15 11:08:04,3,625,625,625,out/10-15-04-08/log,out/10-15-04-08/base_samples538,,out/10-15-04-08/bit1_samples538,169.254.76.1,out/10-15-04-08/bit0_samples538,6.25347656876437,,0.180885412458764,BE:99:9E:15:1C:25,No,017371402075
10-15-04-08-500,8.045479,1,500,c5b13b19-a39d-4f1c-a537-46695dad42d7,2020-10-15 11:10:03,0e4210de-128e-4f26-ab4f-cb43dc22bb06,2020-10-15 11:08:04,3,883,883,883,out/10-15-04-08/log,out/10-15-04-08/base_samples500,,out/10-15-04-08/bit1_samples500,169.254.76.1,out/10-15-04-08/bit0_samples500,7.52219501134142,,0.850759557634304,F2:2D:3A:F8:85:56,No,017371402075
10-15-04-08-480,8.512491,1,480,c08fca9b-0838-4467-bc6a-101169d12948,2020-10-15 11:10:03,72014d79-7ce7-422e-9913-53b8d9eed44c,2020-10-15 11:08:04,3,480,480,480,out/10-15-04-08/log,out/10-15-04-08/base_samples480,,out/10-15-04-08/bit1_samples480,169.254.76.1,out/10-15-04-08/bit0_samples480,0,,0.338328265335606,7E:4F:DB:0C:8A:5C,No,017371402075
10-15-04-08-633,8.551568,1,633,a38b9e51-c0b2-4b91-b241-f1846f21d013,2020-10-15 11:10:03,52f5111c-99d2-46f6-980c-bbdd3c974a44,2020-10-15 11:08:04,3,800,800,800,out/10-15-04-08/log,out/10-15-04-08/base_samples633,,out/10-15-04-08/bit1_samples633,169.254.76.1,out/10-15-04-08/bit0_samples633,6.33148237999009,,0.179956754900948,B6:64:23:30:6C:A7,No,017371402075
10-15-04-08-534,7.969739,1,534,cab12e83-85b5-492c-b3de-1c5eff98ed9a,2020-10-15 11:10:03,80ca26e6-af14-4536-b454-be06eefe473c,2020-10-15 11:08:04,3,534,534,534,out/10-15-04-08/log,out/10-15-04-08/base_samples534,,out/10-15-04-08/bit1_samples534,169.254.76.1,out/10-15-04-08/bit0_samples534,0,,0.493714764861118,BA:63:F2:71:DB:98,No,017371402075
10-15-04-08-654,7.920260,1,654,44a84311-a5f5-43db-b6b6-798882704bae,2020-10-15 11:10:03,56c39eff-06fd-425f-b560-009f6aa6e129,2020-10-15 11:08:04,3,864,864,864,out/10-15-04-08/log,out/10-15-04-08/base_samples654,,out/10-15-04-08/bit1_samples654,169.254.76.1,out/10-15-04-08/bit0_samples654,5.95266620747833,,0.282361358464562,92:CB:DE:1A:42:0B,No,017371402075
10-15-04-08-509,8.112243,1,509,4ac62d6f-e8b0-4691-8a84-fdecd9e36108,2020-10-15 11:10:03,26812e34-a104-475a-acdd-76f06b913df7,2020-10-15 11:08:04,3,549,549,549,out/10-15-04-08/log,out/10-15-04-08/base_samples509,,out/10-15-04-08/bit1_samples509,169.254.76.1,out/10-15-04-08/bit0_samples509,5.63250164923265,,0.232718539420627,5E:56:49:A0:8C:1F,No,017371402075
10-15-04-08-541,8.068230,1,541,f20abfba-ff81-411a-9dc4-691fe96740d1,2020-10-15 11:10:03,e6f0db89-6113-424d-855f-47e7539cd50b,2020-10-15 11:08:04,3,541,541,541,out/10-15-04-08/log,out/10-15-04-08/base_samples541,,out/10-15-04-08/bit1_samples541,169.254.76.1,out/10-15-04-08/bit0_samples541,0,,0.398642820394909,72:07:2D:39:3D:89,No,017371402075
10-15-04-08-678,7.956231,1,678,4d8bacdb-f3db-44e4-9116-9294d1838eb7,2020-10-15 11:10:03,ec95bae8-c5cc-4d68-93b1-f1116a27e9a8,2020-10-15 11:08:04,3,900,900,900,out/10-15-04-08/log,out/10-15-04-08/base_samples678,,out/10-15-04-08/bit1_samples678,169.254.76.1,out/10-15-04-08/bit0_samples678,7.04188255116262,,0.334465862640409,3A:C2:81:C9:D6:9A,No,017371402075
10-15-04-08-572,7.902506,1,572,62f464bb-a5c9-462b-acea-eb3ecf3d3f05,2020-10-15 11:10:03,8c7b3821-f86d-4c53-a7a7-fa07407aafbf,2020-10-15 11:08:04,3,580,580,580,out/10-15-04-08/log,out/10-15-04-08/base_samples572,,out/10-15-04-08/bit1_samples572,169.254.76.1,out/10-15-04-08/bit0_samples572,4.56508891863152,,0.363614596555363,B6:88:10:87:89:84,No,017371402075
10-15-04-08-491,7.900624,1,491,12c9d30b-3626-4c5e-a855-8ff18caad9de,2020-10-15 11:10:03,6e0ea7f5-1cf5-4ea1-845d-2f51c83610cc,2020-10-15 11:08:04,3,933,933,933,out/10-15-04-08/log,out/10-15-04-08/base_samples491,,out/10-15-04-08/bit1_samples491,169.254.76.1,out/10-15-04-08/bit0_samples491,6.40644797240244,,0.457101034625159,9A:59:C8:8D:57:9D,No,017371402075
10-15-04-08-53,8.065980,1,53,d49a3705-af17-431a-966c-7105f1e58883,2020-10-15 11:10:03,40328dde-07f0-4ad7-bd7e-f4614f90e129,2020-10-15 11:08:04,3,360,360,360,out/10-15-04-08/log,out/10-15-04-08/base_samples53,,out/10-15-04-08/bit1_samples53,169.254.76.1,out/10-15-04-08/bit0_samples53,5.42999612841825,,0.190784860961249,36:5A:CC:88:62:70,No,017371402075
10-15-04-08-519,7.846211,1,519,dc42f35e-cf55-4a33-9d21-73607d825e7f,2020-10-15 11:10:03,03b637bf-c821-4680-8863-3616a198ae4a,2020-10-15 11:08:04,3,918,918,918,out/10-15-04-08/log,out/10-15-04-08/base_samples519,,out/10-15-04-08/bit1_samples519,169.254.76.1,out/10-15-04-08/bit0_samples519,5.76445354969456,,0.682334723450125,2E:0C:FA:E0:DF:EA,No,017371402075
10-15-04-08-539,7.777434,1,539,fd04e70b-dcc1-4ae7-93f6-b4313af137e4,2020-10-15 11:10:03,9d7df834-b820-4958-8681-2f13dc85f4f6,2020-10-15 11:08:04,3,769,769,769,out/10-15-04-08/log,out/10-15-04-08/base_samples539,,out/10-15-04-08/bit1_samples539,169.254.76.1,out/10-15-04-08/bit0_samples539,6.04305896171549,,0.259129560224159,5E:0F:4B:D3:55:D3,No,017371402075
10-15-04-08-530,8.025828,1,530,892fb536-8287-4987-bc4b-52d8d4c93d41,2020-10-15 11:10:03,749ec0b9-7c89-4a44-8800-bc76ad96c224,2020-10-15 11:08:04,3,559,559,559,out/10-15-04-08/log,out/10-15-04-08/base_samples530,,out/10-15-04-08/bit1_samples530,169.254.76.1,out/10-15-04-08/bit0_samples530,5.55094541675959,,0.216866997776436,86:C2:67:1D:7D:0E,No,017371402075
10-15-04-08-508,7.964092,1,508,456bd4c2-06d2-454f-813a-34512af0dd1e,2020-10-15 11:10:03,e9c706ae-1b50-4430-9771-cc1b060227e9,2020-10-15 11:08:04,3,802,802,802,out/10-15-04-08/log,out/10-15-04-08/base_samples508,,out/10-15-04-08/bit1_samples508,169.254.76.1,out/10-15-04-08/bit0_samples508,6.20703710549375,,0.161277088703861,BA:60:48:E1:49:1E,No,017371402075
10-15-04-08-638,7.870507,1,638,7e0c1616-b24f-4660-abd6-056f970b2249,2020-10-15 11:10:03,4c94f2b2-6782-4bd9-8aa1-91a5443280d2,2020-10-15 11:08:04,3,638,638,638,out/10-15-04-08/log,out/10-15-04-08/base_samples638,,out/10-15-04-08/bit1_samples638,169.254.76.1,out/10-15-04-08/bit0_samples638,0,,0.299840908018941,7A:30:E1:9E:32:77,No,017371402075
10-15-04-08-597,7.883742,1,597,1ed666f9-e5b8-4f29-b28f-59650218254a,2020-10-15 11:10:03,08d56ede-3953-4a5e-aae0-8a5df612dec3,2020-10-15 11:08:04,3,815,815,815,out/10-15-04-08/log,out/10-15-04-08/base_samples597,,out/10-15-04-08/bit1_samples597,169.254.76.1,out/10-15-04-08/bit0_samples597,6.7140457692679,,0.210249727031215,26:10:D9:DF:D8:9E,No,017371402075
10-15-04-08-574,7.842250,1,574,cf87e0ee-ff7d-48e8-932a-ea3e638f7adb,2020-10-15 11:10:03,0a38390b-ed30-43cb-94a8-e7bee5ec4e6e,2020-10-15 11:08:04,3,806,806,806,out/10-15-04-08/log,out/10-15-04-08/base_samples574,,out/10-15-04-08/bit1_samples574,169.254.76.1,out/10-15-04-08/bit0_samples574,5.92115272577899,,0.437933913393334,EA:2F:34:03:BB:F9,No,017371402075
10-15-04-08-592,7.890469,1,592,fca17ab5-bf3b-4ceb-8858-10829ce41d58,2020-10-15 11:10:03,7b134e19-01eb-4b15-a5b6-b98e6671619a,2020-10-15 11:08:04,3,888,888,888,out/10-15-04-08/log,out/10-15-04-08/base_samples592,,out/10-15-04-08/bit1_samples592,169.254.76.1,out/10-15-04-08/bit0_samples592,5.76439596157145,,0.175991861337136,86:6D:FF:DE:5A:DD,No,017371402075
10-15-04-08-528,7.830538,1,528,37f644cc-0555-4259-8273-8e01d179f338,2020-10-15 11:10:03,6724482b-fd02-49d3-a526-45fc67b9f46c,2020-10-15 11:08:04,3,753,753,753,out/10-15-04-08/log,out/10-15-04-08/base_samples528,,out/10-15-04-08/bit1_samples528,169.254.76.1,out/10-15-04-08/bit0_samples528,6.22050482382543,,0.123679749157177,B6:57:45:D0:83:D4,No,017371402075
10-15-04-08-681,7.971253,1,681,bfb577da-3ee1-45b1-b096-940be6458ae9,2020-10-15 11:10:03,2ffc3171-c19f-4969-8ea6-8802ad632d8d,2020-10-15 11:08:04,3,970,970,970,out/10-15-04-08/log,out/10-15-04-08/base_samples681,,out/10-15-04-08/bit1_samples681,169.254.76.1,out/10-15-04-08/bit0_samples681,6.27363209352147,,1.47567661842287,FA:E2:67:4A:9F:D1,No,017371402075
10-15-04-08-522,8.530884,1,522,477410df-889b-4029-9ed5-c6136949ae1b,2020-10-15 11:10:03,aaba48ae-1914-465b-8553-40afaafaa449,2020-10-15 11:08:04,3,663,663,663,out/10-15-04-08/log,out/10-15-04-08/base_samples522,,out/10-15-04-08/bit1_samples522,169.254.76.1,out/10-15-04-08/bit0_samples522,5.86390279204523,,0.224230310143921,0E:05:40:BB:17:E9,No,017371402075
10-15-04-08-529,7.886562,1,529,2d166ce6-2082-4d93-85a7-efb1dc88bba4,2020-10-15 11:10:03,a6e62b24-ffa0-43a5-acfe-5a1c109c4d48,2020-10-15 11:08:04,3,529,529,529,out/10-15-04-08/log,out/10-15-04-08/base_samples529,,out/10-15-04-08/bit1_samples529,169.254.76.1,out/10-15-04-08/bit0_samples529,0,,0.255130512566485,42:A0:BA:42:DC:96,No,017371402075
10-15-04-08-550,8.061881,1,550,24607407-6f63-4bb0-b8ce-5d0acfb6d06d,2020-10-15 11:10:03,42bb267c-3718-4806-bb7b-936e2e033df5,2020-10-15 11:08:04,3,805,805,805,out/10-15-04-08/log,out/10-15-04-08/base_samples550,,out/10-15-04-08/bit1_samples550,169.254.76.1,out/10-15-04-08/bit0_samples550,5.36710079051735,,0.253450364679118,8A:34:24:AE:DE:CC,No,017371402075
10-15-04-08-527,8.033598,1,527,a6e28d7b-a241-4520-a472-543ab2f9b670,2020-10-15 11:10:03,f60977c2-6688-48d7-b39e-2dd50e0b88bd,2020-10-15 11:08:04,3,527,527,527,out/10-15-04-08/log,out/10-15-04-08/base_samples527,,out/10-15-04-08/bit1_samples527,169.254.76.1,out/10-15-04-08/bit0_samples527,0,,0.367576034481303,9E:7D:45:F0:10:D2,No,017371402075
