Logs,GUID,CPU CPI,Error,IP Address,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,Predecessors,Bit-1 Sample,End Time,Boot ID,Base Sample,Bit-0 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-02-23-20/log,02-02-23-20-2,7.851153,,169.254.76.1,1,2,1,2E:2E:1E:7D:94:26,00556705-6c71-48b2-b138-03c3536ade0c,2021-02-03 07:20:32,30,2,89,2,-1,"02-02-23-12-50,02-02-23-18-73",out/02-02-23-20/bit1_samples2,2021-02-03 07:21:25,309ae41a-7945-4657-9b9a-a8df9fdb21e9,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-4,7.763569,,169.254.76.1,1,4,-,1E:DF:C9:BE:6C:9E,2cf16427-c4e9-4707-b73a-15de95de6a00,2021-02-03 07:20:32,30,3,58,6,4,"02-02-23-12-15,02-02-23-18-90",-,2021-02-03 07:21:16,9c8c5d4d-7626-462c-9ee7-3aaa028db8e4,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-88,7.934858,,169.254.76.1,1,88,2,F2:3D:76:CB:75:D2,827c10d6-197c-4c22-815a-e46e7b20ed48,2021-02-03 07:20:32,30,2,88,13,-1,"02-02-23-12-46,02-02-23-18-14",-,2021-02-03 07:21:25,218ed3cd-07d3-4d00-b90f-451ed12e3ae3,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-5,7.886014,,169.254.76.1,1,5,3,AA:EC:79:FE:B6:51,5acf095e-f9c2-4bc9-9b40-93e35d8a23b3,2021-02-03 07:20:32,30,2,68,5,-1,"02-02-23-12-62,02-02-23-18-33",out/02-02-23-20/bit1_samples5,2021-02-03 07:21:25,0abf726b-1bef-40c6-8047-bdacaee9c6d8,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-91,7.835797,,169.254.76.1,1,91,4,72:5B:A4:4E:DC:18,645119b5-655a-42e4-a0f8-ae72fa876133,2021-02-03 07:20:32,30,3,91,86,28,"02-02-23-12-24,02-02-23-18-19",-,2021-02-03 07:21:25,0a6e4e62-4d6b-4437-94d0-924fc7ddc007,-,out/02-02-23-20/bit0_samples91,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-71,8.273662,,169.254.76.1,1,71,5,86:1B:F2:02:E0:65,90f8fe82-b8fa-4d40-b718-c562f7a90700,2021-02-03 07:20:32,30,2,80,71,-1,"02-02-23-12-87,02-02-23-18-72",out/02-02-23-20/bit1_samples71,2021-02-03 07:21:25,9ac3d14e-e9fc-4a74-9286-fdcee45d61db,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-47,7.890508,,169.254.76.1,1,47,6,D2:DF:F4:B8:CB:B6,99dd2c21-c8fc-44d0-acae-959910a580f3,2021-02-03 07:20:32,30,2,66,47,-1,"02-02-23-12-7,02-02-23-18-56",out/02-02-23-20/bit1_samples47,2021-02-03 07:21:25,df8b0db7-6461-48f7-8a80-b40421e7e270,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-80,7.856416,,169.254.76.1,1,80,5,0E:7B:1D:15:0C:E4,7315d86f-da97-4456-8f1c-1b82969c204e,2021-02-03 07:20:32,30,2,80,71,-1,"02-02-23-12-4,02-02-23-18-60",-,2021-02-03 07:21:25,50ffc4a0-ded6-4ef7-a19d-7ae555933d6a,-,out/02-02-23-20/bit0_samples80,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-1,7.928578,,169.254.76.1,1,1,7,66:56:82:F9:C1:6F,14498fc4-b255-4287-a693-91b08bd772d3,2021-02-03 07:20:32,30,2,44,1,-1,"02-02-23-12-38,02-02-23-18-32",out/02-02-23-20/bit1_samples1,2021-02-03 07:21:25,3c5dc899-ff1e-4e2e-af42-425d716553f5,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-10,7.992854,,169.254.76.1,1,10,8,0E:B0:B4:1D:A7:CE,690c8bf2-3f70-4ff2-8998-3e07415442f4,2021-02-03 07:20:32,30,2,40,10,-1,"02-02-23-12-9,02-02-23-18-7",out/02-02-23-20/bit1_samples10,2021-02-03 07:21:25,c8950d2e-dc55-4a72-89ac-1000c66e1810,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-66,8.393974,,169.254.76.1,1,66,6,A6:63:D1:53:8F:01,4fc731a9-7cae-420a-878c-fc8c758c80d1,2021-02-03 07:20:32,30,2,66,47,-1,"02-02-23-12-32,02-02-23-18-25",-,2021-02-03 07:21:25,3923122c-a896-416a-820f-1037ee7d254f,-,out/02-02-23-20/bit0_samples66,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-58,7.940938,,169.254.76.1,1,58,9,12:2A:80:3B:6E:F6,fb8bf69b-14ef-4223-be53-3157aad9681f,2021-02-03 07:20:32,30,3,58,6,4,"02-02-23-12-19,02-02-23-18-23",-,2021-02-03 07:21:25,5fee2562-6fb3-499e-a453-5fe9ee4779c2,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-52,7.850540,,169.254.76.1,1,52,10,86:D7:0F:1E:5B:53,69b3d680-72a1-45e0-8742-9c57b1f61df9,2021-02-03 07:20:32,30,2,76,52,-1,"02-02-23-12-35,02-02-23-18-11",out/02-02-23-20/bit1_samples52,2021-02-03 07:21:25,80d72e22-350d-46d0-9d40-63ee929203f7,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-67,7.737604,,169.254.76.1,1,67,-,8E:DD:4F:EB:55:22,fd62db39-05df-4742-9bbb-5ec590316d3d,2021-02-03 07:20:32,20,1,67,-1,-1,"02-02-23-12-70,02-02-23-18-93",-,2021-02-03 07:21:06,7ab918b3-6719-4c9e-be68-b3cd69a5fd84,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-59,7.857364,,169.254.76.1,1,59,11,E6:BE:DD:A2:1A:B3,727da8e0-d3e9-4d05-98b3-027e524b4f29,2021-02-03 07:20:32,30,2,59,34,-1,"02-02-23-12-61,02-02-23-18-71",-,2021-02-03 07:21:25,32ccd4c8-4fa8-4984-863c-6e9b7128053e,-,out/02-02-23-20/bit0_samples59,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-56,7.859397,,169.254.76.1,1,56,-,66:02:CF:4B:6C:1D,5ed9a398-1edc-42e8-a1dd-480d04f12c98,2021-02-03 07:20:32,20,1,56,-1,-1,"02-02-23-12-51,02-02-23-18-69",-,2021-02-03 07:21:06,2ea5f4ad-c12e-4a1b-aaef-18b9bcffcfec,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-23,7.984611,,169.254.76.1,1,23,-,DE:7B:50:FA:6E:76,038cd0a8-4f2f-4f65-a26d-a1a6575d17ef,2021-02-03 07:20:32,30,3,92,90,78,"02-02-23-12-31,02-02-23-18-4",-,2021-02-03 07:21:16,47d2663b-726d-4b66-902e-1fa69f604dce,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-34,8.064982,,169.254.76.1,1,34,11,FE:0F:32:56:D1:30,15ae1f36-2088-49e1-bc52-fdba9f61c010,2021-02-03 07:20:32,30,2,59,34,-1,"02-02-23-12-72,02-02-23-18-13",out/02-02-23-20/bit1_samples34,2021-02-03 07:21:25,d6c6a1b9-e8e3-475f-938a-70e2a7f01496,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-24,7.870913,,169.254.76.1,1,24,-,46:57:AF:88:65:79,2c19ace5-4aaf-4eb4-97a4-36ee894050f6,2021-02-03 07:20:32,30,3,65,64,24,"02-02-23-12-79,02-02-23-18-51",-,2021-02-03 07:21:16,7139dc77-81fb-416e-ab18-9d7a57b2b448,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-46,7.945807,,169.254.76.1,1,46,-,3A:1F:D3:59:C3:D7,410fded4-5b7d-4d1d-be99-2a6fce5805a2,2021-02-03 07:20:32,30,3,83,55,46,"02-02-23-12-10,02-02-23-18-42",-,2021-02-03 07:21:16,eee3db10-1b96-471e-a98a-375face36d71,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-75,7.803244,,169.254.76.1,1,75,-,C2:53:9C:5E:79:0D,1db63db0-a9ff-409a-84ed-4f67a0fc7c48,2021-02-03 07:20:32,20,1,75,-1,-1,"02-02-23-12-16,02-02-23-18-40",-,2021-02-03 07:21:06,253428b5-50ad-49e6-9095-0b0037074d96,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-61,7.900408,,169.254.76.1,1,61,12,BA:82:84:2D:3D:16,e5b8b4b3-add3-4824-8d88-d5a4d003c8df,2021-02-03 07:20:32,30,3,97,61,51,"02-02-23-12-34,02-02-23-18-81",out/02-02-23-20/bit1_samples61,2021-02-03 07:21:25,558f0f63-9b2f-4aa2-a28b-91a10d860041,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-32,7.717067,,169.254.76.1,1,32,-,C2:D2:7F:28:FC:91,6324441f-cd85-4316-9f8b-9940b35d449b,2021-02-03 07:20:32,30,3,72,63,32,"02-02-23-12-21,02-02-23-18-52",-,2021-02-03 07:21:16,ec30b3fc-a2ea-4210-84ff-31d81a05b182,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-22,8.135078,,169.254.76.1,1,22,-,AE:29:65:1D:8A:83,91c2b4b2-06a9-4a90-a36d-8918ca9d1b5e,2021-02-03 07:20:32,30,3,97,61,51,"02-02-23-12-36,02-02-23-18-92",-,2021-02-03 07:21:16,f4f03771-e874-4703-9fef-47b9a4a29119,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-43,7.821028,,169.254.76.1,1,43,-,3E:64:A0:56:BC:C8,ee579d43-1ea6-4df3-a6a8-77280724da7a,2021-02-03 07:20:32,20,1,43,-1,-1,"02-02-23-12-55,02-02-23-18-22",-,2021-02-03 07:21:06,f2fb01a1-3336-488d-ab14-b4e018a11d95,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-70,8.362332,,169.254.76.1,1,70,-,12:71:C9:81:4A:92,e4bffebc-f6c9-4296-8a1c-551dd7c846cf,2021-02-03 07:20:32,30,3,85,73,70,"02-02-23-12-53,02-02-23-18-38",-,2021-02-03 07:21:16,dc5dbc97-c45b-49e3-8f70-6a3b3bbe17c2,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-74,7.999469,,169.254.76.1,1,74,13,22:DF:10:51:21:22,e0c03df7-6c74-41c0-9345-180d22cd2969,2021-02-03 07:20:32,30,3,74,45,37,"02-02-23-12-42,02-02-23-18-27",-,2021-02-03 07:21:25,88a90874-b567-4ff7-ba57-23d959d6a30e,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-65,7.957752,,169.254.76.1,1,65,14,06:E2:CC:71:66:00,837c236e-d5bf-4cf1-aadf-b64779952fdf,2021-02-03 07:20:32,30,3,65,64,24,"02-02-23-12-96,02-02-23-18-18",-,2021-02-03 07:21:25,5454d751-4ea8-493c-a670-e58ad7bdd4ce,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-20,7.650473,,169.254.76.1,1,20,-,DE:90:BC:13:C4:D5,1cd1c4a0-69e0-4c23-a160-ca0befc446d1,2021-02-03 07:20:32,20,1,20,-1,-1,"02-02-23-12-67,02-02-23-18-79",-,2021-02-03 07:21:06,a508689c-6e37-47c5-a9bf-5621104256de,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-78,7.895460,,169.254.76.1,1,78,-,62:66:89:BD:8D:8B,99f55ed5-3103-45db-974e-9171240e3b61,2021-02-03 07:20:32,30,3,92,90,78,"02-02-23-12-56,02-02-23-18-54",-,2021-02-03 07:21:16,7bd1e1e3-8520-4b90-bfe0-7f7fa5cb11e1,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-7,8.148261,,169.254.76.1,1,7,15,6E:9C:74:93:09:50,6e93fc2a-3e18-4423-9f7b-9c781ea3a22e,2021-02-03 07:20:32,30,2,62,7,-1,"02-02-23-12-6,02-02-23-18-62",out/02-02-23-20/bit1_samples7,2021-02-03 07:21:25,73c398ea-fd2d-48bf-a84b-ad71d668b1da,-,-,Yes,DEFAULT,-,-
out/02-02-23-20/log,02-02-23-20-84,7.786074,,169.254.76.1,1,84,-,5E:D6:2D:FD:B5:13,919070f2-60b9-4c51-a347-95d0b601eda7,2021-02-03 07:20:32,20,1,84,-1,-1,"02-02-23-12-71,02-02-23-18-41",-,2021-02-03 07:21:06,6da75a9d-b0ce-4dcd-9304-21452e96112a,-,-,Yes,DEFAULT,-,-
