Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,89,2,100,500,11111111111111111111001111111111101111111111111111111111111111011111101111110111111111111111111111111101101110111110011111111011111111011111111111011111111011111111111111111111011011010110000111111111111111111111111111010111110111110101111111110111111011111111011111011111111011011110111111101111111111110111111111111111111111111111110111111110111101111111111111111111111110011111010111110011111111111111111110111010111111011110111111111111101111111111111110111111110001111101111101110111111111101111,11111111111111111111011111111111101111111111111111111111111111011111101111110111111111111111111111111101101110111111011111111111111111011111111111011111111011111111111111111111011011010111000111111111111111111111111111010111110111110101111111110111111111111111011111011111111011011111111111111111111111110111111111111111111111111111110111111110111101111111111111111111111111011111010111110111111111111111111110111110111111011111111111111111111111110111111111111111110101111101111111110111111111101111,,,1,3,16,3.2,440,1,0,60,15,25
2,88,13,100,500,00010111000001001010010000000011011101101010101110010100100000011110011110010000011001100010110100111110100001011101000001010000001110010110010110111100000101111011010100011000010001010110000111101110101101000001011000101100110000001001110001011111011100001100001000100001000000001001001001000101001100101111110010000000001001111110000100001101111011010010010011010000010001110000011000100111011101110000110000000000001111101001111001110000101100010000101000000101001011101000101001010000000011001100,11111111001111011011110110010111011101101111111111110101111101111110111111010001111101100011111100111111100101111101000101010001011110010110011110111100010101111011010100011000010101011111011111111110101101010001011101111100110001111111110001011111011100011101111001100101011100011001001111110110011100111111110011100100011101111110010100011101111011010110110011010001010111110001011001100111011101110100110001010001011111101001111001110100111101010001101100010101011011101101101101010001000111001100,,,0,1,104,20.8,210,1,0,290,103,35
3,68,5,100,500,11111111001010101000010110000111100101000101110000100111001010111101000110110101111111011001110000010111111111110110011111000001101111111010101010000010100011111000010111010010110111111110001110010011011101111000011100010001001100110100111011010111010010010111110110101011011010010111011010000011110111010100001001100010110011001110110010000110000111000110110010101100101100111010110000001100110000111001000101000010000011010000111010000000000010100101001111100010011001111100110000111100110110011001,11111111111110101111111111111111101101101101111011100111101010111101101110110101111111011011111110110110111111111110111111001001101111111110101010100110101011111000111111011010110111111110001111011011011101111000111110010101001100110110111111100111011010110111110111111011011010010111011010101011111111110100111001100010111011001111110010101110100111001110111010101101101110111010110010101100111010111011001101100010101011011000111010001010001010100111101111101010111101111100111111111110110111011011,,,1,2,90,18.0,257,2,0,243,88,36
4,91,86,100,500,11111111111110111010101111110111101110111110111111101110111111111001101111111111011111111111101101101101101111011110111111111011110011111110110111101111111110111110011111111110110111111111111111111111111111111110111111111111100111110101011111110011110101111101000010111111111111110111111011011111111111111101111101111010111111101111111111111011111101111110111010111111111111111111001111010001111111111101011111110011101100100111101111111111111111011110110111011111110111101111011110111101110101101111,11111111111110111110111111111111101110111111111111101111111111111001101111000111011111111111101101111101111111011111111111111111110111111111110111101111111111111110011111111110110111111111111111111111111111111110111111111111100111111101111111010111110111111101001110111111111111110111111111011111111111111101111101111111111111101111111111111011111101111110111010111111111111111111001111010001111111111111011111110111111110110111111111111111111111011111010111011111110111101111111111111101010101111111,,,2,9,37,7.4,411,6,1,89,31,34
5,80,71,100,500,00111001111001000110011110010000110101110010100011100000011001111001010001111111001100101011100001110000110111000110101000100111101111000010000010110011000000111110111110111000011000011001011010011111001001100101011111111010011011111101011000101110000101100100001110111010000011001001100000000101100111110010010110001010101110111100101110000011100010001101011000010011010100011000100101101000000100110100101011110010001001100001000000010000011011101000001000101101111000101010000101101111011100101011,11111111111101000111011110010100110101110110110011110100011101111101010111111111001101111011110011110101110111010111111101110111101111000111010110110011010001111111111111111101111101011001011011011111011111111101011111111110011011111101011001101111000101100101001111111111000111001101100101000101100111110110010110011010101111111100111111010011110011011101011001010011011101011001110101111001010111110101101111110110011001110001010001010001011011101101011100101101111101101110010101101111011100111011,,,0,1,93,18.6,240,0,0,260,93,35
6,66,47,100,500,11111111011110110111110011011110111110111101111111111110111110111110111111111100011111010111101111111011101111110101101111110011111011010111111001111110011011110101101110101001110101100111101110110111111011111111111111111101111111110010101101111101111010111111111111111111111011010011010110111000111111110111111111111110111111111101111101111111111110101011110110111111111100110111101101011011011111111011100011111111101001101111111101101101111111010110110111111101111111101010111111111111010110110011,11111111111111110111110011111110111110111111111111111110111110111111111111111110011111011111111101111111101111111101101111110011111111011111111011111110111011111111111110101001110111100111101110110111111011111111111111111111111111111010111111111111111010111111111111111111111011110111111110111000111111111111101111011111111111111101111101111111111110101011111110111111111110110110101101111011011111111111101111111011101101111111111101101101111111110110110111111111111111101010111111111111110110110011,,,3,9,45,9.0,392,5,1,108,40,37
9,58,6,100,500,11101111001111110010111111101111101111110110101100111010000100010010101100111011111100110010111100110000001011010110110001001011100101111011111110110111111011101111101111001111001000111111001101001000111010111100101011001111011111110011110011001011101010110100010100011000101001110110111100100011010111101011011010001111011011010101100000101000111111010011111100110111111010111011101110101011100111000110101001011000110000111110110001001111000110000100111111011010111111000101111111011010011001011110,11111111111111111111111111101111101111111110101101111011111111110110101110111011111110111011111110111110001011111110110011101011101101111011111110111111111011101111101111011111001000111111101111001110111010111101101011111111111111111011110011001011101010110110011110011000101001110110111110100111011111111011011110101111011011111101100010101000110111011111111100110111111010111011101110101011100111001110101001111010110110111110110011101111101110011110111111111010111111100111111111011010111001111110,,,0,0,72,14.4,302,1,0,198,71,35
11,59,34,100,500,11111111111111101111100101110110110111011111110111111111111111111111111110111110111111111111011111111111101111111111111111111101111111111011111111111111111111111111110010111111011111111111111111111111111110101111111111111111111111111111111011111011011111111101111111111001111011111011011111111111111110111111111111111111011111111111111111011111111111111101111111111111111111111110111111111111111010111111111110111111111110011111110110010111111111111111111110110111111101011111111111111111111111111111,11111111111111111111110101110110110111011111110111111111111111111111111110111110111101111010010111111011101111111111111111111101111111111011111111111111111111111111110110111111011111111111111111111111111111111111111111111111111111111111111010111011011111111101111111111101111111111011111111111111111110111111111111111111011111111111111101011111111111111101111111111111111111111110111111111111111011111111111111111111111110011111110110010111111111111111111111110111111111011111111111111111111111001111,,,2,10,21,4.2,452,9,1,48,12,25
12,97,61,100,500,10011010001001100111011101111001000100111111010001110111000110110111000101000111010001101111100100111101110100101101011011100100011001110111001011110100010001110000000101000110000100001110001000011101100011101101110001101000111001100111001110101111010110111011111101111010101010111111100110111011101010100001011010101110101011011110111011000101100100010101000100010111001011010000000010001100000010111101000010110100000010110110110100010001111111001010001111111111110101110001111110011001110001011110,10111010001011101111011101111011001110111111011101111111001110110111000101001111111011101111100110101111111110101111011011100110111011110111101111110110011001110011001101101110110111101110001000111111101011101100110011101000111101101111001110101111011110111011111101111010101010111111101111111011101011101011011110101110101011011110111010001101101111111101101100111111111011110011001110001100110110111111001010111110101010111110110110110011111111101010101111111111111101110011111110011111111101111110,,,2,11,91,18.2,268,3,1,232,88,37
13,74,45,100,500,00000010110100001101010000000010010100111000010001010001101111000000010001000001000010001000001001000100001010111000001000000000001000000100000000000100010001001111110000000000100010010110000010011000111001000001010010100000011000001001000101101010000000010010000100100000101000000101000000000000110010100111000000000000001010001000011001010001001011011100110010001000010000101100000000110100100101010100010000010000010010011011101101000100000100000010100111111011011100110100101100000100011000000100,10110111111110001101110011100110111111111000111001110111101111100110111111001011101010001001101011101110111110111000101010000010001000101100100011100111110011001111111110001100100010011110100011011010111011100011110010101000111010011001101111101010001010011010101100100011101010001111001010001000111010100111001000101000101010111000111011111011001111011100110010001000111000101100100011111110100111011111111000111000010010111011101111100110001110000111100111111011011100110110101100101100111010011110,,,0,0,131,26.2,155,0,0,345,131,37
