Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 5,Phase 1,Phases,Start Time,Phase 4,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/08-13-15-20/log,6e9f1150-6da6-48d8-848d-57ac3d08ac27,32:25:E4:48:F9:BD,18,18,18,18,5,2020-08-13 22:19:46,18,2020-08-13 22:20:30,18,dbf41244-0af8-4133-b8e5-08e42f67927b,1,,-,-
out/08-13-15-20/log,5cde6930-5ce7-42cc-9af7-dfabe83c28b0,7A:FB:22:FC:EF:3A,43,42,42,42,5,2020-08-13 22:19:47,42,2020-08-13 22:20:29,42,ea4b8e69-e401-4e8a-95aa-0871130bd464,1,,-,-
out/08-13-15-20/log,b1c73e0f-7e23-4c4c-aff3-883deae993e4,B6:5E:B8:A6:E9:A7,10,10,10,10,5,2020-08-13 22:19:47,10,2020-08-13 22:20:29,10,7d3ca994-e1db-4298-97bc-219ab714476a,1,,-,-
out/08-13-15-20/log,534fb7bd-0dd9-4dfe-bf4b-ad4631a641d7,EA:81:50:34:E0:E7,60,60,84,60,5,2020-08-13 22:19:47,60,2020-08-13 22:20:29,60,6e7dc7a0-3e8b-4f5c-a36a-9fcf67139dbb,1,,-,-
out/08-13-15-20/log,48594768-ac44-458c-bbe1-a3d78e4c5f86,6E:79:04:EB:6A:FD,14,14,14,14,5,2020-08-13 22:19:47,14,2020-08-13 22:20:29,14,3d7d8477-b2c0-4d8f-90af-f87afc1356fd,1,,-,-
out/08-13-15-20/log,07239274-eb23-445b-9aa8-e0d839c62f3b,FA:FF:93:69:D4:67,57,57,57,57,5,2020-08-13 22:19:47,57,2020-08-13 22:20:30,57,0d419f7a-0649-4194-b2f4-4ee29406bbef,1,,-,-
out/08-13-15-20/log,f3870d2a-d6be-4119-97c5-e707329e3ab6,3E:B3:CB:38:E7:00,93,93,93,93,5,2020-08-13 22:19:47,93,2020-08-13 22:20:30,93,e2daab46-ba9e-453d-a16b-046112661c4d,1,,-,-
out/08-13-15-20/log,9e67ce75-cafe-4f9f-9599-de7530a50643,76:46:14:66:48:15,5,5,5,5,5,2020-08-13 22:19:47,5,2020-08-13 22:20:30,5,64fe884b-b5be-4baa-8faa-fcd83b178732,1,,-,-
out/08-13-15-20/log,595ad3b7-642d-4941-b4f7-c53e8608bd29,22:69:3B:E4:44:B6,71,71,71,71,5,2020-08-13 22:19:46,71,2020-08-13 22:20:30,71,f827769f-f043-4c28-8a97-f2ac56d7bddc,1,,-,-
out/08-13-15-20/log,3181d87b-6306-42e0-8cc4-6569809f9cd9,A6:7C:9A:97:11:E7,68,68,68,68,5,2020-08-13 22:19:47,68,2020-08-13 22:20:29,68,3a5e84d2-41b5-45a1-951f-261db4c03c22,1,,-,-
out/08-13-15-20/log,261bde61-82e5-401a-999f-faddde4133ee,7E:BA:4B:C2:6A:5C,97,97,97,112,5,2020-08-13 22:19:47,97,2020-08-13 22:20:30,97,8c8a2676-d4bf-4039-a86e-6bf580be48f9,1,,-,-
out/08-13-15-20/log,e4b96b66-69ce-4d71-be38-6f134575e364,CE:90:0C:B1:36:92,40,40,42,40,5,2020-08-13 22:19:47,40,2020-08-13 22:20:29,40,6ddd00c9-a213-467a-83e5-506c0611359f,1,,-,-
out/08-13-15-20/log,21088329-4784-4250-809d-9aea27254591,A6:7C:30:4E:F5:47,64,62,64,62,5,2020-08-13 22:19:47,70,2020-08-13 22:20:30,56,69cea3d0-bc9d-4184-b341-7694e15d81a8,1,,-,-
out/08-13-15-20/log,cf9ed07a-966a-4b21-b18e-ece3e1a94f20,D2:E3:B2:9B:FD:26,91,91,91,91,5,2020-08-13 22:19:47,91,2020-08-13 22:20:30,91,81ce828a-1ba5-4846-b1e5-1d3f13fb6ac3,1,,-,-
out/08-13-15-20/log,f385e817-07d2-4aaa-a674-cbcb621e56ff,1E:78:95:C3:F6:32,44,43,43,43,5,2020-08-13 22:19:47,43,2020-08-13 22:20:30,43,0737cf20-835b-4408-8ba0-cb3bcd66d432,1,,-,-
out/08-13-15-20/log,fabb5854-9812-4b37-953b-cf78fc8cdbbf,8A:2B:C6:FA:BE:4C,64,37,51,71,5,2020-08-13 22:19:47,40,2020-08-13 22:20:30,33,7ed5bccc-a70e-48bf-83f8-2382e5f3d318,1,,-,-
out/08-13-15-20/log,9a3acff1-c65c-4a1e-9cde-2ccc23b90c73,EE:46:4E:BB:A7:CD,92,191,95,126,5,2020-08-13 22:19:47,105,2020-08-13 22:20:30,89,f419fbaf-ed9b-4be0-b842-3d252de3d6c3,1,,-,-
out/08-13-15-20/log,35d43bd4-5fdb-40a6-b3ab-a3454dfccc8f,16:87:DC:A8:6D:14,78,78,78,78,5,2020-08-13 22:19:47,78,2020-08-13 22:20:29,78,1dddd7f5-1e39-4628-b2c8-a11407ccb3cf,1,,-,-
out/08-13-15-20/log,2638a63d-539e-4374-87b5-979592041ddc,26:14:38:9C:D2:03,21,21,21,21,5,2020-08-13 22:19:47,21,2020-08-13 22:20:30,21,68b1ba95-6a3a-46ae-a68e-1891a2f41ec0,1,,-,-
out/08-13-15-20/log,91498c88-5b56-48ee-b34a-42cb2fcf61f0,3E:C6:FE:BE:85:FE,64,65,47,47,5,2020-08-13 22:19:47,84,2020-08-13 22:20:30,47,3e188f78-e250-482c-b66f-39cd2727a018,1,,-,-
out/08-13-15-20/log,5b26aa09-448e-4f3d-9f11-2562f5dc5c45,42:64:7B:68:54:D9,15,34,13,14,5,2020-08-13 22:19:47,13,2020-08-13 22:20:30,13,0db13d85-5bd4-4082-b0b7-623090da5feb,1,,-,-
out/08-13-15-20/log,b5feca01-34c1-4489-a750-1723773ec1c3,BA:DC:9A:F9:C0:22,89,29,184,239,5,2020-08-13 22:19:47,253,2020-08-13 22:20:30,19,b5aebbe7-ba4a-4658-819a-1a3ab366c1a2,1,,-,-
out/08-13-15-20/log,1f99e160-cd83-4207-a188-4c64db647976,12:F7:83:1C:71:E5,70,70,70,70,5,2020-08-13 22:19:47,70,2020-08-13 22:20:30,70,28a01259-ac03-44b9-b207-ead3a5e71aae,1,,-,-
out/08-13-15-20/log,b8d09590-fa1b-4e2a-b8f2-9bee63bb3c55,DA:CA:BA:60:E1:4C,36,128,6,6,5,2020-08-13 22:19:47,65,2020-08-13 22:20:30,6,d8356903-9024-4f9f-b094-c607b7bd2921,1,,-,-
out/08-13-15-20/log,46b822cd-5385-4852-8747-c4d00a994964,9A:FF:CC:2D:73:41,204,236,76,76,5,2020-08-13 22:19:47,72,2020-08-13 22:20:29,22,21401510-df63-497f-bed4-2e99eee6d1ce,1,,-,-
out/08-13-15-20/log,95ccaf4c-f080-4410-92c6-c9a77498534d,EA:96:FF:D7:05:A2,117,223,216,97,5,2020-08-13 22:19:47,127,2020-08-13 22:20:30,81,fcd2aee7-73ef-417b-a06c-6e00e471aacd,1,,-,-
out/08-13-15-20/log,10cf1723-dae7-4dd1-86a9-1abcaf7fe0f9,16:25:56:E3:79:3E,46,46,46,45,5,2020-08-13 22:19:47,46,2020-08-13 22:20:30,45,828be09c-f0e5-4074-8fc1-fb41c57bf2cf,1,,-,-
out/08-13-15-20/log,cd76e2e3-c722-43e8-8c79-243ba518d368,AE:6A:A2:F8:FF:72,77,86,134,100,5,2020-08-13 22:19:47,77,2020-08-13 22:20:30,77,4bbfea40-2c7c-4b0f-834b-c360bab26390,1,,-,-
out/08-13-15-20/log,3ba342ca-094b-4ef9-acc0-f5c385165c8e,D2:F7:C4:65:42:F6,34,32,26,34,5,2020-08-13 22:19:47,26,2020-08-13 22:20:30,26,3a8ca776-3227-49fb-b8a5-bb8684799d7f,1,,-,-
out/08-13-15-20/log,ec669738-198c-4e31-b370-ef9918e35d1f,6A:00:97:AE:C6:9C,7,7,33,152,5,2020-08-13 22:19:47,7,2020-08-13 22:20:30,7,e95aa0cf-107f-486c-bfd7-7ab1412f837a,1,,-,-
out/08-13-15-20/log,c1fc9540-9ec5-4ae7-8717-993afc180716,CA:CA:08:51:84:13,92,92,92,92,5,2020-08-13 22:19:46,92,2020-08-13 22:20:30,92,7287e158-a4a4-472c-9b8d-3ca93bb6a492,1,,-,-
out/08-13-15-20/log,576a9de0-5b53-4012-961f-b78554a5a8dd,76:CE:EC:C5:8C:66,76,76,76,76,5,2020-08-13 22:19:47,76,2020-08-13 22:20:29,76,eb68227d-91a7-4c79-bce3-8f18f5d7200a,1,,-,-
out/08-13-15-20/log,8a351539-b1b0-448a-bfc6-c58dbe3b2619,F2:3F:F8:39:E5:4D,1,1,1,1,5,2020-08-13 22:19:47,1,2020-08-13 22:20:30,1,661b0a13-ff7a-411b-b4f4-b8bf320b5d39,1,,-,-
out/08-13-15-20/log,20fcc900-34ff-48df-845b-f2d18f45ced8,26:C5:22:87:72:D5,54,54,54,54,5,2020-08-13 22:19:47,54,2020-08-13 22:20:29,54,f61ab3d9-0cd6-4e8d-98b9-bae18052071e,1,,-,-
out/08-13-15-20/log,c9615626-f6d3-4d3c-8755-2996448654f7,AA:97:61:E7:58:25,67,67,67,67,5,2020-08-13 22:19:46,67,2020-08-13 22:20:30,67,2261c0cd-c51d-480a-8b31-ed12ed56a64a,1,,-,-
out/08-13-15-20/log,a197d903-c445-4f53-a3b5-b7801c3ba7c0,52:31:0F:DE:EF:24,112,98,98,112,5,2020-08-13 22:19:47,112,2020-08-13 22:20:29,98,be0502b9-ed08-4bc7-806c-cf0241859453,1,,-,-
out/08-13-15-20/log,29435ece-35ea-4e13-b395-a4a12cb9b746,66:C8:75:5F:03:57,29,29,29,29,5,2020-08-13 22:19:47,29,2020-08-13 22:20:30,29,15fb4d33-b2ab-4eca-921a-065a2baa383b,1,,-,-
out/08-13-15-20/log,f1dba6f9-636e-40a9-9edb-3c35337761c4,2E:BA:A4:43:D0:48,72,72,72,72,5,2020-08-13 22:19:47,72,2020-08-13 22:20:30,72,493f734a-2d25-404a-b373-0db7829d1181,1,,-,-
out/08-13-15-20/log,e2a7e434-6454-4ade-9bba-035c4d3208a2,8E:EA:A2:31:9C:58,69,69,69,69,5,2020-08-13 22:19:47,70,2020-08-13 22:20:30,69,750a1755-14b2-4d2f-9c91-8eb9c789b2e0,1,,-,-
out/08-13-15-20/log,abfa8771-6a3b-4c4d-832d-aba447e7ed4d,F6:85:17:C5:57:61,62,62,62,62,5,2020-08-13 22:19:47,62,2020-08-13 22:20:30,62,21498ff1-4e90-4fdb-b0a0-7f6fbe6b081f,1,,-,-
out/08-13-15-20/log,b5d48a84-0a5e-4e8a-bd4d-c2617c603eaf,B6:E7:5F:9D:B2:59,75,75,75,75,5,2020-08-13 22:19:47,75,2020-08-13 22:20:30,75,a5bbe82d-f237-4db4-b61a-8cf0a56ce971,1,,-,-
out/08-13-15-20/log,7211a479-f892-41db-aaf9-67a1e0eaf3e4,5E:B1:5D:AD:AC:E8,38,38,38,38,5,2020-08-13 22:19:47,38,2020-08-13 22:20:29,38,2b8262a9-b951-4582-8c3d-a6053d036cd9,1,,-,-
out/08-13-15-20/log,8540495b-3823-4ff4-a583-6dd2f2212c9b,26:F4:C0:AC:EB:7D,34,34,34,34,5,2020-08-13 22:19:47,34,2020-08-13 22:20:29,34,35f78f41-6fd5-4490-a44b-7dc510ab1ab6,1,,-,-
out/08-13-15-20/log,039f29c9-b315-42dc-9ef9-9e56ce83fd5c,BE:32:C6:53:0F:BF,24,24,24,24,5,2020-08-13 22:19:47,24,2020-08-13 22:20:29,24,d32d8098-e2de-4315-9be0-5882f272d1d5,1,,-,-
out/08-13-15-20/log,edf1229e-dc7a-4635-b138-1bcf5ebc196d,92:B3:2C:D2:06:19,32,30,30,36,5,2020-08-13 22:19:47,30,2020-08-13 22:20:29,30,658e383d-24b9-43e1-8dfc-a6518d8587c8,1,,-,-
out/08-13-15-20/log,a1ca969f-550b-4956-9b35-dbad356e3d1c,1A:41:9D:A9:A0:67,23,26,32,40,5,2020-08-13 22:19:47,23,2020-08-13 22:20:30,23,6c8fccef-72f9-4dee-8223-dcd6e61af74d,1,,-,-
out/08-13-15-20/log,4fc099ff-2947-4874-8972-ee27d0bba573,BE:92:66:2C:81:ED,9,9,9,9,5,2020-08-13 22:19:47,9,2020-08-13 22:20:30,9,f87629e5-f7dc-4cb6-b85c-82e8e83d816b,1,,-,-
out/08-13-15-20/log,4d5ff07f-fe2b-444c-8645-274a6b6e13a1,8E:9B:42:7B:3B:42,48,48,50,50,5,2020-08-13 22:19:47,50,2020-08-13 22:20:29,48,59e676a4-e941-4968-93cd-81b31d71a5e0,1,,-,-
out/08-13-15-20/log,f7d16255-ef58-400e-a9b5-ab9ee3d012cd,B2:57:4C:A7:D1:BF,94,192,94,104,5,2020-08-13 22:19:47,94,2020-08-13 22:20:29,94,f4be3238-9698-417c-90e4-c0c2a5a3e3f9,1,,-,-
out/08-13-15-20/log,de02bfe5-8833-459e-86c8-4229206a8294,4A:36:25:D0:D2:A0,95,95,95,95,5,2020-08-13 22:19:47,95,2020-08-13 22:20:30,95,2db617e3-e188-46d5-b741-daf5f6b1b17c,1,,-,-
out/08-13-15-20/log,f3313517-6e86-41a3-a170-a5f0ed955e1d,66:6A:53:2D:58:31,66,66,66,66,5,2020-08-13 22:19:47,66,2020-08-13 22:20:29,66,5792bae5-104e-4342-a805-594ee1069883,1,,-,-
out/08-13-15-20/log,5eba79d2-4552-4f8e-ad40-f61aacbf89ff,C2:90:17:4C:EF:C5,91,87,87,88,5,2020-08-13 22:19:47,87,2020-08-13 22:20:30,87,f5ffa105-eb88-4b8f-982a-6754e5f9d3a6,1,,-,-
out/08-13-15-20/log,b73c4d27-6e23-4674-8cf0-9da8e712aca8,FE:2E:55:EE:43:9A,88,88,88,88,5,2020-08-13 22:19:47,88,2020-08-13 22:20:30,88,86b728d5-a1bb-4776-8c0d-3574d97d1259,1,,-,-
out/08-13-15-20/log,5bf66628-e6a2-48c2-b411-446549418804,A2:19:B1:67:46:E3,85,85,85,85,5,2020-08-13 22:19:47,85,2020-08-13 22:20:30,85,45c304fc-74b8-43aa-ada2-a85b1fc6e211,1,,-,-
out/08-13-15-20/log,960376d3-1eae-4fb7-9585-49be5f037211,DA:6A:ED:84:7C:22,27,27,27,27,5,2020-08-13 22:19:47,27,2020-08-13 22:20:30,27,3aa59ec3-859b-47a9-9fae-0f1d56ee46b7,1,,-,-
out/08-13-15-20/log,6a69e342-f031-421b-9fb6-4e7bb984a1b2,E2:E0:CD:8B:83:84,11,8,8,8,5,2020-08-13 22:19:47,8,2020-08-13 22:20:29,8,dc2c2549-bac3-4a90-8957-e9ed1ad4256f,1,,-,-
out/08-13-15-20/log,679cdc06-dcc5-4a43-8fff-a82dadfcd069,E2:A0:D4:B2:73:DB,53,53,53,53,5,2020-08-13 22:19:47,53,2020-08-13 22:20:30,53,794beab7-808c-4d01-a59a-5aa93c0de1d3,1,,-,-
out/08-13-15-20/log,208962fa-ffb6-4e89-9905-6747724a22e3,82:6F:19:9B:8C:DB,80,80,80,80,5,2020-08-13 22:19:47,80,2020-08-13 22:20:29,80,aa602cac-6113-4637-bccd-f4c05b104287,1,,-,-
out/08-13-15-20/log,db19d60b-6a06-45b8-9cc5-74023efd89fd,96:A6:6B:E3:86:2F,99,99,99,99,5,2020-08-13 22:19:47,99,2020-08-13 22:20:30,99,80d29a5e-2d17-4e46-a658-94d13032cb4e,1,,-,-
out/08-13-15-20/log,90514bb3-1b45-4579-8422-cda3ce4ba90c,BE:C0:B6:93:FD:8E,36,36,40,36,5,2020-08-13 22:19:47,36,2020-08-13 22:20:30,36,a983a83a-ad0b-4ccb-bec9-b43a19c646f9,1,,-,-
out/08-13-15-20/log,6b574cff-a4c1-472b-9b04-9d4c96e1df5e,52:9A:A1:0D:C4:A0,31,31,31,31,5,2020-08-13 22:19:47,31,2020-08-13 22:20:30,31,cca4c1c0-c9b6-4eda-b314-bdaa8baf54cd,1,,-,-
out/08-13-15-20/log,c8f609ae-e44e-4303-85bb-f0f6f272061e,56:7C:15:51:80:A1,3,16,3,17,5,2020-08-13 22:19:47,17,2020-08-13 22:20:30,3,51919826-29e7-456a-8206-a059ae68b6a9,1,,-,-
out/08-13-15-20/log,8a5a254b-d4d2-43b1-9e5e-b59a51c71752,DA:76:27:61:E5:7A,17,17,20,17,5,2020-08-13 22:19:47,17,2020-08-13 22:20:30,17,83d7fc01-a9e1-42d2-b55c-cbaf2d5939f7,1,,-,-
out/08-13-15-20/log,66f23b59-f8fc-4cc3-817c-f0e156aa5a28,02:10:F2:F0:33:7C,32,32,32,32,5,2020-08-13 22:19:47,32,2020-08-13 22:20:29,32,d733f617-2099-4317-99a4-f02051c5d7ba,1,,-,-
out/08-13-15-20/log,4dfdf391-987f-4d84-ae35-3a64d99d7905,36:D5:D6:81:0C:3B,58,58,58,58,5,2020-08-13 22:19:47,58,2020-08-13 22:20:29,58,e5fc8f65-a6c9-4752-bce2-cc244fa72fcd,1,,-,-
out/08-13-15-20/log,759957ee-6e72-44bb-858d-0affe2d4876a,62:C3:37:80:F9:7E,20,20,20,20,5,2020-08-13 22:19:47,32,2020-08-13 22:20:29,20,072db07f-1dbd-4f98-952b-d3cc53d4ba1f,1,,-,-
out/08-13-15-20/log,96d4aec5-b1a5-4a1b-9f11-8ac5669d179a,42:65:AF:36:5A:62,4,4,4,4,5,2020-08-13 22:19:47,128,2020-08-13 22:20:30,4,3c5d9cb2-79c4-4b59-8d04-2fc11bfe48e8,1,,-,-
out/08-13-15-20/log,faaa0fbc-bf0d-4279-8688-a97c2fc1cf98,02:A0:A6:72:3D:ED,55,55,55,55,5,2020-08-13 22:19:47,55,2020-08-13 22:20:30,55,866ffc66-2625-491a-bc23-13d39203ca82,1,,-,-
out/08-13-15-20/log,ef098ac0-d27f-42cf-bc63-07731cc43ad0,BE:23:92:70:BF:15,46,46,46,46,5,2020-08-13 22:19:47,46,2020-08-13 22:20:29,46,9bf3bb39-0dbe-47e8-915e-649ac2f66227,1,,-,-
out/08-13-15-20/log,745ebec8-39ec-4f05-a466-bfdd401b9a43,B6:EA:76:9F:9C:2D,84,84,84,84,5,2020-08-13 22:19:47,84,2020-08-13 22:20:30,84,02e77572-2dca-4b94-b042-dbacfdb2b1e3,1,,-,-
out/08-13-15-20/log,95181e63-5f5f-40c6-9676-87201cd719f4,6E:21:F0:E7:E6:74,83,83,83,83,5,2020-08-13 22:19:47,83,2020-08-13 22:20:30,83,566aa630-96a2-4b49-af46-7a8303f04d22,1,,-,-
out/08-13-15-20/log,d8fc54b3-6df7-4332-ba5a-04b24c89cfc4,B2:39:83:38:8D:00,74,70,134,137,5,2020-08-13 22:19:47,128,2020-08-13 22:20:30,11,9d654c02-d096-4606-95ee-45ec30f8294c,1,,-,-
out/08-13-15-20/log,51e47cdf-8f67-444d-8178-d776c58f14d8,2E:33:4B:18:BC:FA,100,100,100,100,5,2020-08-13 22:19:47,100,2020-08-13 22:20:30,100,b458b82b-7185-46b7-b7b1-34b9dcfd89b0,1,,-,-
out/08-13-15-20/log,b890f1fc-654c-41da-987f-a926a1723be2,4E:88:01:5F:01:C6,79,79,79,79,5,2020-08-13 22:19:47,79,2020-08-13 22:20:30,79,4bfffc6c-66b7-484e-a168-41a5bed1cc0a,1,,-,-
out/08-13-15-20/log,2ab4ed2e-e464-48eb-a9b9-54e4da7e8fc9,BE:02:83:12:63:EF,28,28,28,28,5,2020-08-13 22:19:47,28,2020-08-13 22:20:30,28,d095c70a-6cd5-46fe-8d02-6eabc67d2b8a,1,,-,-
out/08-13-15-20/log,af52cf02-bd37-46e2-aeb9-e950407a2258,72:9C:38:1E:B4:BE,155,58,22,140,5,2020-08-13 22:19:47,152,2020-08-13 22:20:30,15,6fd10bac-b24f-49c7-82da-7d49cbe1d215,1,,-,-
out/08-13-15-20/log,c99eb8bf-962b-4bd0-9e31-2b7b9cc24ba5,12:C5:8D:32:AE:B6,65,2,6,2,5,2020-08-13 22:19:47,71,2020-08-13 22:20:29,2,6528216c-ed2c-4ed6-83c1-9c716e983622,1,,-,-
out/08-13-15-20/log,a0b36d13-02e2-4bfc-8c86-02eb1ed14095,2A:77:69:A9:2B:0A,37,37,37,37,5,2020-08-13 22:19:47,37,2020-08-13 22:20:30,37,e6ece803-09ab-499a-b0b5-64f7a51fe227,1,,-,-
out/08-13-15-20/log,1bd99586-e8c9-44ce-95b7-37349d9b96ff,32:E7:3E:14:2A:7A,64,64,64,80,5,2020-08-13 22:19:47,64,2020-08-13 22:20:29,64,fea44425-bd0c-4a1b-814b-07cc636fba0d,1,,-,-
