KS Max,KS SMean,KS DMean,CVM
0.09457671957672095,0.3763615965494728,0.0030842982010623973,324.6764874362427
-0.12885197083530808,0.4073882784992115,0.0010519885406145208,324.9821215185719
0.08015061920012492,0.19331492828377275,0.0023958117587938583,318.9856437849866
0.19494786148441767,0.7347532429158328,0.0029276029294098773,315.1992131466479
-0.07264235385921838,0.23908264544187696,0.003758099905896648,311.7939511128121
-0.0687795473648274,0.28727322369832003,0.002644426259050047,326.6797847890207
-0.16953127641793192,0.532913733389784,0.002148582428787816,306.27416286885443
-0.08574009324009302,0.25673350080104057,0.0020705826340356366,308.8864174390638
-0.07628184360399595,0.36050863431382774,0.005626133112232678,323.2547975315819
0.13473057512291073,0.5647819239144152,0.010545625216141687,305.7137087538937
-0.09623605885287953,0.48860820574309904,0.005700299389084287,315.4500094453316
0.1567332192808118,0.6301855814526213,0.001797757977916777,322.3298246626789
0.13085313515883606,0.49319815763387004,0.004281486890553756,323.4192944754054
0.04172972972972822,0.14087666452016637,0.002805330270276171,320.05996433836435
0.21882824000471068,0.6923099384062337,0.001681943920382724,313.52076303426725
0.07882278893596983,0.26111624111893805,0.0026638143032165747,314.79017012852563
0.5975981640416224,4.537493496650769,0.07494900890582046,377.6411030746656
-0.06770833333333623,0.3383821597557318,0.001272792500001045,326.87842079081634
-0.0670556342170544,0.2224766293746075,0.005702793382191228,309.17553272388653
0.09073462676186488,0.22217258427941178,0.0026908034913289995,322.2061959101444
0.1042380232386732,0.49267045675050203,0.006693314682054946,312.98255973292873
-0.06483592743134987,0.2779418013791997,0.0036725096718806492,305.1366198326322
-0.08057632494035777,0.45231436712781503,0.010768386097239842,307.82819748200166
0.08765905671951799,0.2945308404721899,0.0044937998997025734,295.89188700344727
0.2405630452022209,1.101717819600768,0.005586276555812001,336.3713720943776
0.4438739006003333,2.9878342088338306,0.055457877373337267,349.7880087740898
-0.09206453955312979,0.39758036629531895,0.00558212867464041,306.8006158397041
-0.11160156929440236,0.574779832895719,0.002723760998266899,297.08992617326805
0.040558280524602294,0.22845388921304863,0.006417560106479226,305.12894760507265
0.15031033160151913,0.6104495362913467,0.009132678789353884,322.3781655367313
-0.1748292257808191,0.8552648378784317,0.002981267279292799,299.73822410170686
-0.09098081023454177,0.5025411903923646,0.002622807334754987,323.47756705415867
0.07320394960844463,0.22076770229397225,0.0011927365252419398,320.97281462818245
0.15027144408251827,0.5942472462748264,0.009156474875140489,322.828725286719
0.17177044165445032,0.9760822990731232,0.019348364986305062,305.6750682403663
-0.1122408036966225,0.27013934217060814,0.005620452744446317,320.09599969446924
0.017475051048286082,0.05336024293922271,0.001942936618632425,303.7735831367845
0.44032902535829244,3.243789673887609,0.05313528424494454,351.6095175178501
-0.09271307896734321,0.43036507700630566,0.005546170415718225,306.50659254780845
-0.1112705124333002,0.3999480236975092,0.0031711451726545415,313.24246468720105
-0.1757389468454976,0.9160157715540138,0.012191605191264448,305.47937537275124
0.18619378306878723,0.5918790599417039,0.004778615410050296,322.0107098418253
0.09554730983302426,0.3120140480390157,0.003429004329007576,317.72818480050296
-0.12595449837494063,0.5103793011012965,0.002731626986678797,308.3290594510555
0.14353614537958156,0.4979297962941253,0.002210836672428838,329.96731082339466
-0.0462526552996031,0.2229021553216811,0.0012682598917663221,312.9382296966153
0.05932636759703553,0.32836616683824865,0.004271410729078342,315.78502416690515
-0.0689251381724996,0.2184389142711418,0.003043407181005616,308.5933557573005
-0.13802166304293126,0.4251840787762148,0.006429184187212652,309.8266377324769
0.09626508950532052,0.4134229896549619,0.002913025824603297,308.4161158653551
-0.09751230635794979,0.4372235596255705,0.002627672320603731,311.9439908974867
0.044959606603441296,0.1367231214691931,0.0017950251872443574,318.9349994113796
