Role,Start Time,End Time,Avg Cycles 1,Max Cycles 1,Avg Cycles 2,Max Cycles 2,Difference,Trials,Request ID,MAC Address,Boot ID
sampler,2019-12-08 21:03:10,2019-12-08 21:03:25,3864,36687,3563,46718,301,1198,32986c3f-a657-4858-9e04-9829eb9829de,86:B7:C6:68:88:55,b0e366a2-b26d-4340-9601-cb623a2999a4
thrasher,2019-12-08 21:03:11,2019-12-08 21:03:26,0,0,0,0,0,174,63c386fd-ec18-4c28-a439-6f15c8ccffeb,C2:9F:C7:D2:EA:86,2b12bba8-851b-49d0-aba6-5a339eef0add
thrasher,2019-12-08 21:03:11,2019-12-08 21:03:26,0,0,0,0,0,110,bd026d87-91b6-49f3-8c60-b132e040ab65,16:C9:E6:CA:A7:2E,4f09228f-056c-4666-b49e-42319fc622ef
thrasher,2019-12-08 21:03:11,2019-12-08 21:03:26,0,0,0,0,0,121,a3dfbace-13e1-4533-883f-fe780efba264,3A:E0:33:2D:29:F7,bad87834-9ae4-4c7e-a5c1-83e86331bd3e
thrasher,2019-12-08 21:03:11,2019-12-08 21:03:26,0,0,0,0,0,102,7ea5ce9a-0b7e-4404-854a-b100f8fac061,26:0B:06:CF:E3:4D,56ce69d0-fd41-499e-81bd-04c893ecb26e
thrasher,2019-12-08 21:03:11,2019-12-08 21:03:26,0,0,0,0,0,109,a09780df-04f4-4ad8-b051-c30797e1e4d7,82:6E:88:6D:63:8D,afda8f68-89a6-429a-a67a-0d523c9f3fcf
thrasher,2019-12-08 21:03:11,2019-12-08 21:03:26,0,0,0,0,0,79,bde90d6a-f23f-47d6-a27f-3f7d2e11bfb0,1E:71:9D:D1:4F:E0,12594be6-faa7-4817-a7bb-6115ffd5f107
thrasher,2019-12-08 21:03:11,2019-12-08 21:03:26,0,0,0,0,0,78,5bce7cad-5291-409a-8792-db835d6c3891,4A:C7:A2:0F:40:C9,e0fd5324-c04b-435d-922e-17da9b598b88
thrasher,2019-12-08 21:03:11,2019-12-08 21:03:26,0,0,0,0,0,72,2ed60549-025b-4664-8041-f04c7cd5fe51,DE:2C:DC:AD:D8:9C,06efd979-3466-4634-8b49-5722919b2c7f
thrasher,2019-12-08 21:03:11,2019-12-08 21:03:26,0,0,0,0,0,109,c7b4baca-643e-4cd7-aeee-6bbfc70b438c,22:44:B7:0D:CC:53,0c053fa7-5c8b-4708-8fc4-885c2df306de
