Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
3,49,15,400,2000,01000101111010000101110010001101001000100000001000111000001001110100100100001001010011000000101000101000100000000101001000000001110000111101010000100100110100010000000010000101111000001100001000000100000000010110101010011000010100011000000000110000010110000001000001110010110000000100000100010010100110001000100010000010001100011111000110110100100100100000110000001001000011001001010100000100010010000000100110010111001000000101000100000001011000100001100111010011010101110011000010000100010101111001100010101100010000100110000011010110000100000010100101000000001000000010100000001010010000101000001010001010010101001000100010010111000011010011000000000010010100010101010000100001111101000010001010000000000010001001100110010000100000010100000000011000000010001001111010001101001000011000001100110001110100011000001101010010100010111000011010000111001100001000010000000001101000011000000010100100000000000010110010000001000011001010000100000011101110110100010000000101000010101100100010000000000000001000101010110110000011110100001100000000101001001010000000100101100011000000100000101000000010010001000101010000110010010100000000000000001110000001001100011011001100010010001001100000000010001100010001001001110000101000100110010000110011011100010010010100000000001001101001111111000001100110000000101100001010110000111000000001000000000110000001100001100010000011000000100011101010001010000000010000001100011010011000010001000001001101000110000101010101101001110011010101011000001001001110100001101110001000000100100100011000010000000001000000000001100010100100010000110000011101010000100010011010000000100100000011101101000100000000100010001100001000100000000000000000100010000000001000011010010000000001100000100000000100001110111000010000010000000100000000010000010000000100101000010000110001000001100000010010000010011101000000100001111101010011000001011110101010001100010001010001000010000001000001000010010000000000000000111001110011111000000010000111010100011010000000001010000010010010001011,11101001111010011111111010001001101110110000001000111001001101110100100110001101010110110001101101111000100010010111101100000101110000110111100100100110011110111000101000010111111110011100101000010110000010110111101111111000010110111000100000111011010110101011101011110010110010000111000100011011101110011100110000001011001110010111000110111000000100100000100010001001000010001111100110000100011010001000101110010111111010000101000100001001011110110001100111011011011110110111000100001000010110110001100011101000010010100111000001011011000110000010101111001000011110000010111000111010010010100000001011001010010110000000110010011011000011011011100000001011010100010101100000101001111111000011101010001000000010000001101100011000100000110100100000111000000010010100001010001101011010110000101100110001010110110000101111010010000110111000101000000111001110001000100000010001001010111000100000100100000010010011100010001000000010000010101100000011001110110100010000001011000010001100100000001000000010101011111001111010001111110100101100001001111011010110001001101011110011000001100101111010000110010011101101111000010110101100000000001000001110000001001100011011011110110010011001101000000110001100010001001011110010100001101100111000110010110101110000111000001010110101111011111011001001100110100000101000001110110000101000000001000010000110100001100001000010100011100000100011001010111010000000011010111110111110011000111011001001011101101100001011111101100011100001110011011000000011101111101011001110000100101100101000011000010000100011001000010001100010101100011000010110110111010001101010011010000001101111111011111110101111000001101010011100011000100000001010000000100010100000001000011110110000100001100000100010000100101101111000010010110000101100000000010000110001101100111000110010110001000001100000010110000010001101110000000010110101100111000011011110100011101100110001010010010011100001000011000010110000000000000000011010110011101000000010000110110100101000000001001010000010100010001011,,,166,109,427,21.35,628,96,15,1372,331,24
4,48,9,400,2000,00100000000000001010010000000010010000000010011011111000100000001000100010001001000101010011100000000000000000000110101001101110100010101100110100100001010001100110010101000110010000000001100001000010000100101001000000100110100000011000001000000000100010000111000101001101100000000100101000000000000110110010100000000101000101101001000010010011110000111100000000010100011000000000010001001010101011110001000000100010000010110001010101100000001001000100001111001000010000010001110110100000000000000000010100010011000101100000001110100100011011100010110110000100101110111101010100001100101010010001000000010011000010001100100100001010100100001111110111011000011000010000011000000011010001001111000101000001010101101011010100010010000000100110000001010000001010001000100000000011010101001001001100100101000011000011000010100110100001111100100100101101101000000000000100011000000010000000100111011010101010000000011000011000010000010101000000000000100000010010000000000000000100001110010000001010011000010001001100100000101000010111100101000000010100000000000100100000001010100100000100000100100000100001000000010000101010100110000010101010000100000010001000101001100001110101010110100100001010100010110100111100100001100000000000000001110000100000101100000000011000010000001000000110100001000100000011001100000000000101000000000000001000101010100001010010000000001010010100101011100110011000001000000100001100010110010001001000110101101100001100000000101100100000101111000000101010000100010001011011000110011110000100000000000010100010100001101001000011000101100000000000100001000110000110100101101000000111100001011111000010011110000010010011001110010000000011010100000100101001110000010100110000000000101100000000101010101000101110010001000010100010001011000000101000000000000010001000011001100001101010000100011110000110000100000000001010011001000000011101001100001000010010011000001000000000001010000011000100111010111001010010001001100001010000010110100001101000001111000000010000001000001010010001,11100000000010111110100110000010110110000110101111110001100010111000101111011011000110110111101010100001001010011111101011100010100010111101101101100011010010100110101101001110110010101011100111000010101110101001101011110111101010111000101110000001100010011111001111000111101110111101101000010000001110111110101000110001000110101011100110110011110000111100000000011000011010001000000011011011111110110011000000101010100110111011000101101000001010000100001111001000110010110001001110100001000010011000111100111011001110100000001110101000111110110111111110001001101110111101000100011000101010110001011000000011000000001101100100001000101100001111100111111101111010110000001000001011010000001111101101001011010110101011110100011010000010100110000001111011001110011001101000001011111110111011011101101011000110100011001110101011100010111100100100101011101010000000001100110010000010010000001111011010101000001010101010111000110000110111100000001001100000110010101100001000000100001110100010001010011000110001001101101000101000111111101111001010010100000000101100101000001010100100001100001000100000100001101000011011101000100110100110101010000101000010101000101011100001110101100110100000001010110111101101111110100010100000101110000011110010100000101100000000011010110110101000010111110010011100100111000000000010000101100000000000111010111011101011110010000010111110101101111011100110111010001000001001011110001000000001001001111110111100101100001001111110100000001111001001101010100100000001111011001110111110101000000000000111110111100011101011000100000111100000001011100000000110101110101011111000000111101011111011000010011110100110111011011100010000100011011000001100111011100000011001110000000001101100001000111100101000101110010001000010100110101111000000101010010100000110000000111010110011111110001001000010011110001100001010111110111011000010011001001110011100000110111000001010000000001010001011001101111010101011011010011000100001100000111011100001101000101111001010110000001000101010111011,,,176,54,467,23.35,630,84,13,1370,383,27
5,19,2,400,2000,01101110001011100100001101011101000001000110101000000101010001000001000001000000101000101000100101000100001101001001001000000011000010101000100001000000000111010000110110000011010010011101111101110000010110011010100110000000101110101111100000100110000000010000001000110001111110010001000011101011111001011110010100010001000111010000000110010100000011011111000100000011110111010010000011101111001000000011011110101100000010000001001001010000101011000100001000010000000010100000010000101100001001000111001001000001100000000101111100100001010011000110111010101100010010011101010100000100100010011000100001001001101000010101010100011001101110000000101000001001100001100111100100110100111001010010011000000011011110001001000010101011011111100001000110110101111000010001110010101110000000100100011011100100110000111011001000001100000000000100100001000110010111100000010100000001101100000110010110101110010100010010010100100111000101101111011010101010001000001001000101100010000000110000001001001010101011011000010111001100000101000000110011101010010000000000100011000010000110001100100000001110000100010101111000010011100111001100000110001011000100000010000100011100000101111000000110110100000101001000111010101110000000101110010010000010000111011001111000011000011010000000100000001000010000100000000100101110110010001101011001000001111010000010100001001101100010110001110100111011111011000100011000000100111011001100001101100010011101001010000100000000110000000001101000100000001001100001000000001000100101100001000000011001001000001110000111011010110011000101111100011100010011010100000001000011000011110000011100110000100000111110010010001010011011000010100001000010001000100101000100010010011100000100000011001111111100100000100100001110000110101000000001000110010100000000010000000111001001001100001001011001101011000000110000000011101000001000110111100111000101111000111010101000111010110101101000110010000001100101010011101011000010001110000011011000000011100001111010101001001111101001110001110000,11101110000011101011111111011101000001001010101000000101100001001101100011010000101100101011100101000100111111001001001000000011101111101011100001000000110111011010110110000011100010011101111101010000111110011011100110000000100010101111100000101110100000011100001001110001111110011001000011101011100001011100010101011001100111010011000111010100100011011111000110000011110111010000000011101111000000001111011110001100000010001111001010010000101011001000001010010000000010101100010011101100000011001011001010000001101000000011111111110111110011001011111010000100110010011101010100000100101010011110100001101001111011111111010100111001111110001100101000001001100001101111100100010100111001011010011000000011111110001001000010101011000111101001000110010101111000011001110010001110110000101000011011100100100000111001001010001100100000000100100011000110101111100000010110000001101100000110110111101110100110010010110110101111100111111111011011101010101100001001000110000010111000110000001011001110100011011000010110101100110101000000110011101010100000000000100010000010101110001100100010001110111100010101111010110011100111001100000110101011110100000000000110011100000001111100000110110100000101001000111010001110000000101110010010000010000111011111111010111000100010001000110000001000100101101110100100011110100010001101011001000001111010001010110011001101110010111001110101011011111011000100011010100100100011001101011110111010111101001000000110000000110001000001101011100000110001100001000010011001110101100001000011111001111001001100000110011010110011001001111100011100110011011000010101000011111011111000011100010000101000111010010010001010100011001110100001000110111001101001000100010010101100011000000011001111111100101010100100011110100110101000000001000110110100001010110000000111111001001000001001011001100111001100110100100011111000001100110111000111100101111000111010001000111111000101001011110010110001100101010101101011100010001110000010011000100000000000111010001001111111101001110010110000,,,10,164,313,15.65,769,79,10,1231,234,19
6,29,14,400,2000,10110010110101110000110110011110101011000110010110110100111111111011111101100110111101111010111100110101111001000110010011101011010010111101101111110101110111010011010111111111011111110011010010011011101111010001011110011111110001011111010001100111111011100110111011110111011011101000110001111011100000101100100010011010001101011111100001011110111100100011100010010010110001111101010011101100101100011000000100101011010110110111110110101111101010010101011001101011111000111110111011010101111101110011011100111010111000111111011011100010000011001001010111111110110011001001001111111110100111110110110100001101111011101101011111100110011101110110100110110101111101111011101001011000111110011001000000010010001101011000010101110011010010100010001100111101001010101101011110011111001111010101111011101101110011110000001001010111110000111010001011010010111101111101111111101000011001000110010110110000110010111001101111100110001001010010111011101111111110010111010100111111111100000111111001101101100011100111101111011001111001101011101011111001110001101101010011111010111110110001111101011011100111010110110010111100011110001101110000111111101111110011110001101101111100111110100011001000100101010111100001010011111100110110000011101100100100011101111110110111111101011101101111111101110111010110011111100010010010000001101101101001110011011110111101011111110111111110011001001101000001010101100011000101101001011111011000000001101000111011101010111111111011110110111010100001010100010011111111111111111110001111100101111111101110000010001110001111001101010111011111111010101100110100101110001010110111111011000011010100110101100111101010111011011111110011111110111110011111111110101101011110101111101011110001011101001010111111101110001100011101111110101111111000111111110111111011011100111011000111011111101110001001011110010111101010100110100010001110110111101000000110111111001111100011101110111100111111111110101101011100011010011000110100111110010011110011001001111011100011110110111010011011100011,11111101101101011000110110011100111011001111010110111101111111011011111111111101101101111010110101110101101001011110010111111101110110111111101110110101111111110111010110111111011111111011010110011001101111010111010110011111100001011011010111100101111011100110110010110101001011111010110011111011101001001100100110011100001101011111100000011100111100110011110110010100110001111101010010101100101101011000010110111111111111010011110110101101101010010001010110111011111000111010110111010101101101110011010100111010101001011011011111100010001011001001010111111110100011011101110111111111100111010011110100001101101011111001011111100100001101110110110110110101111101111011101001011100101110011011010000010100001101011000010100110011000011000010001100111101001011001101011110011101001111010101110010101101100011110000010000010111100000111010010010110010101101011101110010101000001001000110010110110001111011011001110110100111001001010010110011101111111111000011010100111111111100010011110000101101100011110011110110011001111001001011101010111101111001001001010010111100111110110001110111011011100111010010110110111100001110011111110000111111101111010011110000101101111100111010110010111000100101010011110011010011101100110010010111101100100101011001111110111101111101011001110111111101100111010110111110100100100011000001101101101001100011011111111101011101100111111110010000011101000001010101101110000101111011011011111111000001111101111011101010111101111011010010111110100101000100010011111111111101101110001011110101111111101110000010001110001101001101010011010111111010101111011001111110001100100111111011110110110100100101011111110010111011001111010111111110111100011111111010110111011111101111011111110111111101001001011111101110001101011101011010110110111000111111010011111110011101111111011011010110101100001111011011010110111010100111000010010110110111101001001010111110001100100011111010111100111101111110101001010100011010001001011010111110010101100011001001110111100011101111001010011011100011,,,127,193,338,16.9,1219,170,13,781,168,21
7,68,64,400,2000,11110011011111100111111110011000101111110101111110111011100101110111011111111111110111110100101111011110111101110111111111101110011111100110101111111011111000001111011110111111011011111101101111110101111111110111011111111111111111111110101111011111011111111110101111101110111101101110111001011100111101110101011100101101101011001101011011110101111101111111010100001110111111111111100011101111111111101110001110010011101110011100010110111101111111111111110100101111110010111111110101011011101011010110111101111110111111101001111110001110001110101111001101100111111001101110100111110100110111111011111110110001111111001000111110011110111111010111111011001111111000001111100111111111111101011100110101111101111101101011100010111111110100111110100110111110101011110001011110100011011101111100110011011110111111011101110010111111111111110111110011101101111110001011001111111110111110000111111111111110101010011101101110111111000101100111110001111110000111111111111110011111111100010001111111110110111110101110111111001101111111100111111011111111100111101101011010111111001111111111110111111110101011011111011011111111101111111011111111000101011011111001110111111100100111010111001001111100111011011111110111111111011111101101001111110111111101000111111001101011110111110110011110111101110111011010101110111001011101100111111011010111111111111011111111110101111101111101101001011100110000111111011100010011111000001001011100111111111111001010110111111011110111110111110110111111111101110000111110111110111011100100110010001110001101111111101111111110111100100011110011101111010101111101111111110101011111111000101111011001111111111111011011111110000110001111110011011111010100000011011001110101101110111101111101011111101111010111101110101111100001111011011111111110110001111111110110110111011111111110101001111010011000101110111101110110111111110010000111101111001111000111100001001110010111111111010001101111101011010011111010011111111101011111011001111111111011101011100111111111110100111111111011110101,11101011011001100111101110000000101111110100101110111011100110110110011111111111110010110100001111011111111101110111100111100110011110100110101111111111111000001111101110111111011010111100111111110101111010110111011111111011111001111110111111000111011110011110101111101010111101101110111001011100111010110101011100101001101001000101101011111001111001111111010100001010111111110000100011101111111110101110001110011111101110011100100110100101100010111111100000101111110011111011100101011111101011010110111101111010111101101001101110001010001111101111111111101111111011101110101111100001110110110111111110101001001111001000011110011001111110010111111011001011111000001111100111111111101101011100100101100101111101101010100010100111110100111110100111101010101011011000011110101111011001111100111011001010111111011101100010100111111110110110010011101001111000001011101111101010111110010111111111101010101010011100111110111111000001100100110001111010000001111111111110001011111100010001101111101110111111101110111111000101000010100110111011101011100111101100011010101011001111111011110111111010101011011110101011111111101001111011000010000101011011111001110111111000100111010110111001111110111010111110010111111011011110101100001101111011111001000111101001100011110110110110011110100101110110011010100001100001010001101111111011011011111000001011111111100101111110111100001001000000110000111111101100000011101010001000010000111011111001001010100111111011110110110110010110111011011000110000101110111001011010000100110010001010001001111011110000000010111000000011110011101011010110011100011111110101011110001000001111011001111001111111010011100110000110001110010011001001010100000010011001111001101000111101101101000111101110010111111110101011100001111001011111111110110010111110010110100111011110111110001001111010011010101110111101100110111110110010000111101011001001000111100001001010011001111111010001101011101001010011111010011011111001011111101001100111111010011011100111111011010110111111010010100101,,,113,239,322,16.1,1438,263,18,562,59,10
8,57,10,400,2000,00000000000000000000001000000000001000100000000000000000000000000000000001000011000000000100000001000001000000000000000000000010000000010000000000000100000000000000010001000000000001000000000000010010000000000000000000010000010000000000000000000000000000000000000000000000000000110000010000000000000000001000010000110000000010000000000000000000010000000010000000000000100000000010010000000000000000000001000000000000000001000100001000101000001000000000001000000000100000001000000100000000001000001100000010000000000000000000000000000000100000000000001000100100001100000000100000000000000000000010000010010000001000100010000000000000100000000000000000000110000000000100000000000100000000000000000000000000000000000000000001110000011000000000000000010000000000000000000000000000000000000110000101110000000000000000100000000000000000000000001001000000000000000000000100000000000000000000101000000100000010000000000000000000001000000010000101010000000000000000000000000010000000001000000000000000000000000010000000000000000001010000000000100010000100000000000000000000000000001000000000100000000000010000000000000010010000000000000000000000000000000000000000000000000000010000100000000000000000010000001000000000101000000000000000000000000000000000000000000000000001000010000000000000000000010000000001000000000000000000000000100000000000010000000000010001100010000000000000000000000000000000100001100000000010000000001000000000000000000000100000000101000100000000000000000010000000000000000000000000100100100000010000010000000011000000000010000010000010000001000000000000000000000010000000000000010000000000000000000010000000001010000000000000000000000000001000001010000000000000000000000000000100100000010000000000100000000010011000000000100000000000000000010000000000000000000000000000000000001010000001000111010000000000000000000010001100000000000001100000000010001000000010100000000000000000000000000000000000000000010000001000010001000100000000000000000000010000010101000000000010000000000000010000,11110011100001011101011100010001010100110001011010010111000001011001001011110111101001011101010001010111110010100001011011110111000000011001001001110110000000000001011011010110000001100001000010111111000101111001000000000000111100000001001100000000010101100001010100000000000101111001011100100000000100011101011000001000000100000001000000010010111100000011001010010001100101000011011100010100000001111101001100010000111001101111011000010000000000001001001100110010110000001101011111010010001100001101001011010110000110011010011000010000110000000001001100010110111110000001000000010000010010100001001011010101101100110001001010010000110000110001000010010111000000000111000000010110000110000101000000010100100000000001000001010000011100000001000000010100000000000001000000010100000000000100000111110111010000100001000000010000000000100001011111110110100000000001010110010000000001000001011100010110000011000001000000010011101101100011010111010000000000000001011000010011000001001101010000010100000000000001011100010010000001011001000000000011000100000001011000000000000100001101011010000000000101011000000000010111010100001000000000010010000100000000001000010000000100011000110000010000000100111000001100010011111101000000000000010000000100000000010000000000000001100011000000010000000000111001010001010000000000000001000000010011000000011001000000010011110011000001010000010100000000000001000001010000000010000001001100010000000000000001000000010111100110000000000000010011000000000001000010000000110100101000011000010000000101100000000010010011000100000001000000010000000100000011000010010000010001001000000000010011000100001111000000010000000100000000001100010010000100000000000000010000000100100000011000010000110100000000011100010010110000001000000000010000000100000000000000010000000100001111000001010111111100000000000000010010000100000000000001110000000100001101000010010000000001110001000000010010101000000001011000010000011001100101000000000000000100011001011111000000000100000000000000000000,,,169,42,464,23.2,184,33,17,1816,431,23
12,38,1,400,2000,00011000010000000000000000000000000010000001000000000000000000000000010100010000000000001000000100000000000000000000000000000010000000000000000000000000000010000000000100010000000000100001000000001000000000000001000100000100010000001000000000000000000000000000100000001000110000000111000010000000000000000001000000000000000010000000100000000001000000100000000000000000000001000010000000000010000000000100000000001000001010001000000010000001000000000110000000000000000001000000100000001000010101000010000000000000000000000000000000000000100100000000111000000000100000000000000000000000000000010001000000000000100000000101001000110001000000001000100000000000000000000000000000000110100000000000100000000001000000000000000000000001001000000110100000000000000001000000000000000100000000000000000000000010000000100000100000000000000100000100000000000000001100010001000001100000100000000000000100000000000001000000001010000000000000010000000100000000000000100000000000000010000000000000000000000000000001000001000000000000000000000000000000000000000000000010000100000000000001010001000100000000001000000010010100000000000000000000000000000000000000000000000000010010001100000000101100100000000010100101000000000000001000000000100010000001000000010000000000000000000000011000100000100001100000010000100000000100000100100000100000000000001000000010000100000010100000110000000000001000000000000000000000000000000000100000000000100000001000000000001000100100001000000000000000100100010010100100000000010000000000000000001000001010000000000000000000000011000001000010000000000000000000000000000000010100000100001000000000000000000100001101000000000000000001000000000000001100100000000000000000001000010000000000000000100100010000000000100100000000001000000000000110000000010000100100000000000000101000001000000000000010000000000100000000000000000100100000000000101000000000010010000000000010101000000000100000010000000000000000001000000000000000001000000000000011010000000000000100000000011001001000000000000000,11000101110100110000010100000101100010101000110000011101100000000001011100000011000001011100111100000000000001011000010100101010010011111010011000111001010011010110011110110000000001000010000111001101100011010000101100000100010000011000011000000101010000000000110000011010000000010110010110100111101000000000110100000000000011010100110100100011000001110110000000110001011011010011000000000100001000100100010101001111011010011000010111100111000101100000000010010111000111010000100001001100111001010111000000000101100001100010001100101101100000000000110101000101101000011110010000100110100001010111100000011101100001111101111000100101000000001000110100110101001000101000001000100101100000000100110000000111000000000000010000000101001000000110110001000000000001000000010100011100000011110000010100000010000001011000100000000100000001001100100000000100001101010001000001100101100000000000011100000101000001000000010110000001000000100000001100000101000000100000010100000100000000000000010100000100001001000001010100000101000000100000010000000100000000000010011110000101000001010000111100000001001011100010011100000000000001100000010100000000000001000000010000110010001001110000110101100010000011000101000100000101011001010000100110000111000001110000000001000101000001111100100000100101100000110000111100000111000000100000110100000000011011000010010100000010100001010000000000001101011001110011101001001101110000100110110101101101011000100000111100100110011010000000000111100100010010100100011000000101100000000000010000001010000001000000010000000011001001100010000000000110001001010000000000000100000001011000000000000101001000101101011000000100010001000000010110111101111000000000011000101000010011010110011111100100010001011000111100110000011011010000011110000011011001000111010011000101101001001000010101000010000001010100100101000110000001100001000001101111000001110110000000000101101000100000110110000101000000000000011000100101000000001000010000000011010001011000001100001111011001011000000000000101,,,33,39,504,25.2,224,39,17,1776,465,26
13,53,50,400,2000,11011101111101111110011110111110101111111101111101111111111011101111111111111110010111111111111110111111011001101111110111111111111111111111111111111111110001110011111111111110100110101111111111111111011111111101111111111111111111011100111111110111111111000111111001011101011001111111111111011111111111111110111011111101110101111111110111101101111101111111111111011011111100111101011111011111111110111111111111110101110111111111101001110111011111111100111101111111101111111110001111111111110001110111011101111111111111111111101010011111111111100010111001111001111101111101111110111111110101111001111111011101110111101111111111111101011111111111111011111101111101101111111111011110011111111111001100110111010110111111111110110001111011111111101111111111111111101101111101111100100111010111111110111101111111111110111101111111111111010111001111110100111111110111011011111111111111111110111111111111111011101110111111111110111111111111011110111101111110011111111111010111111101011110111111111101101111001111111100111011110111101110010110111011011111111000110101111111101101111111111001101111111101111001111111011111111111111011111111000111011111111111111111010111010111111110100011101111111111111111111011101010111011001001000100101101100010101111111010110111100000111111101110111111111111101111111101111110111111111101111011110110011111000111111111111110101100111001111111110110001111101111111111101111111111111101011111101011101101111011111011111110110110111111011110111111111111111010011111111110111111111111111111111111011111110010100011101101111111011001110110110101011111111101101111111101110001101111110110111111111111111101111111110111111111011111111100011011001011101010111011111111101101101101111111110101010110100010110111111110111111101000011011111000011101111111111111111111010111111111110111010111110101111111110010110101101111111111111111011110011011111101111110101110011111111111101111011111101110111110011011111111101110110111111111111111111111111011011011111111111110111110111111110110,11111111111111111110111111101110101001111110111101101111111001111110011111111110011001111111111111111111011001101110110111101111111111111110111111101111110001110010111111101110100010111110011111101111011001111110111111101111111011011110111111110111111011000111111001101101011001111110111111101111111111111111111011101101110101111110111111101101111001111110111111101011111000111110011111101111111110111110011111110101111011111110101001100111011011111110111101111111101011111110101111111111111001110110011101100111111011111110101010011111111011100010111001101001111001111100011110101111110001111010111111101101110001101110111111101101011111111110111011101101111101101110111111101110011001111110011100100111010010111110111110110001111011111110101111101111111011101101111101101100101011010110111110101101111011111110111101101111111011000111001111100100111011110111011011101111111011111111111111101111111011111110111111101110111001111111011110111111111010011111111111100111111100011111111111101101101111001110111100100011111011101110011110100011011011111010110101101111101001111110111001111111111001111001111111101111111001111010111111100111011011111110111111000011011011111110000011111111111011111111111011100010111111001001000100100101101110101110011010100111101000111110101110100111111001101110111101101110111111111110111011100110011011000110111111101110101000111000111111100110001011101110111111101111111011111100000001101011101001111010111011101110110010111110011110101111111011111010111111111110111011111110111111100111011111110010000011100101111011011010110110100101011011111111101111111101111101101110110110100111111011111100011111100111110000001111111100100011001011101010111011101111101001101110111111101101011010100011110111101110111001101000011011101000011001111111111111101111010111111110110111010111111001111110110010100111101011111110111110001110011111111111011110100110011011111110101111011111101010111110011011101111101110110111111111110111111111111010011011100111111110111110011111100110,,,108,225,267,13.35,1611,207,12,389,60,15
14,36,25,400,2000,11111111011111111011011111011111111101111111111111111111110111111111111111111011111111111111011111111111111011111111111111110011111011111111111111111111111111101111111111111111011111111101101111110111111111111110111110110111010111111111101111100111111111111111011111111110111101111111111100111111011111011111101111101011111111111111111111111111111111110111101111110111101111111111111111111101111111111111111111111111011110101111111001111011111111111111111110111011111111111111111111111111111111111111111111011110111111111011111101111110111111111111111011111111111111110111110111101111111111010111101111011111010110111101111111111111011111111111111111111111111111010101111111111111111111110111111111111110111111111101111101111111111111111011101111111111111111101011111111111111111011110111101101111101111010101111111111111111111111111111111110011001101111111110111111101110111111111111101111111111111110111011111110111111011111111111111111111111111111111111110111111111111111111111111111111111110111111110111011111111111111111111011111111111111101111110111111111111011111111111111111111111111111111111101111111111101001111111011101111111111111111011111011011111111101101111101101111011111111111110101011011111110111111111111111111111111111111111111000111011111111111111001111101011011101111100111111111110111111111111101111111110111111111111111111111111111101111111111110011111101111111111111111011111111111011111111001111111111011111111011111010111111010111111111111010111111110110111111111111111111111111101011111111111111101110111011110111111111111111111111111111111001111111111111111111111001101111111111111111111110111111111111111111100111111111101111111111111111101011111111111111111111011111111111101111011101101111111111101110111111111111101101101111111110111111111111111111111111111111011111111111110111111110111111111111101111111110111101111111011111111111111011111011111010111111111111111111101101111111111111101011111111111111111110111101101111111111101011111111111111111011101111110101111,11110111111111111011011111111111111101111101111111110111110111111111011111001011111101111101111111110111110011111101111111110111110011111111111111010111111111101111011111111111011111111101101111111111110101111111111110000111010101111101101111110111110011111111011111011110111111111111011110111111110111011100001111101011111101111100111111111111111110111101101111110111110111111101111111110111110011111111011111111111111110101101111001110011110111111111011110001011111111111101000111111111111111111111111111011110111101111000111111110110110111111111111011111011111110110101110111101111111111111101001111011111011100111100101111111111011111111111011111000111111101010101101111111111110101110111111111010111110011111101011111111111110011111111101111111111111101101011111111110111111010000111001101011101111100101101111111110111111111111111111110000001101001111100101111101110111111111111101111011111111110111000011110111111111101111101111111111111111111101111110111011111111110111110111111111111110111111110111011110111100111111111111111110111110111111111011111011111011111111101011111111111111111111100101111111111101101111100111101110111111111000000111011011111111101101111001101000111111111111110101111010111110101111101101111111111110111111110011000101011110110111111101111101011011101111100111111111110111101101111000101111110111100111111111111111111001101111111111110010111100111111111111111010111110011011101011001110111110011111111111111010111110000111111111111001111111111110111111111010111111111111100011011111001111101110111001110110111111011111111101111110111001111111111111111111111001101111101111111111111110101111111111111110110110111111101111111010111111111011101001111111111110011111111111101110011100111111111011111001111111101111101101101111111110101111101111111111011111111111001111111110110110111110111011111010101111111110111101111010011111101111101100011011111010011111111111111011001101111111111011111011111111100111111010111101111110101111101011111011111111101011100100011101111,,,100,290,259,12.95,1790,216,12,210,43,20
15,31,17,400,2000,00000010000000100000101000000000000110001000010010011000000100001010100001000010000001000100001001000000010000000011000000011010000000000110010000000101000000000000010000000111001000000000100101011010000000001011000000000000010000010000000000010000001100000001000100010001110001100001000000010100000000010010000001000000010001000000000101000000000101000000000100000000000000001000010011100000000000101010000000010001000010000000100110100010100100000110010000000011011001001000000000010100000000000000000000000000000001010100001000100000100101010100000000110000010000010000100010000000100100110000000100000001100100000000000000000111100000100000000100010000000000000000000000010001010100000101000000000000000000001000000100000000000010101000000000000000110100001011000000101010010001000000000000000000010101000000000001000001000100000000000100010100000000001000000110000001000000110000000000000000101001100000001010000000000100000001100100001100000000001010100000101001010010110101010000000000001000000000000010000101000000000000000101001000000000000001100000000001011000001001010000000000010100000000001000010000000110000000101100010010010100001100010100010010100000000000001000110110000001000010001000010010100000100001100100010000000000000000001000000000000010000010001000000011011001000000001001000000001010000000010000110000010001100100000010010000000100010000000110001000000000000010000000000100010000100010000000100010000000000001100000100000100100001000110010001000000110010000010000000000010000000000100010000000001000000000010100000011100010000101000000100010001000000000000000000010110001001000000010001000000010001101000001010000000110010000000011001000000000000000000010000000110000000000101000000000010010101000000000000000000000000001000000000010100000000000010001000000010000000000011000000000000000000000001010001000001010110000001111000000000000000001001000001100000000001011000000000000100000011000001000000001000000000000000000100000000000000001010001010010001100000101000000000001,10101111101101100000011000000000101110111100110110110000001100011111100010000110101001001100011010000000100000000110000010111110100010001110010010001111100000000000110010011111101000000000000110111110101011011111000010100000100000010000000010100000101100000000000110110011100011100001000010111100101000010110000010000000110011001010000110000000001000001000001110100000000000011010010110100000000101111010100010110011000000001011101110100111100001001010010010000011111000011000000010110110000000001010000010000000000001110000001010100001101101111000000010110000110000111001110110000001101101111000000110000011101100001011100010000111100101101000001110100000001100001000000010100001111100001010000010110000000000011010001110000000000111111000001010000001111100011010000010111110110001001000001010000000111101001000000010000011001000001000001110110100000000011011001110000011000001110011000010100001111001101000011110000000101100001010101100011100100000011110100010011011110111111010010010000000011000001010000110001111000000001010001110000000000000001010000010000011111000011011110000000000101100001010001000110000101110000000001110110110101100011100011110100111100000000000000010001110100011000110011010100111100001101010001110110000000000001000001010000000000110001010011000100011100001000000001010010000101010000000010010110000100001100100000010110000100100010000000110001000100000000010000010100100011000101010000010111111110000001011100010100000100100001000010010001000000110011000010010000000100000001000000010000000101000001010010100000011100010001000000000100010100000000000000010000010100001001000000010000000100010001101000010010000100110010000000010001000100000000000000010000000100000000000101010000000100010101000000010000000100000000001000010000010101000000000010010000000101000000000011010100000101000000000001010111000101000110000001110000000100000001111001000000100100000001010000010100000100000011000001010000001000000001000000010100000000000001001010010010010001100001000000010000001,,,166,50,412,20.6,378,73,19,1622,339,20
