Id,Lambda,Phase,Bit,Base Size,Base Mean,Base Std,Size,Mean,Std,KSvalue,Mean Diff
677,0,2,8,985,17870,326729,1000,6662,4643,0.546372141801445,-11208
1172,0,2,8,975,17786,333763,937,6691,4746,0.568985660427613,-11095
2246,0,2,2,992,17843,330376,971,6764,4736,0.456753131005095,-11079
1154,0,1,0,975,17786,333763,974,6732,4737,0.362636778329787,-11054
1173,0,2,9,975,17786,333763,1000,6741,4640,0.334030466232441,-11045
659,0,1,0,985,17870,326729,1000,6834,5390,0.395929840867873,-11036
652,0,0,3,985,17870,326729,999,6838,5236,0.21961142637238,-11032
672,0,2,3,985,17870,326729,1000,6847,4449,0.499565457606592,-11023
647,0,2,8,985,17927,325915,1000,6915,5173,0.473052678280184,-11012
1987,0,1,3,985,17932,325725,1000,6932,5198,0.418387588174886,-11000
646,0,2,7,985,17927,325915,1000,6936,5112,0.224798269162626,-10991
650,0,0,1,985,17870,326729,995,6932,5029,0.373732272464384,-10938
1986,0,1,2,985,17932,325725,1000,6994,5109,0.167766691599352,-10938
662,0,1,3,985,17870,326729,1000,6950,5298,0.480347830703126,-10920
624,0,0,5,985,17927,325915,980,7009,5410,0.891286332560335,-10918
1144,0,0,0,975,17786,333763,944,6876,4855,0.200837086254848,-10910
1155,0,1,1,975,17786,333763,973,6891,5187,0.27353155614154,-10895
669,0,2,0,985,17870,326729,1000,6978,5148,0.330567907318657,-10892
1996,0,2,3,985,17932,325725,1000,7046,5274,0.327871404410257,-10886
676,0,2,7,985,17870,326729,1000,7001,5881,0.412182566155243,-10869
678,0,2,9,985,17870,326729,920,7032,5587,0.177566823399261,-10838
626,0,0,7,985,17927,325915,1000,7092,6041,0.244916277533862,-10835
634,0,1,5,985,17927,325915,979,7102,5714,0.704303699948166,-10825
1165,0,2,1,975,17786,333763,984,6970,5555,0.269572079944917,-10816
2236,0,0,7,992,17843,330376,988,7030,5217,0.439422420895312,-10813
664,0,1,5,985,17870,326729,983,7068,5634,0.300612110836191,-10802
1171,0,2,7,975,17786,333763,964,6985,5301,0.377477643736744,-10801
1163,0,1,9,975,17786,333763,949,7000,5609,0.213383911486229,-10786
638,0,1,9,985,17927,325915,959,7159,5605,1.264376851106481,-10768
2234,0,0,2,992,17843,330376,973,7076,5435,0.272628515393089,-10767
1992,0,1,9,985,17932,325725,973,7175,5603,0.207692404404576,-10757
1145,0,0,1,975,17786,333763,883,7031,5453,0.505782288904448,-10755
1152,0,0,8,975,17786,333763,991,7033,5427,0.564603869620742,-10753
1159,0,1,5,975,17786,333763,986,7040,5274,0.276101716177258,-10746
1162,0,1,8,975,17786,333763,982,7043,5324,0.23207930931966,-10743
1998,0,2,5,985,17932,325725,983,7192,5502,0.277454992086429,-10740
670,0,2,1,985,17870,326729,997,7140,5352,0.134416379539475,-10730
2000,0,2,8,985,17932,325725,1000,7213,5596,0.168289029635878,-10719
1164,0,2,0,975,17786,333763,1000,7075,5268,0.273601886380345,-10711
1978,0,0,3,985,17932,325725,991,7230,5789,0.348105101968657,-10702
668,0,1,9,985,17870,326729,963,7183,5664,0.198639856158793,-10687
1947,0,1,7,1000,17290,317741,916,6619,4427,0.532635950037365,-10671
2241,0,1,5,992,17843,330376,939,7186,5727,0.452813836069572,-10657
2244,0,1,9,992,17843,330376,1000,7186,5610,0.523558721734293,-10657
1991,0,1,8,985,17932,325725,982,7277,5645,0.10449194317855,-10655
637,0,1,8,985,17927,325915,1000,7278,5553,0.966781072550908,-10649
2242,0,1,7,992,17843,330376,984,7196,5759,0.26469824726024,-10647
666,0,1,7,985,17870,326729,992,7226,5807,0.31591553281423,-10644
2239,0,1,0,992,17843,330376,1000,7211,5955,0.126279127082296,-10632
627,0,0,8,985,17927,325915,946,7304,5805,0.142099337692971,-10623
1954,0,2,7,1000,17290,317741,958,6668,4664,0.334418610374364,-10622
1153,0,0,9,975,17786,333763,972,7177,6095,0.259354749447617,-10609
1167,0,2,3,975,17786,333763,951,7179,5391,0.524172657060284,-10607
674,0,2,5,985,17870,326729,995,7272,6108,0.243547274177661,-10598
1937,0,0,1,1000,17290,317741,987,6713,4647,0.874085774349802,-10577
1956,0,2,9,1000,17290,317741,970,6718,4805,0.556393375104074,-10572
1948,0,1,8,1000,17290,317741,1000,6721,4911,0.585301973450457,-10569
649,0,0,0,985,17870,326729,970,7302,5825,0.182555940070016,-10568
1976,0,0,1,985,17932,325725,1000,7383,6081,0.221756811564386,-10549
2233,0,0,0,992,17843,330376,993,7297,5997,0.374063456625471,-10546
667,0,1,8,985,17870,326729,1000,7326,6041,0.176429397204906,-10544
2001,0,2,9,985,17932,325725,1000,7393,6161,0.607291198490229,-10539
628,0,0,9,985,17927,325915,974,7394,6469,0.362450923042082,-10533
2235,0,0,5,992,17843,330376,1000,7319,5998,0.307180261378175,-10524
1990,0,1,7,985,17932,325725,979,7416,6316,0.167152181637416,-10516
1169,0,2,5,975,17786,333763,1000,7273,12493,0.331044890757026,-10513
654,0,0,5,985,17870,326729,969,7358,10751,0.28569023532621,-10512
2240,0,1,2,992,17843,330376,920,7332,5953,0.281321627058389,-10511
