Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 5,Phase 1,Phases,Start Time,Phase 4,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/08-13-15-50/log,d67ee071-7a82-462c-9fb3-013f2dbaf5ae,BE:28:A1:41:1F:2A,-1,-1,-1,-1,0,2020-08-13 22:47:36,-1,2020-08-13 22:47:36,24,2ad2788d-a98f-434b-83be-1be1d98f66a5,0,INVALID_STIME,-,-
out/08-13-15-50/log,9694d75a-c2a8-4a44-8ad7-b152b3829795,4E:73:40:8C:AF:2F,-1,-1,-1,-1,0,2020-08-13 22:47:36,-1,2020-08-13 22:47:36,20,da3424b1-d13f-4518-a00b-0a91bbc90c2d,0,INVALID_STIME,-,-
out/08-13-15-50/log,9a6a013e-54d4-436d-8c5d-cfe03a025c38,22:35:6F:BB:BE:9D,-1,-1,-1,-1,0,2020-08-13 22:47:36,-1,2020-08-13 22:47:36,22,a732be6f-5c55-4bd8-8d87-320befafdbee,0,INVALID_STIME,-,-
out/08-13-15-50/log,335e25b2-2ad4-4556-8873-6f9ecb36f1a6,FE:63:E7:1C:CE:2D,-1,-1,-1,-1,0,2020-08-13 22:47:36,-1,2020-08-13 22:47:36,13,c4816d7a-c521-48d8-a091-5fa9251850e8,0,INVALID_STIME,-,-
out/08-13-15-50/log,c2b6dc5b-fddc-4de6-b939-8c4b1228f693,92:D8:3F:13:87:A0,-1,-1,-1,-1,0,2020-08-13 22:47:36,-1,2020-08-13 22:47:36,16,fdb79b4d-dec2-4fd4-90e8-3b464ec1d493,0,INVALID_STIME,-,-
out/08-13-15-50/log,d72ccb76-e6c2-45fb-ac5e-232eda453f3d,C6:91:0F:DE:82:3A,-1,-1,-1,-1,0,2020-08-13 22:47:36,-1,2020-08-13 22:47:36,17,67c40faf-e293-4ddf-accc-90685ed74c7e,0,INVALID_STIME,-,-
out/08-13-15-50/log,b80542b4-2e58-4a94-87fb-44b426774b8c,2E:24:5A:BD:A5:CB,-1,-1,-1,-1,0,2020-08-13 22:47:36,-1,2020-08-13 22:47:36,25,8587f7c1-adbd-4e0a-90ad-1e4dc1713d5d,0,INVALID_STIME,-,-
out/08-13-15-50/log,a70ed518-d435-41a5-8e58-2baf75c1d989,76:77:AE:37:CF:A3,-1,-1,-1,-1,0,2020-08-13 22:47:36,-1,2020-08-13 22:47:36,11,7038ae93-7664-4561-b378-966b90d2964b,0,INVALID_STIME,-,-
out/08-13-15-50/log,2d1e5ce6-eec3-4199-a860-81184a931d5b,5A:E1:E0:02:93:0B,-1,-1,-1,-1,0,2020-08-13 22:47:36,-1,2020-08-13 22:47:36,1,b486555f-5119-4095-b565-61757ea75d71,0,INVALID_STIME,-,-
out/08-13-15-50/log,fd581ebf-6a83-4301-b3f8-bad02c15f65e,42:06:57:44:BE:F0,-1,-1,-1,-1,0,2020-08-13 22:47:36,-1,2020-08-13 22:47:36,18,b69406ee-637c-482a-a40f-bbd9e60a29dd,0,INVALID_STIME,-,-
out/08-13-15-50/log,d854e694-0fb3-4e27-9187-17932776acd4,4A:15:72:10:47:69,-1,-1,-1,-1,0,2020-08-13 22:47:36,-1,2020-08-13 22:47:36,32,978532ae-d7e3-42f3-96f0-0dc19543db45,0,INVALID_STIME,-,-
out/08-13-15-50/log,cc0a8ad7-82a4-4cbb-b24d-b73de97c5270,8E:E7:5A:49:FB:0C,-1,-1,-1,-1,0,2020-08-13 22:47:36,-1,2020-08-13 22:47:36,9,750aa517-a208-4dcd-8a58-3b9d3acea7a3,0,INVALID_STIME,-,-
out/08-13-15-50/log,49ed737e-ce4d-47dc-9eed-a1c2654d7e6a,CE:72:60:17:E1:74,-1,-1,-1,-1,0,2020-08-13 22:47:36,-1,2020-08-13 22:47:37,14,7252d604-f468-4e0b-84fb-15ee40432f61,0,INVALID_STIME,-,-
