Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Rdseed Latency,Rdrand Latency,Contention Rdseed Latency,Contention Rdrand Latency,Total Latency
1575694531507,165.09,2019-12-07 04:52:46,2300.0,eth0,192.168.1.1,c5:f3:5c:69:0c:ef,0,0,9.534597396850586e-06,0,6.159591674804688e-06,-3.3750057220458983e-06
1575694534023,1.72,2019-12-07 04:55:31,2300.0,eth0,192.168.1.1,07:50:dc:9b:89:d7,0,0,1.1236619949340821e-05,0,6.1522006988525394e-06,-5.084419250488282e-06
1575694531516,88.97,2019-12-07 04:54:02,2300.0,eth2,169.254.8.1,71:de:4f:10:8c:da,0,0,3.0452775955200196e-05,0,5.836200714111328e-06,-2.461657524108887e-05
1575694531502,166.19,2019-12-07 04:52:45,2300.0,eth2,169.254.8.1,0f:ff:a5:c4:9d:d0,0,0,1.798386573791504e-05,0,6.532812118530274e-06,-1.1451053619384766e-05
1575694531434,165.30,2019-12-07 04:52:45,2300.0,eth0,192.168.1.1,e3:87:5b:e8:19:4e,0,0,1.1503791809082031e-05,0,5.7855606079101565e-06,-5.7182312011718746e-06
1575694535171,1.78,2019-12-07 04:55:33,2300.0,lo,127.0.0.1,a3:3b:30:4c:22:21,0,0,5.356931686401367e-06,0,5.612373352050781e-06,2.554416656494142e-07
1575694535159,1.95,2019-12-07 04:55:33,2300.0,eth2,169.254.8.1,87:50:67:93:8b:25,0,0,6.0583114624023436e-06,0,6.074714660644531e-06,1.6403198242187388e-08
1575694531603,88.03,2019-12-07 04:54:03,2300.0,lo,127.0.0.1,47:90:2c:da:e0:09,0,0,2.923269271850586e-05,0,6.525182723999024e-06,-2.2707509994506835e-05
1575694531434,165.72,2019-12-07 04:52:45,2300.0,eth2,169.254.8.1,4d:7a:10:6c:f2:d4,0,0,1.1902809143066406e-05,0,5.880260467529297e-06,-6.0225486755371095e-06
1575694531425,88.82,2019-12-07 04:54:01,2300.0,eth0,192.168.1.1,ff:76:44:5f:e2:7f,0,0,1.147480010986328e-05,0,1.0729598999023437e-05,-7.452011108398434e-07
1575694534600,1.22,2019-12-07 04:55:32,2300.0,eth2,169.254.8.1,0b:89:69:76:3b:cb,0,0,1.024174690246582e-05,0,6.77800178527832e-06,-3.4637451171875005e-06
1575694534637,1.40,2019-12-07 04:55:33,2300.0,eth1,169.254.8.130,21:6c:61:1f:ce:e0,0,0,1.064143180847168e-05,0,6.413459777832031e-06,-4.227972030639649e-06
1575694531532,166.24,2019-12-07 04:52:45,2300.0,eth0,192.168.1.1,09:72:00:08:62:b7,0,0,1.5275764465332032e-05,0,6.8297386169433596e-06,-8.446025848388673e-06
1575694531639,165.15,2019-12-07 04:52:46,2300.0,eth2,169.254.8.1,d1:d6:f9:d7:1f:14,0,0,2.7025508880615235e-05,0,1.1417579650878907e-05,-1.5607929229736328e-05
