Id,Lambda,Phase,Bit,Base Size,Base Mean,Base Std,Size,Mean,Std,KSvalue,Mean Diff
221,0,0,1,975,48572,1285980,941,6930,6108,0.363837058127396,-41642
224,0,0,7,975,48572,1285980,1000,7231,6339,0.419016092054241,-41341
419,0,0,9,1000,47067,1267929,965,6380,4699,0.238804721730494,-40687
414,0,0,0,1000,47067,1267929,957,6439,5118,0.263924889474037,-40628
379,0,0,8,1000,47018,1267485,966,6398,4672,0.283700228020705,-40620
377,0,0,6,1000,47018,1267485,970,6550,4792,0.45958012640342,-40468
416,0,0,6,1000,47067,1267929,942,6730,5604,0.463923968279691,-40337
374,0,0,1,1000,47018,1267485,911,6752,5589,0.159368059544693,-40266
418,0,0,8,1000,47067,1267929,939,6930,5988,0.205918614669301,-40137
375,0,0,2,1000,47018,1267485,903,7042,5913,0.197516471078892,-39976
415,0,0,3,1000,47067,1267929,903,7104,6462,0.147796152552946,-39963
378,0,0,7,1000,47018,1267485,944,7139,6445,0.127274266918392,-39879
376,0,0,3,1000,47018,1267485,921,7475,6774,0.422632155884802,-39543
107,0,0,7,957,9276,24741,1000,6971,5817,0.42040037792422,-2305
109,0,0,9,957,9276,24741,961,7080,12281,0.98925179352544,-2196
108,0,0,8,957,9276,24741,999,7420,6997,0.456292638424773,-1856
341,0,0,9,964,8006,8229,965,6890,5860,0.729397679940915,-1116
557,0,0,2,989,9515,17446,942,8401,9496,0.795929787287389,-1114
692,0,0,3,1000,7772,7195,965,6722,4999,0.397305639105407,-1050
162,0,0,0,868,7478,7023,981,6454,4163,0.605180125379749,-1024
440,0,0,2,946,7604,8211,1000,6597,5084,0.381438772220661,-1007
204,0,0,7,917,7155,6277,954,6151,3799,0.663048193688003,-1004
200,0,0,1,917,7155,6277,999,6179,3906,0.559147641578623,-976
602,0,0,2,1000,7342,6525,1000,6380,3986,0.502578638622853,-962
693,0,0,4,1000,7772,7195,962,6812,5495,0.415982237462691,-960
95,0,0,5,953,7291,7154,975,6340,4523,0.687471429866944,-951
288,0,0,4,954,7265,6619,935,6352,4708,0.38708136542091,-913
237,0,0,0,1000,7193,6813,983,6285,4551,0.423893592411123,-908
37,0,0,1,979,7153,6181,970,6254,4584,0.537083936996789,-899
441,0,0,3,946,7604,8211,949,6710,5981,0.193409987445182,-894
3,0,0,3,953,7516,6990,882,6624,5216,0.622084116460775,-892
339,0,0,7,964,8006,8229,939,7130,6284,0.448396077371091,-876
560,0,0,7,989,9515,17446,980,8642,12548,0.455676938519089,-873
337,0,0,4,964,8006,8229,965,7141,6069,0.411383006323687,-865
695,0,0,8,1000,7772,7195,943,6910,5504,0.367102705438553,-862
462,0,0,7,990,7448,9519,913,6589,5234,0.267577107507397,-859
446,0,0,8,946,7604,8211,993,6756,5816,0.18882721669823,-848
8,0,0,8,953,7516,6990,1000,6690,5410,0.499584907987989,-826
51,0,0,8,986,7487,6554,913,6668,4814,0.654897770397687,-819
50,0,0,7,986,7487,6554,981,6677,5335,0.391164445196738,-810
370,0,0,6,909,6619,5271,948,5823,2687,0.568003381568838,-796
167,0,0,7,868,7478,7023,903,6687,6563,0.40826766594186,-791
97,0,0,7,953,7291,7154,951,6504,4638,0.34891851590719,-787
439,0,0,1,946,7604,8211,983,6822,5634,0.163177468974695,-782
98,0,0,8,953,7291,7154,971,6512,4937,0.24178606735303,-779
592,0,0,9,936,7261,6686,894,6489,4379,0.28506987997628,-772
591,0,0,8,936,7261,6686,988,6496,4813,0.338375734462429,-765
494,0,0,4,996,6710,5627,930,5950,3763,0.248295676614526,-760
435,0,0,7,967,7185,7420,929,6429,4501,0.188665301496491,-756
99,0,0,9,953,7291,7154,1000,6539,4989,0.384045962605791,-752
604,0,0,5,1000,7342,6525,970,6590,4786,0.281813238121897,-752
628,0,0,1,980,7192,6613,974,6481,4816,0.285710498367483,-711
556,0,0,0,989,9515,17446,953,8823,12113,0.091064349460215,-692
590,0,0,7,936,7261,6686,950,6573,5098,0.384340952094988,-688
38,0,0,3,979,7153,6181,953,6473,4798,0.275358593350507,-680
41,0,0,6,979,7153,6181,948,6474,4713,0.475282955568149,-679
572,0,0,5,989,7443,6699,995,6766,5224,0.372620101065369,-677
48,0,0,5,986,7487,6554,999,6812,8671,0.570530284476498,-675
696,0,0,9,1000,7772,7195,923,7114,5971,0.290179618667126,-658
340,0,0,8,964,8006,8229,894,7349,7101,0.261216122871006,-657
1,0,0,1,953,7516,6990,969,6866,6053,0.519794132418473,-650
629,0,0,3,980,7192,6613,997,6546,4897,0.190265719641587,-646
7,0,0,7,953,7516,6990,872,6880,5645,0.389481935136953,-636
420,0,0,3,964,7021,6140,1000,6385,3841,1.173038557359356,-636
239,0,0,6,1000,7193,6813,989,6559,5043,0.27858625450482,-634
663,0,0,9,1000,6714,5633,930,6081,4119,0.660159361052616,-633
242,0,0,9,1000,7193,6813,991,6562,4799,0.27171550440275,-631
690,0,0,1,1000,7772,7195,930,7145,6276,0.193872745319834,-627
66,0,0,7,1000,6910,5738,944,6292,4366,0.340539592800157,-618
573,0,0,7,989,7443,6699,1000,6825,5706,1.20320767969555,-618
632,0,0,8,980,7192,6613,982,6575,4953,0.216617110157683,-617
533,0,0,1,985,7096,5560,948,6486,4384,0.928608745843709,-610
289,0,0,5,954,7265,6619,966,6656,5449,0.511763704066011,-609
279,0,0,4,980,7151,6105,951,6546,4801,0.803435671102387,-605
67,0,0,8,1000,6910,5738,992,6316,4111,0.537477961453169,-594
65,0,0,6,1000,6910,5738,914,6322,3787,0.21088399544196,-588
39,0,0,4,979,7153,6181,966,6569,4627,0.426486002605463,-584
46,0,0,3,986,7487,6554,958,6912,6281,0.50026353233577,-575
124,0,0,7,1000,6913,5682,992,6338,4721,0.295246384906659,-575
201,0,0,2,917,7155,6277,977,6584,4990,0.514280511661046,-571
286,0,0,2,954,7265,6619,902,6695,5014,0.553188846323109,-570
589,0,0,5,936,7261,6686,1000,6691,5498,0.267150914113019,-570
669,0,0,0,941,6869,6162,1000,6303,4652,0.435080706109342,-566
461,0,0,6,990,7448,9519,899,6883,5733,0.771457377665415,-565
495,0,0,5,996,6710,5627,918,6149,3892,0.476856586854116,-561
366,0,0,0,909,6619,5271,991,6068,3772,0.262111200719581,-551
464,0,0,9,990,7448,9519,934,6898,6023,0.208011213930843,-550
293,0,0,9,954,7265,6619,992,6728,5994,0.216159046687908,-537
310,0,0,6,961,7018,6108,953,6481,4961,0.212681551307717,-537
182,0,0,8,940,6478,4934,901,5947,2953,0.466412779612617,-531
424,0,0,9,964,7021,6140,932,6490,5323,0.421468001310826,-531
276,0,0,1,980,7151,6105,957,6621,5331,0.640598676834882,-530
493,0,0,3,996,6710,5627,925,6183,4806,0.349542528086337,-527
477,0,0,3,941,6559,4923,959,6036,3063,0.159961475128191,-523
372,0,0,8,909,6619,5271,977,6099,3734,0.210952265485558,-520
93,0,0,1,953,7291,7154,932,6779,5270,0.445747721324961,-512
659,0,0,2,1000,6714,5633,996,6207,4254,0.176681038859908,-507
694,0,0,7,1000,7772,7195,964,7268,6149,0.168941488886493,-504
126,0,0,9,1000,6913,5682,968,6412,4740,0.617783910707287,-501
117,0,0,0,1000,6913,5682,966,6416,4826,0.620154877157175,-497
205,0,0,8,917,7155,6277,905,6661,5199,0.652327527317964,-494
60,0,0,0,1000,6910,5738,982,6433,4095,0.629070591851495,-477
656,0,0,8,1000,6891,5971,979,6414,4866,0.251813198060605,-477
662,0,0,8,1000,6714,5633,1000,6239,4293,0.441478081137671,-475
312,0,0,8,961,7018,6108,967,6545,5131,0.209484630840109,-473
580,0,0,8,979,7164,5775,929,6702,4777,0.191638889287594,-462
527,0,0,4,872,6432,4626,985,5972,3081,0.284327036041933,-460
74,0,0,7,977,6300,4517,1000,5855,2632,0.117720568004477,-445
78,0,0,2,995,6957,5810,960,6512,4852,0.56344263098773,-445
537,0,0,5,985,7096,5560,974,6667,4803,0.459186506676556,-429
163,0,0,1,868,7478,7023,911,7050,5996,0.526781061136754,-428
336,0,0,2,964,8006,8229,916,7579,7438,0.431422506482665,-427
635,0,0,3,966,6978,5872,977,6552,4689,0.490219421972322,-426
432,0,0,1,967,7185,7420,992,6760,5728,0.24907169040298,-425
713,0,0,2,1000,6838,6080,992,6414,4745,0.357989441417043,-424
42,0,0,7,979,7153,6181,937,6733,5475,0.263274824825374,-420
434,0,0,6,967,7185,7420,951,6765,7576,0.307689031479613,-420
241,0,0,8,1000,7193,6813,902,6775,5748,0.287309409734153,-418
636,0,0,5,966,6978,5872,944,6565,4970,0.181506680370191,-413
657,0,0,9,1000,6891,5971,999,6479,4779,0.259673753066973,-412
642,0,0,7,1000,7070,5935,962,6659,5229,0.341026085777646,-411
497,0,0,8,996,6710,5627,937,6305,4519,0.557982491001729,-405
280,0,0,6,980,7151,6105,891,6747,5192,0.399743267452419,-404
277,0,0,2,980,7151,6105,989,6749,5490,0.448757503485629,-402
601,0,0,1,1000,7342,6525,912,6941,5489,0.298474500391301,-401
244,0,0,6,956,6498,5877,958,6099,3793,0.752689630918181,-399
36,0,0,9,913,7089,5804,1000,6692,4971,0.740502464387684,-397
617,0,0,5,984,7441,6880,932,7054,6752,0.421100459673672,-387
146,0,0,2,942,6733,5222,978,6351,4033,0.848224106972813,-382
150,0,0,7,942,6733,5222,970,6353,4421,0.447097960367859,-380
206,0,0,9,917,7155,6277,944,6775,5469,0.461081282045184,-380
644,0,0,9,1000,7070,5935,926,6691,5179,0.152957633524178,-379
633,0,0,9,980,7192,6613,934,6819,6129,0.244553492972205,-373
202,0,0,5,917,7155,6277,975,6784,5214,0.249376578463543,-371
4,0,0,4,953,7516,6990,976,7146,6654,0.408151853184878,-370
437,0,0,9,967,7185,7420,914,6817,6626,0.495227777426537,-368
603,0,0,3,1000,7342,6525,963,6974,6066,0.309721653938595,-368
658,0,0,0,1000,6714,5633,960,6367,4674,0.111888269031443,-347
516,0,0,2,956,6934,5827,928,6590,5126,0.549935973577504,-344
313,0,0,9,961,7018,6108,945,6677,5605,0.086146521308318,-341
179,0,0,5,940,6478,4934,1000,6142,3836,0.663241861112663,-336
563,0,0,2,946,6723,5178,990,6396,4301,0.21106688275295,-327
43,0,0,8,979,7153,6181,938,6830,5969,0.647360594639115,-323
118,0,0,1,1000,6913,5682,1000,6590,5094,0.355970841678079,-323
371,0,0,7,909,6619,5271,978,6297,7497,0.550342452108682,-322
2,0,0,2,953,7516,6990,994,7196,7212,0.471162931618037,-320
49,0,0,6,986,7487,6554,971,7173,5039,0.869318825083145,-314
349,0,0,1,930,6498,4896,943,6190,3653,0.331886658500658,-308
480,0,0,7,941,6559,4923,956,6256,3648,0.638705009172916,-303
68,0,0,9,1000,6910,5738,978,6608,5186,0.520722489415107,-302
689,0,0,0,1000,7772,7195,1000,7470,6638,0.394598915989388,-302
178,0,0,3,940,6478,4934,957,6181,4019,0.135920364582344,-297
148,0,0,5,942,6733,5222,968,6438,4466,0.488833892862506,-295
240,0,0,7,1000,7193,6813,959,6900,6016,0.525990364287993,-293
125,0,0,8,1000,6913,5682,958,6628,5261,0.527909353408797,-285
356,0,0,4,1000,6724,5584,997,6439,4790,0.512812180925979,-285
5,0,0,5,953,7516,6990,960,7240,6574,0.378745676273053,-276
584,0,0,5,951,6698,5503,956,6427,6708,0.224422170404459,-271
481,0,0,8,941,6559,4923,1000,6291,3910,0.555233856983937,-268
180,0,0,6,940,6478,4934,981,6211,4030,0.675798461121533,-267
717,0,0,8,1000,6838,6080,931,6572,5042,0.206143300564656,-266
9,0,0,9,953,7516,6990,907,7251,7012,0.339225903234992,-265
605,0,0,7,1000,7342,6525,954,7077,5595,0.767805818726803,-265
474,0,0,0,941,6559,4923,923,6295,3975,0.580280441137584,-264
282,0,0,8,980,7151,6105,963,6897,5416,0.440682456328251,-254
85,0,0,2,1000,6752,5613,989,6502,4500,0.230486484995153,-250
214,0,0,2,978,6601,4807,896,6351,4036,0.379253081917465,-250
671,0,0,5,941,6869,6162,954,6627,5286,0.281950083799163,-242
618,0,0,7,984,7441,6880,985,7203,6368,0.307489758528742,-238
534,0,0,2,985,7096,5560,995,6859,5297,0.622476697208692,-237
192,0,0,2,1000,6521,5495,1000,6285,4254,0.444474412227521,-236
383,0,0,2,979,6508,4746,1000,6277,4313,0.719547938592755,-231
576,0,0,1,979,7164,5775,940,6933,5282,0.275289655123098,-231
88,0,0,6,1000,6752,5613,928,6524,4705,0.521468773720338,-228
631,0,0,7,980,7192,6613,940,6968,6004,0.42196329374727,-224
443,0,0,5,946,7604,8211,1000,7388,7032,0.36144939750352,-216
427,0,0,2,986,6553,5530,937,6338,4576,0.168949616644823,-215
581,0,0,9,979,7164,5775,951,6950,5811,0.175801889873925,-214
637,0,0,7,966,6978,5872,969,6765,5040,0.134850110370705,-213
718,0,0,9,1000,6838,6080,956,6630,5519,0.523095715455196,-208
138,0,0,3,1000,6805,5350,952,6599,5002,0.543784605754758,-206
607,0,0,9,1000,7342,6525,946,7143,6176,0.525553986300555,-199
34,0,0,7,913,7089,5804,971,6893,5817,0.685337879244287,-196
578,0,0,5,979,7164,5775,930,6968,5458,0.163775377627623,-196
191,0,0,1,1000,6521,5495,968,6329,4142,0.214085747199617,-192
331,0,0,4,978,6612,5068,945,6422,4503,0.270841671226299,-190
654,0,0,5,1000,6891,5971,902,6703,5260,0.103351824738097,-188
492,0,0,2,996,6710,5627,923,6525,6246,0.406669881668377,-185
639,0,0,9,966,6978,5872,930,6795,5546,0.395065669239426,-183
476,0,0,2,941,6559,4923,956,6381,4250,0.167629435173638,-178
165,0,0,5,868,7478,7023,977,7301,6608,0.168325134896229,-177
567,0,0,8,946,6723,5178,952,6546,4643,0.129207852305031,-177
490,0,0,9,951,6375,4635,997,6201,4152,0.164838679711878,-174
565,0,0,5,946,6723,5178,1000,6551,5178,0.118659173048656,-172
543,0,0,2,916,6035,3924,984,5864,2960,0.257809893185331,-171
430,0,0,8,986,6553,5530,959,6384,4771,0.24001558691317,-169
321,0,0,9,974,6629,5346,988,6461,4710,0.211359655902126,-168
431,0,0,9,986,6553,5530,1000,6385,4934,0.398066508262154,-168
540,0,0,9,985,7096,5560,976,6937,5256,0.41018879549441,-159
421,0,0,6,964,7021,6140,970,6870,5693,0.329245211304563,-151
137,0,0,2,1000,6805,5350,956,6658,4873,0.816615669069337,-147
571,0,0,4,989,7443,6699,972,7300,6495,0.539161269834584,-143
246,0,0,8,956,6498,5877,979,6357,5204,0.681704632812332,-141
561,0,0,8,989,9515,17446,975,9375,16315,1.030459133063654,-140
94,0,0,4,953,7291,7154,929,7154,6077,0.509574927642712,-137
291,0,0,7,954,7265,6619,939,7128,10246,0.363510187406731,-137
129,0,0,2,956,6539,4883,966,6403,4376,0.40012384212115,-136
660,0,0,5,1000,6714,5633,997,6578,5366,0.23602750257549,-136
184,0,0,3,1000,6437,4657,952,6305,4389,0.302963301970022,-132
183,0,0,9,940,6478,4934,960,6347,4459,0.584692482894134,-131
40,0,0,5,979,7153,6181,982,7023,6180,0.253225624949416,-130
498,0,0,9,996,6710,5627,951,6580,5222,0.207456591323514,-130
486,0,0,4,951,6375,4635,974,6246,4238,0.18714792496847,-129
471,0,0,7,907,6566,5248,960,6438,4991,0.361831203784574,-128
712,0,0,1,1000,6838,6080,863,6711,5356,0.203030478962692,-127
255,0,0,7,938,6388,4716,929,6263,4313,0.2095393682225,-125
478,0,0,4,941,6559,4923,918,6434,4718,0.168128500934282,-125
542,0,0,1,916,6035,3924,920,5914,3352,0.233403980356455,-121
361,0,0,4,891,6125,4170,904,6010,3518,0.433086511686697,-115
195,0,0,5,1000,6521,5495,1000,6407,4650,0.117449470518176,-114
350,0,0,4,930,6498,4896,973,6385,4238,0.392036774014729,-113
455,0,0,6,979,6332,4227,920,6219,4075,0.639347041738207,-113
708,0,0,7,934,6214,3978,957,6104,3690,0.312743733511411,-110
539,0,0,8,985,7096,5560,962,6987,5501,0.69054670116956,-109
143,0,0,9,1000,6805,5350,984,6698,5331,0.200658818628956,-107
678,0,0,8,994,6670,5146,1000,6564,5012,0.179103880061797,-106
706,0,0,3,934,6214,3978,1000,6109,4843,0.648538971363057,-105
89,0,0,7,1000,6752,5613,963,6648,4794,0.529560340228944,-104
156,0,0,3,992,6496,4442,937,6394,4472,0.237792693541808,-102
525,0,0,2,872,6432,4626,923,6332,4076,0.780461934640335,-100
134,0,0,8,956,6539,4883,992,6446,4776,0.252186449446189,-93
579,0,0,7,979,7164,5775,930,7071,6403,0.253969315265028,-93
368,0,0,2,909,6619,5271,915,6527,5585,0.172043936407598,-92
624,0,0,5,1000,6426,4826,973,6334,4490,0.657678676600724,-92
302,0,0,3,950,6094,4189,1000,6011,3463,0.568636145726395,-83
161,0,0,9,992,6496,4442,956,6414,4626,0.164498402448916,-82
426,0,0,1,986,6553,5530,1000,6471,5301,0.316980099249751,-82
470,0,0,6,907,6566,5248,966,6487,4918,0.618959385717662,-79
292,0,0,8,954,7265,6619,961,7187,7358,0.652641705103999,-78
479,0,0,5,941,6559,4923,936,6483,4688,0.43469856949424,-76
422,0,0,7,964,7021,6140,948,6947,6454,0.308899530480295,-74
320,0,0,8,974,6629,5346,940,6558,4776,0.415608339280885,-71
640,0,0,3,1000,7070,5935,983,7000,8647,0.223926810200736,-70
132,0,0,6,956,6539,4883,932,6470,4767,0.099569194311221,-69
681,0,0,5,1000,6294,5334,971,6225,3854,0.359139209088278,-69
586,0,0,8,951,6698,5503,982,6630,5403,0.218091026243727,-68
151,0,0,8,942,6733,5222,892,6666,5795,0.492037159525781,-67
688,0,0,9,980,6457,4983,964,6393,4441,0.7898375310388,-64
215,0,0,5,978,6601,4807,1000,6541,4932,0.808897350320199,-60
243,0,0,5,956,6498,5877,987,6439,5754,0.517500554587894,-59
449,0,0,6,981,6402,4635,1000,6343,3987,0.704906225432533,-59
159,0,0,7,992,6496,4442,1000,6438,4487,0.417113017853821,-58
171,0,0,3,945,6191,3869,981,6140,3518,0.133683533964114,-51
212,0,0,8,945,6589,5279,927,6538,5649,0.729080474333311,-51
283,0,0,9,980,7151,6105,961,7101,5982,0.16323819077437,-50
410,0,0,6,968,6233,4325,965,6183,3835,0.535020416952981,-50
583,0,0,4,951,6698,5503,971,6648,6228,0.260607077629242,-50
128,0,0,1,956,6539,4883,930,6501,4665,0.727865951501666,-38
701,0,0,7,983,6362,4550,937,6327,4578,0.765874336450186,-35
722,0,0,4,1000,6875,5663,904,6840,4857,0.208591334820532,-35
176,0,0,9,945,6191,3869,984,6157,3786,0.468303114537716,-34
395,0,0,4,999,6771,5430,941,6743,6847,0.135290387861424,-28
189,0,0,9,1000,6437,4657,962,6412,4808,0.226064708885119,-25
564,0,0,4,946,6723,5178,970,6698,9945,0.647920842069489,-25
157,0,0,5,992,6496,4442,968,6476,4919,0.45461491809213,-20
684,0,0,9,1000,6294,5334,946,6275,4411,0.178814038320129,-19
61,0,0,1,1000,6910,5738,1000,6892,5103,0.634428386916128,-18
217,0,0,7,978,6601,4807,936,6583,4965,0.758001788038874,-18
547,0,0,8,916,6035,3924,905,6019,3424,0.393604312396663,-16
433,0,0,2,967,7185,7420,955,7171,6445,0.205067307917724,-14
333,0,0,7,978,6612,5068,956,6599,4970,0.32985894351058,-13
653,0,0,2,1000,6891,5971,968,6879,5660,1.079191910558844,-12
177,0,0,0,940,6478,4934,1000,6469,4978,0.32695094004856,-9
181,0,0,7,940,6478,4934,950,6470,4953,0.294709132040528,-8
169,0,0,9,868,7478,7023,1000,7471,7276,0.532494841693322,-7
355,0,0,0,1000,6724,5584,967,6717,5370,0.494983850581836,-7
208,0,0,2,945,6589,5279,987,6591,5462,0.292737781652305,2
71,0,0,4,977,6300,4517,972,6304,4885,0.599969686234163,4
207,0,0,0,945,6589,5279,1000,6593,5299,0.307172324743753,4
450,0,0,7,981,6402,4635,941,6411,4671,0.345846889582654,9
220,0,0,0,975,48572,1285980,980,48584,1280161,0.248161275573535,12
299,0,0,8,998,7474,16971,1000,7486,10881,0.137912933772407,12
318,0,0,6,974,6629,5346,997,6642,5558,0.549214674295605,13
133,0,0,7,956,6539,4883,982,6553,4864,0.503129449544305,14
367,0,0,1,909,6619,5271,946,6634,5437,0.128718053239468,15
558,0,0,4,989,9515,17446,961,9530,20333,0.453519099922101,15
454,0,0,1,979,6332,4227,957,6349,4347,0.631739317390792,17
96,0,0,6,953,7291,7154,983,7309,6350,0.615462691398905,18
141,0,0,7,1000,6805,5350,941,6825,5158,0.563971743308983,20
526,0,0,3,872,6432,4626,988,6454,4403,0.66290382785693,22
483,0,0,1,951,6375,4635,912,6402,4699,0.114261581331179,27
168,0,0,8,868,7478,7023,950,7507,7111,0.420763156671047,29
199,0,0,9,1000,6521,5495,979,6554,5257,0.101905822622758,33
668,0,0,9,906,6268,5441,924,6303,4876,0.701298424354495,35
17,0,0,8,966,6292,4358,1000,6330,4333,0.514894646495136,38
638,0,0,8,966,6978,5872,1000,7017,5719,0.229900517703749,39
219,0,0,9,978,6601,4807,980,6643,4819,0.113360135602824,42
18,0,0,9,966,6292,4358,945,6336,4239,0.137293546630045,44
661,0,0,7,1000,6714,5633,946,6759,5449,0.648813928021018,45
245,0,0,7,956,6498,5877,970,6544,4908,1.057419959505556,46
566,0,0,7,946,6723,5178,955,6770,5118,0.30001144754943,47
593,0,0,0,975,6340,3856,928,6387,4538,0.822256215936112,47
620,0,0,9,984,7441,6880,950,7488,7072,0.431183229488571,47
630,0,0,5,980,7192,6613,950,7240,7390,0.404815416938252,48
707,0,0,4,934,6214,3978,965,6262,4582,0.608291086036275,48
113,0,0,6,928,6650,7103,966,6706,11072,0.793005410910996,56
484,0,0,2,951,6375,4635,944,6431,4693,0.182479872980015,56
344,0,0,4,962,6415,4839,949,6478,5784,0.47692606537995,63
364,0,0,8,891,6125,4170,1000,6191,5475,0.574642494564846,66
27,0,0,0,913,7089,5804,1000,7157,9719,0.716948746654843,68
541,0,0,0,916,6035,3924,955,6103,4155,0.353451482898151,68
548,0,0,9,916,6035,3924,1000,6105,3938,0.142277703495362,70
11,0,0,2,966,6292,4358,1000,6363,4305,0.461821244311617,71
75,0,0,8,977,6300,4517,976,6371,5738,0.11853961143457,71
175,0,0,8,945,6191,3869,950,6262,4073,0.11082912362125,71
152,0,0,9,942,6733,5222,914,6805,5641,0.275591287466894,72
354,0,0,9,930,6498,4896,950,6571,4529,0.663012171019816,73
626,0,0,8,1000,6426,4826,941,6505,4915,0.856334405735332,79
489,0,0,8,951,6375,4635,994,6455,4664,0.764251856098309,80
210,0,0,6,945,6589,5279,1000,6673,5540,0.224150793448377,84
622,0,0,1,1000,6426,4826,963,6511,5399,0.344127238490744,85
652,0,0,1,1000,6891,5971,987,6976,5788,1.124772935677333,85
232,0,0,5,920,6497,4847,969,6586,4890,0.271352269163029,89
596,0,0,3,975,6340,3856,945,6430,4656,0.646634029420418,90
391,0,0,0,999,6771,5430,971,6864,5636,0.100289745729538,93
514,0,0,0,956,6934,5827,949,7027,6324,0.655856567185164,93
69,0,0,1,977,6300,4517,974,6404,4773,0.141969067218075,104
627,0,0,9,1000,6426,4826,958,6532,5445,0.574104969491025,106
174,0,0,7,945,6191,3869,1000,6303,5507,0.169100035111652,112
297,0,0,6,998,7474,16971,937,7593,8029,0.166265776532783,119
655,0,0,7,1000,6891,5971,961,7011,6388,0.267941317146537,120
699,0,0,3,983,6362,4550,928,6482,4478,0.557016476435356,120
185,0,0,5,1000,6437,4657,993,6559,5733,0.341653382806116,122
81,0,0,6,995,6957,5810,958,7080,5801,0.175109825134558,123
303,0,0,4,950,6094,4189,1000,6222,4228,0.461662490054379,128
451,0,0,8,981,6402,4635,1000,6530,5101,0.246487433692468,128
