Logs,GUID,CPU CPI,Error,IP Address,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,Predecessors,Bit-1 Sample,End Time,Boot ID,Base Sample,Bit-0 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-17-43/log,02-03-17-43-32,7.820714,,169.254.76.1,1,32,1,F2:79:0A:8B:0E:25,889e3714-0780-49c9-a09f-9fc0b80688d0,2021-02-04 01:43:15,30,2,95,32,-1,"02-03-17-22-30,02-03-17-26-7,02-03-17-29-32,02-03-17-33-9,02-03-17-36-41,02-03-17-39-52",out/02-03-17-43/bit1_samples32,2021-02-04 01:44:08,0ba30285-c61f-4f89-88ca-639e0d26b646,-,-,Yes,DEFAULT,-,-
out/02-03-17-43/log,02-03-17-43-2,7.849249,,169.254.76.1,1,2,-,42:95:7D:9B:B3:F0,2643c5f2-7ce0-4561-8b31-8ebad9e78366,2021-02-04 01:43:15,30,3,98,73,31,"02-03-17-06-20,02-03-17-08-97,02-03-17-09-27,02-03-17-12-45,02-03-17-16-39,02-03-17-19-94,02-03-17-22-8,02-03-17-26-72,02-03-17-29-70,02-03-17-33-33,02-03-17-36-4,02-03-17-39-86",-,2021-02-04 01:43:59,0e78913c-7546-49d7-8591-9eacf366636b,-,-,Yes,DEFAULT,-,-
out/02-03-17-43/log,02-03-17-43-20,7.770039,,169.254.76.1,1,20,2,D2:78:84:52:A7:82,60b12bbb-9ce1-493a-bbe9-cd3790bb9984,2021-02-04 01:43:15,30,2,99,20,-1,"02-03-17-36-57,02-03-17-39-51",out/02-03-17-43/bit1_samples20,2021-02-04 01:44:08,ac0aae86-7f31-41c7-8485-0c4a7dc57a3b,-,-,Yes,DEFAULT,-,-
out/02-03-17-43/log,02-03-17-43-22,7.822421,,169.254.76.1,1,22,-,6A:17:9E:DB:19:B4,ed144893-5da7-4742-a01f-f74e818acda3,2021-02-04 01:43:15,30,3,96,57,24,"02-03-17-29-12,02-03-17-33-95,02-03-17-36-70,02-03-17-39-28",-,2021-02-04 01:43:59,06d921cd-dd59-4b59-b2c7-9e498d651b68,-,-,Yes,DEFAULT,-,-
out/02-03-17-43/log,02-03-17-43-54,7.955667,,169.254.76.1,1,54,-,B6:46:AD:80:67:E6,87ee1ae7-a9b1-4a96-b91f-4e5f76db178c,2021-02-04 01:43:15,30,3,91,85,54,"02-03-17-06-5,02-03-17-08-64,02-03-17-09-1,02-03-17-12-4,02-03-17-16-15,02-03-17-19-84,02-03-17-22-43,02-03-17-26-41,02-03-17-29-74,02-03-17-33-30,02-03-17-36-82,02-03-17-39-11",-,2021-02-04 01:43:59,35f149ab-c133-4bc2-94a5-c446c358a29a,-,-,Yes,DEFAULT,-,-
out/02-03-17-43/log,02-03-17-43-39,8.002225,,169.254.76.1,1,39,-,F2:14:D0:32:11:20,24792386-9beb-4c3e-90ec-5e4d7afd0395,2021-02-04 01:43:15,30,3,91,85,54,"02-03-17-06-92,02-03-17-08-29,02-03-17-09-83,02-03-17-12-21,02-03-17-16-20,02-03-17-19-66,02-03-17-22-23,02-03-17-26-70,02-03-17-29-31,02-03-17-33-83,02-03-17-36-21,02-03-17-39-73",-,2021-02-04 01:43:59,9fc1df7e-b4df-4db9-bd45-d1865905405e,-,-,Yes,DEFAULT,-,-
out/02-03-17-43/log,02-03-17-43-4,7.818681,,169.254.76.1,1,4,-,6E:E7:2F:E5:13:E4,d2fee937-2e0b-48fc-a9bf-ac6c90672718,2021-02-04 01:43:15,30,3,98,73,31,02-03-17-39-92,-,2021-02-04 01:43:59,24bf174b-b2b9-4efd-b5f2-483cf2736b6d,-,-,Yes,DEFAULT,-,-
out/02-03-17-43/log,02-03-17-43-17,7.984226,,169.254.76.1,1,17,-,0E:1C:18:8B:8B:F8,bc44a832-9d40-4b70-b1f6-bd227156c376,2021-02-04 01:43:15,30,3,90,62,59,"02-03-17-36-1,02-03-17-39-42",-,2021-02-04 01:43:59,954a4f07-ae71-4d03-bb3d-8791f3b57fa0,-,-,Yes,DEFAULT,-,-
out/02-03-17-43/log,02-03-17-43-23,7.772106,,169.254.76.1,1,23,-,26:FB:13:42:AC:83,6cae8ae2-ca71-4e02-a4e7-4f19fb9f9ecd,2021-02-04 01:43:15,30,3,56,37,23,"02-03-17-26-89,02-03-17-29-20,02-03-17-33-71,02-03-17-36-79,02-03-17-39-34",-,2021-02-04 01:43:59,ff2b1fb4-e877-4ca7-921f-8d4dd53442a3,-,-,Yes,DEFAULT,-,-
out/02-03-17-43/log,02-03-17-43-61,7.762912,,169.254.76.1,1,61,-,6A:21:BF:4A:4E:16,e3787064-e97f-4eb5-b56d-7554b0b1a474,2021-02-04 01:43:15,20,1,61,-1,-1,"02-03-17-06-36,02-03-17-08-46,02-03-17-09-54,02-03-17-12-40,02-03-17-16-99,02-03-17-19-67,02-03-17-22-29,02-03-17-26-98,02-03-17-29-89,02-03-17-33-19,02-03-17-36-63,02-03-17-39-85",-,2021-02-04 01:43:49,9a207de9-30d8-46ca-b49f-35011cd0e275,-,-,Yes,DEFAULT,-,-
out/02-03-17-43/log,02-03-17-43-29,7.641340,,169.254.76.1,1,29,-,C2:F8:FB:11:03:4A,2eed7409-7655-4014-a52b-c5559e352096,2021-02-04 01:43:15,30,3,84,36,29,02-03-17-39-14,-,2021-02-04 01:43:59,794ccb00-4178-4a33-912b-b09f10c8c9c4,-,-,Yes,DEFAULT,-,-
out/02-03-17-43/log,02-03-17-43-53,7.973529,,169.254.76.1,1,53,3,82:DE:89:79:71:6E,f267e1f1-cf8f-48bc-9fd9-d6b04d778a85,2021-02-04 01:43:15,30,2,53,41,-1,02-03-17-39-8,-,2021-02-04 01:44:08,8b64df11-9a5c-448c-a097-12efe6dd13b9,-,out/02-03-17-43/bit0_samples53,Yes,DEFAULT,-,-
