In,Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Total Time,Exec Time
Both,1575695306340,46.91,2019-12-07 05:07:45,2000.151,eth0,192.168.1.1,af:c2:4a:9d:9d:40,1,38.00160098075867,32.00072121620178
Both,1575695306941,47.00,2019-12-07 05:07:45,2000.151,eth0,192.168.1.1,89:24:76:5e:ba:39,1,39.389657497406006,33.38887810707092
Both,1575695307559,48.19,2019-12-07 05:07:45,2000.151,eth1,169.254.8.130,05:ad:b4:ef:d8:31,1,39.4251127243042,33.42426586151123
Both,1575695315509,45.09,2019-12-07 05:07:56,2000.169,eth1,169.254.8.130,35:d5:7c:52:52:2a,1,33.37403964996338,27.37327814102173
Both,1575695315577,45.19,2019-12-07 05:07:56,2000.169,eth2,169.254.8.1,d5:71:61:4b:45:1c,1,34.059632778167725,28.058752298355103
Both,1575695314769,44.39,2019-12-07 05:07:56,2000.169,eth2,169.254.8.1,d5:80:d8:82:c3:f2,1,34.861106157302856,28.86019277572632
Both,1575695313933,42.76,2019-12-07 05:07:56,2000.166,eth2,169.254.8.1,f3:55:a2:0a:46:92,1,35.68478298187256,29.683139085769653
Both,1575695315084,44.77,2019-12-07 05:07:56,2000.169,eth1,169.254.8.130,53:ce:c3:98:df:a6,1,35.081571102142334,29.080740928649902
Both,1575695315208,44.95,2019-12-07 05:07:56,2000.162,eth1,169.254.8.130,69:50:7f:cf:b6:84,1,35.45420837402344,29.45340394973755
Both,1575695315151,44.55,2019-12-07 05:07:56,2000.158,eth2,169.254.8.1,eb:95:e3:c0:8a:b3,1,35.93240284919739,29.93106722831726
Both,1575695314107,44.57,2019-12-07 05:07:55,2000.163,eth1,169.254.8.130,fb:0a:c3:cb:11:f9,1,37.25959777832031,31.258795022964478
Both,1575695315008,44.62,2019-12-07 05:07:56,2000.166,eth0,192.168.1.1,51:ef:f1:3a:0c:db,1,36.49305319786072,30.492214679718018
Both,1575695314588,44.26,2019-12-07 05:07:56,2000.168,eth0,192.168.1.1,5d:96:c6:a5:ac:ea,1,36.912214040756226,30.911402702331543
Both,1575695315220,44.97,2019-12-07 05:07:56,2000.18,eth2,169.254.8.1,8f:6c:54:f4:eb:13,1,36.51777505874634,30.516884565353394
Both,1575695314768,45.27,2019-12-07 05:07:55,2000.178,eth1,169.254.8.130,91:20:4b:7b:d0:4b,1,36.97561025619507,30.97476840019226
Both,1575695314996,44.73,2019-12-07 05:07:56,2000.166,eth0,192.168.1.1,e1:a3:b0:48:17:6e,1,36.87779259681702,30.87695002555847
Both,1575695314966,44.43,2019-12-07 05:07:56,2000.163,eth1,169.254.8.130,61:08:20:fc:4f:5c,1,37.017356395721436,31.01658344268799
Both,1575695314119,44.46,2019-12-07 05:07:55,2000.156,eth2,169.254.8.1,b7:7a:f9:f5:4c:60,1,37.94769740104675,31.946895122528076
Both,1575695315666,45.99,2019-12-07 05:07:55,2000.156,eth1,169.254.8.130,07:4f:3f:d3:6c:27,1,36.891632080078125,30.89075994491577
Both,1575695314599,43.95,2019-12-07 05:07:56,2000.151,lo,127.0.0.1,e1:0b:0e:40:7f:01,1,38.02220273017883,32.02130627632141
Both,1575695314957,44.51,2019-12-07 05:07:56,2000.163,lo,127.0.0.1,17:d2:ba:60:31:0d,1,37.879295110702515,31.878552436828613
Both,1575695315090,44.89,2019-12-07 05:07:56,2000.144,eth2,169.254.8.1,d9:2f:39:1e:09:1f,1,37.747132539749146,31.745705127716064
Both,1575695314694,44.69,2019-12-07 05:07:55,2000.144,lo,127.0.0.1,df:24:57:07:c7:01,1,38.19403004646301,32.192843437194824
Both,1575695314177,44.55,2019-12-07 05:07:55,2000.144,eth0,192.168.1.1,e7:3a:4f:d0:44:06,1,38.81551170349121,32.81470561027527
Both,1575695316115,45.52,2019-12-07 05:07:56,2000.151,eth0,192.168.1.1,3b:d5:79:30:d1:a1,1,37.007035970687866,31.00622248649597
Both,1575695314924,45.38,2019-12-07 05:07:55,2000.162,eth2,169.254.8.1,9d:79:5f:48:fb:4b,1,38.35028553009033,32.34947896003723
Both,1575695314825,43.98,2019-12-07 05:07:56,2000.151,eth0,192.168.1.1,fd:01:5e:c7:03:82,1,38.4791316986084,32.4771511554718
Both,1575695315693,45.37,2019-12-07 05:07:55,2000.156,eth2,169.254.8.1,09:0f:65:19:0d:89,1,37.70472860336304,31.703852653503418
Both,1575695315487,44.20,2019-12-07 05:07:56,2000.168,eth2,169.254.8.1,79:0f:0a:d9:1b:65,1,37.97939467430115,31.978618144989014
Both,1575695316312,45.47,2019-12-07 05:07:56,2000.168,eth0,192.168.1.1,d1:e4:a8:7f:d6:3a,1,37.36003398895264,31.35924792289734
Both,1575695315761,45.60,2019-12-07 05:07:56,2000.162,eth0,192.168.1.1,63:3e:7f:34:9e:d8,1,37.95613956451416,31.955318927764893
Both,1575695315378,45.45,2019-12-07 05:07:55,2000.178,eth2,169.254.8.1,99:92:2f:b3:30:48,1,38.343883991241455,32.34287405014038
Both,1575695315535,45.14,2019-12-07 05:07:56,2000.162,eth2,169.254.8.1,bb:81:6d:a9:17:02,1,38.20587635040283,32.20502781867981
Both,1575695315494,45.73,2019-12-07 05:07:55,2000.18,lo,127.0.0.1,a9:3f:d8:90:9d:09,1,38.45008993148804,32.4492347240448
Both,1575695315851,45.15,2019-12-07 05:07:56,2000.162,eth1,169.254.8.130,2b:2b:d1:f4:b5:2c,1,38.15100574493408,32.14969277381897
Both,1575695315408,45.04,2019-12-07 05:07:56,2000.18,eth2,169.254.8.1,8f:9d:b1:a5:ff:a7,1,38.64036011695862,32.639516830444336
Both,1575695316073,45.30,2019-12-07 05:07:56,2000.178,eth0,192.168.1.1,cd:d0:39:8e:8f:b3,1,38.12119722366333,32.12033772468567
Both,1575695315978,45.47,2019-12-07 05:07:55,2000.162,eth2,169.254.8.1,db:61:c0:27:14:84,1,38.55732750892639,32.55648851394653
Both,1575695317034,46.70,2019-12-07 05:07:56,2000.158,lo,127.0.0.1,1f:e3:0b:b5:81:d9,1,37.80030632019043,31.799358367919922
Both,1575695316652,45.74,2019-12-07 05:07:56,2000.158,lo,127.0.0.1,7b:8d:3d:26:2e:47,1,38.28491544723511,32.28401756286621
Both,1575695315757,45.15,2019-12-07 05:07:56,2000.155,eth1,169.254.8.130,77:e8:67:01:e1:15,1,39.382856607437134,33.38196563720703
Both,1575695316161,45.85,2019-12-07 05:07:56,2000.155,eth2,169.254.8.1,e9:ae:91:f3:a0:42,1,39.35174369812012,33.350802183151245
Both,1575695316804,46.08,2019-12-07 05:07:56,2000.155,eth0,192.168.1.1,97:3a:a8:57:45:00,1,38.77212309837341,32.77117419242859
Both,1575695317081,46.84,2019-12-07 05:07:56,2000.17,eth2,169.254.8.1,57:f0:a7:ea:81:b6,1,39.91170525550842,33.9108521938324
Both,1575695317247,46.86,2019-12-07 05:07:56,2000.17,lo,127.0.0.1,6b:38:bc:ed:81:75,1,40.390305280685425,34.38948583602905
Both,1575695317217,47.38,2019-12-07 05:07:55,2000.17,eth0,192.168.1.1,db:b8:37:d3:25:f3,1,40.62436628341675,34.62351632118225
