Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
2,100,61,400,2000,00010000000000001100000100000000001000010000001000000000000000100000010100000000000000000000010001000000001100000000000000000000000000000000000000100000000101010000000000001000000000000000010000000001100000000000001100010010000000010000100000010000000000000000010000000000100001000000000000010000001001000001000010000000000010001000000000000000000000000000000000000010000010000000001101000100000000000000000100000000000000011010000000000001000101000000000000000000000000001000001000000000000000000000000000000000010000100000110000100000000000100000001100100000000101000000010000100000100000000000001111000000000000000010011000000001000000101000000000000000000100100000000100000000000000000000000100100000000010110000000000000000001110000000100000100000010000000000100001000010010000000010001010000000000000000100000000000000010000000000000101000000000000000111000000000000010000000100000010000000000000000000000000010000000010001000000010000000000001000000000000000001110000000100100000000000000001011001000000001000000000100001000001000000100100000000000000110000000000001000000000001100000000100000000000000000000000000000000000000011000000000000000110000011000000100000000000000000100000000001000000000000000000000010000000010000000011000000110000000000000100000000000000000000000000000000100000000000000000001000000000000100000000000110000000000000000100000000000000000000011000000000000100000000010000000000000000000100000000000000100000000000000000000001000000000000100000000000100000000000000000000000100000000000000000000000010001001000000000000010000100100001000000000000100000100100000000000000000000000001000100000000000000000000000010000000010000000000000000000000100000000000000000000000000100001000100000001010000000000000000010000000000000011100000100010100000000010100000000000000000000000100000000000000100000010100000000001000000010000000011000100000000000010000000000000001000000000000100000000000000100000000000001000100000000000000000000000000001100000011010000000000000000000000,01000000001001011101110100000000010000010000001001000000010000100001010101010000010010000000010001010000001100000100000001000000000000000101010000101000010101010100000000001000010100000000010001000001110000000000001101010010010000010000100000010000000000000101010001010000100001000100000001010000001001000101000010000000010010001000010001000000010100000000000001000010010010000100001101000100010000000000000101000100010110011010000001010001010101000000000001000000000000001100001001000000000000000101000001010100000100100000110001010000000000100000001101000000010101001000010001000000110100100000001111000000000000000100011001000001000000101101000001000000000100100100000100000000010100000100000100100000010111110101000000000000010110000000100001000000010000000000100001010010010000000010001011000000100100010100000001000000010000000000000101000000010000000111000001010000000000000100000011000000000000000100000001010000000010001100000010000000010001000100000000000001110100000101100000001000110101011001000001011000000000100101000000000000110100000100000000110000010010001100000000001100010000100101000001100000010000000100000000000011010000000000000111010011010000100000000001000000110010000001000001000000000000000100000001010000000011000100110000000000010100000100000000000000000000000000100001000000010000001000000001000100010000000010000001000000000100000100000000000000010000000100000100000000010000000100000000000100000000000000100001000000010000000001000001000101110100000001100001000000000000000100100001000000000000000100010000001000010000000100000101000001000000000100110000100100010000000100000000000001010111000100000000000000010010000100010000000000010000000101100000000000010000000101000100001000110000001010000001000000010110000000000001011100010100010000000001010100000000000100010100000100010000000101100000010100010110001000000011000000010000100000000001010010000000000101000000000000110100000100000100000000010001000000000001000000010000000100001100000011010000000100000000000000,,,155,32,224,11.2,216,20,9,1784,204,11
3,77,68,400,2000,00101011010000001000010000011001010011110011011101101011011111110100011110010110110011010111010100010101011001000111010000111011110111111110000011111000011101110111000010010100111011001111010001001111100010011011111111010000101000110101100111011110000000001101101101100101001100000001011100000000110001110010010111100010001101010110001000111101011011101011111100010111100110110001111111010001001111011001000100000010100101001011010111001111000001011101010001100011100010000000001110101001111011111011101101101000010010110111010000100000111001100000001010011010000110001101110110101000100011000011011000000011111000010011101000111000000110000100101001101001101001011100101101101100000101111101001001100010111001001100011101010110100100011101000011011001110011100110010010101000110011111000110000110100000101000100111011010001011010111001110100111011110110001010101000011011100111001000111010000001000101001110111001110011001100001011000111001001111010110110110000100111101100001100010001100000100110111101101001011110101100100001000111000000001101100000011011001010100100101111000010010101100111100001111010110111000001111100001101001100101100010110011100010101101011010011011111010011010010000100101100111100000101000011001111100000011010000001111011100110001010101101111010011111101110100000110100001101010101000110010111111000100010001011001101100010110000100110110010000010100101101010000111000110000001101010100111111010011011011110010010010101011000010001111101100011010100110011011111000110111110000010000010000111010011001011001001111110000011011001010111011101110100000001001001100011010100101110010000101011111110111101011110101101001111010100010111010001000011011000010101100111100101100110010000101101000011011101111000010000110011011011100000101110011001111100011110000011011100110011001111110001000110011010101010100111001111110101111110110010000111000111100111110010001110101111111110000100010111011000000011110000110100000001101000100111101001010010111110100001100110100011100111111110,00101111011000000000010100011001111011110011011101101011011111110100011110010111010011010111010100010101011001011101010100111011010111110110000011111001011101111111000000010101011011000111010011001111100010010011111101010001101000110101100101011111000000001101101111100101001100000001111101000000110001111010010100000010001101010110001000111101011011101011111010010111000110110001111101010001011111010001000100000010000111000011010111000111000001010101010001100011100110010000001100101001111011110011101101101000010010110111010100100000011001110000001110111010001110001101110100101001100011000011011100000011011000010111101000111001000110010100111001101001011001010100101111101100000111100101001001100011011001000100011101010110000100011101000001011001110101101110010000101000110011110000110100110100100001011100111011010001011010111001110100111011010110011010101000011011100111010000111100000001000101010110111001110011011100000011000111001001011010110110110100100100001100011100010001100001000110111101101001011111001100100001000100000001111101100000011100000000000100110111000110010101000111110001111000110111000001110100001100101101101100010110011100010100001011010011011111010011010010000100101100111100000101010111001111100000011010010001111101100110001010101101111100011111000000000000110100001101010101010110010111111000100010010011001101100011110000100010110100000011000101101010000101000110000001111010100101111011011011011110010010010101011000010001111101100011010101010011011101000111011110000010000110000100100111001011001001111110000011010001010111011101110100010001001000000000110100110110010000101011011110111001011110000001011111010100010111010001000011011000010100100111000101100110010100101101110011011101111000010001010011011011100000101111011001111100011100000011011000110011001110110001000100010010101010100111001111110101111100110011000111000111100111110011011110111111111100000100000111010000000011110001010100000001101100100111101001010010111110100001000110100011100111111100,,,15,184,204,10.2,988,109,11,1012,95,9
4,53,29,400,2000,01000100010000000011100010100010011110100100000001000000000101010100001000000000110000000000101000010100000101100000000001001100100100000000000100100001000010000000010100100000000000001001000011000010001011001100010001000010001100000000011110100010011001011001010010010100000010000100100001001000000101000000100101011100001000110100100100010010100000100001000000001001001100001001010000100000010100100000101001000101000100000000011100000001000010000000101001011000000001001010011101011100100010000101000010100100000001000100010000011001000010000000011001000011101100000101000000000011000100000001001100010000101010000010001010100100010000111001100000101100100000110100100010010100000010010001010000100010101010000000111100001110100010001001001101010000100001000001010010000100000011010000000001000000100000100000111000010001000010000000000100100101100010011001100010100100000010000010111001001001000010000000000111000001010000100100110101010010010000000010000100011000011010010000001100011000001010011101010010001010110000100011001010100000010000001110100010100000100000000111111101000000001011000110000101000011000000000100001000010100000100101100010000101000110001010011001000000001101011000000010001000011000101011000011100100100101001001011001000000000110010001010010100100001110100011011000000100000011100101111101110001110000110001100000111100000010100001000001000000000010101001000110001000100100000000000001111010001001010011011000100010110011000100110100001001000101000100100101100010000111101100100000011110000100000000000010010000100101010010000000010110001001000100010100111000000000000010001001100001001001100010001001000100001010100000001000100011010010000110110111000100001110000010010000000100001010000001100011000000010000110000100001101001111000000001100010000000000101000000101100000001100010000100010001010000011000001000111000000000001000101100000100000011001001000010000000000010010000000100101101010111101010010000101000101110000001010001101000010001011001000001111000110011001,11100100010100001011000000000110011010101000001001000000110101011000001000000100110000001000101000000100110101101100000001001100100000000000000110100001100010000000010111100000111000001000000010000010101011001100010011000010001000001010011110100010011001011001010010000100000000001110010011001000000101001000000111011100001000111000100110010010100000101101000010101001001100001000010010100010010000101000001001000101100100001000011100000001101010001000101001011000100001001110011101001100100010001001000010100100100001001100010000001001100010001100011001000011101100001000000000000011100100001101001100000000101010001010001010100100100000111011100000101100100000111100100010000100100010010000010001100010101010001000111100001110101000001001001101010000100001001000010010000000100011011000000001000000100100000000111010010001100010000000000110100101111010011000100010100100100010000010011011001001100000000110101111001001111000100100110111000010010000001010000110011000011000011000001110010000001010011100010010101010111000101111001010100000010000001010100010100000100000001011111101000000101011001110000101000011100000001000001000000100101100101100010000101000100001011011001000000001101001001100010001000011100001011000011110100100101101001011001010000000110000001010010110100011110100011010000010100000011100101110101110001110000110001100000110100000100100001000001010000000110101001000110010000100100000001000001111010001001010011011000110000110011001101110100001001000101000101100101100010000101001101000000011110000100000001000010010000100101010011000000010110001101000101010100111000000100000011001001100001001101100011100001000100001110100001000000100011010110000111110111000100001110000001010000000101101111000001100011010001010000110001000001110001111000000001000000010000000101000001100100010001100010000101010001010000011000001001011000000000001100101101000100000011001101000011000000000010010101000101101101010100101100000001101000101110000101000001100000010001011101000001111010110001001,,,24,124,233,11.65,604,72,11,1396,161,11
5,67,17,400,2000,00001000000000000000000000001000000000000000000100100000100100000000000000001000011000000000000101000001000000001000000000000000000000000100001000000100100000000000000000000000000000101000000000000010000000000000000000000000000000000000000000001110000010000000000000000000000000001011000100100000000000001000000000100000000000010000000100000000000000000000100010000000000000001000100000000000000010000010000010000000000000001000001001000000000000000000000000000000001000100010000000100000000000000000000010000000000000000100001000000000000000001000000000000000000000000000000000011000000000000000100000000010000000000101000000010000000000100000001000000000010000000011010110000000000000000000001010000000000000000010000000000000000000000000000000000100000000010000000000000000000000000000000000000000000000001010100000001000000000100010000010010000000001000000000000000000000000011001000000000000000000000000001000000000000000001000000000000000000100000000000000010001100000000000000010000100010000100101000000010000000000010010000000100000000000000000000000000000000001000000000000000000001000000000100000000000000001000000000001000000000000000010000000000000000010000000000010000000000000000110000000000000100001100001100000101000010001000000000000000000010000001000000100010110000000000100000000000000000000000000000001000000000000000010000000010001000000001000000000000100001100000000001000000000000000000000110000000000001000000000000000000000000000100110000000000000000101010100000000001000000000100000100000000000010000001000000000000100000000000000010000000000000000000000000000000000000000000000000000000001100000001000100100000000010000101000000000000000000000000000010000100001000010000000000000000000000000001000100001000000000000000000010000000000000000001000000000000100000000000001000100010000000000000001000001000000000000000000000000000000000100000000001000000000000000000000001010000000000010000101000000010000000000000100100000001000010000010000001100100010000000001010000000001000,01001100000010101000101000001100000010000000101110100000100010110000110000001100011010100000100111100001000010001100110000000000000011000100101100000100100011000000001000001000000010111000000000001110000010000000010000001010000010000000000000001110000010000000001100001000000000001011000110101000000010001000000000101100000011010000000110001000000010000000110010000000000010001100100000001100000010000010000010001100000010001100001001001000000010000000000000001100000010100011000000101000000010000000000010001000000010000100001000001100000010001000010000001000000010000000000000001000000010000100100000000110000010000101000000011000000011100000001000001000110010000011010010000000000010000000111110000000000010000010100000000000000010000000100000000100000010010000100000000000000010000000100000000000100010001110100000011000000011100010000010001000000011000000000000001000000010011001000000001000000010000000001000001000000010001000000000001000000011000000000000001011100010000000000010001100010011100100000000011000000011010010000001101000000010000000000000001000000011000000000000001001000000001000100000001001000011000000000001001000000010000010000000001000000010000000000010001000000000000110100000001010100001100001100000101000010001000000100000001000010000001001100100010110000010001100100000000000000011000000100001000000000010000010100000000001000010001000100000000100001010000000001000001000000010000000110000001000001010000000000000001000000011100110000000001100000110010100000000001000000011100000110000101000010000001000100000001100000000000000110000011000000000000000100000001000000000000000100000001011100000001000100100001000010000101000100000001000000000000000110000101001000000000000000000001000000000001000100001001000000000000000110000001000000000001000100000001100000000000001101100011000000000000001100001001000000000000000100000001000000100000000111000001000000000000000111110001000000010000101100000001000000001001100100001001000110000010000111100100010000010010110000000001000,,,10,33,239,11.95,194,15,7,1806,224,12
6,71,21,400,2000,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,11111111111110111111111111111011111111111111111111111011111110111111111111111011111110111111101111111011111110111111111111111011111111011111101111111111111110111111101111111111111110111111101111111111111110111111101111111011111111111111111111111011111110111111111111111011111110111111111111111011111110111111101111111011111110011111101111111111111110111111100111111011111111011111101111111111111110111111101111110011111110111111101111111011111111111111101111111011111110111111111111111011111111111111111111111011111110000000111111111011111111011111101111111111111110111111111111111001111111011111101111111011111111111111101111111011111110111111101111111011111110111111111111111011111111111111100111111111111110111111101110111111111110111111101111111011111110111111111111111111111110111111110010001000101101100011111111111011111110111111101111111011111111111111100111111111111111111111101011011011111110111111101111111111111110111110011111111000011111100011110010011111111110111111101111111101111110111111101111111011111101111111111111111100011110111001111111111011111110011111111111111001111001111111111111110011111110111111101111111111111111111111111111111011011111111111101111111011111111111111001111111001111110111111111111111011111111111111101111111011111110111111011110111011111111011110101111111111111110111111111111111011111110011111101111111100111110111111101111111011111110111111111111111011111100111111101111111011111110111111101111111111111110111111101111111011111110011111101111111011101111011111000110111101011111111001100111111011111101111001111110011001100110011111001111111011111110111110111111111001111110001101101100111001111111111111110000111011111111111111101111111100001111111111111111111111111111111111101111111000110111111101000111011111111111011111101111011111111110011111111111111011111111111100000111111011111110111111101111111101111110111111111111111100000010001000111111111000111111111111100111111111111110001111111111111011111111111111101111111011111111111111101101111011,,,133,349,290,14.5,2000,290,14,0,0,-
7,52,15,400,2000,00011011110111111100111000001111001101011101010000010010001010110000010000110010100001101001011111111111011010010100101011010101001010111010100011001101001111001001100100100011101001000110100001011001001011100110011110101011011011111101110101110001111010100101000110001010100010101101011101101111101101000001011001101001010100010011111110100000111011011001011110010011101101000010101100011001101110000001101001001110001111100011010110010011000011110011001110010001101010110110111101010100010010011010110101000011100100101101100111100101001111001111100100010110100011111110000111110100000011001100100110010001010110011010101111111001000011011000001101001110011010110101001100110001101111100100101010100110101110110101000010000000010101010000101000000011101101001001101000001100101100010011011101000100100100101111101000101010110011011000101111001001101100000100011101011100011110111010000111100000000110001100011010101111111111110110000110100101110111010100101011010110010101111111111110110011011110111101001010000000111101101010101100000101010100110100011101011101110101110101010010011011111010001110000111110101111110100001011100001110000100001010000111010000010101010010000000011100011011100110001001111110001111111000000001100010101011111000001111110111100101011100010111110011100100100111110010000001111101100000110010111111011000111010001001010011001100100000000001101011110010111011101011101110001111101000010001100001000111100011011111010001111110110110010010101010000000011110000011111101111001111101101001100011011011100100010000111011001010111011111001011111100000101100100111100010010101101110001101100110011000000101111110111001100100001011010010111000010010111111111010001000010001010010100001110110010010001000101010101111001101100100100110111100110101010001001111101111010000011111010111001010100100011010011100111011111001011000110001000001010011101101110111001111011110011010011100000100100011101000100000000110101011001100101000111110000010010110000111101101110110110111111011011000,01011111110101111101111000111011010101011101000001010010010011110010010001010010110001101001111111111111010010010100001011110101001011111100100011001001001100001001100101001111101101010101111001010001101011100100111110101011010001111101100111110001110010100101000110011010110110111101011101111111110101000100011000101001010000010011011110010000110001011001011111010011101101100100101100011001110100000001001101001110010100100011010111010011000000110101001110010001100000110110111101010000010000011100110101000011110100101101000111100101010100001111100101010010100011111100000111110100010001001100100110010001010111011010001111011001000000011100001101000010010010110101001100110001110111100100001011000110101100010101100011000000000101010101101000000011110101001001101001001100110100010011011101000100110100101111101001000010110011011101101111010001101100000100001101011100010000111010000111000000000110001100001010101111110100110111000000000111110110010100101011010110010101111101001110110011010110111101001010000000110101101010001101000101010100110101001101011101110101110101010010010011110000001110000111011101111100100101011100000010010100001100000111010100010100010010000001010000010011100110001001010110001111111100000001110010110001111100001111110111100100011100010111110011100100100101110010000001110101100000000011011111010000111010001001010011001100100100000001100010110010111011001011010010010111101000010001000001000111100101011111010001110110110110010011001010000000011100000011010001101001111101001001000011010000100100010001010011001010111101001001010011110000101100000111100010010101101111001101000110010000000101111111011001100100001101010010110000010000111111111010000000010101010010100001010010010000001000101011001111001101100100100110110000110111010001001111100011010000011101010111000010110100011010011101011011111001011010010001000001010000101101110111001111011100011100001100000100110101101100100000000110110000001101001000111110010000010110000111001101110110110111001011011000,,,145,121,276,13.8,1022,173,16,978,103,10
8,83,12,400,2000,11111010111011000001001001101010101101100101010010011110100001011100011100101010110011101101110011111001010111100100111001100001111011100111100011110110100100111101111011111101010010001011010000100111111111010101011100011010101111010101000100001111011100111100011101011011010011111101110011011010101100111100001110000101010010001110111001100011001011110111111101110111101111011111111111000010101101111100000101111101110100110111010000111000111110110101101010110111101011101001011110000001010000100001110110101110111111010101111111111111110111101011110000111100111111010110110000111101110100111110011001010110001101111101100011010101000010010010100010001000111101101110110111111110000100111111010011011011100110111100111100000001110111111011000010111101001111010001111110111110111001100101101111101111000110111011001111000011001110011100011110011110101100011101001111000110101011011101111100000111011101111111000110101111010101111100001111011110110001110110110100110011111001111111010111100111100011100110111111000011111010101001011110110011101000101010100001110111100100110011011010101101011101001011100110111110100110000001101110101111101011001101101111000111001110100010110100111011110111011101111010011011111010100111100111110110111000011100100100111101010010011100101011010010110110110110110110100100101110111100111111101111110010101111100110100110011111101101100011010010010001111100011001011000001100011000111011110111010101001111111100111001110101011101100011111001011111101101000010001100011101001100111101101111111110100110100110011111100011010001010001011100101110110101000100010010101001101011101100101111010101011100010001110010000110011010010100000000111010010011011000110110111111111100101111010110001011101111110101111111110111010101111111110110111001110111111101100111011010101101100110101010010101000111111001101000010111110100001110001110100100101011110001111100110101110100001100010111101111111101111110110010110110110100011101111100010100111101111110111011000110000100011001011101,10111111111111001011001001101110111111110011110010011110111101011101011111111011101011101101110011111001011111101100111010111011011111100111100010110110101100111001111011111101110010001011010011100111101111010101111110011011101111111011010111101111011100111100011110011111111011111111110010011010101100111100001110000101100010100000111000001011111011110101111101110111101111011011111101000010111111111100000110111101110100110111010011111100111110110111101010110111101011101101111110100001010000101001110100101110101111010101111111111111100111100011110010111101100111011010111000111101100100110110011010010110001101111001100001010101101010010010100010001000101101100010110111111110101100111111010010011011100110111000111100000001100111111011000000111101111111010001111110111110101001100101101100001111010000111011001111000011011110011010011100011110111100011011001101000110101011011001111100000111101101111111000100101111100101110100001111011110100001110110110100110011011001111111010110100111110011100110111110000101111010101001011100110011101000101010100001110111110100110011111011111101101111000111100111111110000110000001111100101111111111000101101111000111001110101010110110111011100111011101111000011011111010100111100111110110011000011000100100111101100111011100101001010010101111110010110111100100101110110100111110101111110010100111100111100110011111101001110011010010100001111100011001111000101100010001111010110111010101001011111100111101110101011001101001110001011111101101000000001100111101001000111100101111111110100110100110011111000011011101010010011100001110111001000100010010101001101011101100101111100101011100010011110010000111011110011110100000011010011011011000110110101111111011101101010110101011100111110110111111111111011001111101110110101001110111111110110111011010101101100110101010100101000111111010101000010111111110001110101110000110111011110001111100100101110100001110110111101101111101101110110010010110111000011101111100010100111001111111111011100111001010011001011101,,,61,184,258,12.9,1185,113,9,815,145,17
9,5,3,400,2000,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,10111111111111111001111110111111110111111011111110011111111111111011111110111111110111111011111110111111111111111001111110111111111111111001111110011111111111111011111110011111111111111001111110111111110011111011111110011111111111111001111110011111110111111011111111001111101111111101111110110000101111111101111110000111101111111101111110111111101111111101111110111111110111111011111110001111111111111011011110111111110111111011111110111111111111111011111111011111101111111111111110111111111111111000111110111111111101111011111111011111101111111111111110011111101111111101111110111111111111111001111110111111111111111001111110111111100111111011111110111111110111111011111110011111111111111011111110111111110111111001111111001110101111111011111111011111100001111011111111011111101111111111011100011111101110000000011110110011111111111001111111111111101111111011111111111111100111111111111110111111110111111011111110111111110111111011111110011111111111111000111110111111111111111011111111011111101111111011111111011111101111111011111111011111101111111100111110111111101111111101111110011111101111111111111110100011101111111101111110111111111111111001111110011111110111111011111111011111101111111011111111001111101111111101111110111111101111111101111110111111100111111111111110011111111111111011111111011111101111111000111111111111101111111101111110011111110111111011111111001111100000111111111110100111101111111111111110111111111111111011111111001111111111111011111111111101101111111111111110011111101111111101111110111111110011111001111111001111101111111111111110111111111111111011111110011111111111011001111111011101101111111000111111111111100001111011111111011111101111111111111110011111101111111101111110111111110011111011111110111111111111111011111111111111111101111011111111011111101111111001111111111011101111111111111110111111110111111011111111011111101101111111111110111111101111111111111110110111110111111011111110111111111111111011111111011111101111111101111110011111110011111011111111111111,,,157,316,299,14.95,2000,299,14,0,0,-
10,66,48,400,2000,01101100011110110000111011111100100010000010111010111110010100010010100100001110101001111100100010000100100011101010101110110111100110000101011000010000101011101001101110010010001100100100000001101110100100010000010010010110000111010011011010011010111101000011010111110101100111101100100110000101101111010101110010000110100101111101110100110111100011010001100111001011001111011010001010000011011001001111000000100011010001101001111101010111110001100110101001100101010011011001101110000101101111010100001001001000001100010100110100101010011011000010011110111010010101100100010111101010010011011011111000011001011111100101101000101110101101010000100000110001111011111000011111111111101111111000011010001110001010101001010110001000100011010011111011010011111101100011001010110111111100011000101110110011100100011000011110001100111101111001010011110111010011001001110011010101000001001000010010001010111110010001001010111110011101010101011011110101110001101001101000011001100000100110101111011101111001111100000011010010101111100001110011011110101101001010101111001110011110011001111011100001011101010111011110001010001111010011100001000100100011000111101100111001101011000001011111101011001101001000011101110101011101000100111010110111101010111101100100010101111010101100101100011101111101100001010110101110111100001011101101111100010001100100100010100001010110110110001101110011111001101110111100011101010110111111110001000101000110100011011101110110101111101110000001000100011001001010100000100101101100101100000111100000010000011100001111010000011011010010000010110101000010110011110010000001010111000101110101111010111000111011011001001001011010110000000001010111111011110000011010100101000101011100110000000110100100101101001001011111110111100000001001100111110001001100010110011111110001110101100000001011010010101101011101110100000000110011001110011001111101111100111010010001011101101111011101100101010000001100110000101000000011110001000110000100101010000111101100010011010100110101000001010010,11101000011110010000111011111000100010000010101010111000010100010010100100001000101001011100100010001000100011101010100110111001100100000101000000011000101010001001101110011000001110100100000001101110100110010000010010011110000110010011010010011010111101000011110111111001100111001100100110001001101111010101100010000100100101111101100100110101100011010001100111001011001110011010101010000011011010001111100000100011010010001001100101010111110000000110101001100101010010011001101110001001101110010100001001001000001100010100110100101010011011000010111110110000010101100100100111101010010010011011100000011001011110000101101000101000101111010000100000111001111010011000011111111001101110011000111010001000000010101001100110001000100011010011100011010011111100000011110010110111110000001000101110100011100010011000010110001100111110011001010011111111010010001001110011011001000010001000010100101000111010010001100010111111011110010101011011111001110010001001101000011001100010100110100111001001111001111100100011011010101111000001110011011000101101001010100111001110011110011001111011101011011101010111101110001010001111010011100001000100100010000111100100111001101010000001111111101001001110001000111101110101011110000100111010111001101010011101100100011001111011101100100100011101111110000001010110101110111110001011100101111100010011100100100010101001010111110110000101111011111001001110111100011001010110111111100001001101000110000011111101111010101111001110100001001000011001001010100000101001101100101100000111101000010000011100101111011000011011010010100010111011000010010011110110000001010110000101110101111010011010011011111101001101011111010000000001011001111011010000011010101001000110011100110000001000100110101101010001011111110111100000000001101010110001001100111000011011110010010101100000001001010010001101011101111000000011110011000110011001111111111100110010011001011111101111000101101001010010001100110000101000000010010000000110001000101010000111101100011001010110010101000001011000,,,17,208,247,12.35,1016,151,14,984,96,9
13,78,57,400,2000,00100100001000010100010000000000000000010000000000000100100100000000010010000000001000000000001000001001001000011000000100001100010000000000000000000001000000000000000000000000001100000000001000100000010000001000000000000100010000001100010000000010000000010000100100001000000100010000000000011000010000000000000000110000010101000001000000001000000000000100100000001010000100001001000000001010000000000000001000011100000000000100000000000001000001100000000000000111100010000000100000010100100000000000001001100000000010000001101000000001000100000000001000000000000000100100000000001000000000100000001000000001010110000100100000101101100000001001000000000100000000010100100100011010000000011001100101000111000000010000000000000000000000000000000000000000010100000001100000001100000000001001000000001010100110001010001000010001000000000000101000100000001001001000010100001000100000011100100100010000000100100000001100100010010000000000100000101100000000000000010100010110000000000000000000010011001000000101000000000001000000001000000000000000001110101001010100000000101101000000010000001000000010001000001000010000000000001000000001011000000001000101000010000000000011001000011100100101100001100000010000010000100100110010011100000000000001001001001000010010000000001000001000000001100000110001000001000001000100100001000000010011000000010001000000001001000100000000100001000001100000010100000000000000000000000001000010000001000000000000000000000100010001001010000001010001010010000000110000000110001100110110000001000000000000000000000000000000000000000000010100010010000000001010100000000000000000000100000011000001000000000000011000010000101010100001000100000100100000000010010010000000100100000101000100000000000010000000011000000101001000000000101010010100001000001000000010000001001010000000001000000010000010000000000000000000100000000010001101000001100000011100000001010000001100011010000000000000010001000000000010001000100100000000000000010000000110000001010000000010010010011000100000000000,10110101111000111100010000000101000000110000010000000101100100000000110110000100001100000100010000001101011000011000010110001100110000000000010000000101000000000000010000000100001100000000010001100000000001011000010000000100000001011100010000000110000001010001100100001100000101010011100000010001000000000000010000110100000101000001010000011100000000000000110000001100001100011011010000001100000000010001010110111101110000000100010000000101000001100000010000000101100010000000110000010101100000000000010000100100000010000001110000000101001100000000010000000100000000100000010000001000000000100000010000000001000110001100110000111101100001011001010000000100000001011101110100011110000001011001110100000111000001010000010000000000000001001000010000000000000101000001110000001100000001001001010000001010110000001010010000110001000001000000110000100000001001001000010100001000100001011101110100010000000101000000010100100000100010000000110000101100000000000000010100010110000001000000010000010011001001000011000000000101000101011000000000000100001111011011010100000100101101000000010000001100001110011000010000010100000000001000010010011100000001000001010010000100000011001000010100100101100001100000010000010101100100110111010100000000000001001001010010110010000001011000010000000001000000110001010000000101000101100001010000010011000001010011010000001001000100000000110000000101100000010000010000000100000000000001010110000101000000000000010000000100000001011010010000010101010010000000110000000100001101110010010000000100000000000000010000000100000000000000010100110010000001001010110000000000000001001100010110000001000001000000010000010001101011000001010100000100100001000010010010010001100101000001010100000000000011000000010000001101001001000000110010111100001001011000000010000101001111000000001000000100000011000000000000000101100001000010001100000101100000111100010000010001001101011010010000000000111101000000010110001001100101000000010000110000001111000001010000000010000011011000110000000000,,,163,62,278,13.9,370,57,15,1630,221,13
