GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start
09-17-14-00-59,1,59,31956975-96e5-4f40-9402-141ced71ac40,2020-09-17 21:01:22,fe34cfb5-d5ee-46bb-9740-7e2290913a5b,2020-09-17 21:00:24,3,59,59,59,out/09-17-14-00/log,out/09-17-14-00/base_samples59,"09-17-13-56-1,09-17-13-58-11",out/09-17-14-00/bit1_samples59,out/09-17-14-00/bit0_samples59,0,,0.211196620474855,92:E5:E5:94:E5:B5,Yes
09-17-14-00-466,1,466,968dd637-4c06-4660-a3f8-6ef03b182755,2020-09-17 21:01:22,d840099a-58d4-4a94-96a0-762f0722eeb6,2020-09-17 21:00:24,3,466,466,466,out/09-17-14-00/log,out/09-17-14-00/base_samples466,,out/09-17-14-00/bit1_samples466,out/09-17-14-00/bit0_samples466,0,,0.190449986607444,BA:40:9D:C8:68:81,No
09-17-14-00-9,1,9,765c979d-6946-4ae0-9cec-6837bc25d95e,2020-09-17 21:01:22,7d95da20-9552-433c-bba0-264fb4a91308,2020-09-17 21:00:24,3,366,366,366,out/09-17-14-00/log,out/09-17-14-00/base_samples9,,out/09-17-14-00/bit1_samples9,out/09-17-14-00/bit0_samples9,8.0988895030621,,0.202744283519906,2E:12:72:D9:D9:FC,No
09-17-14-00-311,1,311,2035bf55-00ef-4e19-b71d-696c980f242b,2020-09-17 21:01:22,5dd699fc-62d2-46ef-a071-2ee055d01935,2020-09-17 21:00:24,3,469,469,469,out/09-17-14-00/log,out/09-17-14-00/base_samples311,,out/09-17-14-00/bit1_samples311,out/09-17-14-00/bit0_samples311,6.03726515179113,,0.322983022442672,A6:E0:1D:A3:D2:EF,No
09-17-14-00-37,1,37,5de29086-4987-4f0c-997c-d8b549764b33,2020-09-17 21:01:22,b1e4a2f8-e237-4520-8928-d9b31e3f367e,2020-09-17 21:00:24,3,404,404,404,out/09-17-14-00/log,out/09-17-14-00/base_samples37,"09-17-13-56-53,09-17-13-58-56",out/09-17-14-00/bit1_samples37,out/09-17-14-00/bit0_samples37,6.09712342275536,,0.311886108529036,16:A4:1B:36:B8:ED,Yes
09-17-14-00-271,1,271,9b7a33d5-b7e7-42da-b8ea-086972d68aea,2020-09-17 21:01:22,bf9187bd-a8ce-4afe-af11-12aacc120ae6,2020-09-17 21:00:24,3,271,271,271,out/09-17-14-00/log,out/09-17-14-00/base_samples271,,out/09-17-14-00/bit1_samples271,out/09-17-14-00/bit0_samples271,0,,0.28049176085419,BE:61:25:7F:AF:F2,No
09-17-14-00-293,1,293,b3a27b5b-b1db-4832-a191-9632a66a5b9b,2020-09-17 21:01:22,bf531ffc-cbff-4b0d-b803-be10eb98b4cb,2020-09-17 21:00:24,3,293,293,293,out/09-17-14-00/log,out/09-17-14-00/base_samples293,,out/09-17-14-00/bit1_samples293,out/09-17-14-00/bit0_samples293,0,,0.291046607951373,F6:1D:14:37:A8:4A,No
09-17-14-00-265,1,265,05adbefa-a628-4157-9299-606ef4dae8ce,2020-09-17 21:01:22,e361c4f7-67e4-404c-b804-30498728d0f6,2020-09-17 21:00:24,3,341,341,341,out/09-17-14-00/log,out/09-17-14-00/base_samples265,,out/09-17-14-00/bit1_samples265,out/09-17-14-00/bit0_samples265,6.23681718436257,,0.555350439180139,92:B9:BE:D3:CE:DD,No
09-17-14-00-201,1,201,17a7fba3-9de0-4d4f-ac90-0dab583ee5a5,2020-09-17 21:01:22,a0703d6b-2a24-407b-b9cc-376f61d8c4f0,2020-09-17 21:00:24,3,309,309,309,out/09-17-14-00/log,out/09-17-14-00/base_samples201,,out/09-17-14-00/bit1_samples201,out/09-17-14-00/bit0_samples201,6.20409202454143,,0.604452901995557,16:24:79:C6:3C:65,No
09-17-14-00-24,1,24,70159fbc-8707-4090-92ae-8752dfd3065d,2020-09-17 21:01:22,5bf31a8c-9d5e-4914-8310-313f574aaa85,2020-09-17 21:00:24,3,357,357,357,out/09-17-14-00/log,out/09-17-14-00/base_samples24,,out/09-17-14-00/bit1_samples24,out/09-17-14-00/bit0_samples24,6.32037095835119,,0.239695247614372,8E:8F:5D:DC:9C:BA,No
09-17-14-00-53,1,53,38fda54e-1d88-4e5b-9ed5-efb85ff8cb8c,2020-09-17 21:01:22,1e8eefd5-865c-4548-9eb5-e30c10a1e948,2020-09-17 21:00:24,3,98,98,98,out/09-17-14-00/log,out/09-17-14-00/base_samples53,"09-17-13-56-13,09-17-13-58-83",out/09-17-14-00/bit1_samples53,out/09-17-14-00/bit0_samples53,6.29697278043472,,0.325846243161928,46:E9:FE:AE:A5:B4,Yes
09-17-14-00-254,1,254,9ac3822a-c2f1-469b-b464-37ac2afbaa9c,2020-09-17 21:01:22,5a135f43-7bb7-46ef-b66d-6f13a7f13322,2020-09-17 21:00:24,3,435,435,435,out/09-17-14-00/log,out/09-17-14-00/base_samples254,,out/09-17-14-00/bit1_samples254,out/09-17-14-00/bit0_samples254,8.22223803341605,,0.430167815673593,86:29:17:98:85:13,No
09-17-14-00-303,1,303,3173f582-2870-448f-92f6-f12e62f7ccd6,2020-09-17 21:01:22,a2948e59-a5a3-4073-83c0-2ac70fc4ed0c,2020-09-17 21:00:24,3,460,460,460,out/09-17-14-00/log,out/09-17-14-00/base_samples303,,out/09-17-14-00/bit1_samples303,out/09-17-14-00/bit0_samples303,7.38043921848759,,0.618739511128086,C2:CC:EE:12:C0:87,No
09-17-14-00-91,1,91,f6154495-f1cf-4c66-aa82-0e22f484c7c9,2020-09-17 21:01:22,52a67255-352c-424a-84ef-ecfff8e80957,2020-09-17 21:00:24,3,493,493,493,out/09-17-14-00/log,out/09-17-14-00/base_samples91,,out/09-17-14-00/bit1_samples91,out/09-17-14-00/bit0_samples91,8.32365386983017,,0.248737352930179,F6:31:EC:DD:E5:0A,No
09-17-14-00-193,1,193,780f0b21-fffe-493c-ae3f-4f3379cf6823,2020-09-17 21:01:22,d2bb5e74-4b07-45ab-9cf8-54dbe9a0057d,2020-09-17 21:00:24,3,193,193,193,out/09-17-14-00/log,out/09-17-14-00/base_samples193,"09-17-13-56-46,09-17-13-58-54",out/09-17-14-00/bit1_samples193,out/09-17-14-00/bit0_samples193,6.52895318552078,,0.33061856906355,C6:CC:9B:E9:14:13,Yes
09-17-14-00-413,1,413,e3f67c9f-4576-43e7-9522-d8d69779ac36,2020-09-17 21:01:22,a779478a-bb55-4d11-a059-b9300f323cb0,2020-09-17 21:00:24,3,445,445,445,out/09-17-14-00/log,out/09-17-14-00/base_samples413,,out/09-17-14-00/bit1_samples413,out/09-17-14-00/bit0_samples413,6.4023135075085,,0.174131524517165,C6:46:28:A8:AB:4A,No
09-17-14-00-13,1,13,5e376242-c687-4448-8a97-bde29be0f4fd,2020-09-17 21:01:22,0f6a4d9d-9058-4f66-b69a-d5bcee528018,2020-09-17 21:00:24,3,401,401,401,out/09-17-14-00/log,out/09-17-14-00/base_samples13,,out/09-17-14-00/bit1_samples13,out/09-17-14-00/bit0_samples13,8.13200541331999,,0.23499413571083,6E:35:2E:C4:A7:19,No
09-17-14-00-430,1,430,02a4e7a1-474e-4aa8-bc01-7c68296cc919,2020-09-17 21:01:22,d4b8c4fd-7ecf-4bce-9c7e-ede63bb42ba2,2020-09-17 21:00:24,3,430,430,430,out/09-17-14-00/log,out/09-17-14-00/base_samples430,,out/09-17-14-00/bit1_samples430,out/09-17-14-00/bit0_samples430,0,,0.213029359046117,5A:B6:C5:12:BB:8B,No
09-17-14-00-129,1,129,f1b107fb-d0e4-4f62-aa45-acf44ec9400d,2020-09-17 21:01:22,f6b0bb89-06ae-41d5-89c7-510aa0f360cf,2020-09-17 21:00:24,3,500,500,500,out/09-17-14-00/log,out/09-17-14-00/base_samples129,,out/09-17-14-00/bit1_samples129,out/09-17-14-00/bit0_samples129,6.65097832579095,,0.540708954750355,7E:4A:62:D0:CD:BD,No
09-17-14-00-379,1,379,c0de74a3-52d4-4a6d-b961-e535063642d2,2020-09-17 21:01:22,ab731c3f-843c-4a32-8650-18c90d3b1b7f,2020-09-17 21:00:24,3,477,477,477,out/09-17-14-00/log,out/09-17-14-00/base_samples379,,out/09-17-14-00/bit1_samples379,out/09-17-14-00/bit0_samples379,5.80181724028721,,0.106872061189191,06:14:6D:50:AF:07,No
09-17-14-00-440,1,440,0ad85d4c-d364-4661-a863-c0c69a2eeaf1,2020-09-17 21:01:22,4b650bec-00f7-40b7-b69b-250005a8cf07,2020-09-17 21:00:24,3,440,440,440,out/09-17-14-00/log,out/09-17-14-00/base_samples440,,out/09-17-14-00/bit1_samples440,out/09-17-14-00/bit0_samples440,0,,0.203215515859445,66:2D:3B:1D:9D:49,No
09-17-14-00-106,1,106,da9f07f6-0f7e-4034-8894-160f43bd27f2,2020-09-17 21:01:22,18899fd7-889c-4daf-9437-320188b9f183,2020-09-17 21:00:24,3,106,106,106,out/09-17-14-00/log,out/09-17-14-00/base_samples106,"09-17-13-56-89,09-17-13-58-2",out/09-17-14-00/bit1_samples106,out/09-17-14-00/bit0_samples106,0,,0.223763322508404,32:27:DD:8E:F7:26,Yes
