Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%,Byte Errors,Byte Errors %
2,29,16,2000,10000,1111100111011111111111011110011101110111111111111111011111111111111111011101010101111111110111101011111101011011111010111111000101111111101001111101111111111111011111011111110110111101111111101111111010100111010110001110111111111111110111111110110101011111110111111111111111011111111011110011101111100000011111101100011111101110001111010111011100111111101110111111011111011111101101000111111101110110001110111111111111011111110111111100010001111101100011111100101001111011110010110111110100110110011111101101111111110110111111111001111111111111111111101011111111111111011111110111111011110111110111111111111110010111111111111111111011110111110111110101010111111111111101110111101111101101111101111011110111111111011111111101101000111100011101100100111111111101011101001111111111111011111111110110011111011111011111110101111111101111111101110111111101011111011111111111110110101110111111111111101111101111111110111111111010110111111001111011111111111111111111111111110010111011111111110110101011101111111011000111101111111111111101111110010111111111101101011111111011111011111101101111111000111000001100111011111111110110111111111101011111011111111101111101111111101111111010111111100011111111111110011111011111111111100111011101101111111101111101111101000010110101111111110110111111110111100110111110110110110101110111111110011110111111110101111111111111110111111011110111111111011111111110111111111110011111011111101110011101110011111111111101110111111110111101111110101111101111101111011011111011010111111001001101011101111111111111111111101111111011001111111111111111101010111111101110101111011100011111111111101011011101010111011111011011111101011101111001101111110111111101100111100110100111111111001111111111111111111111101111101111111110111110111111011110000111111111111111101111111011010100111111011100010101110111111111111111100110111111110111010111111110111111101111111111011110110111111111100101111110110111110111110111111101000111111110001010111111011111111111101110110011110011110111011110110111101110111100111011111111110111001111111111111111111111111111111100111111111111111111011101111101111111001110111111101111101111111110100111110111111010110111011111111111011111111111101111101111011110111111101111011111111111111100111111011111111111101111111111000111110011001111111001011111011011011111111011111100101111010111110011111111111111111101111111110111111111111001111101111111110100011010111111011110101011111111101011011111111110011110111111111011111001101011110111111110111111001100111011110111101111111111111100111111011000011001110111111111111100011111101111101101111110011111011111101111101111111111111010111110110111011001001101111111101101010101101101101111111110111110111111111101011101111111111111111111101101101011010101110101111111111111111001111111111101011011111110010101111110101111111110111111101111110111111101010111100110111111101111111111111111111110111101011110111011110011111111101111110111101101010011101111101101011011111011110111111101111011111011101111001011111111111010001101111111011111111111111111001111111111010111111111111110101011110011111110011110111011011110101101111101111111101000101010000111111011101110110111111110100011000100111111111110101111111111011111111101111111111111010111001111110111001011111111101111111111111101111100111111101111010110111110011110011111011110110101111101101110111111011111111101111111111010001111111101011100111110111111111101111011111111111111001111110100111111110010100101101111011101011000111111111101011111011111101111110010111111111101101101010101110111111101110110111100101111011011111111111111111101011111010111111100011000011011110111111101111111011100001100011110101111110110111110111111101110110110111111111111101110011111100011011111111111111101101111111011111111101010111111111111001000111111111010100111101111110111101111111010001001110111111111111100111111111111001010101011011100111110111011101001011111111111111100011111111011111011011111111111011101111010101101110011111111111111101100100011111111010011111110110110100101011111101101110001011011011111110110110010011011111111111111011001111011010111111110111111101101111111110111011111111010110111000111011111011101110111101101111111110101100011110111111011110111111111101111110111101011111101111111101111111101111101110111101111100111010010100110111010010111111111101101010111111111100111100111111111100011111100111111011111110111001011110110111111111011011011110110111111111011101110110111101111110011111111011111110110010111100111011110011111111111111110101011111111111011110110111010111111111111011111101111111111110011111111111110110101111111101111111010101010011011111101111111110110110101100101111111110111010101111111011011110011110111011001100111011110111111000011111111111010111101010111111010111010110011011111101111011111010111010111010101111111011011111111111111111111100011111111111111111011101111111111111010101110111111111110011111111111111111101110011111111111111111111011111110111110100111101111001101111111111110110101011011111111111111110111110110101111111011101111011000111111111110111111110011110111110111111111101111111111111111111110111110011110111111011100110111110111111111100111111111111111101111111010111111101100111111110011111101111111111111111111111111110111101111111110111111101011111111111111111010001110011111111110111110001101110111111110111111111111110111011111101111111111111111111011011011110111011111100111011110011101110001111011111111111111011101010100111111111111101100011111011111111101101111111111011111110111001111111111111111111111111111111110111111111100111111111111010111111111111111111101100111111111101110001111110111111101011111010011010111111111100110111111111111111111001111111101111001110011110001101010111101111101111111011111101110111111011111011010111111111111100111100111111111111111110101111101111110111110111001111011111111111110111110001101111110101111111111101110010110110111111111111111001110111111110101010110011111110111111111111101110001001111101111110111111011101101101111111001111111111111011111111111110111101010101111011110011100111111011111111111111101101011111010111000111101111111101111111111111111110011111011101111010111110110101100111111011111111101110111111111111111011111111111100110111011011011101011101110111110110110111111111111111111111101111110111101111111111111111111111111101101110111000101111111110111111111101101100110110110111111011001111001010111111101111011101111011111111101111111111111010111111111011111011110011111111001111111101111111111110111111011111111111011111110111111011001110011111111111100111110111101111101111111111111111011011111101111101111111111101101101111111010100101011111111111111010100111111111101111011101111110111110111101100111110110101111111110111111111101111111111001101110011101110110111110000100110111101111011111111110110110110110111111111111111111101111101111110111111111011101111101111001111110111011011011111111111111111111110101001111110111111100111111110100101101010111111111101111111110100110111011111111111011101110111111111111111101101111110111111111111101011111111111011111101111011101000101110001100101111011111111011111101101111111111111111111110011111111110111011111111111010011111011111111111111110011111111110101010111001111001010111111111111111111011111111111100100111111111111100111111101110110101011011011111111011111111011011011111011111110111110110011111111111010111111111011111111111010111111000111111011111101110101110101101111110111111111111011100100110101111100111111100100111100111111101111111111111000011001011111111110001111111011011111111110111111101111110111101110101110111111101111111110111111101111000111111011111011011111110011111101111111111111111110100101111111111011111111101111111111011110100001011111011111011101111111011011101110111100101001011100101111011111101111111111011111101101111111111111100011101011111101010111110101111111011111111011111101111111111111010100111011111111111011111111110111111110101010111011011111101110111111111101111110110101011101011101011101111111001111011011110110011111110011101010111011111100111111100101110111110111111011011111110011111110001111111101111111010111111101011111001111111111111111110110111101011111111110111011111111011111011111110111011111101101001111110000111101101110111010111111111111111111111111111111110111101011111101111101101111101110111111111111110110110111111111100110111010100111101111111100111101011110100111110101111110111111111111111110101111100111111110111110111111111111011001111101111010101110011101101110111101111111111101101111111111111001111000110110110111101111111110101101110101110111111111101111101111111011101111111111111110100011111011101111010110111101111111111101111000111111111111100011111101110111111010111111101001110110111111010110101010111101110011110111111110111111111111011111101011110111110101011111111101001101111111110101111011111011111111110100111111111111111001111111011011111111011111111111111111011011011011111111110101100011111011101001111011111111011111111011001111110111111111111111111011111110111101101111111111111011111111111111011111111101111010011100011101111111101001110111101111110001111111111011111111101111010001011001111111111011111101001101110100011111100101111111110110011111011111111101000100110100111111110111001111111111111101111111010011101111111111111001110011010011111111111111110111011000111101111111111110111111111111111011101101111101111111111110111111111111111000110111110111111011011111111111110101111110110110101011110011111111011111101111111101111101111111001011111111001111010011111111110101111101101011111111011001011101111111111011111110111011111111011111101111110101110111010101111111111111010011111101111111111101111111111111110110111111111111110110111011111111111100101010111111111011110110011101111111111111011111011011011111100110111101001110111111111111101011100010111111001111111101011111011011101111011101011111010011111110000110111011111100111111001111111110111111100101111111111110101111111111000110111111111111111110111011011111110111010111011101111111010111111111001000,1111101111111111111111111111010001110111110000000011011111111111111111011101010101000000000111111011111110000001011101111111011111011111101011111010000001111111010000000011010110111101111111101111011010100111111110001110111110000000000111111100000000010111110011111000000001010111110000000011101111100000011111101100011111111110010111010111011100000000011110111100000000011111101101000000000000110110001100111101111111011111110111111100010001000000000111111100101000000000010000110100000001100110011111101010000001110111111111111001111111111111111111101011111111000000001111110111111010000000000111111100000000010111111111111111011011110111110111110101010111111111100000000000001111000000001111111011110111110011011111111000000001111100011101101000000000111101011101001100111111111011100000000000011111000000001101110101111111101111111100111111111101011101011111111000000000100110110000000011101111101111111110111111111011000000000101111011111110000000011101111101110010111011111110000111101111101111110000000011011111111111100000000111111111111111101101011111111000000000000000010100000001111000001101111111111111110110110000000001011111010111110000000101011111101111111110111111100111000000011100011100000000111111100111011101101111111101110000000001000010110101100000000110111111111111100110111110110110010000010111111100000001111111110101111111111111110111110000000011111111011111100000000001101110011111011111101110011101110011111111111100000000111110110101110000000000101111101101011011111011010111100000000001011101000000001111111111011111111011000011101110111100111111111111011111111101110101110000000000111111011111111111111101111111000001011101111001101111110101001101110100000001111111111111001001000001110111111101101111101111111110111110111111011111000000001111111111101110000000011100111100000001110111110111111111111111110110111111110100010111111110100000000111011111000000000111111111100100100000010111110111110111111101000111111110001010111111010000000011101110110011100100000001011110110111101110111101111111111111110111001100000000011111111111111000000000000111111111111111011101111101111111001110111111000000001111111010100110000000001010100111011111111111011111111000000000101111010000000011111111011111111111111101111111011111111100101111111110000000000001001100000000011111011011011000000001111100110000000011010011111111111111111101111111110110001111111001111100000000010100001100000000011110111111111111001011011111110000000011111111111011110000000011110111111110111111001100011010000000001111111100000001110111011000011001110110000000010000000001000000001101111111011111111111111111111111111111111110000000000101011100000000111111101101011000000000000111111110111110111111111101011101111111111111000000001101101011010101000000011111111100000000111111111101011000000000010101111110101111111111110111101111110111001101000000000110111111101110000000011111111111111101011110111011110000000000001001110000000001010011111111101101011011111011000000001101111011111010000000001011111111111010000101111111011000000001110111010000000011010111110111110110101011110011000000001100111011011110000000011111111111101000111010010101001000000000100001110000000100001000111101111110100111111100011100011100010101111111000000001100001100000000010110101110001111111011111100110000000011010010111110010000000111001011110111100100111101111110000000000101111100000000000111111101011100111110111111110000000111111111111111000000001100111111110010110101101111011100000000011111111100000000010111101111110010111111111101010000000011110111111111100000000000101111010011111111111111111101010001010111111100011000111011110111111000000000101100010000000011101111010110101101111111101110110110111111111111101110000000000011011100000000110101101111111011111111101010111111111111001000111111100000000111101111000000011111111010001000000100011111111100000000111111011110101011011100001110111011101001011111110111000000001111111111000000001101111111011101111010111101110011111111111111101100100000000001010011110000000011100101011111100000000001111011000000000101110110011011111111111111011000000011010111111110111111101101111111110000000011011010110111000000000011011101000000011101111111110110000100000111111011111111111111101111110111001011111111110000000011111101111101100000000000000111000000000110111010010111111111101101010111111111100111000111111000000001110000110000000011010111010000000110111111111011000000000110111111111010000000010101101111110011000111011111110110000111100111010000000011011111110010100000100111111011110110111000111111111111011111101111111100000000110111111110110000000000111111110000000111111111110111111111110110110101100101111111110111010100000000001011110100000000010001100100011001000100000011110000000111111101010111111011111110110011011111101111011111010110000000000000000100000000001111111101111111100011111111111111111011111111111001100000010110011111111110011111111111111110000000000111111100000000111011111100001110100111100111001101111111011110110000000000000011111111110111110110101111111011101111111000111100000001111111110111110000000101110011110000000011111111111111100100111100111111111100111101111111111111100111111111111100000000110111111011101000000001110011110000000000011111111111100000000111101111100110111111101011111111111111111000001100000000011111111110001000000000111110111111111111110111011111100000000111111101000000001111110111011111100111011110011101000001111011111111111000000001010100110000000011101100011111000000000111101111000000001111110111001111111111111111011111111111111110111011111001000000011111010000000011111111111101100111111111101111000000000111111101011110000001000100001111100000000100001000111111001111111101110000000110011001111010100000000101011111010011100010111111011111011010111111110100000000100111110100110000000001110011111110111110111001111111111111111110111111000000011110101111111110000000000110110111011111111111001110111111110110010110010000000011111111111101100000000111101111110111110011111101101110000000011111111100000000111111110111101010101111011110011100111111011111111111100000000011111011000000001101111111101110000000011111110000000000111111010111110110101100011111011111111101110111110111100000000111111111000000001111011111101011101110111110110100000000101111111111111000010000110101111111111111111111111111101101110111000101000000000111111111101100000100010110111111011001011001010101111101111011101111110000000001111111101111000000000011011111000000000001111001111111000011111100011000000000010001110000000100000000000000110000000000111101000000000001111101011111111111111111011111100001011011111111000100000000110010100101011111111111111010100101111111101001011101100010000010011101000000000100101111111110111111011101111000111001011110011101110110111110000100110000000011111111111110100000000000111111111111111111101111101111110111111101011100000000111001111110111000000000111111110000000010000101011111100100010000111111110100101101010111000000000011011101110100000000010001111011101100111111111111110000000011001111111111100000000111111111010011101111111101000100000000010101111100000000010011111101111111000000000001110011111111010111011111110111010011111011000000000000000011011110010000000100001111001010111100111111111111011111111111110000000011111111101111100000000110001010000000001111111111111011011011111111101111111110110011111111111000000000000001010000000110101111010101111011111100110100000001101100110111111100001011101101100100000001110111100100111100111111111111110000000001011001011111100000000000000011011111111110111111101111110111101110101100000000101111111110111100000001000111110111111011001110110011100100000100000001111111100101111111111011110111101111000000000001110001011111011000000001000000111011101010111100101011000000000100000001101111111101011111101101011111111111100100000000110101010111110010000001010011111010111101111111111111011100111111111111000000001111110111111110000000001001011100000000011111111101111000000000011101011111011101111111001111011011110000000000000011101010111011111100010000000101110100000000000011011111110000000100001111111100111111000000111101011111001111111111000000000100111110011110001000011001111100000000011111110111011111101100011111110100111101101110011010100000000111111111000000001111110111111111110101100101101101101110111111111100110110110111110111110000000111110111101111100000000001011110100111110101111110011111111111111100101100000000111110111100111100000011011001111100111010101110011101100000000111111111000000011101111111111001110000110110110100000000110110101101110000000001111111101101101111111011101111111100111110100011000000011111110110111100000000011101111100000000111111100000001101110111011010100011101001110010111001011110101010111101000000000111111101111110000000011101101011110111110101011111111000000000000111110000000000000011111111110100000000000000000000000111011100001111011111111111111111011011011011111111000000000001100011110000000111111111011111111101001100000011111111111100000111111110110001101111111100000000111111111111011100000011110010011100011101111111101001100000000011010001000000000111111111101111010001011001111111111011111111001101110000000001100101110000000010011111011111111101000100110101000000000111001111011110000000001100010011101111111111111001000011010011101111110000000011011000111101111111111110001111101111111011101101111100000000011100111100000000111000110111110111111011011111110000000001001111110110110000000111111111011111111110011101111101000000000000011100000000010011111111110100111101101011111111011001011101111111100000000000011011000000001101101111110101110111010101111100000000010011111101111000000000110111111111110111111111110111110110111011111111000000011111111111111010000000001111111100000000010001000100011100100110111101001110111111111111101011100000000011001111000000001111011011101111011101011111010100000000000110110111111000000001001111111110111111100101110111100000000011111111000000001100111111111110111011011111110100000000011101111111010000000000001000,,,1375,2481,2643,26.43,7941,2397,30,2059,246,11,784,62.72
3,67,58,2000,10000,1111111111111111111110111111111111111110111110111111111111111111011111111101101111111111111111111111111111111111111011111111111111111111011110110111111111111111111111111111111111111111111101111111111101111111110111010011111111111011001011111111111111111011111111111111110111111111111101111101111111111111011111111111101011111110111011111111111111111101011111111110111111111111111111010110111011011111111111111111110111111111111111111111111111111111110111111100111011011111001111111111110111010111111011111111111111111111111111111111111111111111111111110011101111111111111111111111111111111111001111111111101111111111111111111111111101111111011011111111111111111110101011111111111101111111011011111111111111110111110010111111111111111111011111111111111111111111111111011101111111110111111111111111111100111111111111111110111111111111111111111111110111101101111111111111110100111111111011111011111111111111111111111111111110111111111111111101111111111111111111111011111011111011111111111111111110111111111111110111101111111111111111111111111111111111111111111111111111111010110101111111111111111111111011111110111101111111111111111111111111111101111111101111111111111111111111011011101010111111101111110111101111111111110111111111111111111111111111111111011111111111101111111111111111111111111111111101111110111111111111111111111111011011111101111111111111111111111110111011111111111110111111111111111111111110011111111111111111111110011111110101111101111101111010110111110111101111111111110111111111111111110111111111111111101111111111111111111011111111111111111111111111101111111111111111011111011111101111111011110011111111110111111111111111110010110101111111111111101111111110111111111111110001111111111111111111111011111111111111101101111011111110111110111011101111101110110111011111111111111111010110111111111111101111110110111111111111111111111111111101110101111111111111010111110111111111111111111111111111111101111111111111111011110111101111111111111111011101111111111111111111110111111111111111111101111101010111111111111111001011101111111111111111111111011111100111111110101111111101011111110111111110111011111111111111111110111111111111111111111111111111111100011111111110111111111111101111111111111110111111101101111011111101011111111111111111111111110110111111111111111111111100111101111111101111111110111111111101011111101111111011110101111111101011111111101111011011101111111101111111111111101111111111111111110011111011111111111111110111111111111111111111111111111111111111111111111111111111111011111011110111011111110111101111111111011111111111011111111011111111111110111111111111111111011111011111011111111111111111111111111111011111111111011111111111111111011111111101111111111011110111111111111111111111111111111111111111111111111111111101111111111011101111111111111111111101110111110111111101011101011111111101111111110011101111111111111111110111111111111110111111111111001101111111111111111111111011111111111111011111111111101111111111111001111111101111111111111111011011101110111111111111111111111111111111111111111111111111111011111111111111111111111111111111011110111111111111111111111111111111101111011111111111011111111111110111111101110111111110111110111111101111111111011101111111111101101111111111011111111001111110111111111111111110011111110110011011111011110011111111111001111111010111111111111111111111111101111111111111111111111111111100110111110111110101111111111111111111111111111011111011111111110111111111110101111011101111111111011111111111011111110111001011111010100111111111111111011111111011101011111110111110111101110101011101111111101110111111111111111000111111110111101111111101111111111111111111111111111111101111111111111111111111111111101110111111111111111111111111110111101111111111111111011111111101111111111111101111110111111111111111111101111111101111011111111111111111111011111111011111111111111111111111111111111111111111111111110111111011111111101111111111111111111111111111111110011111111111110111011111111011111111101111111110111111101111010111111101110011111111111111111110111111111111111111011101111111100111111111111111111111111111111110111111111111111101011111110111111110111011111111111001111110101111111111111111111111101111101111111111011111111111101111111110011111111101111101111111111111111111111111101101111111111111111101111111111010111111111111111111110111111111100111111111111111111111111111111111111010111111111011100111010111111010111111111111111111101011111101111111000111101111111111111100111111011110111111111111001111111111111111111111111111111111111111111111111111110111011101101111111101011111101110111111111111110111111111111110111111111111011111110111111111111111110111111101111111111111111011111111111111111111111111111111111111111111101111111111111111101101111111111111111111111111111111111111011111111111111111111111111111111111111111111111011111111111111111111111011110111101110111111111101111111111111110111011111111111111110111101111111101111111101111011011110111111111111111110110110111111111111111110111110111111111111110111111111110111111111101111111111111110111111111111111001111111111101111111110110111111011111111111111011011111101111111111111111111111111111111111111111111111011111111111101111111111101111111111111111111111111111011111001111111111111101111111111011111001111111110111111001110111111111111111011110111111111111111111111011111111111111101111111011111110010111111111111101111100111111111111111101011111011101111111111110111111011111111001111111111111111101111011111101110110111101111001111111111111111111111001111111111111111111111011101111111111111111111011111111111111111111011111111110111011111111111100110111111111111111111111111111111111111111111111111110111110111111111111111111111111111101111011111111111111111111100111111111111111111111111111111111111101111111111111110111111111111110111111110111111111111111111110111111111111111011111111111111101111111111111111111110110111111111111111111000111111101111111111111111101111110111111111111101110111011111111111111111111111111111111101111011111111111110111111111111111111111111101101110111011111110111011111111111111011101111101011111111111110111111111111111111111111111111111011111111111111111110111111111111111111101111101111011111111111111111101111111111111101111110111111111111111111010111111111111011111111111111111111101111111111111111111111111010111111011111111101111111111111110111111111111111111111101110111111110011111111111011111111111111111111111101111111110110111110111111111111111110111100111111111110111111011111010101111111111111111110011111111110101110111101111111011111111111111011111111110111111111111111111111111111111101111111111101111011111011111110111111110010111111111111111111101111111111000101111111111111111111111111110100011101111111111111111111111111110110111111101111001111111111111011111111110101101111111111111111111111111111111111111111011111111111111101111110111111111111111011100110111011011111011111111011111100111111111111111101111111111111111111101111111111111111111111011101111101111111111111111111111111111111011110111111111111111111111111111111111111111110111110111110111111110101111111111111111111111111111111111111111110111011111111111111111111011111101111100111111011111111111111111111111111111101111111101111101001111111101011111101110111101111111111111111111111111111111101111110011111111111101111111111011111111111011111110011111111101111111011111111111010111111111111111111111011011111111111011111110111011111111011011111111111111111111111011101011011111111110111111011110111010111110111111111111111101111111111111110111111111111011110101111111111101101110111111111111111111111111011111101111001111111111101111111111111011110010101111111111111111111111111101111111111111111111111111111111111101111111110111101111111111111111111111101111101111111111111110111111100111111111111111110111101101011111101110111111111010111110110111110111111101001111111111111111111110111111111111101111001111111111111111011111111010111111111111111111111111101111111111111111111011111110111010111111111111111111110111111111111111011111111111111111111111111111111111111111111111111111111111111011111111101111101111111101111010111111110111111111111111111111111111111111111110111001111111111111111111111101111111111111111111111110111111011101111111111111111111111100111101111111111101101111111111111111011111110111111111111111110111101111111011111110111110111111111011101111010111111011111111111110010111111001011111010111111101111001111111101111111111111110111111011111111000110111111111011111111111010111111100101101011111101011111111111101111101111111111110011110111111111111111111101111111111111111111111111111111011111111011111111111111101111101001011111111100111101101111001111111101110011011111111101011111111111011001111111111100111111011111011111101111111111011000111111110100111111111111011111111101111110111111111111101111110111100111111111111111111111111110110111011011110111111011111010111011111111111111101111111011111111110111101111111111111111111111111111110111111111111111111111111111111111111111111111111111100111111111111111111111111011111111111111111111111111011111111111111110111111110001111111101011110111111111111111111111111111111101111011111111111101010111111111111110111111111111111111111111111111111111011111110111111111111111111111111110111111111101011111111011111111101111111111110101111111111111111011111111111111111101111111111101111111010111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111110111111111101111111111111111111111111111101111110111111111111111011111111101011111111011101011111111111111101111011111111111111111110101111111111111100111111111011111111111111111111111111111111111111101111101111111111001111110111111111111111111110011111111111111111011111111011111011111111111111011111101011111111101111111101111111111100111101101111101111111111111111111111111101111111111111111101010110111111011111111111111111111110110111111111111111111111111111011001101011011111111111111111111111101011101111111111011111111011011111,1110010010111111111111111111110000000000111001000001111111111111111111000000001111010101111001111111111111111111111011111111111111101111011110111111110000000000011001000001111111111111111111000000001101111101110011010011111111111011001011111110000000011011111111111111110000000000111101111100111111110000011111111111111011100000000111000100111111111100000000011110111111111100111111011110111011011111111111111111110111111111111111000000001111100100000111111100111111011100000000011110000000001111111011111111111111111111111111111110111111111111111111000000000111100000000111111111111111111111001111111111101111101100011011111111110000000000000111111111111111111110101011111111111100111111011110111111111111111100000000001111000111101000010100001111110111111111111111011101111111001101111111000000000000111111111111111110111111111111111111111110000000011100111111111111110000000000111011111011110111111111011111111111111110100000000000000111111111111100000000111011110111111111111111111111110000000011111001000001101111111111111111111111111111111101111011011111111111111100000000011111111111101111111011111110110000000011111000000000111111111111111111101111111111111111111011011011101010111100000000010110000000011101110111110001110111111111111111111110000001111111111111000000000011111101111011011101111110111111111111111111111111000011111111111111110000000000111000000000111111111110111111011111111011111110011000000011110101111100000000110101110101111101111010110111110111101111110111110110110111111111110111000000001111100000000111111111111011111100000000011111111111101111111111111110010111011111101000000000010011111100010111000000000011110010110001111111111111101111111110111111111110100011111111111011110000000001111111111111101101111011111111111110111111100000000110110111011111111100000000110110111111100001101111110110110100111111111110011110111101110101111111111111010111100000000111111111111101111100000000111111111000100000110111101111111111111111011101111110111111111111111111000000000111111101111101010111101111111111001011101110000000011111111111000111110000000001111111111100001111110111111110111011110111111111111010111111111111111100000000001111111100101111111111111111111110101101111000000000000011101111111011000000001111111101111000000000000000011111111111111111111100111101111110001111110000000000011000000000000001111111111001111111101011111111101111111011111111111100000000011110000000011101111111110011110000000000111111000110111111111111111111000011111111101101111011111111111111110111111011110110000000010111101111111111110000000011111001000000111111111111111111000000000111011111011011011111111111111111111111111110000000001111011110001111110000000001111101111110011011110111111111111111111111111111111001111111111111111100000000011111111011101111100001011111111111110111110000000001010101011111111111000000000111101101111111011111100111111111111111111110000000001101000011011111110000000011111111011110111110010111110111000000000001111111101001111111111110111011101100111111111111101111111111111111110000000011111111111110111111111111111111111111111111000000000111111111111111101100000000011111011111100111011111111111110000000001110001000000000110111111101111111111011101111111111011101111111111011100000000111110110111100011111110000011110000000111111011010011110111111001111111010111111111100000000000011100111111011100000000011111111100110100110111110101111111111111111000000000000001111001001111000000000000000101110001000111111111011111110011011111110111000001111111100111110000000001011111111011100011111111111110111111110111111101111001101111111111111100000001111111110111101111111101111111110000000011111111011110101111111111111111111111111111100000000111011111111111111100000000001111111111111101111111111001111111111111101000000000001100011111111101000000001111011101111011111111111011111100000000111111110111100101111111111111111111111111110000000000110110011111111111000000000011011011011110011111111111110111011111111011110110001111111010111111110000000011111001000000110111111110000110001111110011111111011001111111100111111100000000111111111111100000000011111111111101011111110111111110111011111111111011000000011000000000000000000111111111101111111111011111111111101111111110011111110000000001111000000000110011111111011111000000001111111101111011111010111111111111111111110111110111100111111111111111110000000001111101000000111111111011101000111111111010011100000000000011111011111101111111000110000000001111111101111111010000000000111111001111111111111111111111000000000111100000000111111111110111011100011111111111011111101110111111111111110000000000111111111110010000000000000000111110111111111111111101111111100111111100000000111111111111101111111111111111111111101101011111111110101101111111111111000000001111100100010111011111111111111111111111111111111111111111111111111111110000000000111000000000111101110111111111101111110111111110110011011111111111110100000000001100110000001111011011010111111111111000110111110000000011111111110111000000001111111100111011111110111111111100000001111110000000011111111111001111111111101111111110110110010011111111111111000000001111111100111011111111111111111100000000011110000000011111111101111111111111111111111111111100111111111011011001000000001111100100000001011111001111111100000000001111111111100001111011110111111111111111111111011110111111111101111111000000000011111111111001000111100111111100000000101010000010001111111111111111111001111111001111111111110111101111011111000000000111101100011111011111111111111100000000111110010000011101011101111111111111111111011110111110110111111111110100000000000111100000000010011111111111111111111111111110111111101101110000000111110000000011111111111111110011101111011111000000000111111100111001111111111111111111111111111111011100000100011110111111110000000000111110111110010111111000000111011111111111011111111011011101111111111100000000011111000000000000001111000111111101111111111111011100111110111111111111000000001011111100111011111111111111111111101111111111111111100111111111111111110000000001101001100001110110111011111111000000000100000000011111111111111111111101111001111111111111100000010111111111110000000011111111011110111101111101111011111111111111100000000111111111101111110100000000010001111011001111111111011110111111111111111101111110111111111111111111000000000011100000000111111111111110111100000000011111110101100111111110011100111111011111111000000000111111101111111111000000000111111111111011110111110111111100000000111010000000001111111111111111110011111111110101111111100111111011111111000000000011100100000111101111111111111111111111101111111111100101011111010001110000000010010111011111110111111101100001000000000111111100111111111111111110100011101111111111110111100001111110000001110000000001111110011110011000101110111101000000000111111111111111111111000111111011111111111111101111101111111011111111010000000001111011111011110111011111101111101000110111100000000011111111111101001011111111110111111111100000001111111111110000000011111111010010110111111111111111111111111111111101111111110111110111110100000000101110000000011101111111111111110000000011110111011111111111111111111111111111111100100000000011111000111111111100000000011111110101101101001111111001011111101111110101110111110111111111111111000000011111100100000111111101111111111100000000011111111110001111111101111111011111111111110001001001111111111111111011000000001011111100000000000000000011111111111111111110000000001111011111111110110000000000111010001110111111111111111101111111111111100000000011111011110111111100000000011111111111101111111111111111010000000011001000000000100111111111111011110110111111111111100111111111111101111100000000001110010000011101111101111111110111101111111000000001110111001111101111000000000110111100000011011111111111110111101101001111101110111101111010111110110000000011111001000000000000000011111111000000000011111011001111000001111111011111111010111111111111111111111111101111110000000000111011101110111110111111111111111111110111111111111000011111111111111100000000111111110011101111111101111111111111111111111000000000001111111101111011000000000111111100010111111111111111111100000001111011111111111100111111111101111110000000111000000000000000000000111111000000000001111100000000000000000101111100000000111111011110110111111111000000000011101111111011111000010000000000000111000000001111111011111111111110010111111100000000011110000000111001111111001111111111111110111111011110110000110111111111000000000111010111111100001111011111101100000000011100000000011101111110011110111111111111111000000000111111111101111111000000001111111111111011111110111111111100000000001111100111101111111111111111101110011011111000000001110111111011001111000000001111111111111001111101111111111100000000001111110111101111111011111111101111111111111000000000100110111101110011000000001111111101100110111100011110111110011111010110010000001111111101111111110000000001111111011110000000111111111011111110111111111111111111111111111111111100000000111110000000011101111111111111110000000011000111110111111111111011111111111111110111100000000111011101011110111100000000011111110111101111101111011111111111101010111011111111110111111111111111000000000011101000000011111111111111111111111111111110000000011110101011111111010000000001111111001110101101111111111111011111111111110000000111111100011111111100000000011100111111101101111111010101111111111111111111110111110011111110111111000000000111111111111111011111110001111111110011111111111111100001111111111101110000000000001111111010000011101011111111011101011111111111111011111001111111111100000001101111111111111100111111111011110000000001111001000001110011111111111111101111111111001111110000000111011111111110111111111110000000001111100111001010010000000000011111101010001111101111111101111111111100111101001000001111111111111100000000000101111111101111111101010110111111011111111111111110000000000000011111000000000000000000000000000000000001111111111111111111111011101111111111011111110000000000,,,1446,2623,2655,26.55,9006,2494,27,994,161,16,825,66.0
