Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,44,27,200,1000,1111101100101111111100111011001001111011001100111001000001001101111110011011010111111101001111110010111000100011111111101001111011101011100111111111100000101010111111000110000101110110110101100111110110110011100111111101011010101010110001101110101011110011011110111111011110100111011101100110011111101010101111111101101010010101011001011001110101101101110101110110111111011101111101010100111110101111011110011111110011010001001101010011111011100001110101011001110111101000100101111110101001011010010101111110001100000110111110111001111011011111111010001110011101111110000111011011110011011101111110110100011111100101010100110101111001001010100110011011111101101101111011111010011110111000010110101000111011010110111101110111010110111101011000100111001110010111110000111111100111101111111100011010111011101111001110110001110010011111110110110011101101110111111100110001011000110011011000011101111100000000101101100100101111111001011010100011111111110101111110001000010011110000101011100100110111110100,1111111101111111111101111011011101111111011110111111111101101101111111011111110111111111111111111110111110100111111111111101111111111111110111111111110001111111111111110110000111111111110101100111110111111011111111111101111011101111111001101100111111111111111111111111011110110111011101101111011111101110111111111101111110011101111011111111111101101111110111111111111111111111111111011110111111101111111111011111111111010011011101100111111011100001111111011001111111111101101111111110111101011100010111111111100111001101111111111101111111011101111011001110010101111010011111111111110111111011111111110110011111111101110111110111111001001011111000111111111111111101110110101110011111111110010111111100111011111111111101111111110111111101011000110111101111111111110000101111111111101111111000011110111111111111001111111010000111111111110111111011001101111111111111111101011100111111111001011101111111000000111001100100111111011101111011100111111111111111111111001110010101111100111111110110101111001110,,,31,17,225,22.5,625,26,4,375,199,53
3,35,15,200,1000,0101000001001110011110011111100000101010110011110100110000001000000001000110000010011000000100110000110001000000100101001111110011010110001000000110001101100010101010001111111010010011100010000100100010010010100000000001100001001101100110000011111001001000101101010001010001111010000100101011110101000000000110100100001111000100011101000010110001101111001010101000000111000011100100000000000010010001001110001001001110100100101000111000101011000101011011000001000010101010010010010101100001100000101001100011110100101100000001101000000000011100010110000001011000010100100000000101101011111001001010101010100110011001110010000110001110101000110110001001101010111010001010101010001100000010100001010011000100000110101000010000110011100100000000000001001011110110001000100010010100000011010101010000100101001101010010101111101000110000011101101100111011000100101110110010001000010101011010101000100111100101101100010000111100000001100100110000110000000011010010000000011010001000110101010010000000011001,1111111111111111011111111111111101101110111010110111111001101111100011110110110011111101111111111100111111011111101101001111110111111110011000010110011111101110101110001111111011110111111111100100111010111110111111000111111111101111111110100111111001111110111111111101011111111111001101101111111101100111111111111110001111100010011100010111111111101111001011111100001111111011101101000110001111110111011111111011111111111101111111111100111111100111011111101011010011111010011011111011111111111110111111101111111111101100111001111001111001111100011111100001011001110111111111110001111011111001011111111111111110111111111011000111111111111111111111101001111111111111011011101110001101100111110001110111001101111110111101010110101111100111001111101111101111111110001001101110011101100111110111110111101101001111011011101111111001110110001111101100111111000111111111110111111101111111011010111111111111100111101101111000111100000111101101111110111001101011011011100111011011111111111101111110111010111011,,,12,0,369,36.9,396,7,1,604,362,59
4,49,20,200,1000,0000010000101110100000101100110010100010110100001001100000011000010010000000000000000010000000000011000100000000000011100000000000010010000000100101110010001000000000001000000000000100000000000000000000000001001000001000010100001101000000000001010010000100000000000000001000000000100000000001010001110100100000000010000100110100000000110000000000110000000000010000000100110001000100000000001100000110010000000000000110000001100001010000010000000000100010010000010100100000010001010100001010011010001000110000110000000100001110010001100000001000000001000000010001000001000000110000100000000001000000010001000001100000010000001001000000000000001000100000101000011000100000010000000010100111000000000010000001010000000110010000000000110000000000100000000010100010000000100110000100001001000011100000001000100001100000000000000100000000100010000001100110000010001100000000000110001000000010100000000000001000010000000100000010010000000010000010001010000000000100000000000010000100000100000100000001010000,1100111011111111110011101111110010100010110110001101110000011000110011001000010010001110110011001011110110011100111011100000110011111000100011100101110010111100110011001001110001001100110000001000100000001101111110001110110101001101000010001101110010000100110010010001101100001100100001001111110001011100110000001010100101111101110000111000111000111100110000011111010100111101110100011010100110001110110010001100100110001111100001011000110001001100100010011100111110101100111011010100001110111010000010110110110010011100011110011001110010001100100011000000110011000111110110111000110011101001100100011101100011101110110100001101000001000100001011101001101011011100100011011100000010101111000110001110001011010100000100010010110011111100100011101010100010110110111110101100000111001100000011100000111011101011110000001001100101001000100010001001100111101010101101101100110110001000110010101100111000001000110001001100100011111000100010111110011011000000110100001100100010001100100100001100100001011100,,,11,2,293,29.3,202,7,3,798,286,35
5,72,47,200,1000,0001000000000000000101000000000000010000010001000000100000010000000000000000000001000001000000000000000001000000000010001000100000000010000011000000000100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000010000000000000100100010001000000000100000001110011000000000000000001000100000000000000010000000000000000001000011000000100000000101000000000000000000000000000001000000010000000000100010000000001100000000000000010000000100000010000000010000000000000000010000000000000000001000001000010010000000000000000000000000010000100000001001010000000001010000001000000100100100100000001000010000010010000000000000101000000010000000000000000100000000000000011000000000000100000000000000010000000010001010000000000000000000000000000100000000000000100000000000000000100000100000000000010000000001000000000000011000000001000000000001000000001001000000000000000000010001000000000000000000000010000000000000000000100000000000000000,1111111111101110111111111101111100111110110001101011111000011111100000011111110101111111110000001110111011101000100110011101100000101111111111001100111100001010100000001000110010011101100000001100101010000000110000111000100010011110100000001011111000001010101000001010101100011101110110111100110010001101100110001100000000101011111111011100110100001100011001101101100100101110100001001110101001001111100010101010101101001100100000001110101000001111111000011111101011101110101000011100110000001000111000011110101110111010110100001000101000011000111000011000111000011010110110001000001000001110101000011111111000111011110100001011111111011010111111101111110010111111101010011110000111001101101001101110001011101110010111101111101011111100000010100100100011001000110010101110001011101100001011001100011011101110000011001010100010001100000011101001100100001000111010101011101000101110111011001111010001101111110011011111010011101110100011011011100000001010010010101110000010001100001011101101100010001000,,,2,0,421,42.1,99,1,1,901,420,46
6,48,9,200,1000,1001111011010001011001000000010100000001101000010110100101001011001001001000001001101100100000001100110011000000010111101010010111100100101000000111010010001110000101101110000010001100110110101010010011111011111110101010010110100011110111001000011000100000001001011010011001001110000000010000100001101011000001000000100001000110000010100100000010111010100100101000010011000000001101000010111010110011001010001000100010001010010010100000110011011001000001100010000111100000010100001011000111100001111000001110001111000111001011001101011011010101011001011100101011011110110100111001001101011100100101110110101011010100010110010101100010000111110101111110000000011110011001011101001000101011000100000001111000010101010110000110100001001111110001100101111101001101100001000001000000001110000010000010011100000001001000010011110101000000001110000010000101111101100010101001100111001011001000000000101001000011001111100001001110000101001111010001001000110101000000011000010111010001100011110100001000100100,1011111111110110111111000011111100000011101110111111101011011111011111111011011111111111101100011111111111000011111111111110011111101110101110011111010111011111000101101111100110101101110110101011110111111011001111011110110111110011110111101000111100110001001111011010011111001111100010010000100101101011000101010000100101010110000010110100000010111011100110111100110111010010101111000110111010110101101110000001111010001010110010111001110000011001111111111010000111101100110100001111000111110001111000001111101111001111001011011101011111011101111101011101101011010110111101111001101111011100100101110110111011011101010110111101100010000111110111110110100100011111111011011101001110101111000110011101111101011111110110010110100101101111111011100111111101001101100001010001100100011110100110000011011100000001011010010111110111111001011110001011000101111101000010101101100111011011011110001001101111001011001111110011001110010101101111011001111000110101000010010000111101011011000111110101001010111101,,,27,3,227,22.7,418,15,3,582,212,36
7,37,11,200,1000,0000111111111001101010001001010101110010000100011101001011101001100111011000101101000001110000111010101111000000101001000000010101011110110110001111011011011111111010100111010101100101101000110001110110011110000010001101011001100011001110010000000100100000111010110111011111101101111111001110100000110101011101000111110000101101001011111100001001010001111011111000011101110111000001110111111001101100011101001111110100111011011101110001101010101001010100101110001111001100100000100000110100100011110110100010100110001000010110110101100001010111110101110000001010100100011000111111100100011111100111100110111111000110101011011101001111110101010000101101010001011101011001000000011001101011100101100011111011101001110011110110101000111001011110110110011000001101101101000101000011010001100011101011100110010000010010100000111000011000111100000010000100100000110010000000000101111100000011100111010100110001110111111100010111101101100100000011100100110100100011010000110101001000100010011111000011100110,1101111111111011101011011101100011111110001110111101001111101001100111011100111111100001110010111010101111111111101111000001111111111111111110001111111111111111111011101111110101111101011111110001111110011110001110011111011111101111111111111000000111111110111110111111111111111101111111111111100011111101111111001111110000111101001111110000111011010011111111111000111001111111100111110111111011111101111111101111110100111011011111111001101010101001010110111110101111001101110010110001111111111111110110101011110110011001110110111101100111111111110111110101011010100100111100111111100100011111100111111110111011001111101011011101111111111100110101001110110001111101011101010100111111111011000111111011111011101001110011111110101111111001111111111110111110011101111111001101010011011001100011101011101110010001010111111001111000111011111110000011100100100001110010001001100111111100000111110111010110110001110111111100010111111111111111011111100100111101100011010000110111011100110010111111101111100111,,,8,9,222,22.2,503,11,2,497,211,42
8,78,39,200,1000,0001001011000101101111001101000011101001100000111110100001000010100111110110010101100011010001010111100000001010010110011011011011101011000011110010001101100000001100110110000001000001100010010010000010111001100001010011100000000100101100110010111010100000001100000010101100000100010101010110100100100100001111100010110011100001011011011001001001110000100100000111111000000110100000010100111011000111111110000000000111010000100010101100001001000010001101001000000000101000110000110010000111000000101000000101100110011110100100000000000111011000010101111010000100110000111000101110001010010000000000110000100000011110010100000011110000011101000000100110011101000110100100100001011000100000001000101011011110011100010001000010000001100100100010000000010010010010001100110100100101000100110001100110001101100101001010111110100100101101001101100011111100101111110000011111110110111000110011000011011010001001010001001010010100001100101111001101010100101011000011010000010000000010010100000001011001011000,1111111111110101111111111111101111111101101001111111111111111011101111111111011110110111111111111111110000111110010110111111111011111111101011111011111111110011001110111111100001110011110010111011010010111001111101111011111100111100101110110010101111110011001110000011101100000110111101111110100110110111101111100010110011100011111111111011101111111000111110110111111010011111100000111110111111101111111110100011000111111011100111111111001111110010001101101011001100111011111110110011010111111111101110000111101111011111111110000011111111011011111111111111101110111011111100111111001110011011001000111011101001011111111111000011111111011111101111110111011111110111101100111001111100111000001100111111111110111110001101110011001001111100101111111000011110011011001110111100101101100110110001110110001110110101111110111111111110111101101111110011111100111111111000011101110111111000111011110011111010001111111001111111010110111110111111111101111111111111001011111010011101000111011110000011111001011110,,,21,1,319,31.9,406,5,1,594,314,52
9,31,8,200,1000,0000000001001000010000101000001000000000000100010000001001010000001100000001100100000110001101001000100000100010101010000001000100111011000001001010100000000000000000001000001110000111010100000011101001110000010110010100000000000000101000100011100100100011011010101000100110100000000100000011000001010011100010000101010101000010110010000010000001000000010110000100100011101000100010001000001000100111000000001000010000100100001000001100000111001010100000000000100000011000100010110010000010000001100000101010010110000100101001000110110000101101011000000010100000011001100110010000000011000011000100101100100110000100001100010111000000010110100000000101010010000010000101110000001000011001010000100100000000100010110101000110010001011001000000010000101001100101100010010100110110000010010000000101101000000011000100111000000000000100000000000101111010101000000101010100010000001011010010001000000000000011000001000100010000000000000000010010100000000001100011010000010000010100000110111010100000010100,1111111011111001111001111110111111110101111101111111011001010001111100011111100100011111111111011000101101110110101110010001111101111011100111101011100100010111000000010110001100011011111110001011001001110001110110111101011000010001111001111111101100110011011010111000100111110000000100011111010111010011100100100101110111000111110110000011000111000001011111101101000111110010100100001001001101101111000001011001110000111100011100011100001111101011100000010101100000011011110110110010000110010001100101111010011110010100101111111110110100111111111100011010100110111001100110010001000101010011000100110101100110000101011101100111010000010111100100010101010111010010000101110001111111111111111111100101011111111111110101010111010001111101000100010000101101111101100101010101111110000111110000010101101000010011010100111000000100111100000100010101111110101011000101011101010100001011010110001011000100000011110111000101010100000001010100010011100100000101100101000001011000010101100110110010100100010100,,,20,14,277,27.7,292,15,5,708,262,37
10,55,19,200,1000,1101011111111111101111111111111111111111111111111110011111111111110110111101111111111111111101111111111111111101111111111011111110111111111111111111111111111111111100111111111111111111011111110111111111111111011111011011101110010111101111111111110111111111111111111001111111111111111111111111110111111011011111111110111011111101111011110111111111111001110111111111101111111111111110101101111111111111111111111000111111111111110111111111111111111111111011110111111111111111101111111111100111111111111111111111111111111111111111111011111011110010111111001111111110110111011111011111111111111110111111011111111101111111111110111111111111110111111110111001111101111111111111111111111111101111111011111011111111111111111111111111111111111111111111111111111101101111111011111111111111111111111101111111111011111101111001111111111111111111111110101111011111001111111110110111111010111111111110101111111111110111110111111111010111101111111111111111111111111001110111011111111111111111111111111011111111111110,1111111111111111111111111111111111111111111111111110011111111111111111111111111111111111111101111111111111111101111111111111111111111111111111111111111111111111111101111111011111111111111111110111111111111111011111011111111110010111111111111111110111111111111111111111111111111111111111111111111111111111111111110110111011111111111011110111111101111001011111111111111111111111111110101101111111111111111111111000111111111111111111111111111111111111111011110111111111111111111111111111111111111111111111111111111111111111111111111011111011110010111111111111111111110111111111011111111111111111111111011111111101111111111111111111111111110111111111111111111101111111111101111111111111101111111111111111111111111111111111111111111111111111111111111111011101101111111011111111111111011111111111111111111011111101111001111111111111111111111110100111011111001111111111110111111111111111111111111111111111110111111111111111010101111111111111111111011111111111110111011111111111111111111111110011111111111110,,,13,1,57,5.7,896,11,1,104,46,44
12,67,6,200,1000,1101101111011101111111110011110111111111110111111011111111101111111111111111111111111111111011111110011111111111111111111111111111111111111110111001111111101111111111010111111011111101111111010111111111011111011111111111111111111111010111011111101011101011011111101111111111110101111110111111111111111111111111110111011111111011111101111111111111111011111011101111011111111101011111111111110010011111110111111111110111111111111111111111111111111101111111111011111011111111111011111011111111011111111101111111111110111111111111111111111111111111111111101111111001111111011110111011111111111111011111001111111100111101111111111011111111011111111111111111111011111111111111110111110111111011101111111111111111101110111111111111111111111111111111111110111111111111111111110110011110111111011111101111111111111011101111111111111110111111111111111111111101111111111111111111011111011111111111101111111111101111111111101111111111110111110111111111001111111111100011011111111111111111110111111111111111111111,1111101111111111111111110111111111111111110111111111111111111111111111111111111111111111111111101110011111111111111011111111111111111111111110111011111011101111111111010111111011111111111111010110011111111111011111111111111111101111011111111111101010111111011111111111111111110111111111111110111111111111111111110110011111111011111101111111100011111011111011111111011111111111011110011011110110101111111011100011111111111111111111111111111111111111111111111011110111110111100011110011111111111110111101101111111110100111111111111111011111101010111011101111101011111111011111111111110111111110011111111111111000111101111111111010111111010111111111111110111011111111111111110111110111111010101111111111111011101111111111111111111111111111111111111110111111111111111111100110011110111111111111111111111111111010101011111111111110100111111111111111111101111101111101111111011111101110011111101111110111111111111111111110111111101111110111101111001111110111101111011111111111101111111110011111100011101111,,,110,38,107,10.7,893,65,7,107,42,39
