GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start
09-29-23-00-600,1,600,d62c25b0-82c1-4cd0-ba11-c21ee30927ed,2020-09-30 06:02:02,2d6f1b0c-491c-4a2c-9c87-742addcb4ae9,2020-09-30 06:00:04,3,767,767,767,out/09-29-23-00/log,out/09-29-23-00/base_samples600,,out/09-29-23-00/bit1_samples600,out/09-29-23-00/bit0_samples600,6.12292172992855,,0.433921512539055,C6:50:CD:0F:5F:D6,No
09-29-23-00-389,1,389,56f25180-cf68-4449-bdf0-4d399a9b1042,2020-09-30 06:02:02,f9076413-e936-4c50-84c2-65954b36aea9,2020-09-30 06:00:03,3,389,389,389,out/09-29-23-00/log,out/09-29-23-00/base_samples389,,out/09-29-23-00/bit1_samples389,out/09-29-23-00/bit0_samples389,0,,0.191503866813457,B2:3B:39:BA:B5:B3,No
09-29-23-00-299,1,299,f802e70b-ae05-4228-aca9-048771f9059c,2020-09-30 06:02:02,9227e653-8d03-4155-823c-cea0b88064b3,2020-09-30 06:00:07,3,972,972,972,out/09-29-23-00/log,out/09-29-23-00/base_samples299,,out/09-29-23-00/bit1_samples299,out/09-29-23-00/bit0_samples299,6.46702958207598,,0.278050791645487,AA:BB:DC:94:04:19,No
09-29-23-00-38,1,38,dd6e9e4d-5159-4f83-889e-21842f4f0dc7,2020-09-30 06:02:02,e120ca26-6d7d-44a1-a953-d70f26e0e28a,2020-09-30 06:00:04,3,792,792,792,out/09-29-23-00/log,out/09-29-23-00/base_samples38,,out/09-29-23-00/bit1_samples38,out/09-29-23-00/bit0_samples38,5.86332800788085,,0.603067533531693,A6:40:05:70:86:6D,No
09-29-23-00-148,1,148,1aef9e9f-0dfb-4fbd-a7a7-3c4b2200b45d,2020-09-30 06:02:02,36cf6af2-34ef-4e08-b3f8-3281b98c26cb,2020-09-30 06:00:17,3,583,583,583,out/09-29-23-00/log,out/09-29-23-00/base_samples148,,out/09-29-23-00/bit1_samples148,out/09-29-23-00/bit0_samples148,5.87416285152926,,0.547602984324974,BE:1C:26:AC:AD:B0,No
09-29-23-00-317,1,317,343a258c-eba6-4e77-bcf8-0dea45b0ae48,2020-09-30 06:02:02,8c58c1f4-c1c7-463f-82b3-9fbba578df32,2020-09-30 06:00:14,3,902,902,902,out/09-29-23-00/log,out/09-29-23-00/base_samples317,,out/09-29-23-00/bit1_samples317,out/09-29-23-00/bit0_samples317,8.62601054452996,,0.306038947066129,72:5E:52:93:A1:86,No
09-29-23-00-476,1,476,2e3b4534-cb28-4cbc-8879-b85b418d696a,2020-09-30 06:02:02,c9083cba-35be-4453-a3ef-60ff83b48c08,2020-09-30 06:00:05,3,531,531,531,out/09-29-23-00/log,out/09-29-23-00/base_samples476,,out/09-29-23-00/bit1_samples476,out/09-29-23-00/bit0_samples476,6.79361757725993,,0.235457958030728,66:14:72:3F:D3:8F,No
09-29-23-00-741,1,741,40bc0571-1aab-4c27-a695-c4a1e637b1a8,2020-09-30 06:02:02,5283b27d-d57a-4092-aee4-5049f392ba69,2020-09-30 06:00:23,3,741,741,741,out/09-29-23-00/log,out/09-29-23-00/base_samples741,,out/09-29-23-00/bit1_samples741,out/09-29-23-00/bit0_samples741,0,,1.00726299461367,DE:A9:DF:EC:28:5D,No
09-29-23-00-474,1,474,296efe87-0361-47c8-9724-b4ec013c7c6c,2020-09-30 06:02:02,ec175aa7-7348-48e9-a429-0e5c8212d250,2020-09-30 06:00:04,3,623,623,623,out/09-29-23-00/log,out/09-29-23-00/base_samples474,,out/09-29-23-00/bit1_samples474,out/09-29-23-00/bit0_samples474,7.70297730684939,,0.170442671121424,52:F1:98:D4:5D:1C,No
09-29-23-00-616,1,616,cefeceec-8901-42d1-bfea-213cf0851fc1,2020-09-30 06:02:02,268c1dd3-d58f-4870-941a-376321eba9cc,2020-09-30 06:00:06,3,616,616,616,out/09-29-23-00/log,out/09-29-23-00/base_samples616,,out/09-29-23-00/bit1_samples616,out/09-29-23-00/bit0_samples616,0,,0.319575665666143,3A:B9:2A:9D:F4:C7,No
