Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,58,29,200,1000,1111111011111111111111111111111111111011101111111111111111111111101111111001101111111111111111111111111111111111111110101011111111111111111111101111111111111111111111111111111111111111111111111111011011111111111111111111111111101110111111111111111111111011111111111111111101111111111011110111111111111111110111111111111111111111111111111111111011111101111111111111101111101101111011111111101111101111111111111111111111011111111111111111110111000111011111111111111111111111111111011110111101111101111110111111111111111111111111011111101111111111011111001111111101111111111111111011101101011111111111111111111011111111111011110111111111111111111111111111111111111111111111111111111101111111111111111101111001011111111111111111111111111101111111101111111111111111111111011110101111111111001110111111111110111110111011111111010111111110110111111111111111110010111111111111111111110111111111111110111111111111111101111111111111011111011111111111110111111111111111111111011110111111111110111111110111111111,1111101011111011101110011111101110111011101110111011101110111111101110111001101110111011101111111111101110111011111110101011101111111111101111101111101111111111101110111011101111111011111110111011101011111011111111011011111111101010101110111011101111111001101111111011111110011111111001011111111110111011110110111111101111111111101110011011111011111001101110011011101110101001101010111011101111101111111110011111101110011111101111111011100111001011011111111111101111111011111110001110101100111001111110111111111110111111100111011111101110111111111110001111111111111001111110101011101111011111101110111111111010111111101010110111111110111111110111111111101111111111111111111011101101001111111110111101101001011011111111111101101100111000100000101111111110011111101011011110101111011001000010111011111110111000101011100011000110111110100111111000111110110010101111111011101110110111111110111110111110111111111111111010111011011100010111011000110110111111001011011111011110111101101110101011100110101011,,,215,26,172,17.2,915,164,17,85,8,9
2,46,3,200,1000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111110111111101111111111101111111011111110111011111110111111101111111011101111111011111110111111101110111111101111111111101111111011111110111111101111111011111111111011111110111111111110111111101111111111111111111001111111111111111111111101111110111011101111111011111111111111101111111011111110111100111101111111101110111111101111111011111111111011111110100011111110111111111110111111111110011111111111111011101110111111100111111001111110001011100111111011111010111000111110111111111100111111101111111111101111111111101111111011111110111111100111001110110111111011111110011111101111111011101111111011100111111011101111111011111110111011111110111111101111111001111111101111101111111011101110011111101110111111101111111011111110111011111110111011110000111111101110111011101111111011111100111011111110111111101111111010111100111111111110111111101111111011111110111111111111111011111110111111101111111101111010111000111110111111101111111111101111111011111110111111101111111011111110111111101111111011110,,,197,10,157,15.7,1000,157,15,0,0,-
3,66,37,200,1000,1101110111100101101110100110010110111111111111111111111010110011100010100011101111011111110111111111111111101110011101011010101111111100111100111011010111110101101110011111111111001011011100101111110101111111111110111111111001111110111110011101101010001110111111110011011011101011000011010111011010111011111011110110001011111011011111001101111111111111101111111001010110101100011100110101110110101111110101101110101011101101111111110111101010010101111011111001111110011110111111000011110100011110001011111101100110000111110110111111001111110110110111011010111101111011001010010101110101001111000111110011010000110010111001111110111110111110011010001001111111111001110011011110111111011110111011101101111001011110111110111011111011110011010111111110011111110010011011111101011011011011110101101100111110111110111011101111100111011110111110101101110111011111110110111010000111001111111110110010011111111010010011111101011011010111010111111111001111111110101011111101111110110101101011111001110011011110,1111110111000111101110000100011110011111111111011111111010110011100010100001101111011111110111111101111111001110010101011000101111111100111100011011011111010111100010011111110111001011011100001111110101111111111110011111110001101110111110011101100010001110110111110001011011101011000011110111011010111011101011110110000011111011010111101101111111001111100111111001011110101100011100110101111110101101111101001110101011101111011111010111100010010111111011011011110110111100111111100011110100101110001011111101100110100111100110111111001111010110110001111000111101011011001010110101110001100011000111110011011000010000111001111100111110111100011010101001111011111011110001011010110111111110111011101111111001111110111110011011110011100011010100000100011111010010001011111101011011100001110101101101111110111101111011101101101111011110111110001101111111011100111110011010000111101101011110110010011111111010011011111111011011110100011111011111000111111100101011111101111110010101101011101000111011011110,,,139,8,122,12.2,704,84,11,296,38,12
4,40,11,200,1000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111111011111111111111111111111111011111111111111111111111101111111111111111111011111111111111111111111111111111111011111111111111111111111111111110111111011111111111111111111111111111111011111111111011111111111111111111111111111110111111011111111111101111111111101111111011111111111111111111111111111111111011111100111111111111111111111110011111100011111011111111111111111111111011111111111011111110111111101111110111011111110011111111111111111111111111111110111111111111111111111111111111111110110011111111111111111111111111111111001111111111111111101111111000111100111111101111111111101111111011111111111011101111111111111111111011111110111111001111111011111110111111001111111111111101111111101111111111011111111111111101111011111100111111111111111111101111111111101111111111111110111111101111111111101111111111101111111011111110111111111110111011110110001111001011111111101111111011111111111111111110111111111111111111111111111111111110111111111100111011111110111111101110111111111110111111111110,,,163,3,92,9.2,1000,92,9,0,0,-
6,80,59,200,1000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111101111111111101011111111101111111111101111111011111111111011111111111011111110111111111110011111101111111011111111111011111110111111111111111111101111111111111111111111111111111111101111111111111111111111101111111111111111111011111110111111111110111111110111111111111110111111111110111111111110111111101111111111101111111111111111111111101111111111101111111111111111111011111111111111111101111111111111111111111110111111111111111111101111111011111111111011111111111111111111111111111110111111111111111111111111111111101111111011111110111111101111111111101111111011111111111011111110111111101111111111101011111111111111111111111111111111111110111111111111111111101111111011111111111101111111011011111110011111101111111011111101111111110011111111011011111111111111011111111111111111111111111111101111111111101111011111111111111111111111111111101111111011111110110111111111111011111111111111111111111111111111111111111110111110101111111001110111111111100111111011101111111111111110111011111111111111,,,245,2,83,8.3,1000,83,8,0,0,-
7,95,4,200,1000,0100100010110100000100101010011000010001010110001000001000010111100001010001100011110100001001001100001010011100000010111100001000001000011000101001111001010000010011001010101110001100111110000001000101100111101110011100000010011011111101001010111100111000010110101000000111010001011001101000011001000000101011001100001001000001110001000011011010000110101000101000111100111011010010100000101001101100111110000110100001101001010000101101100100000100000100100100101110100000001011000001011000100001010100001101001101000001001100110110000101001111101110000110000000101110110011000001001111000110010110100111100101010010110010010111010000000010010001110011001000100010100010000010001101101001100101000001110111101001001110000000001111000000110010011000000110000010000100101101000100010011001110100101010110000111101100000000111010110010000111011010101001000010011110100110010001100000010000011001011110000000101001001101000010100001101000000101111010000000100111111000110001101000000000000110010100011000,0100110011110000010101101010011001010001010111001000011001010011110001010001100011110000011001001100011011011100000011111100011001001000011001101001111001000000010010001110110111001100111111000101000101100111101111011000010011011011101101001110111101111000010111101000010111010001011001101000011000000100111010001100011001000101100001000111001011000110101001101100101100111111010010100100111000101100111110000110100001101101000001101101100101000000010101100100111110100101001011000101001001100101000100001101001101000101000101110100000101001111101111000110000001101110100011000101001111000110010111100011110100010110110110010110010001000110000001110111001001100110100011000110001101101000110100000001110110001101011110000100011111000100110011011000010111000010010100101001000101010001011110000101010110000111101101000100111011110100000111011110101001000110001111100010010000100100010000010001011010000100111000001101000011100001111001000101111011000000110111111000110001101000010001010110010101011000,,,49,0,136,13.6,405,39,9,595,97,16
8,42,33,200,1000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1110111111101110111001111111111111111111111011111110111011111110111111111111111011101110111111111111111011011110111011111111001111111111111111101111011001111111111101111110111011111111111011111111111011111111111101100111011111110111110111101111111010111110111011101111111011111111101111101101111011111110111111101110111011111110011011110111111010111111111111101111111011111111111011101111111011111110111111101110111111100111111011101111111011111110111111101110111111111110111011111101111011101111111011101110111011101111111011111110001111101110111111100111111011111111111111101111111011101111111011101111111011111111111011111110111111101111011111101110111001111110111111101111111011111011111011111110111111100111111011111110111111101111111011101111011111101010111111101111111011111110111011111110111111101111111011111011111111111110111111101110111111101111111011111110111111101111101111100111111011111110111011111110111111101110111111101111111011111110111111101111111011111110111011111110111010111111,,,173,7,154,15.4,1000,154,15,0,0,-
9,94,76,200,1000,1011100111100110101011110011101111111111101110111111111110101111101111111111100011100010111111111101011100110111111011001100011011011101110111110011101111111110111111110111111111111111011110111110010011001100011111101101110111101111101011010110100010011111101111110011111111110010000011101110111101010110111011111111101111111111111110111010111110010101110001001110101101010111011001001011110111111111001011111111111010111000111111111111111011111011000110110111101100100110110111111010101111101111111111110111111111101010100110001111111100110101111110100111111101010011110111011101111010101111000011110101010111011111110111011100111111011001111101101111010111111100101110110001111011110101110110110111110110001100011001111100111100011001001111010110110101110110111110001110111111101101111111001010010100111010110111111110101101101111101110101111111011110111111010100111001111101111011011100101111011111011010111111110111111001100111010010111110111101101010110111111110101001001110111101111100011101111,1011100110110011101010110011101110111111101110111011111110101011101110111011100010110011101111111001001100110011101011011001001011011001100011110011001110111111101110110111101111111011011110111000010110001101001110111101100110101111101011010011100010011001101110110011101111110010000111111010101101010010111110111111101111111011111110111011111110010001110100001110101100010111001000011011100111111011001111111111101010111000101111111011011010111011000110110111100100100011110110111011101110111111101110110111101111101011100110011011111100110101001110110011101101010011100111011001111110101111000010110101000111011010110111010000000101010001111101101111000111110000101110110001100011110001100110110111100110011001011000111100101100011001001111010011100101110100110110001111101110111101101111011010000100111010010110111011101100101111101110111111101111110011101010010010001110111111001111110001101111111011010110101001111110001101100010010011100101101001000110111011110100011001100111111011100111101011,,,178,8,173,17.3,711,129,18,289,44,15
10,100,65,200,1000,1000000010000001100000100101000000100000010000010010011011011000000001010000000000001001000011001000011010111001010001000001001000001001010100100111100100000011000000100001000001010001000000000001100101100010110000000011000110011100100100000000000010001000000100111010000101000110001101000001011000010110011101110010001011001001000010100101100100110100010011011000101101110000001000010111010001100000010100101100010000100000000011000010101100101000100101010100010001010000001010000000010000011011001110000000001100101100100110000000000000000000011100001010000001110010000000000001000000100101101100000001000010000000010010000010100010101010010011000010000000100110001110000010000001000111010100000100010001000000010011000110000000000001111000000011010110001100000101100010111101100010000001000010000010100100000100010001000010011101100111101000001101010001000010000000001100110101010010001110000000000000011000010101010101010010000100100011100001010000000100010100001100000100101000100101100101000100,1000000010001001100010100101100000101000110000001010010011011000100011000000100000001001100011001000011010111001010011000000101010001001110110000111100100001011000010001001000011010000100010000001100111100010110000001010100110001100100110000000100010001000100110111010100111000110000111000001111000011110011111010010100011001101000010101011100100111100010011011000101011100000001000011111010011100000110101101100010010100000100011010100101100001000100101010100010011010000100010001000110000011010001110001000001110001100100110001000000010001000011100001010100001011010000010000101100000101101101010000001100010000000110010001010100010101010110011001010000010001110000110001010000011000101100100000100110001000000110011000110100000001001111010000011110110001100100101000011110101101000000011001010000010000100000110011001000010011101100011101000000101010000100010001000101100001101110010001110000010000000101000001101110101010010100110100011100011010000110100011100001110000100101000000100100110000100,,,64,4,144,14.4,311,40,12,689,104,15
12,96,89,200,1000,0111010001110101100011011101111101010011010011101101100011111100110110111111111011101111111111110111110101011110001101010101111110111001000111111111011011100111110111111101011101001101111101011011101110111001111110001111011110001110111011100111110111111100001110111010111110111010100011110110111110100110001110000101111110101010010011101110110101110011011110111101101111110100011011100111111001011111011011011010111101111001101011111011111111110101111111101101110110111101110101100011100011110101111111110101001100011011111111110011101111111111110001111111010111011101010111111111100011000011110101110000111011111110001100111111000000011101111111110110111100101111100111111011110111111100110111101101010101111111110110111111111001111101111010111111110111110011101111011111001111011010111111011101001110110100101101110001100011101010101101110110101101111111111001001111110011101110001010011111010111011110101110110110111101010001101111111001000111011101011111001111011111111111111111111111001110011110,0111010001110101100001111101011101110011010011100101101001111100011100101111011011100111111101110110010101110110001101010111011100111011000101111110011011100111010111110101011101001111011101011011001100111001011110010111011110001110011011100111010111110100001100111010011100111010001001110110011110100010001100100111111100101010011011100110110101110011011100110111101101110100011001100111011001011111011011110010111101111001001001111011011101110101001111000101110100110101110101100011000011110101111101110101001100010011111001110011001111100011110001111111010111010111010101110111101001000011010101110001011011110100001100110111000000110101111101110110011110100111100101110011100111110100010111100101010101111111010110110111011001110101111000101111011111110011101101110111001111010010111101011101001110110100101001110011000011100010101101110110001101110100011001100111110001100110001010010111011101010110101000110110011101010011001111100001001111010101011101000111011101110111100000111111011110010110,,,171,7,151,15.1,693,123,17,307,28,9
