KS Max,KS SMean,KS DMean,CVM
0.08236032388663975,0.35868433165686764,0.003064604939282467,331.9069303350467
0.7573228511530399,6.412070738665973,0.05251450469600406,431.00741117196316
-0.06427217125382245,0.34791846941008575,0.006781606911304134,330.5204229785408
0.8827383552809359,8.069354470173545,0.168318338430151,466.93615300421516
-0.03862951807228124,0.18479764375304347,0.006802629769075185,325.64990075332
0.6682043489272387,5.973396385225167,0.048794358756345156,418.5965516213149
-0.03982599795291719,0.21653664427702682,0.0032250879222107337,329.3391250889839
0.681815815815816,5.983138971005794,0.04675742860860872,428.0086345
-0.05046286807404983,0.31606438421021654,0.003403220605315714,322.77541065397344
0.06324948875255734,0.2919936551114221,0.0014475553783238639,329.9661921339231
-0.10749897750511209,0.4204786612481896,0.0024076529243357726,330.99349607130375
0.047348008385744454,0.21857469965387286,0.004186041383662199,325.4150792096629
0.7052211055276378,6.119681266283956,0.05064012010050837,426.6446025
-0.04450650650650626,0.20330648809264545,0.004658757857858056,333.1972345
0.8524793388429752,8.086848954657032,0.15168114644627687,464.0257626485168
0.0723265513733477,0.2857576974579611,0.004149023987788582,330.85152407880935
0.8365585056287996,8.168738663404081,0.1700699843375573,463.105887077501
0.02952531447588031,0.09855567747300732,0.002131296611345569,331.9001020798373
0.8242024729169871,7.83553757660683,0.14253479083810688,454.15140754759574
-0.03060249739854294,0.10841765154127926,0.001167743954215267,326.441147626373
0.7077826596592643,6.081864655900749,0.051712378504541794,408.94599188406835
0.07411368141935996,0.2349948021297114,0.0013401961814397288,326.747910107588
0.8381678586778603,8.10880226057508,0.17727467737361913,461.7419207397783
-0.11610526315789454,0.443034067140898,0.0024265204048635417,333.01302812828385
-0.07504363383687758,0.47459550403655776,0.008652799273409182,319.1136849249978
0.8336765770079126,8.07926234150831,0.1716316246356941,446.4431263103811
0.054608695652176145,0.19069224608014534,0.002830471304348357,319.29477176177534
0.7089048603929681,5.951290695220642,0.0625670157393935,417.62781309853995
0.11542788938704354,0.558023526460712,0.004438351244054973,324.30313347080335
0.1924987398988661,0.9170757260371918,0.0037035600702263007,337.3891158309777
-0.036715615305060026,0.12320992068204284,0.001215328707343054,327.46979105236403
0.8734702195512818,8.322827571633821,0.2439952986716765,461.2533131197926
-0.03331422505307806,0.13634016380340533,0.0028049290021230793,323.1271308345414
0.863293756397134,8.18947003542989,0.18159850255885335,466.41251813035854
0.04082037949772787,0.1431471307469971,0.0021920999757255736,332.7219927201751
0.6611413105424788,5.982703211638948,0.04261068455419864,417.9299825586011
-0.042469387755100486,0.1428533694078341,0.0024327130612264436,329.7879217893218
0.748608519269777,6.4351183459893395,0.05437994527381815,432.0788583362523
-0.032921984215747,0.1158248677314829,0.0033001768165196476,324.56367083264934
0.6753066240022784,5.905349893364765,0.0487683688327477,409.0419346596971
-0.053686761517139435,0.23969427615929553,0.0030857561105190156,324.51078109159903
0.7320556895667422,6.306301088178129,0.05239742324956445,422.93103077873093
0.12194980959286683,0.4887939126224755,0.0018647470855867813,333.2370235079681
0.07365843621399153,0.29146044244587427,0.0025689915226332063,328.79023325945957
0.6918423551756948,6.345277221791622,0.05700875276985318,417.0977224158105
0.07721327967806989,0.35719788751098674,0.005367541810870988,332.9242569983593
0.8403409563409563,8.012718188826073,0.16534950827442768,460.5061105287912
-0.10205047318612098,0.5252551562132107,0.0026984814090392577,326.5387301343483
0.5979733182947613,5.305017660546576,0.03837946039746375,374.4792422851333
-0.07530933450400809,0.2898581565680603,0.005903179600999001,330.9553397305921
0.8994569526773026,8.385954060255907,0.30729006191253533,470.5275816678707
-0.0304773296215353,0.10026450067763903,0.001120432142343831,323.6935075224461
0.6862444671433316,6.036966853721705,0.05303541141754457,414.1341653389604
0.03749242805036902,0.1609014935366595,0.0034148035159632935,321.34646684482715
0.20796151065131507,0.7397971321158311,0.002669381589639599,321.7654948860709
-0.04196671533815628,0.12357587147465333,0.0031735101546458587,327.15444016345117
0.6981617244775326,6.227169156679956,0.0531630193756706,423.1787614920291
0.16935742971887482,0.6607217596460138,0.005249942650600852,336.4253278082269
0.6672989745703117,5.978038180654771,0.048393724636967346,419.58379098724214
-0.09640816326530731,0.3607110866551049,0.002900708571417805,331.17314125219144
0.8346370967741935,8.198351420215932,0.16666817435484244,467.5850210761036
0.0534593500931049,0.15536583337709967,0.003536879814839348,328.0220795961279
0.6424555300959683,5.7579753366757265,0.043168198944590855,413.13051408326754
0.17498969072164952,0.5601169266113104,0.0058575507216505895,331.81678318593333
0.693195519348269,6.082224811060736,0.05441953731159842,420.96325226764185
-0.03567145790553653,0.18167129436392915,0.004031555605733642,328.7280597375741
0.646334040296924,5.773730588779832,0.043914129310706894,403.63040819644976
-0.19646531934723124,0.6970090341291882,0.003983905600070379,331.38371898001594
-0.06575325325325242,0.25464177112835257,0.002657569101365832,332.2925041482045
0.11870954356846583,0.4142044698741962,0.0043765637344450456,328.64962975678395
0.7293040767528547,6.363626050010435,0.05007237306598166,419.9798722993526
0.054524464344100056,0.19197804235248347,0.002033068338870444,333.223448
-0.06511179207808769,0.21863648286589435,0.0031339630007944375,328.15531602971697
0.8222676200204152,7.28246937147424,0.09616898876404228,449.41219063640386
0.03514985266810965,0.15769076833375278,0.0018270642279473181,326.29519109268705
0.6991832496367912,6.100701939316261,0.05287444079651743,410.0885259804313
0.02538683261574751,0.08911876302438636,0.002410101728232989,332.35673325768
0.8243545898740379,7.562575696338661,0.09986468258187842,457.5953700936009
-0.1164667131289002,0.4447579618130884,0.002729943083759165,329.1171249949068
-0.052681690980444285,0.1568256954688885,0.002923653477217101,306.55211244782737
0.8914299067068745,8.7409737084326,0.35344172676048974,467.76823248672184
-0.03702389479194373,0.2009060972008364,0.0038969518752893046,318.1654794500502
0.11971129707113043,0.5479177149009322,0.003325596066954298,327.55850046800356
0.6674949007584836,5.837065958595363,0.045675962259336525,412.51809091870194
0.08542650103519714,0.4313778440925135,0.004181937639768013,328.5043404807188
0.036991735537189395,0.12502651059990516,0.0016980403305785238,327.8642026472239
0.6422811244979922,5.661347731922701,0.05286111542168843,410.6751422856451
0.03347929973316479,0.14448777901943569,0.0019673526777503354,327.8133684048049
