Logs,GUID,CPU CPI,Error,IP Address,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,Predecessors,Bit-1 Sample,End Time,Boot ID,Base Sample,Bit-0 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-15-12/log,02-03-15-12-19,8.015811,,169.254.76.1,1,19,1,F2:6B:95:CC:23:DB,36bd55b9-d637-4eba-a156-d1b1e72c1685,2021-02-03 23:12:55,30,2,22,19,-1,"02-03-15-02-59,02-03-15-06-20,02-03-15-09-29",out/02-03-15-12/bit1_samples19,2021-02-03 23:13:48,c623be34-c6f3-48d2-9785-d7e8d68820e2,-,-,Yes,DEFAULT,-,-
out/02-03-15-12/log,02-03-15-12-3,7.867560,,169.254.76.1,1,3,-,F6:75:88:59:A9:EC,811f6067-3d67-4fb7-b3ba-0b0769838cf5,2021-02-03 23:12:55,30,3,55,7,3,02-03-15-09-92,-,2021-02-03 23:13:39,8e4c2f37-1396-4182-b0e6-630d94d90dd2,-,-,Yes,DEFAULT,-,-
out/02-03-15-12/log,02-03-15-12-4,7.806089,,169.254.76.1,1,4,-,D6:8E:CD:A0:4A:D4,1fc4ecab-3468-4723-a235-0e73f5124462,2021-02-03 23:12:55,30,3,68,43,4,"02-03-14-35-24,02-03-14-38-95,02-03-14-42-60,02-03-14-45-52,02-03-14-49-68,02-03-14-52-17,02-03-14-55-57,02-03-14-59-32,02-03-15-02-5,02-03-15-06-54,02-03-15-09-34",-,2021-02-03 23:13:39,f468d0c4-7f65-40d1-b566-30321c7556d0,-,-,Yes,DEFAULT,-,-
out/02-03-15-12/log,02-03-15-12-51,7.940535,,169.254.76.1,1,51,-,06:36:BD:E5:F5:3C,febca454-c71c-41e9-8385-e5118925f122,2021-02-03 23:12:55,20,1,51,-1,-1,02-03-15-09-5,-,2021-02-03 23:13:29,da93d42f-1687-483a-be79-1a0738286dac,-,-,Yes,DEFAULT,-,-
out/02-03-15-12/log,02-03-15-12-18,7.843059,,169.254.76.1,1,18,-,96:04:22:13:8C:6C,63b710a9-3af5-42e2-94b2-36f1d1756625,2021-02-03 23:12:55,20,1,18,-1,-1,"02-03-14-55-27,02-03-14-59-8,02-03-15-02-6,02-03-15-06-50,02-03-15-09-49",-,2021-02-03 23:13:29,ddfafc41-0e1f-411f-bae6-abc33ea41f78,-,-,Yes,DEFAULT,-,-
out/02-03-15-12/log,02-03-15-12-39,7.893922,,169.254.76.1,1,39,-,86:98:81:A1:37:1F,21e3aa3f-4f65-4e61-a076-7507540f6b78,2021-02-03 23:12:55,20,1,39,-1,-1,"02-03-15-06-58,02-03-15-09-97",-,2021-02-03 23:13:29,56b1ddd4-7937-4b75-956b-76b633f0c40f,-,-,Yes,DEFAULT,-,-
out/02-03-15-12/log,02-03-15-12-8,7.819153,,169.254.76.1,1,8,-,B6:8B:33:CF:7E:6B,723c1efa-190b-40e7-adee-3d10502d1dd8,2021-02-03 23:12:55,30,3,88,35,8,02-03-15-09-79,-,2021-02-03 23:13:39,0be05bb9-f36e-4731-92a4-805734800f7a,-,-,Yes,DEFAULT,-,-
out/02-03-15-12/log,02-03-15-12-30,8.155377,,169.254.76.1,1,30,2,CA:EA:87:A7:4D:A1,79b76538-5ed6-4470-854b-d46e5fe4204d,2021-02-03 23:12:55,30,2,32,30,-1,"02-03-13-02-46,02-03-13-06-36,02-03-13-07-94,02-03-13-10-100,02-03-13-14-22,02-03-13-17-39,02-03-13-21-9,02-03-13-24-23,02-03-13-27-57,02-03-13-31-97,02-03-13-34-87,02-03-13-37-93,02-03-13-41-85,02-03-13-44-76,02-03-13-48-84,02-03-13-51-45,02-03-13-54-51,02-03-13-58-19,02-03-14-01-1,02-03-14-05-54,02-03-14-08-23,02-03-14-11-94,02-03-14-15-63,02-03-14-18-39,02-03-14-22-83,02-03-14-25-85,02-03-14-28-87,02-03-14-32-51,02-03-14-35-76,02-03-14-38-70,02-03-14-42-88,02-03-14-45-87,02-03-14-49-51,02-03-14-52-62,02-03-14-55-59,02-03-14-59-50,02-03-15-02-96,02-03-15-06-18,02-03-15-09-10",out/02-03-15-12/bit1_samples30,2021-02-03 23:13:48,c147aa67-8fe2-45a1-b477-e77447444ff7,-,-,Yes,DEFAULT,-,-
out/02-03-15-12/log,02-03-15-12-12,7.763489,,169.254.76.1,1,12,-,86:43:BF:E9:2F:45,347fce08-afe2-4526-9deb-7519ecb1415e,2021-02-03 23:12:55,20,1,12,-1,-1,02-03-15-09-57,-,2021-02-03 23:13:29,c7f88700-583e-4b79-9a30-4b074eee2504,-,-,Yes,DEFAULT,-,-
out/02-03-15-12/log,02-03-15-12-77,7.776492,,169.254.76.1,1,77,-,32:EE:E6:9F:F1:1C,3681b064-dec3-43b7-a0cf-8d9655dccd14,2021-02-03 23:12:55,20,1,77,-1,-1,,-,2021-02-03 23:13:29,be2d470e-da3c-440e-b3a4-f17edd1881f5,-,-,No,DEFAULT,-,-
