Logs,GUID,CPU CPI,Error,IP Address,Success,Id,Channel,MAC Address,Request ID,Start Time,Protocol Time,Phases,Phase 1,Phase 2,Phase 3,Predecessors,Bit-1 Sample,End Time,Boot ID,Base Sample,Bit-0 Sample,Warm Start,Tag,Bit-0 Pvalue,Bit-1 Pvalue
out/02-03-14-05/log,02-03-14-05-31,7.957081,,169.254.76.1,1,31,1,16:BD:33:6D:7D:54,b3c741ba-3199-4d78-a82d-50c093b01a28,2021-02-03 22:05:06,30,2,58,31,-1,"02-03-13-58-46,02-03-14-01-45",out/02-03-14-05/bit1_samples31,2021-02-03 22:05:59,754a2df8-1aa8-40a2-9c28-3db4fe313943,-,-,Yes,DEFAULT,-,-
out/02-03-14-05/log,02-03-14-05-10,7.950616,,169.254.76.1,1,10,2,7E:D1:2D:A1:4E:56,f2645faa-7a95-4403-8630-b092236be523,2021-02-03 22:05:06,30,2,55,10,-1,"02-03-13-58-29,02-03-14-01-46",out/02-03-14-05/bit1_samples10,2021-02-03 22:05:59,d11aa3d1-5b5f-4661-87b6-3071c5ee20f1,-,-,Yes,DEFAULT,-,-
out/02-03-14-05/log,02-03-14-05-3,7.776749,,169.254.76.1,1,3,-,5A:49:78:C6:CE:BB,7f67f4a7-d664-458b-baff-ad00159c77ec,2021-02-03 22:05:06,30,3,72,69,3,,-,2021-02-03 22:05:50,f4ad1f2c-1ec2-4eb3-b14e-63bc93c65afc,-,-,No,DEFAULT,-,-
out/02-03-14-05/log,02-03-14-05-6,7.760413,,169.254.76.1,1,6,3,AA:0B:62:5F:73:72,86ac45ce-3f83-4ee7-b54c-755629c9a3cf,2021-02-03 22:05:06,30,2,29,6,-1,"02-03-13-54-64,02-03-13-58-9,02-03-14-01-65",out/02-03-14-05/bit1_samples6,2021-02-03 22:05:59,f4774c5c-4614-466e-a750-86803ec5b201,-,-,Yes,DEFAULT,-,-
out/02-03-14-05/log,02-03-14-05-28,7.920633,,169.254.76.1,1,28,4,CA:C2:9A:5E:D6:A4,13f590bd-2e3c-4dd5-a8cf-17bfe48d2054,2021-02-03 22:05:06,30,2,44,28,-1,"02-03-13-58-79,02-03-14-01-35",out/02-03-14-05/bit1_samples28,2021-02-03 22:05:59,60df55e9-f506-4d4d-9aad-aa57ef183f94,-,-,Yes,DEFAULT,-,-
out/02-03-14-05/log,02-03-14-05-93,7.676807,,169.254.76.1,1,93,-,02:9E:06:07:2D:EE,98f23ccc-e094-4947-bdcc-b90cd7485a35,2021-02-03 22:05:06,20,1,93,-1,-1,"02-03-13-02-50,02-03-13-06-48,02-03-13-07-88,02-03-13-10-68,02-03-13-14-28,02-03-13-17-74,02-03-13-21-5,02-03-13-24-36,02-03-13-27-88,02-03-13-31-54,02-03-13-34-18,02-03-13-37-16,02-03-13-41-72,02-03-13-44-70,02-03-13-48-24,02-03-13-51-83,02-03-13-54-16,02-03-13-58-49,02-03-14-01-34",-,2021-02-03 22:05:40,4ef1ee71-f58f-491b-a2b6-184ccf6277e9,-,-,Yes,DEFAULT,-,-
out/02-03-14-05/log,02-03-14-05-7,7.698317,,169.254.76.1,1,7,-,66:22:F9:A9:50:B3,35263188-7bf6-49ae-8699-71fc7d8f9e7b,2021-02-03 22:05:06,30,3,45,19,16,,-,2021-02-03 22:05:50,25d5f83f-9365-4748-8f20-c270606c54be,-,-,No,DEFAULT,-,-
out/02-03-14-05/log,02-03-14-05-69,7.967920,,169.254.76.1,1,69,5,16:B4:2E:C3:A2:71,bf1403d7-84a9-42e5-901a-21289c04c94b,2021-02-03 22:05:06,30,3,72,69,3,"02-03-13-41-79,02-03-13-44-15,02-03-13-48-36,02-03-13-51-22,02-03-13-54-55,02-03-13-58-60,02-03-14-01-86",out/02-03-14-05/bit1_samples69,2021-02-03 22:05:59,5cd053c8-64fd-4c02-b42c-e9d8a89952ad,-,-,Yes,DEFAULT,-,-
out/02-03-14-05/log,02-03-14-05-27,7.913646,,169.254.76.1,1,27,6,BE:9F:BF:97:C8:A4,05f4da25-5d0b-4b16-8a7e-5fb807b5cbe4,2021-02-03 22:05:06,30,2,88,27,-1,"02-03-13-27-5,02-03-13-31-10,02-03-13-34-17,02-03-13-37-11,02-03-13-41-32,02-03-13-44-31,02-03-13-48-1,02-03-13-51-59,02-03-13-54-7,02-03-13-58-23,02-03-14-01-7",out/02-03-14-05/bit1_samples27,2021-02-03 22:05:59,7688561a-4df4-426f-b4ad-4821cac9097d,-,-,Yes,DEFAULT,-,-
out/02-03-14-05/log,02-03-14-05-61,7.843962,,169.254.76.1,1,61,7,52:83:16:4A:FB:4A,81f06242-1e36-42c2-8973-5e0e8c9711ca,2021-02-03 22:05:06,30,2,77,61,-1,"02-03-13-48-57,02-03-13-51-5,02-03-13-54-8,02-03-13-58-45,02-03-14-01-68",out/02-03-14-05/bit1_samples61,2021-02-03 22:05:59,8865932f-e689-4b74-84ab-f09c8b4f60b8,-,-,Yes,DEFAULT,-,-
