Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,19,9,50,250,1010110100000001001101011101110010011111100110010000110000000101100110011000010111100100010000011001100010111100001001100110000110001010001010011110001111100110101000010011110111010100100101011101100111001000001010001000101111000011111101100111110001,1111110111111111101111011111111111111111111111110010110110111111101111011011010111111111110110111011111111111111111011111111111110111011011011111111101111111111111010011011110111111110110101111111110111011011011011011011111111001011111101101111111101,,,0,0,89,35.6,118,0,0,132,89,67
2,93,28,50,250,1101001010100101010111010101100000000111001101001111000100011011000000110000010010100010011001000100101000010010010110010001000001011010000001110001001011010010101000111100111110001000001000010001100000000001011111110110010001001111000101000000101010,1111111011111111111111111111111110111111111111111111111110111111111111111111111111111111111111111101111011110111110111111111011111111011101011111111011111111010111010111111111110111110011101111101100101111111011111111111111011111111011111011111111011,,,0,0,121,48.4,100,0,0,150,121,80
3,33,30,50,250,1000000000100001000000000000000000000000000000000000000001000000000000000000000000000000000010000000000001000000000001001001100000001000000010001010000001001000000010000000000001000000000000010010000000000000000110001000010110000000110000010010001000,1111111111111111111111111101101111011011111011010111111101111011010110110110110111101111011111011011010111111101111101011011101001101111110111111111111111111110110111101011011111101101101111011110010110101101111111011110110110111101111101010010111111,,,0,0,164,65.6,31,0,0,219,164,74
4,18,6,50,250,0000000000100010000100000000000000100000000001000000000101001100000001000000001100000000000000000001000000000000100000100000000000000100000000000000000000000000000000000000000000000000100000000100000000000000000010000010100000000100000000000000100000,1111111110111110111101101101110111111110110111110111111101101111111111011011011110111111110111110111010110110110110110110110110110110101101101101101101101101101101101101101101101111101101101101111011111011011011011011011111101100101101101101101101101,,,0,0,162,64.8,23,0,0,227,162,71
5,86,12,50,250,0100000000000000000000100000010100000000010000000001000000000010000000000000000000000001000000000000000000000100100000000000000000001000000000000001000000101000000001010000010000000000000000000100000100100000000000000010100000000100000000000000000000,1111111111111111111111101101111111111111111111110111111110111111111111111101111111111111111111111111101111111101101101101101101101111101111111111111101111101111111101011111010110110110110110111111110101101111011001011011110110111110110111111111111110,,,0,0,189,75.6,23,0,0,227,189,83
6,61,51,50,250,0001111110110001101101111011011011001100111110110001110011111000101111100011011111100100111010110000110110101110000101100111100100111110111011100101010001111001010101001100110110011100011111010111011101111110001111001110000111010100001111111110011110,1111111111111111111111111111111111111111111111110111110111111111101111101111111111111111111010111101111111111111001111100111111111111111111011101111111101111111111111011101111111011101111111110111111111111111011111111110111111110101011111111111111110,,,0,0,75,30.0,150,0,0,100,75,75
10,41,4,50,250,1111111011111011111111111100110111111110111000111111111110111101011111111101111111111111111111110110110111111111111111111101111111111111110111111110101111111101111110101110111101110101101111111101111111111001011111111111111111111111111010111111111110,1111111011111111111111111111111111111111111011111111111110111101111111111111111111111111111111111111110111111111111111111101111111111111110111111111101111111101111110111110111111111101101111111101111111111011011111111111111111111111111110111111111111,,,2,0,18,7.2,215,0,0,35,18,51
11,76,64,50,250,1111111111110011110011111111111110111101111111111111111110111101111110111101110111111111111111111111111111111111111111111111111111111011111111111111101111100111111110001111111111111111111001001111111111111111111111111111111111111001110111111101110111,1111111111110011111111111111111111111111111111111111111111111111111110111111110111111111111111111111111111111111111111111111111111111011111111111111101111101111111110111111111111111111111011011111111111111111111111111111111111111011110111111111110111,,,0,0,14,5.6,223,0,0,27,14,51
12,72,36,50,250,0010000000000000000000000000000000000000000000011000010100001000000000000000000000000000000000000000000000011000000000000000000000000001001000000000000000000000010000000000100110000000000000000000010000000000000101000000000000000101100000000000000000,1110111110111110111110110111111111111111101101111011011111011001011011011011011011011011011011111011011111011011011001011011011011011011011110110100010110100110110110110111111111011011011011011111111011001011011111011011010011011111111011111011111011,,,0,0,162,64.8,20,0,0,230,162,70
13,37,31,50,250,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,,,1,0,0,0.0,250,0,0,0,0,-
