Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/08-20-13-38/log,fd3e93c5-04a2-474b-a20b-e70dfcfe0593,EE:BC:9C:E0:D9:7A,848,848,848,3,2020-08-20 20:38:40,2020-08-20 20:39:24,848,d4355d3a-083a-4b85-93a5-9f71e226ded7,1,,-,-
out/08-20-13-38/log,485f492d-4d54-4e71-9ab8-cf3c111d90eb,C2:84:CD:C6:89:7A,38,38,38,3,2020-08-20 20:38:24,2020-08-20 20:39:24,38,2f8bc785-51d1-4e89-9fe3-ad3a4fef6fc6,1,,-,-
out/08-20-13-38/log,82ec9b47-c0f6-4b78-bc61-726e6f390b7d,3E:64:1F:62:BC:3E,113,113,113,3,2020-08-20 20:38:24,2020-08-20 20:39:25,113,c918b880-9f08-4eb4-b8b8-4f48e489aa77,1,,-,-
out/08-20-13-38/log,7e344914-8718-4244-a26b-ffeb362b5781,5A:21:74:E6:F6:1A,834,834,834,3,2020-08-20 20:38:40,2020-08-20 20:39:24,834,0d99e151-3cca-4a71-9cd8-e731256638ae,1,,-,-
out/08-20-13-38/log,df17a99f-c986-4b7d-b88d-ad121f36367e,F6:ED:45:B2:54:18,499,471,499,3,2020-08-20 20:38:31,2020-08-20 20:39:24,468,d4fe4ef2-a877-492b-9cb8-ada1d631556c,1,,-,-
out/08-20-13-38/log,b3b8f98f-8854-4d29-a389-314b03558e39,56:80:04:D1:52:E5,314,314,314,3,2020-08-20 20:38:28,2020-08-20 20:39:24,314,bc764039-1248-4a04-8e0f-35a39d1c1d52,1,,-,-
out/08-20-13-38/log,2769be85-5335-4f0b-9e69-98f103611582,E2:77:03:BB:D3:3D,235,385,340,3,2020-08-20 20:38:26,2020-08-20 20:39:25,235,7c529fdd-c164-4ea9-a37c-822b47766bee,1,,-,-
out/08-20-13-38/log,c13a7ff9-84de-4c30-88ef-79df0ac29963,9E:8F:01:C4:6F:BB,212,212,212,3,2020-08-20 20:38:27,2020-08-20 20:39:24,212,3684f818-c111-4255-b871-b93ad72ff0bb,1,,-,-
out/08-20-13-38/log,0e2f356e-af79-4205-849f-8cab552f20c9,52:1E:AB:F2:EB:AE,294,294,294,3,2020-08-20 20:38:31,2020-08-20 20:39:24,294,4a82c1b8-f855-4180-bad9-cb69bfa32874,1,,-,-
out/08-20-13-38/log,d687499f-3944-4d42-87e0-f26f1fe97e8a,4E:80:2B:99:47:12,762,762,762,3,2020-08-20 20:38:39,2020-08-20 20:39:24,762,3a377ea3-8d77-42dd-bf07-cc1d506fe913,1,,-,-
