Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/05-21-14-35/log,17080b11-eb80-465c-804d-d09ebf1fcb85,16:16:7A:82:DE:FE,4,4,4,3,2020-05-21 21:34:33,2020-05-21 21:35:00,4,49a2ff55-fb8c-41d1-960b-d851c6179db3,1,,-,-
out/05-21-14-35/log,3bb689ac-f543-4c46-b500-a2f5957f84cc,1E:FA:E6:4B:03:81,8,8,8,3,2020-05-21 21:34:33,2020-05-21 21:35:00,8,6313654e-d730-47b4-bba3-0e4ff553d820,1,,-,-
out/05-21-14-35/log,190e311d-fbd4-48ae-932d-c0fef7b515eb,4E:6E:B9:99:51:A2,10,10,10,3,2020-05-21 21:34:33,2020-05-21 21:35:00,10,97201314-1293-4bae-99b1-edfdf30b71fd,1,,-,-
out/05-21-14-35/log,07fed6d9-2465-411b-a9e5-05d3cbe50ad6,3E:CA:EA:55:0E:60,3,3,3,3,2020-05-21 21:34:33,2020-05-21 21:35:01,3,a2ced20a-8f09-41f2-9cec-b132d82079aa,1,,-,-
out/05-21-14-35/log,f95e3146-4d20-4261-91d2-54e275177403,EA:1C:22:F7:4C:18,5,5,5,3,2020-05-21 21:34:33,2020-05-21 21:35:01,5,f3de9795-190f-4c53-bec6-2970974c314b,1,,-,-
out/05-21-14-35/log,3923da93-9888-44f1-b00c-e2ee266e36ec,36:B6:C4:B7:2D:F5,9,9,9,3,2020-05-21 21:34:33,2020-05-21 21:35:01,9,0a36adb0-3ff9-4b96-a335-84e413f06314,1,,-,-
out/05-21-14-35/log,f02c9309-361c-4d12-9d80-306cb267f266,76:34:8D:0A:F7:1F,10,10,2,3,2020-05-21 21:34:33,2020-05-21 21:35:01,1,ea6beee5-310c-47e5-a068-8ca2fa64a005,1,,-,-
out/05-21-14-35/log,c6736051-f770-4153-921a-2c120f7fc091,42:0C:6C:91:CE:10,6,6,6,3,2020-05-21 21:34:33,2020-05-21 21:35:00,6,88bfe409-a163-4b0f-97a6-4a147413de1a,1,,-,-
out/05-21-14-35/log,0a8d0890-9e39-40dc-a486-3c6b2e428766,1A:43:29:F1:61:9F,2,2,2,3,2020-05-21 21:34:33,2020-05-21 21:35:00,2,01152fc6-d1f0-41df-9969-f0926f28ace6,1,,-,-
out/05-21-14-35/log,0e0bec60-4e61-4639-b468-531ca1e89602,66:47:CE:A9:CF:04,7,7,7,3,2020-05-21 21:34:33,2020-05-21 21:35:01,7,d38c6e9b-70d6-46f6-8fd5-39cffba6a6f8,1,,-,-
