In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575671786486,2300.014,56:4a:a3:b7:c0:a7,90.00B,176.00B,20.179991245269775,14.17320442199707
Both,1575671786487,2300.014,ce:7d:55:ff:ab:24,90.00B,90.00B,20.345298528671265,14.338486671447754
Both,1575671786504,2300.014,ae:33:05:3c:e5:2e,90.00B,90.00B,20.475430011749268,14.470471858978271
Both,1575671786503,2300.014,36:17:d0:f6:e0:04,90.00B,90.00B,20.488860607147217,14.482012510299683
Both,1575671786486,2300.016,1a:6b:9b:d5:0d:23,90.00B,180.00B,20.637295961380005,14.630529880523682
Both,1575671788009,2300.014,b2:62:65:e1:77:44,90.00B,90.00B,19.143773555755615,13.136954069137573
Both,1575671786488,2300.016,56:ba:49:06:38:56,176.00B,176.00B,20.666011571884155,14.661807298660278
Both,1575671788008,2300.014,f2:97:54:03:4a:10,90.00B,90.00B,19.332658767700195,13.325801849365234
Both,1575671788013,2300.014,0e:0f:99:30:03:89,90.00B,90.00B,19.848390340805054,13.841626167297363
Both,1575671788008,2300.014,f2:c7:03:4c:50:2b,90.00B,180.00B,19.82314968109131,13.81630253791809
Both,1575671786486,2300.016,d6:95:0a:85:16:00,90.00B,90.00B,20.7987163066864,14.791856288909912
Both,1575671788013,2300.014,32:4b:4e:41:1b:e4,90.00B,90.00B,19.931464910507202,13.924595355987549
Both,1575671788007,2300.014,1a:2c:ee:90:25:e6,90.00B,90.00B,20.279415607452393,14.272547960281372
Both,1575671788006,2300.014,ca:b4:63:d9:e3:83,90.00B,90.00B,20.456705331802368,14.450589895248413
Both,1575671788005,2300.014,2a:11:be:56:bc:8b,90.00B,90.00B,20.478063106536865,14.471164226531982
Both,1575671786485,2500.008,0a:dd:a2:d3:c1:1b,90.00B,90.00B,23.438759326934814,17.43213176727295
Both,1575671786481,2500.006,ce:5f:81:a3:4e:a4,90.00B,176.00B,23.685009241104126,17.67824387550354
Both,1575671786484,2500.0,e2:b2:8f:d2:f0:d3,90.00B,90.00B,23.747729063034058,17.74094009399414
Both,1575671786482,2500.01,da:a7:5f:87:ec:bd,90.00B,90.00B,23.88226890563965,17.875518083572388
Both,1575671786482,2500.01,0a:e8:84:50:0d:a3,90.00B,90.00B,23.889225482940674,17.88247513771057
Both,1575671786480,2500.01,2e:fb:70:8c:d1:f3,90.00B,90.00B,23.941031455993652,17.93432903289795
Both,1575671786480,2500.006,5e:75:b4:03:9d:ed,90.00B,90.00B,23.957942485809326,17.95121955871582
Both,1575671786479,2500.006,4e:ab:c8:fd:c5:0f,90.00B,90.00B,23.984368085861206,17.977712392807007
Both,1575671786481,2500.006,e6:ef:8d:ba:fc:5e,90.00B,90.00B,24.047372341156006,18.040709972381592
Both,1575671786483,2500.01,3e:be:a7:c3:e3:38,90.00B,90.00B,24.128756284713745,18.12209916114807
Both,1575671786483,2500.01,3e:fd:da:00:b9:9b,90.00B,90.00B,24.13986563682556,18.133160829544067
Both,1575671786481,2500.0,46:76:c3:69:d7:16,90.00B,90.00B,24.154203414916992,18.14750099182129
Both,1575671786481,2500.0,d2:21:ab:8f:a4:c7,90.00B,90.00B,24.15628671646118,18.153716325759888
Both,1575671786483,2500.0,fe:2a:56:a7:40:72,90.00B,90.00B,24.157145023345947,18.1503267288208
Both,1575671786483,2500.0,f6:ca:61:6e:a8:bc,90.00B,90.00B,24.168052911758423,18.161323070526123
Both,1575671786483,2500.01,e2:e3:c3:79:f1:15,90.00B,90.00B,24.21142816543579,18.204643964767456
Both,1575671786483,2500.0,1e:61:1f:3d:9f:60,90.00B,90.00B,24.22562885284424,18.21893548965454
Both,1575671786482,2500.002,1e:98:d5:63:9b:b6,90.00B,90.00B,24.22548222541809,18.218743324279785
Both,1575671786482,2500.002,1a:58:50:78:11:34,90.00B,90.00B,24.228217124938965,18.221570253372192
Both,1575671786482,2500.002,be:c1:4e:81:05:eb,90.00B,90.00B,24.232852935791016,18.226170539855957
Both,1575671786482,2500.002,aa:e0:fe:f3:f0:92,90.00B,90.00B,24.236582040786743,18.229936838150024
Both,1575671786483,2500.0,06:91:52:f7:42:54,90.00B,90.00B,24.256295204162598,18.249608278274536
Both,1575671786483,2500.0,82:eb:10:33:85:cd,90.00B,90.00B,24.259572744369507,18.252803087234497
Both,1575671786484,2500.0,b2:f6:1f:ba:d2:b6,90.00B,90.00B,24.258203744888306,18.251495122909546
Both,1575671786484,2500.002,c6:24:22:f1:9e:e3,176.00B,90.00B,24.286375284194946,18.27973747253418
Both,1575671786485,2500.002,7a:e1:aa:b6:c8:0d,90.00B,90.00B,24.293359994888306,18.28661823272705
Both,1575671786485,2500.002,3e:e7:a5:b5:ac:b2,90.00B,90.00B,24.316521167755127,18.309845209121704
Both,1575671786477,2500.008,b6:46:ac:c6:95:56,90.00B,90.00B,24.341437578201294,18.334768533706665
Both,1575671786478,2500.008,de:7d:d2:d8:37:d3,90.00B,90.00B,24.357535362243652,18.350875854492188
Both,1575671786478,2500.008,a6:2f:09:be:1f:aa,90.00B,90.00B,24.36043381690979,18.35376000404358
Both,1575671786479,2500.008,aa:c0:8d:ea:cd:2b,90.00B,90.00B,24.365251779556274,18.358550548553467
Both,1575671786478,2500.008,8a:45:37:fd:0a:22,90.00B,90.00B,24.395220279693604,18.388487339019775
Both,1575671786477,2500.012,42:d4:e8:6a:cb:6e,90.00B,90.00B,24.4397931098938,18.433141708374023
Both,1575671786478,2500.012,6a:19:ff:4f:79:d2,180.00B,90.00B,24.439563512802124,18.43277382850647
Both,1575671786477,2500.012,3a:73:26:54:b2:0d,90.00B,90.00B,24.44791865348816,18.4412100315094
Both,1575671786477,2500.012,6e:84:0e:ad:b3:ae,90.00B,90.00B,24.4519522190094,18.44526743888855
Both,1575671786478,2500.012,6e:7d:e4:6c:60:5a,90.00B,90.00B,24.458062648773193,18.451376914978027
Both,1575671786476,2500.012,6a:c3:c0:c5:78:12,90.00B,90.00B,24.466632843017578,18.45989990234375
Both,1575671786477,2500.006,b2:63:00:c5:a4:24,90.00B,90.00B,24.476427793502808,18.469709157943726
Both,1575671786478,2500.006,f2:b5:d8:13:12:c3,90.00B,90.00B,24.48044514656067,18.47372078895569
Both,1575671786477,2500.006,be:c7:c7:55:8c:67,180.00B,90.00B,24.486264944076538,18.479413747787476
Both,1575671786477,2500.006,aa:d5:37:3f:dc:e2,90.00B,90.00B,24.488889932632446,18.481977462768555
Both,1575671786477,2500.006,fa:77:e7:13:52:55,180.00B,90.00B,24.48839569091797,18.481511116027832
Both,1575671786481,2500.0,ca:ed:66:e5:d9:33,90.00B,90.00B,24.539166688919067,18.53247618675232
Both,1575671786480,2500.0,fe:3c:1e:d6:0d:ab,90.00B,176.00B,24.55586576461792,18.549177408218384
Both,1575671786480,2500.01,42:80:4e:68:c3:98,90.00B,90.00B,24.557152271270752,18.55049419403076
Both,1575671786479,2500.01,4a:4d:b7:2c:e6:63,90.00B,266.00B,24.564707040786743,18.557982921600342
Both,1575671786481,2500.0,06:1a:70:f4:1a:6d,90.00B,90.00B,24.572503805160522,18.565799236297607
Both,1575671786476,2300.014,46:48:3a:77:60:31,90.00B,90.00B,25.464415073394775,19.45180654525757
Both,1575671786476,2300.014,96:e5:ca:77:55:79,180.00B,90.00B,25.520471572875977,19.513676166534424
Both,1575671786478,2300.014,76:98:33:f0:2a:d5,90.00B,90.00B,25.663233757019043,19.6563720703125
Both,1575671786478,2300.014,5a:34:f6:bd:e6:e8,90.00B,90.00B,25.704920768737793,19.699410438537598
Both,1575671786475,2300.014,86:6d:dc:6f:9c:0d,90.00B,90.00B,25.673438549041748,19.666648626327515
Both,1575671786477,2300.014,9e:2d:45:dc:b3:2a,90.00B,90.00B,25.66702103614807,19.660193920135498
Both,1575671786476,2300.014,82:f3:63:62:5e:93,90.00B,90.00B,25.693196058273315,19.6864116191864
Both,1575671786478,2300.014,0a:a4:e0:ee:0d:e0,90.00B,90.00B,25.67185950279236,19.665045499801636
Both,1575671786475,2300.014,be:9f:01:4c:ae:50,90.00B,180.00B,25.825968742370605,19.81912922859192
Both,1575671786479,2300.014,d2:33:b0:f4:85:9a,90.00B,90.00B,25.91695737838745,19.91007375717163
Both,1575671786477,2300.014,16:8c:b0:32:e7:57,90.00B,90.00B,26.202900409698486,20.196085214614868
Both,1575671786478,2300.014,6a:a4:dc:b3:3d:c3,90.00B,90.00B,26.223187685012817,20.21627950668335
Both,1575671786457,2500.012,b2:72:5c:0e:9b:de,90.00B,90.00B,27.22447657585144,21.21768355369568
Both,1575671786472,2500.012,5a:00:23:b8:56:24,90.00B,90.00B,27.21733283996582,21.210479259490967
Both,1575671786472,2500.012,16:07:0d:31:83:0a,90.00B,90.00B,27.229076147079468,21.222410440444946
Both,1575671786473,2500.012,22:e0:82:32:2a:c7,90.00B,90.00B,27.22798776626587,21.22117781639099
Both,1575671786472,2500.012,12:02:f2:66:64:8e,90.00B,180.00B,27.230894804000854,21.22419238090515
Both,1575671786458,2500.006,e2:e2:84:8e:aa:f9,180.00B,90.00B,27.25097918510437,21.244308471679688
Both,1575671786472,2500.012,1e:2b:5e:14:9b:04,90.00B,90.00B,27.244852781295776,21.238163709640503
Both,1575671786472,2500.012,aa:66:f9:03:22:cc,90.00B,90.00B,27.235203981399536,21.22852349281311
Both,1575671786471,2500.006,a2:02:7d:2d:f7:11,176.00B,90.00B,27.24745750427246,21.240774631500244
Both,1575671786471,2500.006,8e:cc:1c:fe:5e:44,90.00B,176.00B,27.25622272491455,21.249388456344604
