In,Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
2300,1575670797434,2300.016,e6:bb:48:1d:72:51,90.00B,90.00B,26.11531376838684,20.108448028564453
2300,1575670797436,2300.016,86:87:74:54:02:46,90.00B,90.00B,26.117128372192383,20.111289024353027
2300,1575670797434,2300.016,b2:6f:97:2a:80:6a,90.00B,90.00B,26.120399951934814,20.11454963684082
2300,1575670797435,2300.016,ea:57:bd:8e:5c:8a,90.00B,90.00B,26.134217023849487,20.127376794815063
2300,1575670797435,2300.014,66:eb:09:43:d9:ff,90.00B,90.00B,26.192095279693604,20.18512463569641
2300,1575670797433,2300.014,9a:40:74:7e:68:10,90.00B,180.00B,26.20906710624695,20.20221519470215
2300,1575670797435,2300.014,de:df:c5:04:52:94,90.00B,90.00B,26.210355758666992,20.20350980758667
2300,1575670797433,2300.014,de:b2:02:e9:25:17,90.00B,176.00B,26.24157166481018,20.228382110595703
2300,1575670797424,2300.016,92:5a:29:96:01:1b,90.00B,90.00B,28.238306045532227,22.231518030166626
2300,1575670797428,2300.016,de:72:33:a5:37:f9,90.00B,90.00B,28.31372880935669,22.306901693344116
2300,1575670797418,2300.016,22:43:50:12:49:9c,90.00B,90.00B,28.33281683921814,22.325960397720337
2300,1575670797428,2300.014,be:07:28:39:d1:2f,90.00B,90.00B,28.35794758796692,22.35223126411438
2300,1575670797431,2300.014,8a:4c:74:d7:98:79,90.00B,176.00B,28.356419563293457,22.35101628303528
2300,1575670797425,2300.014,86:bd:64:25:4c:64,90.00B,90.00B,28.406587600708008,22.39956569671631
2300,1575670797427,2300.016,d6:6d:c9:f3:dc:ce,90.00B,90.00B,28.3596088886261,22.350942373275757
2300,1575670797427,2300.014,f2:e8:f5:08:ce:20,90.00B,90.00B,28.508512258529663,22.501415967941284
2300,1575670797425,2300.014,4e:ed:e4:b3:00:d2,90.00B,90.00B,28.425156116485596,22.418293952941895
2300,1575670797425,2300.014,6a:5d:6a:42:1d:61,90.00B,90.00B,28.55225682258606,22.546846628189087
2300,1575670797428,2300.016,4e:d9:bd:fe:0d:d2,90.00B,90.00B,28.74300193786621,22.735446214675903
