In,Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
2300,1575670663911,2300.014,72:73:5a:a0:03:af,90.00B,90.00B,26.12354588508606,20.11673927307129
2300,1575670663911,2300.016,5e:e4:d3:d6:81:f8,90.00B,90.00B,26.156299114227295,20.149404048919678
2300,1575670663914,2300.014,ea:7a:36:2c:c6:ce,90.00B,90.00B,26.168741703033447,20.163195371627808
2300,1575670663904,2300.016,86:0b:52:96:f9:4f,90.00B,90.00B,26.18979549407959,20.182987451553345
2300,1575670663906,2300.014,92:ee:ff:15:21:bd,90.00B,90.00B,26.20227074623108,20.195470094680786
2300,1575670663907,2300.014,0a:1e:b5:cd:df:34,90.00B,90.00B,26.221795558929443,20.215020656585693
2300,1575670663912,2300.016,5a:d3:6c:84:ad:10,90.00B,90.00B,26.21779727935791,20.21430540084839
2300,1575670663905,2300.016,8a:3f:58:04:18:5f,90.00B,90.00B,26.267712831497192,20.260918378829956
2300,1575670663882,2300.016,1e:c2:53:7d:6b:b7,180.00B,90.00B,28.03418803215027,22.027299880981445
2300,1575670663883,2300.016,2e:8d:5f:d9:99:4e,180.00B,90.00B,28.13977885246277,22.132948875427246
2300,1575670663883,2300.014,02:8b:a3:58:01:9c,90.00B,90.00B,28.244964361190796,22.23811364173889
2300,1575670663881,2300.016,1e:1c:5e:b5:b9:6a,90.00B,90.00B,28.334618091583252,22.32773518562317
2300,1575670663886,2300.014,62:36:cd:15:77:5b,90.00B,176.00B,28.46968650817871,22.462815523147583
2300,1575670663890,2300.014,c2:2b:34:1a:41:65,90.00B,90.00B,28.57927179336548,22.57334327697754
2300,1575670663886,2300.016,56:f0:67:b0:61:35,90.00B,90.00B,28.906874418258667,22.900108575820923
