Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,62,6,200,1000,0000100000000000100011111010011010000000010000001100000110001101010100010011000001100000000001000000001000000000100001000000001100100000000010000101001110001101000010110101000001010011011100100100010010000000000000000100010010100110001001010000000010110000000010110011000001000000000110110100010000000000011100001000110010010100001000110100011001111110000100010100010000010010000100010000100100000010100001100000000100001110100101000100001000011000011001100000000001110100100001010000010000010000101110000011001001011000111010100001000000010101001000000011000010100001001001000011110100000100000000000000010001010100100000000110100000100100000000000000000000100010000001010110001001100000110011010100000101000001011001001110100010001001001100100000001101011010001111100000000000000010100110010111000010001001001011110000000000000010011011110001000100000000110011000000000010010010000010000000000000000100100011000001100011101000000001000011000010000010000000000000000000100000010000111011010000001101,1111110111111001100011111110011110000001110011011100000110001101010100010111000111111110000111100001001000011000100111000001111100110011100110001101101111111101000110110111010001010011011100011101110010011111000111000101010111100101101001010001110010011100000110110011000111011100000110010101110111000001011100011001110010011101000101111100011111110110000100010101010010010111000100010010100110011100100111100001101110001111100101011101110000011010010111110000000101110101100111010001110010010001101110010011101111010000111010111101100000010101011111011011000010110001000111000001110100010100000110110000010111010101100110010110100100111100000110011100001100111110000101110111011111000001110011010100000111011111010111011100100110001001000110111001101101011010001111100001000100000011100110010111100010011001101111110001100100011110010111110001000100111101110011001000010010011010000110000001000100000101100011010001101111001001100001010011000000000011000000011001000000111001011011011011110111011111,,,3,11,256,25.6,285,20,7,715,236,33
2,93,79,200,1000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111011111111111011111111111111110111111111111111111111111111111111111111111110111111111111101111110110011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111110111111111111111101001111111111111111110111111111111111111110111111111111011111101111111111111111111111111111111111111111111111111111111111111111101111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111110001111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111011111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111,,,18,51,29,2.9,1000,29,2,0,0,-
3,73,3,200,1000,1111111111111011111111101111011110011111111110111111011111111011110111011111101111011111101111111111111111111111101101111111101111111011111111111111111111111111101111111111111111111111001101111111111111110011011111111111011011111111111111111111111101111101111111111111011111111111111111111111111111111101101011111100111111111111111111101111111111110111111111110111001111111101111111111100101111010111111010111101111111111011111111111111111011101111111111011011111111111011111111101111111111111111111111111111111111111111111011111111111111111101111111111011111111111110111111011111101111011111111111111011111111111111001111111011111111111011111111111111111111111111001111111111011111011011011111111101111111101111111011110111111111101111111111111011111111111111101111111101011111111101011110111111111101011111011101111111111110111111111111111111111111111111111011111111111101101111111111111111110111111111111111111111111110110111111111111111111110111111111111111111111111111111111111111111111111111111,1111111111111011111111111111011110011111111011101111011111111011110111110111101111011111101111111111111111111111101101111111001111111011111111111111111111110110101111111111111111111111001101111111011111110011011101111111011111111111111111111111111101111101111111111111011111111110111101111111111111111101101111111101111011111111111111111111111111110111111111110111001111111101111101111100101111010111111110111111111110111011111111111111111011111111111111011011111111111111111111111111111111111111111111111111111111111111111011111111111111111111011011101110111110011110110011111111111111111111111111111111111111111111111111111111111111111011110111111111111111111110011111111111011111111011111111111101011111111111111111110111111111101111111111111011111111111111101111111101011101111101011110111111111101110111011101111111111110110111111111111111111111111111111111111111111101101111111111110111110111111111111101111111111110110111111101111111111110111111111111111111111111110111111111111111111111111111,,,17,48,59,5.9,903,31,3,97,28,28
4,41,34,200,1000,1001110111000101000101010101101010100111101111110110110110001101100111011101110000000011110100100110101100010111100110100011111000010000000110010101111101111010000101011001000010010110001001011011110100000010011001101101010101111111010110101010100011010111011010101110000101101011110001111011100101011010110111010000000111001100101001101110110101000000100100100111001101010111010010011011000111000010100001110110100101011001011010100101010110111100101000101001101110011101000000010100110101010111011000110110110011011101101100001100111100000101101001010100110000010100110000100100100110001110101110111101000011101110111110110010101100110100110001101111110001011101111011000000010100000000101011001110010010100111001011001101100001000000111110001110010011100100001110101101100101100110100101010100010000000001011111000111010101110101111001111000000010000110110001101001001101100001010010110101011000000100000101000011001111001101011000010110001011011000100001111111110110000001100011100110111010100001,1011110111111101110111011101101110110111111111110110110000011111100111011101110100101011111100110111111110010111100110111111111000010001000110010101111101111010000101011011000110010110001101011011110100011110011111101101010101111111111110101011100111010111011010111111100101111011110001111011000101011011110111010001000111011101101001111111110101011001100100110111001101010111010010011011000111010011100001110111100101011001011010110101011010111101101100101001101110011101000000010101110111010111011100110111110111011101101100011101111100000101101101010101110100010101110100100101100010011111101110101101000111111110111110110010101100110101111001111111110001011101111011011001010100010001101011011110010110100111101111011101100101010000111110001110010111100101001110101101101101100111100101010101010100000001011111000111011101110101111101111001000110000111110101101001001101100001010110110101111110000101000101000011001111001101011100010110001111011001100101111111110110111001100011111111111010111001,,,2,49,125,12.5,494,6,1,506,119,23
5,69,65,200,1000,1111111101101111111111110011111111101111111111111111111111111101011111111111111111111111011011101111111110111010111110111111011110110111111110111111111111111111011011111111111111111111111101111101111111101111111111111111111111111111111111111111111111111111111111111111111111111111001111111111111111110111111110111101110110111111111111111111111111111111101111111111011101111111011111101111111110111111111111110111111111111111011111111111111111111111111111111111111111111101111101111111111111101111111111111111111111111111111111111111111111101111111111101111111101011111111111111000111111111101111111111111111111111111111111101111111111101111111111111111111111111111111111111111111111111111111111011111101111111011110011110111111111111111111111111111011111111111111111111111111111111111111110111110111001111111011111111101111111111011011111111111111011111111111111111110010111111111111111111111111111111111110101111111111110011111111111111011101011110111111011111111111111111101111111111111111111101111,1111111101111111111111110011111111111111111111111111111111111101011111111111111111111111011000111111111110111010111110111111011110110111111110111111111111111111011111111111111111111111111111111101111111101111111111111111111111111111111111111111111111111111111111111111111111111111001111111111111111110111111110111101110110111111111111111111111111111111101111111111011101111111011111111110011110111111111111110111011111111111011111111111111111111111111111111111111111111101111101111111011111111111101111111111011111111111111110011111111111111111111111111111111101111111111111111001111111111101111111111111111111111111101111101111111111101111001111111111111111111111111111111111111111111111111111011111101111111011110111110111111111111111111111111111111111111111111111111111111111111111111110111110111011111111111111111101111111111011111111111111111011111111111111111110010111111111111111111111111111111111110101111111111110011111111101111011101011110111111111111010111111111101011111111111111111111111,,,10,27,35,3.5,919,17,1,81,18,22
6,67,4,200,1000,0101100100101000000000110000101011100010000111001101000101101000001100011001010100010001000010001010011001000111110101101100000100111001001110000000111001100000010000100011110100010100111001111011001010010010001111001111110011010110001010000110011100000101100111010100000011100001011010000000000100100010111011001010010001100100000110011110101000000111110010110010011011101010110110000011000100011110101110101000000000110001000000001110111110010001011011100001000001010111011000101001001101000000000001010111100111001011100100100111110010100100100001010010111000001110101001001011011001100000001000111011100010000000101101010000010010010000110111011010101001000111111001000000000101101001110101101000010101000011010110010011010110100100101010100100000010011011100010000000001011000111010100000101100001001110000001001111101110110111000010000110110000000110000001000101110101101000000001100110000001000011001011000011000001111000001010100100101111100110001010110101001001100110000000100100000110010001,1101111111101111100011111110101011111110000111111111000111101000111111011001111111010001101011001010111011000111110111101100011111111001111111000000111011100000110010100011110100010010111011111011001011011110001111001111110011011110001010001110111101001101100111001100000011101001011010001000000110101010101011001011010011101101000110011110101010001111110010111010011011101010110110001011000110011111101110101100100111111111101000001110111110011001111011101001100001011111111000101001101101001010001001011111100111001011100110101111110010101100100011011010111010001110101011001011011011100000101010111011100011000000101111010000110010010000110111011110101001001111111001001000100101101001110101101010010101001011110110011011110110101100111010101100100110011011100011111110011011111111111111001101100011001110000011001111101110110111100010000110110010000110100011000101110101101000100001101110100001001011101011001111110001111100101010101100101111101110001011111101001011100110110011100101100111010001,,,1,5,165,16.5,414,3,0,586,162,27
7,96,23,200,1000,0000000000000000000010000000010001000100010000000100000000000000000000001000000000010001000100000000001000010000010000000000000000000000000000000000000000100000010000000000010000100001010000000000010000110000000000000000000000001000000000000000000010001000000000100000000000000000000000001000011000000000000000001000000010000000000000000001000000000100000000010000010000000000000000000000000100000000000000000000001000010000000001000000000000000001000100000000010000000000100000010010010000000000000000000100010000010100000001000000000100000000000000010000000000100000000001000000000000000000000000100000000000101010001000000011000000001001100000000000000000000000000010010100000001000000000000000000100000001001000000000000000000000000000010000000000100000000000000000000010000010010000000000000000100000000000000001000000001000100000000010000010000001000001000001110000000000000100001100100010001000000000000000000000000000000000000000010000000000010000100001000000000000000010000000001000000000000,1000000100010001000110010001110111100101010010100101000110000001100100001000000100010001000000000001001000011001010000010000000001011000100000011001000000110001010000010001110000110001011000010001010000110001000000011001000000011000000100010000000100001011000100100001000100000001000110001001011101000000000100011000000110110000000101010000000110010100000100010010010100010000010110010000000100011000000100110000001100010000000101010000000100011000000101010000011100010000100110011010010100010000000100011100010100011110000101010000000100011000000100010000000100111000000101011000000101110000000100110000000100111011001110011011000100011001100100010000000100011000000010000100000101010000000100100001100000011000000100010000000100010000000110011000000100010000001100010000010101011010000100010000000100011000000100011000000111100101000000110000010100011001001000011111000100011000100001110100010101010000000100010000000100010000000100000010000100010010000100011001000100010000010100010000000100010000,,,3,1,201,20.1,100,7,7,900,194,21
8,54,5,200,1000,1111111110111110101110111101100101111010011011011111111111111011001100011101111111101010101111100111111101011110110111001111111101110110011111111111111011111111101111111010101111111111110111011101111111111111001111101111011111011111101110010011011101001111111110101111101111111011111101110010011011101111111111010111111110111111010111110111101011100111011101111011111111010111111111111111111011110001111111110011101111101001111111111101111011101111111101011101111110111011110111111101010101111101110111011010111111111011000110101001110110111101000101011011011011111111111111111111111111011111100011111011110111111111111011111100111111110111010101010111011110011111010011111111111111111111011010111111010111111111111110101100111011010101110111111011011100111111111110111111111100101111000111111101011111111111111111010111111011111111010010100111111111110111111111010111111111111011111110111110111111101111101111111111110111000111111011101111001011111110010111111101111011111111010111101111111111111111,1011111111111010111111111011100101111110011111011111111111111111011111111001111111101110101111100111101101011110110101001011111101110110111111111111111011011111111111111110111111111111100111011101111111111111111111111111011110011111101110011111011000001111111110101011101111111011111111110110101011101111101111010111111111111011010111111111101010100111111101111111111111010111101111111111111011010001111111110111101100101000101111111101111011101111111111011101101110111011100111111001010101111101100111011110101111111011100110101100101111111101000110001011101011110111111010111111111111011011100011111111110111111111111011111101101111111111010110010111011111011111110010111111111111111111100010111011110111111111111111101001111011010100111111111111011100111111111111110111111100101111000111111001011111111101111111010111111010111111100011101110111111010111111111011111101111111011111111111010111110101111111111111011110111001111111011101110011010111110010110111101111011111011111110111111111111111111,,,37,85,122,12.2,787,61,7,213,61,28
9,55,22,200,1000,0000100111001111110011110001010110011011010000000101010010101111111001011001001010111001011111001101101101101011000100011100010101011111011000111101001101011010111010111000111011111101101011111110101110111110111001010101111010000001010100100000010100011110110110111010000011111011100011000000011010010011100110110101001101101001100111100101110100101011101011010111100010101101011111111010001101011000110111110101100100110111110000001100010010110100011001110110000111011111100001101001101111111001000100100001011101111111101100110011111001101010101011111100101000111111000000110100011110100010001011100010010010110011001000100100000011101010111010100111110000000010010100100111110100000100110111111111001011101110100111000111101100000101010111111010110100011101101111011110011110001000101111001111001111110010111010011110111101111001100100111010110011001111011011011001100101011011101000100101110011110111101000100000000001001011101001111011111111011001100101011101110010110101101001111110001111101111,1000101111111111111111110001011110111011111000111101011110101111111001011001011111111001011111111101101101101011001110111100011111011111011110111101001101011011111010111010111011111111101011111110111110111100111001110101111010100011011100101011011100011110111111011010000011111111111111100000011011111011111111110101001101101011111111100111111100101011101011010111100010101111011111111000001101111000111111110101101101111111111000111100011010111100011001110110001111011111100001111011101111111001001110100001011101111111101100110011110001101111101011111110100000111111000000110111011110100010000011100010011010110011001000110100001011111011111010000111111100100010011100100111111100000111111111011111001011101110111111000111101100110111010111111110111100111101101111011110011110001010101111001111001111110011110010111111110101111001101100111100111011111111011011111001101101111011101000100101111011110111101000100010001001001011101001111011110111111011100101111111110010110111111001111111001111101111,,,0,51,133,13.3,556,12,2,444,121,27
10,26,25,200,1000,1111111111110111111111111111111111111111011111111111111111111011101111111111111010111111111111111111111011111111111111101111111001111011101111101111111010001111110111111111111101110111101111111111111110111111111111111110111111110111111100111011111111110111101111111111111111110111111111111110110111111110111111111111111111110111110110111111111111110111111110111111101111011111011101111111111101111101111111111111111110111111111111110111101111101111111101111011111110111111111111111110111111111111111111100111110111111011111111111111111001111111110111111111111111111011101111111111111110111111011110111101111111111111111001111101011011111111111110101111110111111111111111111111111111110111111111111110111111111111111111111111101111111111011101101111110001111111001111110110111111111111111101111111111011111011111011111101111111111111111011011011110111011101111111111011111111111111111111111110011110111111111111100111110111011111111111101101111101111111101011111111111101111111110111011111111111111101,1111111111111111111111111111111111111111011111111111111111111011101111111111111110111111111111111111111111111111111111101111111101111011101111111111111110001111110111111111111101110111101111111111111110111111111101111111111111110111111100111011111101110111101111111111111111100111111111111010110111111111111111111111111101110111110110111111011111110111011110111111101111011111011101111111111101111101011111111111111110111111111111110111111111101111111101111011111110111111111111111110111101111111111111100111110101111011111111111111111001111111110111111111111111111011101111111111111110111111011110111101111111111111111101111101011111111111111110101111110111111111111111111111111110110111111111111110111111111111111111111101101111111111011101101111111111111111001111110110111111111111111101111111111011111011111111111101111111111111111111011011110111010101111111111011111111111111111111111110011110111111111111110111110111011111111111101101011101111111101111011111111100111111110111011011111111111101,,,2,35,35,3.5,886,17,1,114,18,15
