Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,16,11,100,500,11111111111101110101010001011111001011110111111001101111111111111111100111111111111110111111111110110111011101001111111011111110111111111111111110101010111111101111111111111101111111111101111110111100111101111010111111111111111111101011111111111011011111111111111101111111111110111001011110110110111111101111111111110111111111101111101111111111111101011111111111111111111111101011111101111110111010111111110111111010110001010111011110101111011011111001100111111011011110111111011010110110101001101111,11111111111101110101010001011111011111110111111101111111111111111111110111111111111111111111111110110111011101001111111011111110111111111111111111111011111111101111111111111101111111111101111111111101111101111110111111111111111111111011111111110011011111111111111101111111111110111001011110110111111111101111111111110111111111101111111111111111111101011111111111111111111111111011111101111110111110111111111111111010110101010110011110101111011011111111110111111011011111111111011010111110111001101111,,,6,0,27,5.4,408,2,0,92,25,27
2,58,46,100,500,01101011001111110111101110101101011101111000101111001111111000100010111111011101001111111111011010101111111111110111111001101100000101101110101100101001110011011010100111101011011110111111000001011101111111111110111001111110111000101111110011011001001011001001001010111100001111111111111111111011000110101011110111011100001101011100110001110110010110010010111101011111101111110111111111010001110011111001100110111111110110111111000110010101001010101111001100100111111101101001011111010100110110111101,01111111011111110111101110111101011101111100111111011111111001110011111111011101011111111111011011101111111111110111111101101100010101111110111100111101110111011010110111111011011110111111011001011101111111111111111111111111111101101011110111011101001111001101001111111101001111111111111110111111000110101111110111011100011101011100111101110110011110010011111101111011111111110111111111010001110011111001110111111111110111111111010111010101001111101111001101110111111101101101011111010100110111111101,,,6,0,59,11.8,327,3,0,173,56,32
3,59,18,100,500,00000000000000001100000000000000000000000100000000000000010000000000000000000100000000001000100000000000000000000001000000001000001000100000000000000000001000000000010000000000000000100001110000000000001000001000000000000000110000000010000000000000000000000000001000000010000100001100000111000010001001000000000000001000000100000100000000010000000000000010010000000000100000000000000000000010000000100000000110000000000000000000000000000000000010000000000100000000000000000000000000010010000000000000,10100010100010001100101000101000101000100110001110001000111000001010100010100110100010101010101010001010001010001001101000101000001000100010100010001010001010001010011000101000101000100011110010100010101010001000100010001010111000101010101000101000100010100110101010001010001110001100101111101010101011001010001010001010100110001110001010011010001000101010111000101000101000100010100010100010001011101010001110101000101000100010001000100010100010001010001100101000101000101000100010110010001010001010,,,1,0,143,28.6,48,0,0,452,143,31
4,4,1,100,500,00110001101000000100000010000100011100000011100000101001100001000001011000011101000010010100101000000001000000011000000100010000000101000000010000000010000000000000000100001000100000000100010001100000000000010011000100001010001010001011101000000000001000100100000100000001000101000000000000000100000001000100000011010001100000100000011000000010001000010101001010000000010000000000000011000000000001000000001100010100001100001010000010000000100000010010000100011010000000000000000000011010010000000000,10110011101010110110110010001110011100001111101010101011101011001011011010011101101010111101101000101011101000111000101110111010001111001000011010001010001010001010001110001000101000101100111001101000001000011011101100101010001010101011101010100010101010100110000110100011100111100010100010100110100001110110100011110011100010100010111000101010101000111101101010101000111000101000001011101000001001101000101100111100101100101010100010100010100010110010110110111010001010001011001010011010010010001010,,,0,0,130,26.0,109,0,0,391,130,33
5,68,23,100,500,00001000000000000101001110110101100011011101111001100001110001000100011001100000011001110011001011000100110000000101010100000000100000010110110100000000010011100010001110110000111010011110011111101010111110011110100111000110000011000000001010110100001100101000010001010010001100011111000011111001000000101111001110110101111001000011000000100011101101000101110101010111001000001100011110101110011010011011000000101100011000000101010100010010110010110000101000001010010101010000101101111001011010000000,01111101000111110111011111111101100111111111111111110111110001011111111111110100011011111111011011110111110110011111111100011100110100010111110100011100010111110110011110110001111011011111111111111111111111011111111111110111110111000101001111110101101100111111010111110011011101011111010111111001011101111111001111111111111111010111010001110011101101000101110101010111011001011101011111111111011110011111010001111101011101010101010100010110110110110001111001011011010101010001111101111101111111000101,,,1,1,140,28.0,212,0,0,288,140,48
6,51,34,100,500,00010100100110001000101100100100100011001001001010000110100111011010010101100010101100000010101001010100111000111011111011001010101110100010110000010000101010100000101011000010110010101010101001000101000101000100001101010010000010101011111000100001011000000100100000000100010101000101011100000001101101001000000101000111001100010011110100000100001011000011000110011100111011011101011100010000011000000001100001110001001111111000100101001100011000010100110000111000100100100110111010000000000100101111,11011101101110011111111111110100101111101001101010001110111111111010011101100110101110011111101011011100111010111011111011001010101110101010110010110010101010100010101011100010110010101010101011000111001101001110001101110010100010101011111010100011011010001110101000101100111101110111011100100011101101101010100111001111001100110011111100101100101011001011001110111110111011111111011100010010011010001011101001110011001111111010100111001100111000110110110010111010100110101110111010100010100110101111,,,0,0,94,18.8,203,0,0,297,94,31
7,44,13,100,500,00000000000000000000000000001000000000000000000000000000000000110011100001000000000010001000010000000000000000000000000001001000001000000000000010100000010000000000000000000100000000000001000000000000000010000000000100100011000001000000000010000000000000000000000000000000000000000000000101000001000000010001010000000000000000000100000000000000000000000010000000000000000001000000100000000001000000000000000000000000000000010000010000100000000000001000000000000000000001010000000010000000000000000000,10010011010001010001010011011001010001011001010001010100000101110111100101000101000111001100010100010100011100010110010101011100011001010001010011100101010100000101000101001101000101000101000101000101000011100101000101100111000101000101000110000101000101000101000101100101010100011100010101010101010100010101010100010111000100010100010110010100010100010110011001000101100101010100110001000101000101100000010110010001000101010100010100100001010001001101000100010100010101010001010011000101000100010100,,,0,0,156,31.2,43,0,0,457,156,34
8,20,10,100,500,01101000011100010110110000111000000111110000000011101101101110110100101101101111101100110111100000011111110001101110111100010110010110000010111100110100111000000010110101010110011100011110000001001111011100001100001111111110110111101011111010110001110111111110100001010000011011111111100101001001011011110100110010111101101001101000111011001000101001111011011111111110010101101111000111000110101010110110101000101010000011111000110011010000100000000100000010101010100100010010110011011101100011110110,11101111111111110110110011111010011111111000101011101101101110110110101111101111101110111111111000111111110011101110111100011110111110100010111110111110111010001110111101110110011110011110001001101111111100101100101111111110110111101011111010110011111111111110100011110010111011111111100111101011011011111101111010111111101011101010111011101000101011111011011111111110110111101111001111001110101010110110101000101010100011111000110011111000100000101100100010101010101100110010111011111101100011110110,,,1,0,73,14.6,265,0,0,235,73,31
9,29,12,100,500,00000000011001100100000000000111000000000000101000001000000000100000111011000000000000010100010000100001000000000000110000110000100100000000110000000000000000000101010000000010100100000101010100000010000000010000001000000000000000011001010000000000000000000000000011000011110001011000001101000010010000000000000000010000110001000101000000100001000000001000000100100000000000100001000000000000000000000010000000100000000000011000001100010000000000000010000010000000000000000000000011100000010000100000,00111110111111111111010011111111111011110001111001011001010001110101111011111111010001111101011010110101000111000111110101110111100101101111110111101011000111000101110111110110111110001111011100011110010110010100011110010100010010011001111101010011111001010101010011011111110111111100011111110110111110011110011100111100110101000111000111100101010111111100011110110001010001111111010001011011010011010010010100111111010101011001011101010001010101000111010111000101000101000101000111110100010100110001,,,0,1,213,42.6,88,0,0,412,213,51
10,95,88,100,500,01110100010011010110111111111001110100101111001100111001011111001011110110001111101100001001101101011101011111011101101101001011110011111101101111011101011100111010111111011111110101110010111011011101001001110101111011100001010000011111101101010110001001101011011010110000011000010011111110011110101100011110111101000101110101111110110111100101111001101111001011010111001100110111011100001100101011111100101111010001010100101010110101111001111111110100000111101011111110111010111110110101101101011011,11110100011111010110111111111101110100111111011100111111011111011111110110011111111100011101111101011111111111011101101101011011110111111101101111011101011101111111111111011111110101110011111011011101011111110101111111100111010101011111111101010110011101111111011110110100111100010111111110011111111101111111111101010101110101111111110111110101111001111111011011010111011111110111011101011101111011111101111111010001010101111011110101111001111111110100110111111011111111111011111111110101101101011111,,,3,0,70,14.0,311,0,0,189,70,37
11,72,36,100,500,11010010010000101111000110111100011011001001111101011000101001100010010110010001111010000010101010010010011011011111000001101001100101101111010011110100010010111010100110010000001011100100000100101010100100110100000100101101001101011100001011110110001101001000111000000001111100100011000000111100110110000110111011111001011110101110000001100001001101001110010000000010000001001011101011110110110001101100011110000010000001110111101011110110100010001001111010100000110011011111101000001011101010001010,11010111010001111111000111111100011111011101111101011001111001100110010111010001111011000011111011010011011011011111000101101101100101101111010111110100010011111011110111010001011011100100010100111011110101110101100100111101011101011101011011110111001101011100111100010101111101110011000101111100110111010111111111111001011111101110010101110011011101011111010001011010010001001111101111110110110101111100011111010011010001110111111111110111110011011001111111110000110011011111101000011111111110011011,,,1,0,86,17.2,236,0,0,264,86,32
12,78,37,100,500,00100011100100101000101101110001011010111011001101101100101001111010110011111111110000111010001110011000110001010000100111100111011110010001110010101111000001001001100010111010001011101000110011110111010010100000110111111111100100010111101010001001111111001110001010111100100011100101011010010000110010010101000010101000110111011000001110100100010010001000000110100110111001011110111101100110100110111011010100011101111001001011011011000100110010101100000010101101001001011000000000100001001111011010,10100011100110101010101101111001111010111111001111101110101011111010111011111111110010111010101110011010111001111000111111100111111110011011111010101111001011101111101010111010001011101000111011110111110010100010110111111111101110011111101010101001111111001110001010111100101011101101111011110010110010011111001010101000110111111010001110101100111010101010110110100110111011011110111111101110101110111011010110011111111001101011111011100110110010101110100010101111001011011100001010101011001111111010,,,0,0,73,14.6,250,0,0,250,73,29
