In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575688820417,2500.01,d2:81:ee:e2:62:54,90.00B,90.00B,24.235753536224365,18.22898030281067
Both,1575688820498,2500.01,3a:f0:78:17:ec:9b,176.00B,90.00B,24.158035039901733,18.151131629943848
Both,1575688820472,2500.006,8a:f0:c6:68:5c:d2,90.00B,90.00B,24.188242435455322,18.181634187698364
Both,1575688820309,2500.01,f2:ed:86:9f:ee:71,90.00B,90.00B,24.35190725326538,18.3451726436615
Both,1575688820472,2500.012,8a:99:88:d4:d0:27,176.00B,90.00B,24.194369554519653,18.18692946434021
Both,1575688820347,2500.01,ca:c4:8c:bb:db:fa,180.00B,90.00B,24.320072889328003,18.313328742980957
Both,1575688820399,2500.0,52:ad:14:df:f9:10,90.00B,90.00B,24.283785343170166,18.27705192565918
Both,1575688820397,2500.02,e6:29:2d:29:a8:36,90.00B,90.00B,24.284717082977295,18.27799129486084
Both,1575688820414,2500.008,f2:51:ce:70:78:30,90.00B,90.00B,24.274285793304443,18.26753878593445
Both,1575688820438,2500.006,9e:bd:d2:92:0e:71,90.00B,90.00B,24.25837779045105,18.25161838531494
Both,1575688820422,2500.01,f2:14:c7:ad:7b:66,90.00B,90.00B,24.2791645526886,18.27176260948181
Both,1575688820421,2500.01,2e:1a:20:e8:ed:06,176.00B,90.00B,24.28057026863098,18.273221969604492
Both,1575688820443,2500.002,7a:13:80:a7:98:13,90.00B,90.00B,24.261160612106323,18.254432678222656
Both,1575688820397,2500.01,0e:dc:bb:73:bb:c3,90.00B,180.00B,24.31434965133667,18.307650327682495
Both,1575688820456,2500.006,66:6f:b6:ee:36:e9,90.00B,90.00B,24.258533239364624,18.251832485198975
Both,1575688820955,2500.012,6a:e7:77:d2:df:80,90.00B,90.00B,23.76698398590088,17.760236501693726
Both,1575688820435,2500.006,0e:44:70:d7:82:2a,90.00B,90.00B,24.292237281799316,18.28553009033203
Both,1575688820474,2500.012,4e:7d:39:64:3d:a2,90.00B,90.00B,24.256617307662964,18.249867916107178
Both,1575688820518,2500.008,62:85:d2:e3:ee:0a,90.00B,180.00B,24.22870659828186,18.221905946731567
Both,1575688820958,2500.012,ba:43:5b:e6:02:27,90.00B,90.00B,23.806678295135498,17.79994773864746
