In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575688295837,2500.006,ba:19:f4:0d:97:ed,90.00B,90.00B,24.215614557266235,18.208829402923584
Both,1575688295848,2500.006,46:d7:d6:30:28:5a,90.00B,90.00B,24.198845386505127,18.19567060470581
Both,1575688295967,2500.004,a2:43:bc:7e:3a:da,90.00B,90.00B,24.088993549346924,18.082091808319092
Both,1575688295893,2500.004,06:fb:0e:eb:8e:65,90.00B,90.00B,24.13806438446045,18.13134002685547
Both,1575688295846,2500.008,76:a1:96:e4:85:77,90.00B,90.00B,24.214104652404785,18.207347631454468
Both,1575688295903,2500.012,56:7e:ed:3c:df:13,90.00B,90.00B,24.16634178161621,18.15962791442871
Both,1575688295876,2500.012,56:05:4d:5e:15:e0,90.00B,180.00B,24.192233085632324,18.18547224998474
Both,1575688295866,2500.01,aa:7e:f2:9d:db:64,90.00B,90.00B,24.20466184616089,18.197949647903442
Both,1575688295835,2500.002,ce:3c:48:8a:da:1f,90.00B,90.00B,24.239094257354736,18.23231315612793
Both,1575688295871,2500.01,7e:63:cc:93:65:4b,90.00B,90.00B,24.203416109085083,18.196581840515137
Both,1575688295913,2500.01,de:cb:b5:20:c1:5a,90.00B,176.00B,24.160181760787964,18.153462171554565
Both,1575688295876,2500.004,1a:14:9e:7e:9a:eb,90.00B,90.00B,24.19964861869812,18.195554494857788
Both,1575688295867,2500.01,5e:47:fa:04:3b:0f,90.00B,90.00B,24.21302604675293,18.206905364990234
Both,1575688295973,2500.004,96:30:77:49:1c:eb,90.00B,90.00B,24.10369324684143,18.096951723098755
Both,1575688295920,2500.012,7a:86:c5:58:a4:7d,90.00B,90.00B,24.158601999282837,18.15183925628662
Both,1575688295845,2500.0,6e:0d:21:79:90:45,90.00B,90.00B,24.235311031341553,18.228439331054688
Both,1575688295910,2500.004,4a:4e:31:35:40:4d,90.00B,90.00B,24.18022608757019,18.173333406448364
Both,1575688295992,2500.004,06:af:58:b9:b4:62,90.00B,90.00B,24.088130474090576,18.081371307373047
Both,1575688295840,2500.002,8a:67:fb:ae:ca:6a,90.00B,90.00B,24.24159526824951,18.234825134277344
Both,1575688295993,2500.004,6e:1d:24:3a:e2:c6,90.00B,90.00B,24.093650579452515,18.08694100379944
Both,1575688295905,2500.01,1a:27:1b:c1:6c:12,90.00B,90.00B,24.191486120224,18.184730529785156
Both,1575688295858,2500.002,52:98:8a:8c:29:e2,90.00B,90.00B,24.24284601211548,18.23602795600891
Both,1575688295911,2500.012,32:24:10:4c:67:3d,90.00B,90.00B,24.177886962890625,18.171072006225586
Both,1575688295863,2500.01,36:11:fd:3a:8c:20,90.00B,90.00B,24.24641251564026,18.23963165283203
Both,1575688295912,2500.012,96:5e:fd:2f:06:48,90.00B,90.00B,24.200291395187378,18.193507194519043
Both,1575688295872,2500.006,3a:f0:d9:ad:78:38,90.00B,90.00B,24.24017834663391,18.233246326446533
Both,1575688295899,2500.006,12:e0:a6:ac:77:b5,90.00B,90.00B,24.20224142074585,18.19539523124695
Both,1575688295914,2500.002,d2:a5:7f:05:08:46,90.00B,90.00B,24.198591709136963,18.19177484512329
Both,1575688295924,2500.01,f2:7f:fa:67:1c:b1,90.00B,90.00B,24.19676160812378,18.18995213508606
Both,1575688295857,2500.004,8e:53:ce:31:74:33,90.00B,90.00B,24.255754947662354,18.2490177154541
Both,1575688295867,2500.006,0a:20:72:8b:00:1b,90.00B,90.00B,24.251566648483276,18.244704484939575
Both,1575688295903,2500.01,56:f9:61:0e:b3:2c,90.00B,90.00B,24.21275758743286,18.205968141555786
