Logs,GUID,Predecessors,Boot ID,MAC Address,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit-1 Sample,Bit-0 Sample,Warm Start
out/09-21-23-44/log,09-21-23-44-31,,10160627-e9e9-4e6d-bc42-147eff319dc3,92:BB:3C:88:AB:6D,71,1,2020-09-22 06:44:15,2020-09-22 06:45:04,31,6c86d565-53a8-4e6e-ae73-653aa849d3e7,1,,-,-,-,No
out/09-21-23-44/log,09-21-23-44-99,,25582fac-0537-41c4-9ada-46ef75e04906,6E:CA:BE:70:D0:B6,99,1,2020-09-22 06:44:15,2020-09-22 06:45:04,99,e54a3fb1-f4f8-4247-88f4-d98f74e3e659,1,,-,-,-,No
out/09-21-23-44/log,09-21-23-44-47,,69b8f689-342d-43e2-91dc-24bbb1820fc6,36:15:2E:91:5F:7D,47,1,2020-09-22 06:44:14,2020-09-22 06:45:04,47,7b998a74-3314-4c62-a9fd-fbc8a76c04f3,1,,-,-,-,No
out/09-21-23-44/log,09-21-23-44-52,,f3d7649b-2897-41b3-a102-8b40a95d523f,B2:C3:74:D6:C2:7C,52,1,2020-09-22 06:44:15,2020-09-22 06:45:04,52,70ba50b0-0393-487e-8de0-61a253f3dc83,1,,-,-,-,No
out/09-21-23-44/log,09-21-23-44-70,,a3eaa40d-9d58-4210-8556-bf2260621c7e,16:29:60:FC:EA:96,70,1,2020-09-22 06:44:14,2020-09-22 06:45:04,70,7d94968f-af8b-4694-99f1-a28a18518bf0,1,,-,-,-,No
out/09-21-23-44/log,09-21-23-44-5,,2d1c32d2-7e8c-4cc3-8c05-ce07baa7f27d,72:F3:BB:A7:1E:BD,5,1,2020-09-22 06:44:15,2020-09-22 06:45:04,5,44ede200-acb8-46e0-a6af-0e874eb8f535,1,,-,-,-,No
out/09-21-23-44/log,09-21-23-44-97,,0174581d-7f0a-4a59-9ac3-4581dc3e5541,CA:6B:E2:60:65:0C,97,1,2020-09-22 06:44:15,2020-09-22 06:45:05,97,0d6d7cb5-547b-41c7-8c03-ddd9293d3ef0,1,,-,-,-,No
out/09-21-23-44/log,09-21-23-44-30,,04433ac4-4750-471a-ba72-0d05735e9d95,52:82:39:94:A2:32,30,1,2020-09-22 06:44:14,2020-09-22 06:45:04,30,f26a8b13-15db-4e5d-8455-bbb1d0721135,1,,-,-,-,No
out/09-21-23-44/log,09-21-23-44-4,,4dea3ea1-4fb3-4843-8a31-20bf02367be9,26:93:C9:6E:3E:1B,4,1,2020-09-22 06:44:14,2020-09-22 06:45:05,4,b50f3941-468d-4a92-82f2-50e73ab648e0,1,,-,-,-,No
out/09-21-23-44/log,09-21-23-44-46,,bc980558-3a25-4586-a532-36ba3373fc62,B2:58:D0:1B:A0:37,46,1,2020-09-22 06:44:15,2020-09-22 06:45:05,46,5c32d4de-dac6-4408-93c9-3bc5b3753dd2,1,,-,-,-,No
