Id,Lambda,Phase,Bit,Base Size,Base Mean,Base Std,Size,Mean,Std,KSvalue,Mean Diff
364,0,0,8,1982,54046,2030315,1931,7724,6655,0.463567550113913,-46322
571,0,0,1,1954,53201,2038303,1954,6894,5306,0.745711142368321,-46307
575,0,0,8,1954,53201,2038303,1969,7336,12580,0.112185447486482,-45865
574,0,0,7,1954,53201,2038303,1967,7437,14073,0.401557706050809,-45764
605,0,0,0,2000,51960,2017690,1899,6538,4974,0.396109176926156,-45422
503,0,0,5,1975,52120,2026152,2000,6701,5612,0.149555901692457,-45419
498,0,0,0,1975,52120,2026152,2000,6754,5532,0.374658747511888,-45366
609,0,0,4,2000,51960,2017690,1945,6616,5247,0.333667774505298,-45344
506,0,0,9,1975,52120,2026152,1946,6838,6305,0.139486176321696,-45282
502,0,0,4,1975,52120,2026152,2000,6960,6359,0.156897410386172,-45160
612,0,0,8,2000,51960,2017690,1957,6881,5794,0.302504625772128,-45079
504,0,0,7,1975,52120,2026152,2000,7071,6409,0.305101876689221,-45049
607,0,0,2,2000,51960,2017690,2000,6920,5889,0.227391480848558,-45040
611,0,0,7,2000,51960,2017690,1921,6977,5686,0.286566961628705,-44983
573,0,0,5,1954,53201,2038303,1925,8816,12796,0.860370900682783,-44385
392,0,0,0,1976,49236,1278890,1954,6758,5465,0.627451948808134,-42478
619,0,0,9,1914,48390,1299373,2000,6352,7579,0.434057919846842,-42038
616,0,0,5,1914,48390,1299373,1958,6552,5060,0.710165985316866,-41838
393,0,0,2,1976,49236,1278890,1969,7399,7050,0.195191336401482,-41837
617,0,0,7,1914,48390,1299373,1892,6670,5226,0.656698781879876,-41720
304,0,0,6,1929,48402,1289918,1952,6709,5128,0.276262870005393,-41693
360,0,0,3,1982,54046,2030315,1936,12395,9668,3.217407643179855,-41651
307,0,0,9,1929,48402,1289918,1878,6805,5292,0.269134734436815,-41597
306,0,0,8,1929,48402,1289918,1922,6961,6062,0.19969200643873,-41441
499,0,0,1,1975,52120,2026152,2000,10708,8394,3.524286418673833,-41412
303,0,0,4,1929,48402,1289918,2000,7155,6002,0.678020458326761,-41247
305,0,0,7,1929,48402,1289918,2000,7165,6276,0.12028274677833,-41237
361,0,0,4,1982,54046,2030315,1981,13643,15317,4.302035268070582,-40403
398,0,0,9,1976,49236,1278890,2000,8896,15339,0.249394567171152,-40340
397,0,0,8,1976,49236,1278890,1942,9038,22180,0.277199743079144,-40198
396,0,0,7,1976,49236,1278890,2000,9778,22083,0.306547773845142,-39458
395,0,0,6,1976,49236,1278890,1913,9824,16816,0.767025309832581,-39412
606,0,0,1,2000,51960,2017690,1964,12784,12084,4.163777767622933,-39176
501,0,0,3,1975,52120,2026152,2000,13066,17004,4.134555834124285,-39054
610,0,0,5,2000,51960,2017690,1939,13138,9873,4.059639142046443,-38822
500,0,0,2,1975,52120,2026152,1965,14833,42474,4.810155452055061,-37287
608,0,0,3,2000,51960,2017690,1943,22157,686258,0.100823169203636,-29803
505,0,0,8,1975,52120,2026152,1983,27338,904799,0.300706721647865,-24782
405,0,0,0,2000,30144,896218,1893,6522,5114,0.601922480091052,-23622
407,0,0,3,2000,30144,896218,2000,7283,6514,0.460633175368427,-22861
615,0,0,3,1914,48390,1299373,1991,26483,898098,0.536213812141966,-21907
408,0,0,6,2000,30144,896218,1932,8453,9762,0.468561034464682,-21691
724,0,0,8,1963,27368,905853,1976,6266,3986,0.279466634427563,-21102
177,0,0,6,1959,26990,905523,2000,5892,3164,0.389154979371997,-21098
394,0,0,3,1976,49236,1278890,2000,28146,900972,0.196590643215904,-21090
661,0,0,7,1937,27541,918507,1947,6565,5012,0.304756735302213,-20976
663,0,0,9,1937,27541,918507,1941,6566,5452,0.162912798832665,-20975
460,0,0,6,1936,27263,914238,1950,6328,4519,0.390704558945823,-20935
718,0,0,0,1963,27368,905853,1984,6533,4742,0.403676902088823,-20835
725,0,0,9,1963,27368,905853,2000,6621,4928,0.668196592410024,-20747
176,0,0,5,1959,26990,905523,1958,6251,4364,0.574044614396335,-20739
411,0,0,9,2000,30144,896218,1884,9415,20343,0.121744629880512,-20729
178,0,0,7,1959,26990,905523,1976,6271,4518,0.411653173432386,-20719
459,0,0,1,1936,27263,914238,1902,6555,7608,0.544247776585212,-20708
287,0,0,4,1964,27860,907423,1881,7160,5601,0.150046820764726,-20700
437,0,0,2,1986,27606,904617,1942,6914,6406,0.594621887279778,-20692
291,0,0,8,1964,27860,907423,1904,7202,6039,0.298121027589356,-20658
474,0,0,1,1977,26813,905098,1983,6211,3384,1.41031251984811,-20602
175,0,0,3,1959,26990,905523,1924,6399,4994,0.24474262286588,-20591
179,0,0,8,1959,26990,905523,1944,6409,4876,0.250587103069501,-20581
436,0,0,1,1986,27606,904617,1902,7082,7228,0.226793365588011,-20524
480,0,0,8,1977,26813,905098,1973,6309,4319,0.512538925906712,-20504
441,0,0,9,1986,27606,904617,2000,7123,6317,0.347778799760926,-20483
174,0,0,0,1959,26990,905523,2000,6510,5140,0.238181637179198,-20480
286,0,0,3,1964,27860,907423,1990,7455,6361,0.3822420700942,-20405
285,0,0,2,1964,27860,907423,1940,7479,11415,0.10309645246912,-20381
439,0,0,7,1986,27606,904617,1872,7238,8522,0.477993250812405,-20368
463,0,0,9,1936,27263,914238,1971,6897,14633,0.318806143428132,-20366
461,0,0,7,1936,27263,914238,2000,6911,5584,0.392271187406069,-20352
169,0,0,5,2000,26778,896391,2000,6431,4606,0.295874556426579,-20347
283,0,0,0,1964,27860,907423,1979,7532,6941,0.356572953331944,-20328
406,0,0,1,2000,30144,896218,1903,9828,7425,2.1491926382679,-20316
290,0,0,7,1964,27860,907423,1936,7594,7016,0.215009354686141,-20266
168,0,0,3,2000,26778,896391,1941,6562,5052,0.271009609228277,-20216
222,0,0,3,2000,27206,896862,1926,6993,6038,0.099597252944303,-20213
478,0,0,5,1977,26813,905098,1986,6606,6178,0.309908416622413,-20207
167,0,0,1,2000,26778,896391,1971,6585,5032,0.062484304363303,-20193
579,0,0,5,2000,26724,894596,1957,6536,4927,0.274207542329501,-20188
219,0,0,0,2000,27206,896862,1949,7071,6649,0.447709677738812,-20135
489,0,0,9,1999,26449,897033,1829,6315,4155,0.250436644886664,-20134
475,0,0,2,1977,26813,905098,1944,6687,5154,0.980571626924353,-20126
473,0,0,0,1977,26813,905098,1915,6708,4974,0.885586675735354,-20105
7,0,0,7,2000,26289,897091,1905,6188,4321,0.269456610205752,-20101
292,0,0,9,1964,27860,907423,1894,7767,7374,0.342419777159397,-20093
1,0,0,1,2000,26289,897091,1966,6210,4325,0.623269694200982,-20079
2,0,0,2,2000,26289,897091,1977,6216,6046,0.669886008680806,-20073
488,0,0,8,1999,26449,897033,2000,6384,4187,0.303177002632726,-20065
581,0,0,8,2000,26724,894596,2000,6665,5388,0.223616511891732,-20059
284,0,0,1,1964,27860,907423,1973,7802,7304,0.519309749137667,-20058
172,0,0,8,2000,26778,896391,1873,6727,5549,0.10536192707771,-20051
170,0,0,6,2000,26778,896391,1968,6740,5501,0.231203018703675,-20038
6,0,0,6,2000,26289,897091,1982,6265,4048,0.679957434958751,-20024
9,0,0,9,2000,26289,897091,1888,6287,6788,0.832341713563391,-20002
578,0,0,4,2000,26724,894596,2000,6778,5606,0.154078026144629,-19946
171,0,0,7,2000,26778,896391,1986,6842,5704,0.063478099742463,-19936
477,0,0,4,1977,26813,905098,1967,6893,8761,0.629613265389582,-19920
173,0,0,9,2000,26778,896391,1960,6860,5854,0.151591746494689,-19918
487,0,0,7,1999,26449,897033,1965,6605,5013,0.601471171700531,-19844
4,0,0,4,2000,26289,897091,1890,6451,5014,0.178983005568728,-19838
479,0,0,7,1977,26813,905098,1922,7027,10493,0.350887628022305,-19786
486,0,0,5,1999,26449,897033,1960,6664,5088,0.430177947408182,-19785
582,0,0,9,2000,26724,894596,1932,6957,6007,0.469790531344621,-19767
462,0,0,8,1936,27263,914238,1975,7530,24088,0.824933752770623,-19733
484,0,0,3,1999,26449,897033,2000,6726,6343,0.575832889193637,-19723
580,0,0,7,2000,26724,894596,1918,7053,5951,0.185622261771606,-19671
226,0,0,7,2000,27206,896862,1963,7585,7280,0.352150109843252,-19621
482,0,0,1,1999,26449,897033,1906,6895,5234,0.303377601881977,-19554
483,0,0,2,1999,26449,897033,1977,6900,5383,0.476139277690782,-19549
657,0,0,0,1937,27541,918507,1962,12822,10611,4.300938035262404,-14719
659,0,0,2,1937,27541,918507,1882,13933,17320,4.354758056325554,-13608
721,0,0,3,1963,27368,905853,1936,14215,12387,4.52914263865372,-13153
658,0,0,1,1937,27541,918507,1987,14426,61681,4.004072478440756,-13115
288,0,0,5,1964,27860,907423,2000,15235,14386,5.049631927390268,-12625
221,0,0,2,2000,27206,896862,1907,14846,20220,5.041184512012113,-12360
719,0,0,1,1963,27368,905853,1985,15369,13973,4.809282443548531,-11999
224,0,0,5,2000,27206,896862,2000,15469,48862,5.131708611297569,-11737
289,0,0,6,1964,27860,907423,1994,16378,12100,6.22575119448241,-11482
225,0,0,6,2000,27206,896862,1933,16022,34719,5.433721940989447,-11184
267,0,0,1,2000,8337,12436,1944,6733,5691,0.303818154527751,-1604
268,0,0,2,2000,8337,12436,1862,6931,5660,0.424409466736504,-1406
244,0,0,6,2000,8675,9409,1941,7348,6335,0.66826886043666,-1327
247,0,0,9,2000,8675,9409,2000,7558,6854,0.617391231830049,-1117
269,0,0,3,2000,8337,12436,1924,7316,7250,0.2759086487138,-1021
662,0,0,8,1937,27541,918507,2000,26585,903901,0.230529050127842,-956
108,0,0,9,2000,7748,16421,1920,6799,11787,0.33267348359851,-949
344,0,0,2,2000,7020,5842,1956,6153,5746,0.468299671697704,-867
493,0,0,4,1994,7340,6618,1997,6481,4662,0.493243462263236,-859
100,0,0,8,1999,8042,7870,1918,7229,6359,0.422000311621563,-813
465,0,0,6,1958,7080,6142,1915,6271,4554,0.235488136858,-809
456,0,0,7,1910,7347,9279,1980,6556,5125,0.360933140029866,-791
416,0,0,8,1985,7457,14373,2000,6671,5411,0.302061273063478,-786
700,0,0,7,1923,8309,7426,1990,7540,6317,0.539418005864046,-769
101,0,0,9,1999,8042,7870,1942,7296,6289,0.317174052856541,-746
697,0,0,8,1882,6898,5861,1917,6177,3829,0.310787067927655,-721
665,0,0,2,1969,7010,6356,1903,6344,4650,0.196196561302926,-666
417,0,0,9,1985,7457,14373,1977,6793,5588,0.212595463682179,-664
154,0,0,7,1998,6842,5326,1848,6190,3680,0.268476416869769,-652
496,0,0,8,1994,7340,6618,1953,6701,6206,0.451808136754052,-639
466,0,0,7,1958,7080,6142,1908,6451,4524,0.236319080201733,-629
354,0,0,7,1942,6979,6096,1956,6373,4478,0.234680073961017,-606
107,0,0,8,2000,7748,16421,1933,7146,9897,0.222163675215146,-602
245,0,0,7,2000,8675,9409,1913,8079,8000,0.403382824375447,-596
347,0,0,7,2000,7020,5842,1983,6451,4588,0.262830797788571,-569
491,0,0,2,1994,7340,6618,1957,6786,5638,0.195894690981099,-554
326,0,0,7,1916,6997,5746,1867,6447,4704,0.394743268728269,-550
454,0,0,1,1910,7347,9279,1953,6804,6495,0.561492628585889,-543
701,0,0,8,1923,8309,7426,2000,7799,6737,0.292731946001027,-510
551,0,0,0,1884,7320,6977,1912,6840,6056,0.351447154844748,-480
65,0,0,5,1918,6958,6335,1965,6482,5118,0.52979754328187,-476
127,0,0,6,1970,7105,6037,1923,6633,4927,0.536278187419786,-472
699,0,0,5,1923,8309,7426,1955,7851,6773,0.447134965236877,-458
199,0,0,8,1924,6863,5528,1952,6414,4682,0.154113917691841,-449
246,0,0,8,2000,8675,9409,1994,8229,7974,0.291155243922856,-446
602,0,0,7,1908,7435,5858,2000,6999,5593,0.475909038834776,-436
702,0,0,9,1923,8309,7426,1909,7886,6860,0.235823752275445,-423
458,0,0,9,1910,7347,9279,1987,6925,5985,0.186189647254347,-422
211,0,0,2,2000,7347,6718,2000,6930,5643,0.225976361595632,-417
147,0,0,0,1998,6842,5326,1986,6428,4305,0.34722370146949,-414
495,0,0,7,1994,7340,6618,1925,6943,6694,0.228035522083836,-397
89,0,0,5,1970,7321,6738,1953,6933,9769,0.234537279830164,-388
404,0,0,9,1934,6857,5862,1984,6475,4814,0.493117316675484,-382
448,0,0,2,2000,7212,6673,1998,6830,6043,0.23049845632274,-382
587,0,0,9,2000,6892,6172,1941,6517,5052,0.144115291553455,-375
399,0,0,2,1934,6857,5862,1954,6484,4939,0.36227442631611,-373
467,0,0,8,1958,7080,6142,1921,6715,5276,0.158063570079607,-365
202,0,0,1,1864,6852,5494,2000,6489,4383,0.546412916703698,-363
636,0,0,7,1909,6954,5987,1913,6591,5061,0.32067702866071,-363
453,0,0,0,1910,7347,9279,1954,6985,5972,0.736890433015796,-362
626,0,0,9,1872,6984,10148,1979,6625,5359,0.202584543077393,-359
143,0,0,6,2000,6689,7395,2000,6341,4961,0.337260865304033,-348
660,0,0,5,1937,27541,918507,1970,27194,910393,0.274946161363864,-347
455,0,0,6,1910,7347,9279,1872,7004,6015,0.349451298970929,-343
346,0,0,6,2000,7020,5842,1992,6683,10921,0.33306043045062,-337
511,0,0,5,1981,6747,5680,1960,6411,4655,0.229802115805206,-336
497,0,0,9,1994,7340,6618,2000,7007,6256,0.288209848375928,-333
351,0,0,1,1942,6979,6096,1903,6650,4967,0.365988454646806,-329
457,0,0,8,1910,7347,9279,1931,7020,6275,0.155054406153481,-327
667,0,0,7,1969,7010,6356,1955,6684,5439,0.243576570048112,-326
345,0,0,4,2000,7020,5842,1925,6695,6709,0.485778349150955,-325
90,0,0,6,1970,7321,6738,1955,6997,6581,0.110152085627718,-324
93,0,0,9,1970,7321,6738,1860,6998,6074,0.096693257452234,-323
109,0,0,0,1903,6796,5751,1975,6475,5382,0.402919497524298,-321
638,0,0,9,1909,6954,5987,1953,6635,5351,0.287291387072388,-319
604,0,0,9,1908,7435,5858,2000,7119,5552,0.236909638390356,-316
449,0,0,6,2000,7212,6673,1904,6898,6080,0.219051287027111,-314
348,0,0,8,2000,7020,5842,1931,6708,5314,0.205839838393986,-312
402,0,0,7,1934,6857,5862,1982,6545,5154,0.33995925281948,-312
705,0,0,2,2000,6972,5987,1961,6661,5250,0.215562124626853,-311
349,0,0,9,2000,7020,5842,1990,6726,5001,0.473836983751741,-294
350,0,0,0,1942,6979,6096,1987,6685,5571,0.201596835616767,-294
149,0,0,2,1998,6842,5326,1948,6551,4918,0.309871290542695,-291
390,0,0,8,1915,6678,5070,1920,6390,4606,0.222659934673993,-288
389,0,0,7,1915,6678,5070,1912,6391,4600,0.210794683473826,-287
676,0,0,7,2000,6760,6705,1948,6476,4696,0.123674784481928,-284
678,0,0,9,2000,6760,6705,1896,6480,4440,0.408924511199993,-280
111,0,0,5,1903,6796,5751,1941,6517,5273,0.164811505308008,-279
637,0,0,8,1909,6954,5987,2000,6675,6049,0.136686483596702,-279
531,0,0,5,1946,6955,5769,1938,6681,5473,0.461906675216332,-274
443,0,0,2,2000,6898,5915,1966,6626,5056,0.243968475715549,-272
313,0,0,8,1961,6914,5628,1904,6644,5404,0.304201296960254,-270
664,0,0,0,1969,7010,6356,1951,6748,5349,0.505883877298324,-262
634,0,0,3,1909,6954,5987,1871,6693,5441,0.201090603985278,-261
387,0,0,3,1915,6678,5070,1894,6423,4744,0.405590500333995,-255
36,0,0,1,2000,6846,6233,1997,6594,5025,0.353490580784397,-252
400,0,0,3,1934,6857,5862,1949,6605,5223,0.72368240470454,-252
513,0,0,8,1981,6747,5680,1930,6517,4771,0.216909021451585,-230
142,0,0,5,2000,6689,7395,1956,6460,4983,0.237707793335038,-229
450,0,0,7,2000,7212,6673,2000,6984,6158,0.153647165813431,-228
67,0,0,7,1918,6958,6335,1942,6731,5603,0.23519088855375,-227
375,0,0,8,1958,6772,5690,2000,6547,5316,0.19894270101907,-225
516,0,0,3,1912,6372,4875,1889,6148,4370,0.358641707938397,-224
388,0,0,6,1915,6678,5070,1908,6464,4749,0.169302326906412,-214
125,0,0,3,1970,7105,6037,2000,6893,5471,0.111525471699596,-212
585,0,0,7,2000,6892,6172,1942,6687,5261,0.136101597180349,-205
334,0,0,8,1911,6540,4818,1933,6338,4346,0.399212414093981,-202
686,0,0,5,1913,6335,4780,1993,6134,3973,0.282074033130561,-201
624,0,0,7,1872,6984,10148,1988,6788,5989,0.222550298284701,-196
492,0,0,3,1994,7340,6618,1979,7145,6531,0.166862658312609,-195
128,0,0,7,1970,7105,6037,2000,6911,5478,0.447206062985226,-194
507,0,0,0,1981,6747,5680,1934,6554,5046,0.271718951815391,-193
98,0,0,6,1999,8042,7870,1943,7850,7250,0.262444908882953,-192
96,0,0,4,1999,8042,7870,2000,7852,8444,0.528691798442983,-190
414,0,0,6,1985,7457,14373,1872,7267,15089,0.46611098303243,-190
737,0,0,8,2000,6871,5945,1938,6685,5583,0.147779456836316,-186
670,0,0,0,2000,6760,6705,1914,6576,4995,0.244847813923488,-184
572,0,0,4,1954,53201,2038303,2000,53020,2018359,0.492572659471261,-181
464,0,0,0,1958,7080,6142,1944,6901,5951,0.197125071252316,-179
295,0,0,3,2000,6270,4345,1958,6092,3567,0.265596732418769,-178
356,0,0,9,1942,6979,6096,1901,6802,5324,0.364029120390984,-177
447,0,0,9,2000,6898,5915,2000,6725,5429,0.389667711827173,-173
369,0,0,7,1946,6602,5502,1934,6433,4797,0.538227680027979,-169
568,0,0,7,1973,6837,5950,2000,6670,5602,0.112733506851266,-167
734,0,0,3,2000,6871,5945,1913,6706,5532,0.225664791801549,-165
88,0,0,4,1970,7321,6738,1913,7159,8536,0.299831015575744,-162
116,0,0,4,2000,6742,6911,1931,6584,7851,0.369673977463257,-158
25,0,0,8,1999,6681,5469,1921,6529,4610,0.617639066103481,-152
206,0,0,7,1864,6852,5494,1967,6704,4731,0.449640186276972,-148
144,0,0,7,2000,6689,7395,1963,6547,4964,0.356755683030523,-142
155,0,0,8,1998,6842,5326,1991,6703,17828,0.300386658600369,-139
708,0,0,7,2000,6972,5987,1980,6837,5721,0.198477507779125,-135
238,0,0,6,2000,6708,5285,2000,6583,5133,0.073787796352954,-125
374,0,0,7,1958,6772,5690,1945,6648,5169,0.616496860647501,-124
445,0,0,7,2000,6898,5915,1919,6775,5559,0.25100945056771,-123
543,0,0,9,1923,8368,8485,1968,8246,7956,0.333275475460696,-122
33,0,0,7,2000,6926,5755,1984,6805,6041,0.82830584620377,-121
508,0,0,1,1981,6747,5680,1997,6626,5200,0.370986736449991,-121
205,0,0,6,1864,6852,5494,1942,6732,5073,0.595240259070079,-120
539,0,0,4,1923,8368,8485,2000,8252,8026,0.37916993546897,-116
672,0,0,2,2000,6760,6705,1906,6647,4981,0.138086794748136,-113
129,0,0,8,1970,7105,6037,2000,7000,5885,0.317658663788319,-105
570,0,0,9,1973,6837,5950,1935,6733,5526,0.374974204063091,-104
698,0,0,9,1882,6898,5861,1943,6797,8783,0.192309826767729,-101
373,0,0,6,1958,6772,5690,1892,6681,5271,0.407893334403928,-91
42,0,0,8,2000,6846,6233,1930,6756,5447,0.133618237146124,-90
368,0,0,6,1946,6602,5502,1989,6515,5375,0.071292908375961,-87
188,0,0,7,1986,6701,5326,2000,6619,5789,0.22277550380053,-82
140,0,0,2,2000,6689,7395,1966,6608,6443,0.182101631142277,-81
711,0,0,1,1953,6326,4383,2000,6248,4528,0.216238372790274,-78
707,0,0,4,2000,6972,5987,1905,6897,7779,0.377971596193157,-75
60,0,0,9,1959,6729,5215,1998,6656,5012,0.22390735912638,-73
371,0,0,9,1946,6602,5502,2000,6530,5151,0.410900005462969,-72
625,0,0,8,1872,6984,10148,1929,6912,6007,0.096057579115664,-72
557,0,0,9,1884,7320,6977,1962,7249,11344,0.153230707869113,-71
738,0,0,9,2000,6871,5945,1957,6800,6006,0.30277727837233,-71
736,0,0,7,2000,6871,5945,1968,6801,5621,0.174362411608663,-70
56,0,0,5,1959,6729,5215,1975,6660,5053,0.210130372739698,-69
332,0,0,6,1911,6540,4818,1927,6474,4767,0.502077220947995,-66
652,0,0,4,1998,6837,6044,1913,6775,5540,0.156384555729149,-62
220,0,0,1,2000,27206,896862,1998,27145,899902,0.462395747895465,-61
553,0,0,4,1884,7320,6977,1885,7259,6205,0.483893966223823,-61
84,0,0,7,2000,6263,4232,1964,6203,4317,0.439351480451006,-60
542,0,0,8,1923,8368,8485,1928,8308,7905,0.483941910121994,-60
217,0,0,8,2000,7347,6718,1971,7288,6409,0.135367905246814,-59
35,0,0,9,2000,6926,5755,1982,6868,5579,0.418396577958648,-58
141,0,0,3,2000,6689,7395,1948,6631,5758,0.358908530009254,-58
603,0,0,8,1908,7435,5858,1924,7381,5945,0.101175663379304,-54
514,0,0,9,1981,6747,5680,1959,6694,5426,0.296986142959005,-53
62,0,0,1,1918,6958,6335,1998,6910,6159,0.260379692448236,-48
377,0,0,0,1990,6521,4802,2000,6476,4635,0.098080885421722,-45
294,0,0,1,2000,6270,4345,1858,6231,6256,0.539576148167117,-39
561,0,0,7,1981,6509,5316,1950,6470,4654,0.294713784619294,-39
66,0,0,6,1918,6958,6335,1980,6920,5655,0.239567269378116,-38
145,0,0,8,2000,6689,7395,2000,6651,5468,0.219319767120978,-38
298,0,0,7,2000,6270,4345,1930,6235,4097,0.370401193616954,-35
534,0,0,9,1946,6955,5769,1927,6921,5855,0.199866713556973,-34
86,0,0,9,2000,6263,4232,1982,6231,4377,0.138014207137401,-32
627,0,0,1,1946,6424,4365,2000,6392,4169,0.333744813988775,-32
633,0,0,0,1909,6954,5987,2000,6922,6739,0.162289977769949,-32
26,0,0,9,1999,6681,5469,1959,6650,5222,0.415291413620896,-31
410,0,0,8,2000,30144,896218,1944,30113,911394,0.548878729088527,-31
442,0,0,0,2000,6898,5915,1923,6867,5714,0.187929001605625,-31
490,0,0,0,1994,7340,6618,1982,7311,6617,0.09059187321283,-29
563,0,0,9,1981,6509,5316,1973,6480,4835,0.300208387744973,-29
586,0,0,8,2000,6892,6172,1975,6863,5748,0.144138008778793,-29
23,0,0,6,1999,6681,5469,1961,6654,5356,0.150780764059409,-27
403,0,0,8,1934,6857,5862,1913,6832,6019,0.46148619477107,-25
308,0,0,0,1961,6914,5628,2000,6890,5634,0.303709937216493,-24
379,0,0,2,1990,6521,4802,1952,6499,4539,0.294862023846225,-22
452,0,0,9,2000,7212,6673,1957,7192,7891,0.466311062063597,-20
276,0,0,2,1958,6683,5290,1954,6669,5212,0.518472566325121,-14
685,0,0,1,1913,6335,4780,1957,6322,4540,0.683279139440615,-13
688,0,0,8,1913,6335,4780,1959,6322,4431,0.159887263660376,-13
468,0,0,9,1958,7080,6142,1966,7072,6080,0.135653875395873,-8
655,0,0,8,1998,6837,6044,1909,6831,5952,0.094688795448693,-6
233,0,0,7,2000,6500,5154,1973,6495,4969,0.39221835815407,-5
329,0,0,1,1911,6540,4818,1945,6535,5097,0.327111137279522,-5
114,0,0,8,1903,6796,5751,1928,6792,6265,0.241124898470788,-4
421,0,0,7,1997,6730,8564,1922,6733,4979,0.268434243300186,3
24,0,0,7,1999,6681,5469,1913,6689,5445,0.421866978878045,8
92,0,0,8,1970,7321,6738,2000,7330,6644,0.112607720766786,9
431,0,0,2,2000,6660,5236,1921,6669,5016,0.559666515355443,9
518,0,0,5,1912,6372,4875,1950,6382,4790,0.186200799389479,10
433,0,0,7,2000,6660,5236,2000,6673,5046,0.646729262822261,13
530,0,0,4,1946,6955,5769,1956,6978,5859,0.285216673558382,23
317,0,0,6,1951,6944,5787,1962,6973,5959,0.116214398306544,29
83,0,0,6,2000,6263,4232,1919,6297,4584,0.25926045907648,34
401,0,0,6,1934,6857,5862,1858,6891,8574,0.113531544394543,34
444,0,0,6,2000,6898,5915,1900,6937,5562,0.23593445901055,39
270,0,0,4,2000,8337,12436,1857,8377,8745,0.214290534781264,40
687,0,0,7,1913,6335,4780,1990,6377,4879,0.160620126501444,42
335,0,0,9,1911,6540,4818,1957,6585,5023,0.27411327472649,45
352,0,0,4,1942,6979,6096,2000,7024,5840,0.254128957045401,45
355,0,0,8,1942,6979,6096,1901,7024,6065,0.229478833960335,45
22,0,0,5,1999,6681,5469,1902,6728,5187,0.309207751028482,47
732,0,0,0,2000,6871,5945,1996,6919,5785,0.568201678896927,48
55,0,0,4,1959,6729,5215,1999,6778,5346,1.043074171128916,49
620,0,0,0,1872,6984,10148,1888,7033,5948,0.698222764773412,49
297,0,0,6,2000,6270,4345,1931,6320,9026,0.238192444284017,50
391,0,0,9,1915,6678,5070,1948,6728,5250,0.32335201892957,50
54,0,0,3,1959,6729,5215,1959,6787,5355,0.386220593606055,58
650,0,0,2,1998,6837,6044,1923,6895,5520,0.44944438030414,58
197,0,0,6,1924,6863,5528,1967,6924,6174,0.089822838734038,61
