GUID,Success,Id,Request ID,Start Time,Phases,Phase 1,Logs,Base Sample,Bit-1 Pvalue,Bit-0 Sample,Error,Bit-0 Pvalue,MAC Address,End Time,Boot ID,Bit-1 Sample,Predecessors,Warm Start
09-17-13-56-75,1,75,48eeb669-fbef-4598-a57e-4702a929d113,2020-09-17 20:56:27,1,86,out/09-17-13-56/log,out/09-17-13-56/base_samples75,5.88261254012915,out/09-17-13-56/bit0_samples75,,0.126984001968526,EA:B0:EB:85:0A:8E,2020-09-17 20:57:06,ebf10690-0adc-4f74-86bf-7a24d9fc3e3c,out/09-17-13-56/bit1_samples75,,No
09-17-13-56-95,1,95,1872b7a1-196d-4437-b6bf-0e822628364b,2020-09-17 20:56:27,1,95,out/09-17-13-56/log,out/09-17-13-56/base_samples95,0,out/09-17-13-56/bit0_samples95,,0.272921416938073,5A:3C:83:09:18:E5,2020-09-17 20:57:06,8d4d6ab7-a15f-42bb-a300-f2be7e1c8532,out/09-17-13-56/bit1_samples95,,No
09-17-13-56-72,1,72,3b39e3dc-3fb9-4043-b8fc-b5e2adca6117,2020-09-17 20:56:27,1,72,out/09-17-13-56/log,out/09-17-13-56/base_samples72,0,out/09-17-13-56/bit0_samples72,,0.169672838132684,92:C1:75:DD:A8:31,2020-09-17 20:57:06,65629a85-016c-47e1-8a61-6827b6cc4230,out/09-17-13-56/bit1_samples72,,No
09-17-13-56-73,1,73,7b16351a-1e43-4b6d-8316-22a793364765,2020-09-17 20:56:27,1,73,out/09-17-13-56/log,out/09-17-13-56/base_samples73,0,out/09-17-13-56/bit0_samples73,,0.723373893882951,8A:92:61:20:A2:54,2020-09-17 20:57:06,4726df9b-a4b9-45be-ab24-d531737dd981,out/09-17-13-56/bit1_samples73,,No
09-17-13-56-96,1,96,d80d8db5-469c-42a2-9fae-edb926666d52,2020-09-17 20:56:27,1,96,out/09-17-13-56/log,out/09-17-13-56/base_samples96,0,out/09-17-13-56/bit0_samples96,,0.684162988679632,06:97:5A:D5:6F:1C,2020-09-17 20:57:06,d199050a-f868-490f-9a21-a1309b4a8a06,out/09-17-13-56/bit1_samples96,,No
09-17-13-56-93,1,93,736e215b-e863-4102-98a4-951207884d79,2020-09-17 20:56:27,1,93,out/09-17-13-56/log,out/09-17-13-56/base_samples93,0,out/09-17-13-56/bit0_samples93,,0.133713822189922,C6:BD:5B:B1:09:B7,2020-09-17 20:57:06,f758ded8-cda8-40e2-9fc2-cefd5a1286b0,out/09-17-13-56/bit1_samples93,,No
09-17-13-56-21,1,21,c9a69fc1-8dbc-4dcb-9f21-f6f13df59331,2020-09-17 20:56:27,1,44,out/09-17-13-56/log,out/09-17-13-56/base_samples21,6.29802727285877,out/09-17-13-56/bit0_samples21,,0.206996716607293,A2:D4:88:97:4D:C5,2020-09-17 20:57:06,562b9f72-af0e-4a79-ae24-36c9f399f675,out/09-17-13-56/bit1_samples21,,No
09-17-13-56-31,1,31,71c4412b-1a9d-43e5-b22f-db195fc63029,2020-09-17 20:56:27,1,31,out/09-17-13-56/log,out/09-17-13-56/base_samples31,0,out/09-17-13-56/bit0_samples31,,0.0982304662515658,D2:88:27:90:72:B7,2020-09-17 20:57:06,f138f717-c6f2-4e37-9b5b-90ff6b52a9f6,out/09-17-13-56/bit1_samples31,,No
09-17-13-56-68,1,68,291bbc18-669a-4f75-8e63-aa274d6c9b14,2020-09-17 20:56:27,1,68,out/09-17-13-56/log,out/09-17-13-56/base_samples68,0,out/09-17-13-56/bit0_samples68,,0.67692228454404,7E:6F:D2:67:AE:FC,2020-09-17 20:57:06,5e6fdb17-b6fa-4ed5-935c-41f3b4f5a967,out/09-17-13-56/bit1_samples68,,No
09-17-13-56-9,1,9,8ddbdf84-67c6-43ad-91fa-3a754b6db6fd,2020-09-17 20:56:27,1,82,out/09-17-13-56/log,out/09-17-13-56/base_samples9,5.79374766132216,out/09-17-13-56/bit0_samples9,,0.310704223400015,F2:B5:99:47:4A:96,2020-09-17 20:57:06,4992b695-acd3-437c-9a9f-639de4571c48,out/09-17-13-56/bit1_samples9,,No
09-17-13-56-52,1,52,a1504c90-11d7-48a8-a66a-1d22076f13f7,2020-09-17 20:56:27,1,52,out/09-17-13-56/log,out/09-17-13-56/base_samples52,0,out/09-17-13-56/bit0_samples52,,0.275308090346796,8E:53:A5:AC:57:19,2020-09-17 20:57:06,c4394875-38dd-48b7-89f3-f89f2d1c1402,out/09-17-13-56/bit1_samples52,,No
09-17-13-56-70,1,70,339e55f7-12ef-465e-ba80-c73411c32be1,2020-09-17 20:56:27,1,70,out/09-17-13-56/log,out/09-17-13-56/base_samples70,0,out/09-17-13-56/bit0_samples70,,0.183895372720152,BA:70:3E:CD:03:C4,2020-09-17 20:57:06,3b2f9529-efa8-400c-a675-21f37414f984,out/09-17-13-56/bit1_samples70,,No
09-17-13-56-45,1,45,ba158874-913a-46ab-9a59-ccbe0ed423d1,2020-09-17 20:56:27,1,45,out/09-17-13-56/log,out/09-17-13-56/base_samples45,0,out/09-17-13-56/bit0_samples45,,0.239435887937671,4E:A1:96:4E:1A:C4,2020-09-17 20:57:06,3c2a15e8-738f-464d-b268-56929ab28024,out/09-17-13-56/bit1_samples45,,No
09-17-13-56-20,1,20,1f43ec84-1cc0-4ecc-9726-7b17965a87da,2020-09-17 20:56:27,1,20,out/09-17-13-56/log,out/09-17-13-56/base_samples20,0,out/09-17-13-56/bit0_samples20,,0.316304063215624,D6:2C:F1:AD:EF:0E,2020-09-17 20:57:06,da569d95-3673-4579-afd3-9c59cb195834,out/09-17-13-56/bit1_samples20,,No
09-17-13-56-27,1,27,b8e15d3e-960b-45d9-9e56-015ae3ab0ffc,2020-09-17 20:56:27,1,27,out/09-17-13-56/log,out/09-17-13-56/base_samples27,0,out/09-17-13-56/bit0_samples27,,0.163551014868165,AA:81:A8:54:A3:72,2020-09-17 20:57:06,d9ec1fd3-1912-48b8-90d2-65c359f173fe,out/09-17-13-56/bit1_samples27,,No
09-17-13-56-1,1,1,7398df2c-3b79-450e-bc60-9dec7e1a29e2,2020-09-17 20:56:27,1,1,out/09-17-13-56/log,out/09-17-13-56/base_samples1,0,out/09-17-13-56/bit0_samples1,,0.211196620474855,92:E5:E5:94:E5:B5,2020-09-17 20:57:06,31956975-96e5-4f40-9402-141ced71ac40,out/09-17-13-56/bit1_samples1,,No
09-17-13-56-62,1,62,76eb334d-bd47-40f2-bab1-4e2dcc180821,2020-09-17 20:56:27,1,62,out/09-17-13-56/log,out/09-17-13-56/base_samples62,0,out/09-17-13-56/bit0_samples62,,0.129390073518025,86:BF:36:88:F0:1A,2020-09-17 20:57:06,478e889d-c0a2-4870-8419-38c7859354d7,out/09-17-13-56/bit1_samples62,,No
09-17-13-56-49,1,49,56ca3685-2546-4187-a4a9-e80aee2c2504,2020-09-17 20:56:27,1,49,out/09-17-13-56/log,out/09-17-13-56/base_samples49,0,out/09-17-13-56/bit0_samples49,,0.216128144873931,92:29:6A:1F:97:B2,2020-09-17 20:57:06,fabf932c-3a45-4833-a0b0-3ce26b2d8f4b,out/09-17-13-56/bit1_samples49,,No
09-17-13-56-46,1,46,8fe67355-5cab-4395-88f0-eb66a660b7bf,2020-09-17 20:56:27,1,80,out/09-17-13-56/log,out/09-17-13-56/base_samples46,6.52895318552078,out/09-17-13-56/bit0_samples46,,0.33061856906355,C6:CC:9B:E9:14:13,2020-09-17 20:57:06,780f0b21-fffe-493c-ae3f-4f3379cf6823,out/09-17-13-56/bit1_samples46,,No
09-17-13-56-54,1,54,415510c5-55bc-4891-a5b9-1910e8f2a100,2020-09-17 20:56:27,1,54,out/09-17-13-56/log,out/09-17-13-56/base_samples54,0,out/09-17-13-56/bit0_samples54,,0.174261436652328,26:DF:0C:DD:AE:F0,2020-09-17 20:57:06,c61b6012-aa4f-4a01-a015-b8783f3f8809,out/09-17-13-56/bit1_samples54,,No
09-17-13-56-77,1,77,c18313e1-68e4-492d-9b1e-51d647eb2c75,2020-09-17 20:56:27,1,77,out/09-17-13-56/log,out/09-17-13-56/base_samples77,0,out/09-17-13-56/bit0_samples77,,0.275643607328454,7A:AF:AF:EA:AD:34,2020-09-17 20:57:06,4cc6aef8-57a3-4828-976d-a0502208199f,out/09-17-13-56/bit1_samples77,,No
09-17-13-56-53,1,53,c40f081a-0929-4b73-881b-bfcbe599e432,2020-09-17 20:56:27,1,53,out/09-17-13-56/log,out/09-17-13-56/base_samples53,0,out/09-17-13-56/bit0_samples53,,0.311886108529036,16:A4:1B:36:B8:ED,2020-09-17 20:57:06,5de29086-4987-4f0c-997c-d8b549764b33,out/09-17-13-56/bit1_samples53,,No
09-17-13-56-100,1,100,f979bf80-0f12-4d0c-90cc-796454cb49d2,2020-09-17 20:56:27,1,100,out/09-17-13-56/log,out/09-17-13-56/base_samples100,0,out/09-17-13-56/bit0_samples100,,0.101530156893146,5E:32:64:19:65:56,2020-09-17 20:57:06,b2349d4c-63f6-4cad-8c65-fdc64c057f2e,out/09-17-13-56/bit1_samples100,,No
09-17-13-56-43,1,43,4fc200b3-3ed6-48bc-9528-cab9c72e75e8,2020-09-17 20:56:27,1,43,out/09-17-13-56/log,out/09-17-13-56/base_samples43,0,out/09-17-13-56/bit0_samples43,,0.4026068733892,EA:ED:DE:9B:38:E4,2020-09-17 20:57:06,3cd339f2-ada4-41e1-b6d3-277cf116b539,out/09-17-13-56/bit1_samples43,,No
09-17-13-56-7,1,7,71d25ed8-e8d8-432a-ab72-ba116f6a781f,2020-09-17 20:56:27,1,7,out/09-17-13-56/log,out/09-17-13-56/base_samples7,0,out/09-17-13-56/bit0_samples7,,0.564517304664648,86:1D:9A:BD:C3:D3,2020-09-17 20:57:06,536d3809-f69c-46ab-8c02-edf7a034a095,out/09-17-13-56/bit1_samples7,,No
09-17-13-56-58,1,58,192ca97a-30b3-49af-a35f-2a2a62f71f05,2020-09-17 20:56:27,1,58,out/09-17-13-56/log,out/09-17-13-56/base_samples58,0,out/09-17-13-56/bit0_samples58,,0.0951579072870218,3E:E9:7A:56:23:9A,2020-09-17 20:57:06,b8886df0-3757-449d-a8d4-5b53407eb8c5,out/09-17-13-56/bit1_samples58,,No
09-17-13-56-12,1,12,90497850-130e-446f-8ed1-64c321420483,2020-09-17 20:56:27,1,62,out/09-17-13-56/log,out/09-17-13-56/base_samples12,7.89745358413179,out/09-17-13-56/bit0_samples12,,0.383206149644026,72:B4:EC:44:3B:C9,2020-09-17 20:57:06,19f6b15a-552f-4ef8-8e31-572260bf8b20,out/09-17-13-56/bit1_samples12,,No
09-17-13-56-22,1,22,5fd6d922-73eb-456f-8f80-07dcd31eb2f4,2020-09-17 20:56:27,1,22,out/09-17-13-56/log,out/09-17-13-56/base_samples22,0,out/09-17-13-56/bit0_samples22,,0.20910574491354,EA:BE:72:FD:D5:F8,2020-09-17 20:57:06,3910db5b-c1a4-4b54-9a01-c66190a0db7e,out/09-17-13-56/bit1_samples22,,No
09-17-13-56-42,1,42,20bb51f1-a0de-416a-9e27-3fb55a4349d5,2020-09-17 20:56:27,1,42,out/09-17-13-56/log,out/09-17-13-56/base_samples42,0,out/09-17-13-56/bit0_samples42,,0.139161814502604,8A:99:E8:35:B3:22,2020-09-17 20:57:06,8e80f2f3-daff-4565-bc00-c6ce3bb240e8,out/09-17-13-56/bit1_samples42,,No
09-17-13-56-87,1,87,e53fc010-9505-41ce-8bd6-4d969c7ef516,2020-09-17 20:56:27,1,87,out/09-17-13-56/log,out/09-17-13-56/base_samples87,0,out/09-17-13-56/bit0_samples87,,0.184833600836441,02:10:C6:6A:8B:E7,2020-09-17 20:57:06,6856d059-54c1-4f99-bd27-fcfb5229250e,out/09-17-13-56/bit1_samples87,,No
09-17-13-56-16,1,16,1839954e-4f08-4906-9a20-15411e866091,2020-09-17 20:56:27,1,16,out/09-17-13-56/log,out/09-17-13-56/base_samples16,0,out/09-17-13-56/bit0_samples16,,0.318203653538108,8E:EE:85:69:AE:4A,2020-09-17 20:57:06,2f3f07b6-5417-4c04-8cbc-71437e5d87aa,out/09-17-13-56/bit1_samples16,,No
09-17-13-56-94,1,94,097857e0-5ce1-42de-8a4c-0fdba688f739,2020-09-17 20:56:27,1,94,out/09-17-13-56/log,out/09-17-13-56/base_samples94,0,out/09-17-13-56/bit0_samples94,,0.323143820268409,2A:5D:62:4F:74:B4,2020-09-17 20:57:06,21fd6e0a-0197-4849-b4fe-dfea2f3366b0,out/09-17-13-56/bit1_samples94,,No
09-17-13-56-38,1,38,ddc3d5ed-daaa-43ed-a848-82ca9ab67357,2020-09-17 20:56:27,1,62,out/09-17-13-56/log,out/09-17-13-56/base_samples38,5.50666433949445,out/09-17-13-56/bit0_samples38,,0.18333566785423,A2:A4:12:9E:26:CB,2020-09-17 20:57:06,067d77a3-c391-4749-9242-dde5e6d4c0bf,out/09-17-13-56/bit1_samples38,,No
09-17-13-56-18,1,18,dc4b60c7-4502-4b23-84a3-c30b922556b2,2020-09-17 20:56:27,1,18,out/09-17-13-56/log,out/09-17-13-56/base_samples18,0,out/09-17-13-56/bit0_samples18,,0.187684365691445,AA:05:B6:DD:5D:94,2020-09-17 20:57:06,75f4eae5-693d-4ac8-a050-a6e216563659,out/09-17-13-56/bit1_samples18,,No
09-17-13-56-99,1,99,13ee423f-441d-45f1-b51f-0ce399be81c8,2020-09-17 20:56:27,1,99,out/09-17-13-56/log,out/09-17-13-56/base_samples99,0,out/09-17-13-56/bit0_samples99,,0.171452210864505,FA:54:F9:A6:8C:E0,2020-09-17 20:57:06,3e4c111a-a0b1-4ac9-a403-beb154473241,out/09-17-13-56/bit1_samples99,,No
09-17-13-56-98,1,98,9c28766a-6afa-4166-bd8b-f65161ce9f14,2020-09-17 20:56:27,1,98,out/09-17-13-56/log,out/09-17-13-56/base_samples98,0,out/09-17-13-56/bit0_samples98,,0.548675179979011,F6:C2:FF:00:82:4D,2020-09-17 20:57:06,2e2b4a7f-ba35-4f0e-90a7-9b31657941e8,out/09-17-13-56/bit1_samples98,,No
09-17-13-56-76,1,76,abb0ddad-0a0d-4261-9d51-ba76a56583a5,2020-09-17 20:56:27,1,76,out/09-17-13-56/log,out/09-17-13-56/base_samples76,0,out/09-17-13-56/bit0_samples76,,0.26802654255737,DA:19:1A:1F:C3:50,2020-09-17 20:57:06,8b320552-f912-41f4-9806-2949e79919e8,out/09-17-13-56/bit1_samples76,,No
09-17-13-56-80,1,80,71c9dcf4-e84a-412b-a1bd-1f57f2246d85,2020-09-17 20:56:27,1,80,out/09-17-13-56/log,out/09-17-13-56/base_samples80,0,out/09-17-13-56/bit0_samples80,,0.186076351522559,86:8A:C0:03:56:7D,2020-09-17 20:57:06,45703f9d-7ccc-4175-953a-076c7d6ed128,out/09-17-13-56/bit1_samples80,,No
09-17-13-56-24,1,24,256d09c4-de46-45b6-b618-ca2caa1460d5,2020-09-17 20:56:27,1,24,out/09-17-13-56/log,out/09-17-13-56/base_samples24,0,out/09-17-13-56/bit0_samples24,,0.293793961854264,DA:C0:81:FB:2A:99,2020-09-17 20:57:06,1eba98ad-7c71-46de-bc48-7a714d6c7e6e,out/09-17-13-56/bit1_samples24,,No
09-17-13-56-4,1,4,a1c1d7aa-822e-4bac-9b8f-ac1b5c5cc13f,2020-09-17 20:56:27,1,4,out/09-17-13-56/log,out/09-17-13-56/base_samples4,0,out/09-17-13-56/bit0_samples4,,0.475153202816316,06:21:01:4D:FA:76,2020-09-17 20:57:06,4681df36-a279-4901-ba80-f9f4dfe0cc3b,out/09-17-13-56/bit1_samples4,,No
09-17-13-56-25,1,25,4f403563-0abb-415b-a4a9-72d0b09061c4,2020-09-17 20:56:27,1,25,out/09-17-13-56/log,out/09-17-13-56/base_samples25,0,out/09-17-13-56/bit0_samples25,,0.199301165242228,BA:D3:1D:F0:EF:8F,2020-09-17 20:57:06,3777e67c-6174-4dae-8eea-49b3990605a4,out/09-17-13-56/bit1_samples25,,No
09-17-13-56-74,1,74,3fbfd031-558b-452d-adc5-5816eb6ceaa6,2020-09-17 20:56:27,1,74,out/09-17-13-56/log,out/09-17-13-56/base_samples74,0,out/09-17-13-56/bit0_samples74,,0.503558333705315,DA:5B:93:03:42:F8,2020-09-17 20:57:06,f7b928fc-aaf8-44b6-bac9-c9bd5d4048c9,out/09-17-13-56/bit1_samples74,,No
09-17-13-56-44,1,44,61421ac3-9395-4b42-b766-819ee6d3bc08,2020-09-17 20:56:27,1,44,out/09-17-13-56/log,out/09-17-13-56/base_samples44,0,out/09-17-13-56/bit0_samples44,,0.309813555586017,DE:A8:D8:82:68:9C,2020-09-17 20:57:06,9a1cb1e5-9395-4ab8-b45b-8daf9f31cedb,out/09-17-13-56/bit1_samples44,,No
09-17-13-56-56,1,56,4389a087-4300-498a-9623-fba43d2ae209,2020-09-17 20:56:27,1,56,out/09-17-13-56/log,out/09-17-13-56/base_samples56,0,out/09-17-13-56/bit0_samples56,,0.353366330697673,02:CB:F4:73:75:AA,2020-09-17 20:57:06,f6c26a1c-97db-46ef-ae36-d92bd7e628a4,out/09-17-13-56/bit1_samples56,,No
09-17-13-56-36,1,36,66b48d05-2cdc-4b3a-808e-9dbdf81ec4f9,2020-09-17 20:56:27,1,36,out/09-17-13-56/log,out/09-17-13-56/base_samples36,0,out/09-17-13-56/bit0_samples36,,0.258814477086858,B2:D1:89:08:1C:FB,2020-09-17 20:57:06,6f739a3c-7d38-4585-a422-05e81bd4eb53,out/09-17-13-56/bit1_samples36,,No
09-17-13-56-14,1,14,0c50bd7c-5302-431e-998c-b8d76e3d5c6e,2020-09-17 20:56:27,1,43,out/09-17-13-56/log,out/09-17-13-56/base_samples14,6.17310810933732,out/09-17-13-56/bit0_samples14,,0.545426907597858,B6:6B:B0:96:76:23,2020-09-17 20:57:06,03009df3-d476-46bc-bdfe-a4dddcaedf76,out/09-17-13-56/bit1_samples14,,No
09-17-13-56-11,1,11,a8fade8f-af63-47df-aaab-535170b34c7a,2020-09-17 20:56:27,1,11,out/09-17-13-56/log,out/09-17-13-56/base_samples11,0,out/09-17-13-56/bit0_samples11,,0.392199328410984,3A:2A:E5:75:31:B3,2020-09-17 20:57:06,23ceff09-c84a-4a33-806d-3b1d71dab01a,out/09-17-13-56/bit1_samples11,,No
09-17-13-56-59,1,59,44c6175a-589e-4f37-897d-b04684605458,2020-09-17 20:56:27,1,59,out/09-17-13-56/log,out/09-17-13-56/base_samples59,0,out/09-17-13-56/bit0_samples59,,0.148548285253084,3A:72:E5:40:DF:ED,2020-09-17 20:57:06,18fd014c-2efc-4841-8c6c-7a98d0e4c073,out/09-17-13-56/bit1_samples59,,No
09-17-13-56-33,1,33,3b478fc6-a3c5-4a54-8e24-0274416207e2,2020-09-17 20:56:27,1,33,out/09-17-13-56/log,out/09-17-13-56/base_samples33,0,out/09-17-13-56/bit0_samples33,,0.332473035910732,1E:AD:4A:60:AB:CE,2020-09-17 20:57:06,7d97de94-dd1b-4acc-81bf-0ce8f0c9ae20,out/09-17-13-56/bit1_samples33,,No
09-17-13-56-91,1,91,5d68d6a2-79f6-4531-bf47-0d817a6c142d,2020-09-17 20:56:27,1,91,out/09-17-13-56/log,out/09-17-13-56/base_samples91,0,out/09-17-13-56/bit0_samples91,,0.429477523229455,42:75:99:A8:DB:B5,2020-09-17 20:57:06,89aa6c88-194b-4a78-9a47-c07bfaa09f87,out/09-17-13-56/bit1_samples91,,No
09-17-13-56-71,1,71,5c2265c1-558c-4f07-a4b6-19bfa6fa4110,2020-09-17 20:56:27,1,97,out/09-17-13-56/log,out/09-17-13-56/base_samples71,5.64258452002184,out/09-17-13-56/bit0_samples71,,0.363966661190742,66:2C:89:DE:D4:0A,2020-09-17 20:57:06,3b30974a-c8d0-45cf-b3bb-3b2f02a3e536,out/09-17-13-56/bit1_samples71,,No
09-17-13-56-26,1,26,212961d2-a1de-4dc1-8f67-2fa760c7e3bd,2020-09-17 20:56:27,1,26,out/09-17-13-56/log,out/09-17-13-56/base_samples26,0,out/09-17-13-56/bit0_samples26,,0.240661596406004,C2:EA:AF:28:C4:C3,2020-09-17 20:57:06,2561d8df-f673-4a9d-8b86-3853e0e7fa86,out/09-17-13-56/bit1_samples26,,No
09-17-13-56-17,1,17,c6aad4ad-a1b3-485f-b751-fdbf756a3b21,2020-09-17 20:56:27,1,33,out/09-17-13-56/log,out/09-17-13-56/base_samples17,6.18431081494738,out/09-17-13-56/bit0_samples17,,0.274482887479421,D6:57:23:98:91:E6,2020-09-17 20:57:06,d8acf290-ead8-4a24-92ed-fde2f74686e2,out/09-17-13-56/bit1_samples17,,No
09-17-13-56-50,1,50,c65d392c-25f3-4de1-8913-10c6af682fee,2020-09-17 20:56:27,1,50,out/09-17-13-56/log,out/09-17-13-56/base_samples50,0,out/09-17-13-56/bit0_samples50,,0.129065843661288,9A:09:B3:51:33:7E,2020-09-17 20:57:06,f2cef8fb-808b-4fdc-a612-b7340b764b70,out/09-17-13-56/bit1_samples50,,No
09-17-13-56-47,1,47,371b1438-a558-4581-a2b3-8dc7d012e541,2020-09-17 20:56:27,1,97,out/09-17-13-56/log,out/09-17-13-56/base_samples47,7.65307681707168,out/09-17-13-56/bit0_samples47,,0.336582420185398,12:F0:84:79:32:5A,2020-09-17 20:57:06,9928455e-cd7c-4a1d-88bb-b4cefffa6b84,out/09-17-13-56/bit1_samples47,,No
09-17-13-56-65,1,65,9b86d34e-5e92-4d76-ad22-ac602668db45,2020-09-17 20:56:27,1,65,out/09-17-13-56/log,out/09-17-13-56/base_samples65,0,out/09-17-13-56/bit0_samples65,,0.228889333713229,32:1A:BE:76:DB:21,2020-09-17 20:57:06,e7ca8ca0-71be-4a1f-a20d-b8d56398eb32,out/09-17-13-56/bit1_samples65,,No
09-17-13-56-90,1,90,7dacf893-2be4-4217-bcef-52b78d07b724,2020-09-17 20:56:27,1,90,out/09-17-13-56/log,out/09-17-13-56/base_samples90,0,out/09-17-13-56/bit0_samples90,,0.158329627966098,36:8D:D2:CC:25:19,2020-09-17 20:57:06,d4ae1eb5-d1ce-4406-81c1-e1acd17de26b,out/09-17-13-56/bit1_samples90,,No
09-17-13-56-3,1,3,83ec969e-a522-455b-8ab7-2d4a38016a47,2020-09-17 20:56:27,1,3,out/09-17-13-56/log,out/09-17-13-56/base_samples3,0,out/09-17-13-56/bit0_samples3,,0.308944699140226,56:DE:EA:65:58:77,2020-09-17 20:57:06,a305e889-e024-476f-99cb-67ddb35d7907,out/09-17-13-56/bit1_samples3,,No
09-17-13-56-35,1,35,c38fcbf9-d52f-4d06-9c1f-b4c8be4bbd60,2020-09-17 20:56:27,1,35,out/09-17-13-56/log,out/09-17-13-56/base_samples35,0,out/09-17-13-56/bit0_samples35,,0.337774970459709,F2:C2:77:5A:AC:EC,2020-09-17 20:57:06,c5809acb-9f5d-4fb6-a226-d82384ccf17d,out/09-17-13-56/bit1_samples35,,No
09-17-13-56-89,1,89,b65dee15-0299-4538-907e-84e39276a9c4,2020-09-17 20:56:27,1,89,out/09-17-13-56/log,out/09-17-13-56/base_samples89,0,out/09-17-13-56/bit0_samples89,,0.223763322508404,32:27:DD:8E:F7:26,2020-09-17 20:57:06,da9f07f6-0f7e-4034-8894-160f43bd27f2,out/09-17-13-56/bit1_samples89,,No
09-17-13-56-78,1,78,e3ad4d58-1ae2-4964-8f8f-c11d295950ed,2020-09-17 20:56:27,1,78,out/09-17-13-56/log,out/09-17-13-56/base_samples78,0,out/09-17-13-56/bit0_samples78,,0.339616261765994,76:79:FC:9F:4B:4C,2020-09-17 20:57:06,942500ef-9929-4753-99db-1118fb587c6e,out/09-17-13-56/bit1_samples78,,No
