Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,19,12,100,500,11011110111111011100111010111011100111110111111111111101111111110111111111111111101011110011010110111110111101110111111011110010111001010110111111110100011111110111111100110111111111111111101111101111111101011111101111111010111111111001110111111111011111101110011111111111111011111100011111111110111111100111111010111111111110110101111111111111011111111111101111111111111111111011111111111101111110111011011111001101111111111001011111110101101111011101011111011011011111111111111011101111111111011110,11111110111111111111111111111111111111111110011111111111111111111111111111111111111011111011011111111110111101111111111111111011111111111111111111111110111111111111111110111111111111111111111111101111111101111111101111111010111111111111111111111111111111101111111111111111111011111110011111111110111111100111111010111111111110111101111111111111111111111111111111111111111111111111111111111111111110111011111111101111111111111101111111110111101111011111011111111011011111111111111011101111111111111110,,,2,0,56,11.2,408,2,0,92,54,58
2,42,41,100,500,11111011101110111110100011010111011111010110111111111110110110111110111111011110001111100111110011011110011111111101111101101100111001101010101111111101011111110100110111111011111010111000111110111111111010101011010110111101110111100111101011100011010100111111101110011011111111010111110011101111010111111101111010111101111111101111101111101111111101011100011011010111011111011111111110111011111100101111101111111001011011110111111011111111111101111101110111111011111100111111011101001011011111111111,11111111101111111110101011011111011111110110111111111110111110111111111111011110101111100111111011011111011111111111111101101111111011111111101111111111011111111111111111111011111010111000111110111111111010101111110111111111110111101111101011100011011110111111101110111111111111111111111011101111011111111101111010111111111111101111101111101111111111011110011111011111011111011111111110111011111100101111101111111011111011111111111111111111111101111111110111111111111111111111011101101011111111111111,,,0,0,50,10.0,376,0,0,124,50,40
3,74,50,100,500,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,,,0,9,3,0.6,500,3,0,0,0,-
4,86,57,100,500,00010000110000000000000000000000000000010010000000100000110000000000000000100000000010000010010000000001000000000001010100000000000111001000000000000001011001000000100011101000000000010100010000000000000001000000000000000011000010000000000100001001000000100000100000000000000110000100010000000001001000000000000000000000000000100000000100100000000010000000000000001000001000100100100000000010000110010100001011000000000100000000000000100000000010001000001000000110010001010000111100010010000000000110,11111111111111111100111111111111111111011111111111101111111111111111011111111111101111101111111111001011111111001111111111111111011111001111101111111111111111001011101111101110011110011110110010100110100011100010111011100011110010100010011111011111001110101111111111001011001111101110110011100010001010011111101111101110001010101010001111101011001110000011001010001010001010101100101010001011001010110110101011001010001110101010100010100011100011101010101010100110110011011010111100110010100010111111,,,0,2,255,51.0,82,2,2,418,253,60
5,69,25,100,500,00000000010001000001000000001000100000100000010001000000000110110000100000000000000000000000001100000000000100001110000000000001001000000000001000000000000100000010000000001001000100100000000000100000000000000000100000000001000000001000000010000000010000001000000000000000000000000000010010000000001000000010000001000100000000000000000000000000000100000010000010000100000010000000000000000000000001000000000010000000000000000000000100000000000000000100010000000000000000001000000000000100000000000000,11111111011111101111111111111000100010110111110111111111111111111111110111111111001011111101001111101101111100111111101111111111101010100011111111011111111111101111111110111101111100100010100010101000101000111110110011110011111010101000101111110011111110001000111110101000111110101101110010111110111011110110001101111111111111111011111110111111111110011011010110110111110110111110101011001010101111001000111110101011111011101110001110001111011001111100111011110110010011001011100010001100101010001010,,,1,0,294,58.8,53,0,0,447,294,65
7,72,7,100,500,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111110111011111111111111111111111111111111111111111111111,,,4,7,5,1.0,500,5,1,0,0,-
8,90,43,100,500,11100101000000001000110001011011011100011011101000001100001011100111100000100101111101101011101011101101100010111000111001111110111001011001010010110010011111010100000100001101100100000010100010010101100010011011010110110111001000001000100011111100110111011010001101010011010100111111110111101011000001101111111110001011011010010001011111000101011110001100000110011110101110011001011011010101101100100100101000101001010001001111110000110100111100101010010111100100101011011011110111111110100111110011,11111111111111111111111001111111111111011111111111111100111111111111111110111101111101111011101111101101101111111101111111111110111111011111111111110111011111111101110101111101111111010011100111010101100110011111010110110111001001111010100111111110110111011111011101011011010100111111110111111111010101111111111111101011111011011111011111000111111110011100010110011110101111011001011011010111111101110101101101101111010101101111111001110101111101101111111111100101101111011111110111111110110111110011,,,0,0,125,25.0,263,0,0,237,125,52
9,68,60,100,500,10110110001100110110011110011111111010010100101111111111110100001100110100101111111100111101101001010000101110101001010110011011110010001110110010111111001100011011001111110111011100100110111111101111010000001111111101111111011100111111111100111011100011111111000111111011000111011001011100110111111110000111111111011101110111000111101001100111011100011000100111111111011011010110111111111101010111111110111111100110010111100111010101111010110101000000110100111111101011110111101111001001010001110111,11111111111110111111011110011111111111111100111111111111111111011100110111111111111101111111111101111111111110111111011110011111111110011111111111111111011100011111011111111111011111111111111111101111111001011111111101111111011101111111111111111111110111111111111111111111110111111101111101110111111111011111111111111111111111000111101111111111011101011110110111111111011111011111111111111101011111011110111111111111011111110111010101111110111111110001110101111111101111110111101111001101010101111111,,,1,1,106,21.2,324,1,0,176,105,59
10,89,77,100,500,00010000110000000000000000000000000000010010000000100000110000000000000000100000000010000010010000000001000000000001010100000000000111001000000000000001011001000000100011101000000000010100010000000000000001000000000000000011000010000000000100001001000000100000100000000000000110000100010000000001001000000000000000000000000000100000000100100000000010000000000000001000001000100100100000000010000110010100001011000000000100000000000000100000000010001000001000000110010001010000111100010010000000000110,11111011110010101111101111110100111111110011111111100011111110010111111111111101101011011110110101111001110011100011111111001111111111111111110011111111111111101100111111111011111111110110011110111111110011111111111111011111011111101000111111111111111011111111110011111011111111111100110011111011111111110111011111001111011101111110101111111111111111111011111111111111111111101111111100111111111111111110111111110111111111010111111010111111111011111111001111011110011111110111111111111111111111111111,,,3,0,333,66.6,82,0,0,418,333,79
12,81,23,100,500,11110101011111000110010110000110011010111010110101110101101111110111111011010011011011110011111100011011011011111110011010101011110111111111111111110011011111001111011111100111011011100011010101101111001011010110011111110000110101111111110100101111010010010010000111000100111110001101111111111110010010011111100110011100011101100101111101111110110111101111110110111101011111101011001010111110111111100011111111010110111100000011111110001111111000011111111110000111111011111111110111111011011000011111,11110111111111011111110111010111011111111011110111110101101111110111111011010001111111110111111100011011111011111111011111101111111111111111111111111111011111011111011111110111011111110111010101111111011111010111111111111110110101111111110101111111010011010111011111010101111111011101111111111111010111011111110110011100011101100101111101111111110111101111110110111101011111101111011110111111111111100111111111010111111111010011111111011111111101011111111110011111111111111111110111111011111100011111,,,0,4,72,14.4,337,1,0,163,71,43
