Id,Lambda,Phase,Bit,Base Size,Base Mean,Base Std,Size,Mean,Std,KSvalue,Mean Diff
439,0,0,6,1911,80472,3201881,1884,6860,5699,0.586373987144497,-73612
442,0,0,9,1911,80472,3201881,1953,7007,6085,0.592949202890309,-73465
440,0,0,7,1911,80472,3201881,2000,7180,6190,0.417503391590211,-73292
121,0,0,9,1921,80711,3200020,1869,7476,6948,0.223970697432691,-73235
117,0,0,5,1921,80711,3200020,1908,7483,9621,0.338679033780146,-73228
441,0,0,8,1911,80472,3201881,1974,7277,6898,0.566659700545858,-73195
120,0,0,8,1921,80711,3200020,1963,7525,7169,0.339994028513395,-73186
678,0,0,3,1939,79693,3192938,1943,6532,5266,0.345873493883553,-73161
119,0,0,7,1921,80711,3200020,1861,7552,7184,0.19783245851604,-73159
680,0,0,7,1939,79693,3192938,2000,6574,5318,0.32049330235045,-73119
544,0,0,7,1927,79574,3190939,1994,6514,4390,0.152564800333288,-73060
541,0,0,3,1927,79574,3190939,2000,6572,4420,0.08068826441758,-73002
682,0,0,9,1939,79693,3192938,2000,6722,5784,0.263450968505083,-72971
679,0,0,4,1939,79693,3192938,1866,6760,5814,0.299893453936822,-72933
677,0,0,2,1939,79693,3192938,1950,6796,5878,0.167045593315976,-72897
681,0,0,8,1939,79693,3192938,1950,6938,9241,0.261858300187184,-72755
545,0,0,8,1927,79574,3190939,1912,6837,5078,0.137966475298914,-72737
116,0,0,4,1921,80711,3200020,1908,8198,33830,0.252813086608076,-72513
546,0,0,9,1927,79574,3190939,1921,7326,6710,0.245518999118131,-72248
352,0,0,7,1957,78080,3167375,1985,6125,3384,0.225542184483076,-71955
538,0,0,0,1927,79574,3190939,1986,7635,6470,0.383224201226871,-71939
353,0,0,8,1957,78080,3167375,1959,6222,4105,0.16153626036514,-71858
354,0,0,9,1957,78080,3167375,1899,6390,6114,0.327558888513569,-71690
351,0,0,6,1957,78080,3167375,2000,6408,4523,0.441265297476671,-71672
540,0,0,2,1927,79574,3190939,1890,8029,12931,0.736999162163463,-71545
310,0,0,0,1981,77434,3149315,1934,5916,3617,0.340651637068184,-71518
340,0,0,8,1975,77877,3156415,1905,6420,5035,0.166348293901811,-71457
349,0,0,2,1957,78080,3167375,1978,6623,5314,0.391242019987922,-71457
350,0,0,3,1957,78080,3167375,1827,6654,5055,0.087110868547177,-71426
338,0,0,6,1975,77877,3156415,1887,6466,5149,0.120181784141405,-71411
311,0,0,2,1981,77434,3149315,2000,6115,4034,0.151701688951767,-71319
339,0,0,7,1975,77877,3156415,1916,6577,5585,0.148315354121591,-71300
76,0,0,9,1955,78141,3172086,1950,6852,6556,0.398928436457429,-71289
341,0,0,9,1975,77877,3156415,1958,6692,5707,0.265173915143431,-71185
70,0,0,2,1955,78141,3172086,1949,6986,5840,0.422041660886344,-71155
337,0,0,4,1975,77877,3156415,1931,6762,7318,0.272408653037104,-71115
74,0,0,7,1955,78141,3172086,1957,7152,6259,0.1469362102366,-70989
336,0,0,0,1975,77877,3156415,2000,6955,6106,0.594780727355616,-70922
71,0,0,4,1955,78141,3172086,2000,7319,6192,0.514206270177713,-70822
542,0,0,4,1927,79574,3190939,1840,8863,7420,1.534961377407854,-70711
313,0,0,6,1981,77434,3149315,1984,6849,5944,0.089549439554698,-70585
347,0,0,0,1957,78080,3167375,1966,7566,22866,0.529194004908976,-70514
314,0,0,7,1981,77434,3149315,1935,6979,6328,0.210452613931052,-70455
118,0,0,6,1921,80711,3200020,1916,10427,69305,0.295305552599261,-70284
411,0,0,9,2000,76840,3137563,1973,6636,6416,0.189748586649129,-70204
69,0,0,1,1955,78141,3172086,2000,8176,6382,1.230394828277267,-69965
409,0,0,7,2000,76840,3137563,1991,6992,7164,0.098101110426762,-69848
410,0,0,8,2000,76840,3137563,1833,6995,6239,0.263259441307806,-69845
316,0,0,9,1981,77434,3149315,1966,7798,35241,0.582144424489059,-69636
348,0,0,1,1957,78080,3167375,1894,9010,8227,1.341101337644948,-69070
406,0,0,1,2000,76840,3137563,1867,7995,12308,0.337073871044718,-68845
408,0,0,6,2000,76840,3137563,1905,8278,9389,0.774355454485594,-68562
543,0,0,5,1927,79574,3190939,2000,11552,9623,3.178434224572019,-68022
539,0,0,1,1927,79574,3190939,1906,13243,10810,3.976950753582953,-66331
284,0,0,4,1931,53229,2053687,1866,6280,4506,0.387072944590821,-46949
283,0,0,3,1931,53229,2053687,1892,6495,6738,0.19310735819202,-46734
287,0,0,8,1931,53229,2053687,1929,6607,5284,0.146232028021436,-46622
643,0,0,7,1960,52950,2038473,1954,6712,5446,0.161854358853937,-46238
642,0,0,5,1960,52950,2038473,1946,6874,5642,0.266126607489546,-46076
282,0,0,0,1931,53229,2053687,1997,7163,6381,0.692055962302604,-46066
644,0,0,8,1960,52950,2038473,1913,6958,6165,0.169302007339289,-45992
285,0,0,6,1931,53229,2053687,1891,7253,6842,0.395137250296688,-45976
645,0,0,9,1960,52950,2038473,1898,7027,6075,0.213351845856004,-45923
641,0,0,1,1960,52950,2038473,1872,7061,6247,0.366330592092759,-45889
358,0,0,6,1985,51818,2024963,1968,6077,3830,0.218538878490539,-45741
357,0,0,3,1985,51818,2024963,1937,6166,4118,0.167644846656375,-45652
355,0,0,1,1985,51818,2024963,1872,6178,4314,0.248224603467415,-45640
360,0,0,8,1985,51818,2024963,1958,6338,5390,0.136638352856068,-45480
359,0,0,7,1985,51818,2024963,1999,6481,5312,0.125147143781057,-45337
356,0,0,2,1985,51818,2024963,1891,6585,5231,0.103539438764588,-45233
288,0,0,9,1931,53229,2053687,1959,8186,56415,0.185426367969416,-45043
638,0,0,7,2000,51259,2018218,2000,6587,5151,0.605196698603024,-44672
635,0,0,0,2000,51259,2018218,1960,6616,5470,0.210602798637427,-44643
637,0,0,5,2000,51259,2018218,1971,6632,5398,0.570380741203904,-44627
639,0,0,8,2000,51259,2018218,1854,6694,8967,0.317984870693767,-44565
636,0,0,1,2000,51259,2018218,1912,6726,5630,0.455011332438202,-44533
640,0,0,9,2000,51259,2018218,1954,6832,5928,0.464371378261599,-44427
72,0,0,5,1955,78141,3172086,1890,54616,2077755,0.205476672914701,-23525
272,0,0,7,1984,8579,7414,1916,6895,5870,0.855812763131808,-1684
81,0,0,6,1986,7891,8361,1940,6294,4921,0.490404300288761,-1597
241,0,0,7,1956,8701,7703,1910,7162,6064,0.709733383650508,-1539
270,0,0,4,1984,8579,7414,1911,7066,5666,0.842041239291641,-1513
78,0,0,2,1986,7891,8361,1856,6423,4865,0.525651771628296,-1468
269,0,0,3,1984,8579,7414,1923,7112,6098,0.952211311488225,-1467
80,0,0,5,1986,7891,8361,1941,6448,4784,0.549891561670791,-1443
79,0,0,4,1986,7891,8361,1883,6470,5517,0.473319831571664,-1421
531,0,0,0,1903,7405,9503,1898,6097,3827,0.311114149334342,-1308
239,0,0,4,1956,8701,7703,2000,7437,6578,0.709997194133935,-1264
77,0,0,0,1986,7891,8361,1896,6682,5511,0.491747914208444,-1209
240,0,0,6,1956,8701,7703,1933,7539,9404,0.713443663181178,-1162
82,0,0,7,1986,7891,8361,2000,6733,5573,0.44077246455427,-1158
243,0,0,9,1956,8701,7703,1933,7558,6399,0.788138469075698,-1143
656,0,0,1,1975,7662,10059,1945,6533,5300,0.258035177470647,-1129
187,0,0,6,1942,7620,7949,2000,6519,4758,0.481536293394239,-1101
242,0,0,8,1956,8701,7703,1873,7612,7261,0.639254333108219,-1089
273,0,0,8,1984,8579,7414,1925,7541,6848,0.700632934764157,-1038
84,0,0,9,1986,7891,8361,1914,6859,5772,0.712635626686343,-1032
164,0,0,3,1923,7417,8422,1888,6397,4511,0.364753111821337,-1020
659,0,0,4,1975,7662,10059,1862,6643,5462,0.227643251281295,-1019
532,0,0,1,1903,7405,9503,2000,6393,4882,0.51714538537084,-1012
184,0,0,1,1942,7620,7949,2000,6646,5469,0.243116037331543,-974
165,0,0,5,1923,7417,8422,1890,6447,4610,0.406303895144985,-970
271,0,0,6,1984,8579,7414,1901,7656,13482,0.621756316847059,-923
238,0,0,3,1956,8701,7703,1893,7804,7367,0.691506586220446,-897
274,0,0,9,1984,8579,7414,1913,7685,9840,0.73726732882331,-894
185,0,0,2,1942,7620,7949,1901,6740,6591,0.385971541631522,-880
188,0,0,7,1942,7620,7949,1967,6760,8168,0.23820072016908,-860
54,0,0,4,1956,7340,11191,1861,6483,5281,0.317134922767189,-857
56,0,0,6,1956,7340,11191,1998,6498,4877,0.222202254452842,-842
180,0,0,7,1954,7470,6965,1947,6659,5246,0.197570795066831,-811
186,0,0,5,1942,7620,7949,1988,6817,6122,0.28253289611145,-803
395,0,0,6,1829,7235,7393,2000,6442,5080,0.237407552444883,-793
581,0,0,2,1860,7140,7657,1984,6369,4798,0.755830094793663,-771
168,0,0,8,1923,7417,8422,1887,6652,5397,0.853137128078547,-765
306,0,0,6,1896,7240,6693,2000,6481,4547,0.277154977155659,-759
398,0,0,9,1829,7235,7393,1956,6484,5632,0.697450498984882,-751
534,0,0,5,1903,7405,9503,1991,6655,5334,0.453286157732797,-750
57,0,0,7,1956,7340,11191,1978,6591,5043,0.272196386708664,-749
472,0,0,7,1814,7383,6956,1975,6635,5231,0.471754555768178,-748
405,0,0,9,1829,7816,15156,1973,7099,6893,0.128033983110699,-717
147,0,0,9,1935,7116,12052,1854,6411,5034,0.282492547570217,-705
424,0,0,1,1877,7274,7026,1895,6580,5380,0.510258205498344,-694
613,0,0,2,1927,6544,5064,1914,5854,2953,0.281045744857199,-690
163,0,0,1,1923,7417,8422,2000,6731,5508,0.657962303927617,-686
87,0,0,5,1908,6819,5977,1932,6135,4079,0.442210180903651,-684
249,0,0,7,1935,7077,6340,1941,6417,4885,0.174372898907396,-660
234,0,0,9,1968,8345,17088,1942,7697,14568,0.193577433236492,-648
250,0,0,8,1935,7077,6340,1939,6431,4619,0.185690892123837,-646
370,0,0,3,1971,7107,6037,1970,6479,4777,0.558151830245656,-628
328,0,0,8,1906,7452,6606,1962,6825,5278,0.1675936680632,-627
175,0,0,8,1941,6881,6047,1928,6256,4427,0.14621503125739,-625
586,0,0,9,1860,7140,7657,1855,6523,5006,0.52950364091713,-617
59,0,0,9,1956,7340,11191,1943,6736,5789,0.163467050936107,-604
