Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,RErasures,SErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
1,40,22,100,500,10111111111111111111011111111111111101111111011001101111111111011111101111111001111111111111110111001111010111111111111111111111111111110111111111111111111111111111101111111111111111101010111101111111111111111101111111111111110111111111111111110111111111111101111111111111111110101111111110111111110111111111111110111111111111111111111101111111111111111111111111111111111111111111111111110111111001111111100011111111111101111011110101111111110111111111111111111111111111111111111111111111111111111111,10111111111111111111111111111111111111111111011001101111111111011111101111111011111111111111110111101111011111111111111111111111111111110111111111111111111111111111101011111111111111101010111111111111111111111101111111111111111111111111111111110111111111111101111111111111111110101111111110111111110111111111111110111111111111111111111101111111111011111111111111111111111111111111111111110111111011111111100011111111111101111011110111111111110111111111111111111111111111111111111110111111111111111110,,,2,10,13,2.6,457,4,0,43,9,20
2,41,14,100,500,01011011001111011001111100011001101101101011110010011111110111111111111111100011000110011011100110110011111010100111010110010010101000111111111101000001001101011111101111111011111101010110011100110001110110110110111101101001111011110111111100011110011101101101011110101110111100101111101100111110110100111111111111001111011101110111000101111001111100011111110111011001110111111101000110011000101111111111101101111101101011111110110101110001111011101001111101111111000110111011101101111111101110111001,11011111001111011001111110011001101101101011110010111111111111111111111111101011001110111011100110110011111010100111010110011010101000111111111101000011101111011111101111111011111101110110111110111101110110111110111111101011111011110111111100111110111101101101111110101111111100101111101111111110110100111111111111001111111101110111001101111001111100111111111111011011110111111111001110011000101111111111101111111101101011111110110111110011111011101011111101111111101110111011101101111111101110111001,,,0,5,39,7.8,339,0,0,161,39,24
4,80,64,100,500,10011010010011101010110000100000000001010110010010000100101101100111110011000101000000110010010010101000100000001011001000000111001000001101000001001110001000001100000000001001000111001101001100001111111000000010110001101000000111011001101100000000111101000110001010100101101101001100100010000000000011011100001000000001100001001111010111100101111000000001110101000000010001100100101010010000111001100001101000111101010010010001111010100110100100000000111110100111100000100010000000000001010001100001,11111111010111101111110110110110111111010110011110101100101101110111110111011101010100110110110111111001110001111111111001010111001001011101011011011111111001011101111001011001110111011111111101011111111101010011110101101101000111011101101101000101111101000111001111100101101101001100110110010110011111011101111001110001100111001111010111100101111110010101110101010001010001110111111011011001111001110001111001111111010011010101111110110111111100011100111111100111110100110111000101000101110101100101,,,0,0,136,27.2,191,0,0,309,136,44
7,95,49,100,500,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,,,0,11,1,0.2,500,1,0,0,0,-
8,85,47,100,500,01010000001000000000010000000000000000101000010100010101000000011100000001001000000000000000110000000010011000000000001011101100000000000011100000011101100001010100000010000000100100000000010000010100010000000010001000000010100000000001001000000010000001100000000000000010100100000000000001100000010010000000001100111011000001001110000000000000001010000001010001000000000001000000000000100000100000010111001000000000000000000100000000000000001000000000011000010000000100000000001100000000001000010010,11111110101011110010110001100010100011111010111111111101111000111100100011001010001000101000111000100010111010001010001011101100100010100011101000111101101011011110001010101000100110100010011011011100111000101010101010001010101000101001101000101010100011100010100010001010101100101000101011100010110010001000101100111011001001101110100011000010101011000011110011001000111001101000101000100010100110011111001010001000101000101100101000101000101000100010111010011010001110001000101110100000101010011110,,,0,0,140,28.0,96,0,0,404,140,34
10,4,1,100,500,11011110001110111101111110100111011111111111111010001111111110001110111111101110110100011110110111010101110111100111111011011001101111100111111110011110111101111110110111001111111000010010111011101010110111110110111111101101101101111110101111010101111001011101111110110011111111100110111101110111110011101011111110011101111111111111101111010010011101111110111111011100000111111100101011010110001101101110011010010111101111111001101100101101111110100111010111111111111111101011011111111110111101010101,11111110101110111111111110101111011111111111111010101111111111001110111111101110110110011110111111011111110111101111111011111001101111100111111110011110111111111110110111101111111010011010111011101010111111110110111111101101101111111110101111111101111011111101111110110011111111101110111101110111111011101011111110111101111111111111101111110010111111111110111111011110001111111110101011110110001111101110111010110111101111111011101110101111111110100111011111111111111111101011111111111110111101111101,,,0,5,42,8.4,359,0,0,141,42,29
13,69,62,100,500,00000011000000001000000000000000000000100000000000000100000000000000000000000000001000101000000000000010000000100100000000000000110010000000000000000000000000000000010000010000000000000100000000000010000100000010000001000010000100000000000000000001000000000000000000000000000000000000100011000100000000000000000010000001000000000000000110000000000000000001000000000000010000000000000000000000000100000000000000010000000100010011000010000110000000001000000010000010000001000000000000000000000000000001,00111111110111011001000110001101000110110000010001010101000101000100010100010100011001101101100110010111011101110101010001010001110111000101001001000100100111000100010100010001010001010101011001011011000100010110010111010011000101100101101110010111010001010001110001010001000111101111100111110110111100011101111110011001010001010001110111001101100100010011010100010000010001000101100101000111001101000101110100110111010100010111011111100110010100011001010011000110010101010110011101010100010100010111,,,1,0,194,38.8,48,0,0,452,194,42
14,25,18,100,500,11110111110110111111100100001110101110011111101110110100110111001111110111001100101111101101101111111100010100111010111111111110011111110110101000110101011101001111110111111111101110100110100010101110111010110110100101011011011101111001010101110111100011111001111101111111000011111100111101011101110111111101011111100011101010101101110011111111001010100011101111001011011101110111111101010111011010101010101011111010011101110111101101101100111110111111110111001011101001111111011111011011101001111110,11110111110110111111100101111110101110111111101110111100111111101111110111001110101111111111101111111110110111111010111111111110011111111110101010110111011111011111110111111111101111101110101010101111111010111110101101011111111101111101011101110111100111111001111101111111001011111110111101111111111111111111011111100011101010101111110011111111101011111111101111001011111101111111111111011111011010111110101011111111111111110111111111101101111110111111110111001011101011111111111111011011101011111110,,,0,2,58,11.6,341,0,0,159,58,36
17,78,36,100,500,00001011011100100000000111011000000011010001001101001000001100100100101111000000101111110101111010001111101101110100000100000001001001101010111100011001111110101000000100101110101010001000001000000000010000000100100000010111100110001000100010010001100010110001011011001001110001111001000101100000001100101000011110100110110110010110000000100101110100100100100110000011010000011000000110110010010001000010000111111001000001101100101100011110110110000000000011100000110011100110010000010110000001010101,10101011111111110010100111011011001011011011001111001010001110101100101111101000101111110111111010101111101111111110001101101001101011101010111110111011111110101011100110101110101010001011001010001110011100111100101000111111101110101000111010110001100010110011011011001011111011111001100111101010001110101010011111111110111110110110100000100111111100101100100111100011011010011010100110110010110011100010010111111011001011101100101100111110110110100010100011101010111011101110111000010110100011011101,,,0,0,101,20.2,202,0,0,298,101,33
19,33,28,100,500,11110111111111110010111111110111111111111111111110110111011111111111111101011111111111110111011011111111111101011111011011111111110111010111111111111111111111111111001010111111111111111011111101100111111111111111111111011111111011111111111111111011111011101111111110111111111111111111111111111011111111110111001101111111111111111010111111111101111101111111001111111111111111111101111111111111111111110110111111111111111111111111111111111101101111111111110101111111111111111011111111111111111111111110,11110111111111110111111111110111111111111111111111110111011111111111111101011111111111110111011111111111111101011111011111111111110111010111111111111111111111111111011110111111111111111011111101100111111111111111111111111101111011111111111111111011111111101111111110111111111111111111111111111011111111110111011101111111111111111011111111111101111001111111011111111111111111111101111111111111111111110111111111111111111111111111111111111101111111111111110101111111111111111011111111111111111111111111,,,0,2,17,3.4,446,2,0,54,15,27
