Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,First Iteration,Rdrand Latency,Rdrand Stdev,Contention Rdrand Latency,Contention Rdrand Stdev,Total Latency,Boot ID,Elapsed Time
1575937477385,2500.01,8e:d4:37:9b:12:98,90.00B,90.00B,5.55972957611084,2.5677156448364258e-05,8.338328773955965e-06,2.516169548034668e-05,7.312286734104279e-06,-5.154609680175796e-07,eb8b6e67-237e-46a1-a0bd-1c2b86566987,1558757520
1575937477284,2500.002,16:4d:10:73:92:ac,90.00B,90.00B,5.61737847328186,2.6358318328857422e-05,1.0112911335121268e-05,2.6288509368896484e-05,9.079569918986308e-06,-6.980895996093743e-08,55fa7476-98f9-438f-8f43-dfb3d51cda73,1558757588
1575937477388,2500.01,ba:6c:79:08:1a:40,90.00B,90.00B,5.555692672729492,2.5379610061645507e-05,7.618209268658747e-06,2.544136047363281e-05,4.647127256279767e-06,6.175041198730477e-08,f449b74b-a39c-460f-918a-741434e0a47d,1558757301
1575937477288,2500.012,1e:99:5a:42:56:91,90.00B,90.00B,5.591515064239502,2.6006460189819334e-05,7.555547643411921e-06,2.57659912109375e-05,5.9079366228149565e-06,-2.4046897888183285e-07,d740580b-4753-4381-99d9-638b777f296f,1558757581
1575937477325,2500.002,da:66:80:5f:38:e2,90.00B,90.00B,5.607269287109375,2.6075220108032227e-05,2.720966001906107e-05,2.518353462219238e-05,5.788966493444803e-06,-8.916854858398459e-07,2cc2b2c0-957d-4a35-8021-a83abb20ee16,1558757156
1575937477387,2500.01,52:d3:fd:4e:25:3f,90.00B,90.00B,5.588227272033691,2.592439651489258e-05,1.0908287400726654e-05,2.5757360458374023e-05,1.3568854461071908e-05,-1.6703605651855673e-07,fa6a24bb-0921-4a28-822f-c390c34bf6eb,1558757436
1575937477285,2500.006,2e:ec:e5:da:70:ff,90.00B,90.00B,5.649401426315308,2.860732078552246e-05,0.0001791305961617271,2.8199100494384765e-05,0.00017930650310622176,-4.082202911376943e-07,05615f48-e6c7-47f6-8a5d-8800d5a88eb8,1558757588
1575937477365,2500.002,d6:61:ed:78:9a:62,90.00B,90.00B,5.5717198848724365,2.61929988861084e-05,1.0415123043357964e-05,2.672133445739746e-05,7.088292177726292e-05,5.283355712890611e-07,57487a85-9f68-456c-bb3a-df01e8077a7f,1558757360
1575937477392,2500.0,fa:88:65:a5:69:a9,180.00B,90.00B,5.579793691635132,2.5582218170166015e-05,6.841927607132124e-06,2.682809829711914e-05,9.578795397571549e-05,1.245880126953125e-06,3249c54c-4464-4495-989b-e9385b76691e,1558757059
1575937477388,2500.012,e2:98:75:7a:ac:44,90.00B,90.00B,5.553626537322998,2.5780391693115233e-05,7.704242963258536e-06,2.5617170333862306e-05,8.378159398969159e-06,-1.6322135925292706e-07,84ace472-5e4f-4d05-ae2d-0c29c7e333ee,1558757301
1575937477398,2500.01,8e:20:01:8d:ea:9e,90.00B,90.00B,5.510585069656372,2.4749183654785156e-05,4.8371817940933065e-06,2.714247703552246e-05,7.414259745622563e-06,2.3932933807373055e-06,680ffaf0-0c65-4d50-bef2-1329421d0cb2,1558757589
1575937477315,2500.006,0e:50:18:1a:16:70,90.00B,90.00B,5.608138561248779,2.574625015258789e-05,1.0041956909614717e-05,2.59213924407959e-05,1.679597345670228e-05,1.751422882080079e-07,02ec59f8-b087-4bff-90f7-e7821cc767ca,1558757299
1575937477321,2500.01,06:82:9b:36:a4:54,90.00B,90.00B,5.6082868576049805,2.8866291046142578e-05,0.00020300991656328228,2.5920963287353515e-05,8.913330650123129e-06,-2.9453277587890625e-06,c82b7d67-1d8f-444d-9e00-4ef451505b7f,1558757566
1575937477391,2499.994,fa:83:0e:25:cd:cf,180.00B,90.00B,5.595932483673096,2.601318359375e-05,9.09298398715487e-06,2.5801563262939453e-05,6.908457574063123e-06,-2.1162033081054834e-07,7bacbf5b-544f-47fd-bb69-505357c3fcbe,1558757422
1575937477285,2500.008,3e:87:29:1b:6e:3a,180.00B,90.00B,5.614639043807983,2.5803184509277343e-05,6.950964116504787e-06,2.579035758972168e-05,8.931867385181446e-06,-1.2826919555662967e-08,4dc3fb4f-1424-4410-ac27-1407c7a7cede,1558757549
1575937477363,2500.0,12:dd:21:25:38:29,90.00B,176.00B,5.582636594772339,2.601747512817383e-05,1.0463470665104036e-05,2.575955390930176e-05,7.039658410552911e-06,-2.579212188720706e-07,dbbd6ab7-3063-4487-887a-6811e1bd2877,1558757299
1575937477331,2500.006,1a:57:57:8f:a9:76,90.00B,176.00B,5.578482627868652,2.5398063659667967e-05,7.3319043382850345e-06,2.5544548034667968e-05,7.808343760118617e-06,1.464843750000008e-07,e12e2b58-d07d-4ca5-9146-b600b4f33f80,1558757236
1575937477387,2499.962,82:e7:97:46:52:38,90.00B,90.00B,5.566348075866699,2.800016403198242e-05,0.00018176307850570217,2.561802864074707e-05,7.580776869841215e-06,-2.3821353912353513e-06,8f83b6a5-077d-4252-ac01-4b56e7cc7335,1558757385
1575937477288,2500.002,ee:32:c4:d7:a1:f6,90.00B,90.00B,5.629721164703369,2.6086807250976562e-05,6.965527028682451e-06,2.583146095275879e-05,7.941296848652437e-06,-2.5534629821777295e-07,ab8c1dd9-9550-4b2d-8358-4b5aa221b7aa,1558757532
1575937477360,2500.012,ea:b7:e1:49:bc:59,90.00B,90.00B,5.603698968887329,2.5478649139404297e-05,6.447789269236783e-06,2.5409984588623048e-05,6.2718119704796305e-06,-6.866455078124921e-08,ce9a003b-c171-46ec-bc31-fed6a0b81168,1558757353
1575937477349,2500.012,36:8e:ad:41:4a:a7,90.00B,90.00B,5.581920623779297,2.556943893432617e-05,7.832872058019522e-06,2.55216121673584e-05,5.186041820694607e-06,-4.782676696777209e-08,017218ac-4291-4839-bdf3-239e9d39836e,1558757524
1575937477315,2500.004,fe:10:5f:aa:61:99,90.00B,90.00B,5.622455596923828,2.5940990447998047e-05,6.43151198848686e-06,2.5527429580688477e-05,6.133371981359062e-06,-4.135608673095704e-07,6284c1a5-9ee8-4480-8c7d-1d05356f90a2,1558756981
1575937477362,2500.008,52:67:22:e5:56:88,176.00B,90.00B,5.602593660354614,2.6556110382080078e-05,9.14991739830298e-06,2.6094722747802735e-05,6.5936285782206775e-06,-4.613876342773425e-07,2729c9e7-63d6-4a3a-b3b7-34e0f76244e8,1558757546
1575937477298,2500.002,0a:f9:09:e7:ea:7e,90.00B,90.00B,5.6141908168792725,2.6025152206420897e-05,7.011375978593233e-06,2.6385164260864258e-05,1.0182202857687484e-05,3.600120544433606e-07,e05f19b4-8320-45e3-b4f1-d009418b1d6a,1558757352
1575937477325,2499.998,c6:fd:c2:9c:ee:c8,90.00B,90.00B,5.625805616378784,2.6158523559570314e-05,8.094808813979439e-06,2.6065826416015626e-05,5.957332191735378e-06,-9.26971435546883e-08,2d7f7c1e-23b5-41bb-8bb5-91a636847517,1558757486
1575937477393,2500.01,be:38:ae:61:e9:88,90.00B,176.00B,5.574042320251465,2.5716686248779298e-05,7.983013185069133e-06,2.69775390625e-05,9.608488854907583e-05,1.2608528137207021e-06,24c8f283-0349-486d-8072-564dcb381de7,1558757379
1575937477350,2500.008,16:26:0a:27:17:c4,90.00B,90.00B,5.601764678955078,2.5696134567260742e-05,7.839693389910456e-06,2.5549221038818358e-05,5.994006315185747e-06,-1.4691352844238431e-07,bcdddb59-14ae-4234-ba0d-ccb7c99e58b7,1558757242
1575937477315,2500.006,3a:a5:c0:d4:04:f3,90.00B,90.00B,5.597184896469116,2.5914478302001954e-05,5.1954359559462226e-06,2.5888442993164063e-05,6.04329652676446e-06,-2.6035308837890934e-08,3a08b418-f80d-47e0-aeeb-1e958d53d6f2,1558757304
1575937477394,2499.998,b2:87:bf:d0:da:01,180.00B,90.00B,5.5596489906311035,2.5446605682373047e-05,9.539941448206773e-06,2.6019859313964843e-05,6.593359120670771e-06,5.732536315917958e-07,4c14057e-0230-4830-b120-6d123f369934,1558757299
1575937477316,2500.012,86:fb:a3:0b:19:aa,180.00B,90.00B,5.606633186340332,2.6712942123413085e-05,6.548657013697556e-05,2.5630521774291993e-05,7.635069390389199e-06,-1.0824203491210919e-06,9d245b8b-0a9b-4ea4-922a-4165a3700dcb,1558757564
1575937477393,2500.01,52:8f:bf:e7:bd:a4,90.00B,90.00B,5.575536489486694,2.5901651382446288e-05,7.350757915833261e-06,2.5734996795654296e-05,7.711402186411653e-06,-1.6665458679199173e-07,394afec7-be50-47cd-9f86-9de6068cda4f,1558757379
1575937477350,2499.998,c2:fb:9b:2b:56:79,90.00B,90.00B,5.602152347564697,2.578740119934082e-05,8.08146538055972e-06,2.6085710525512695e-05,8.781139307946593e-06,2.9830932617187433e-07,49a1db58-6007-4183-b3e1-2b3a6a284b9d,1558757249
1575937477328,2499.994,12:99:76:8e:0e:bd,90.00B,90.00B,5.617511749267578,2.7142953872680663e-05,5.573878853965648e-05,2.611074447631836e-05,1.3876715973708483e-05,-1.032209396362303e-06,4299652b-13e0-4d71-9e62-4dd04b4ffd1f,1558757426
1575937477386,2500.01,82:42:f4:02:d8:8f,90.00B,90.00B,5.581985712051392,2.572598457336426e-05,8.477972931863669e-06,2.567901611328125e-05,4.556779646682606e-06,-4.696846008300846e-08,21dd5808-6f01-448c-a1a8-d80788d649b8,1558757344
1575937477368,2500.006,96:3f:05:66:36:75,90.00B,90.00B,5.571969270706177,2.5904130935668945e-05,7.15007514418545e-06,2.5720787048339842e-05,7.3635599118502805e-06,-1.8334388732910286e-07,7ecfac68-304f-40aa-b57f-474fe907b960,1558757179
1575937477348,2500.01,52:85:16:ae:9e:1d,90.00B,90.00B,5.586726665496826,2.5870227813720702e-05,7.5019198896111315e-06,2.5806951522827148e-05,8.583629023612281e-06,-6.32762908935546e-08,e795551c-e7cf-403c-a7b5-d2fa12bcebf6,1558757344
1575937477309,2500.006,06:ad:fb:ea:41:74,90.00B,90.00B,5.638478755950928,2.5947999954223632e-05,6.989642592239448e-06,2.562265396118164e-05,7.266284959571858e-06,-3.253459930419912e-07,1b488318-9bc6-4dbd-9c8d-b46b2c05e57d,1558757202
1575937477311,2500.01,f2:78:be:70:77:03,90.00B,90.00B,5.604749917984009,2.5664710998535157e-05,6.982572976176131e-06,2.5318431854248048e-05,5.428696100442487e-06,-3.462791442871087e-07,99920188-0520-4128-acce-f37514979317,1558757521
1575937477365,2500.01,56:47:fa:59:f2:05,90.00B,90.00B,5.567682981491089,2.5413990020751952e-05,4.325779093435623e-06,2.544865608215332e-05,7.003658765872441e-06,3.4666061401369405e-08,6b346e43-8175-43fe-be17-5112ea8a99a0,1558757300
1575937477347,2500.012,9a:7f:75:b5:df:5f,176.00B,90.00B,5.585438013076782,2.54730224609375e-05,4.570394018619926e-06,2.5714874267578124e-05,8.15029992917028e-06,2.418518066406238e-07,31038622-ca83-4ca0-8373-747d63feca19,1558757361
1575937477319,2500.004,1e:d7:a9:0c:7d:4d,90.00B,176.00B,5.586685419082642,2.56380558013916e-05,5.269422525286926e-06,2.5754404067993164e-05,7.608225592814346e-06,1.1634826660156239e-07,80bf6cdf-7958-49e9-894d-966be40ab79d,1558757605
1575937477306,2500.008,6e:04:e3:b2:a5:6e,90.00B,180.00B,5.59704852104187,2.5603866577148437e-05,7.4515313502803765e-06,2.556791305541992e-05,7.153853684779345e-06,-3.5953521728516536e-08,fe9e1732-6d0d-449c-ade8-4506ef9ecc2c,1558757194
1575937477388,2500.008,1a:bc:5b:35:7c:a2,90.00B,90.00B,5.568778038024902,2.5639867782592772e-05,7.5358953494678604e-06,2.554326057434082e-05,6.409792073287633e-06,-9.660720825195159e-08,7d8235e8-b26e-48cb-94de-70e7d0af33d1,1558757549
1575937477322,2500.006,c2:53:0b:fc:33:cb,90.00B,180.00B,5.615744113922119,2.5925588607788087e-05,8.536961075086906e-06,2.573895454406738e-05,7.470408204399474e-06,-1.8663406372070523e-07,e8ed386c-31c5-41a7-ac20-d53e743a64f7,1558757403
1575937477362,2500.046,aa:29:ca:67:86:f7,90.00B,90.00B,5.561187028884888,2.565159797668457e-05,7.934011757681702e-06,2.556915283203125e-05,8.192743168350691e-06,-8.24451446533196e-08,af8aaf00-5438-43e7-aab1-ff5a74fbe587,1558757137
1575937477401,2500.002,66:54:34:1d:dd:7a,90.00B,90.00B,5.5538649559021,2.605280876159668e-05,6.810587910844916e-06,2.6055908203125e-05,6.462859417981528e-06,3.0994415283215593e-09,7d78ecfc-914e-46b7-ba69-12f645c48dce,1558757597
